LSOA21CD,PM10-2013-min,PM10-2013-max,PM10-2013-mean,PM10-2013-std,PM10-2013-median
E01000156,24.194,32.063,24.906,1.344,24.479
E01000157,24.142,25.637,24.396,0.174,24.365
E01000158,23.818,29.413,24.052,0.34,23.975
E01000159,23.817,33.257,24.343,1.114,24.026
E01000160,23.922,45.327,24.9,2.423,24.287
E01000161,24.014,32.243,24.981,1.473,24.468
E01000162,24.045,36.185,25.199,1.928,24.545
E01000163,24.192,40.002,25.741,3.041,24.669
E01000164,24.136,40.663,25.341,2.345,24.528
E01000165,24.108,38.337,24.908,1.844,24.437
E01000166,22.954,23.564,23.167,0.122,23.157
E01000167,22.946,24.368,23.113,0.156,23.09
E01000168,23.174,23.734,23.344,0.099,23.324
E01000169,23.139,23.802,23.302,0.106,23.276
E01000170,23.262,29.099,23.727,0.663,23.57
E01000171,23.149,29.871,23.78,0.946,23.545
E01000172,23.372,27.993,23.674,0.62,23.511
E01000173,23.394,28.206,23.696,0.578,23.584
E01000174,23.507,28.863,24.1,0.989,23.759
E01000175,23.437,29.657,23.781,0.677,23.603
E01000176,24.465,40.812,26.914,4.127,25.13
E01000177,24.348,31.469,24.627,0.59,24.506
E01000178,24.122,31.435,24.471,0.741,24.314
E01000179,24.35,25.307,24.535,0.142,24.506
E01000180,24.394,28.27,24.735,0.571,24.592
E01000181,24.317,33.665,25.196,1.355,24.715
E01000182,24.379,31.337,24.959,1.01,24.648
E01000183,24.402,28.826,24.716,0.617,24.543
E01000184,24.116,43.966,25.328,2.373,24.559
E01000185,24.378,30.987,24.977,1.143,24.599
E01000186,23.404,33.807,24.183,1.48,23.833
E01000187,23.345,24.012,23.529,0.13,23.502
E01000188,23.175,32.82,23.798,1.041,23.458
E01000189,23.595,32.86,24.354,1.443,23.865
E01000190,23.586,28.251,23.8,0.433,23.699
E01000191,23.677,37.546,24.753,1.872,24.087
E01000192,23.746,30.713,24.393,1.097,24.01
E01000193,23.615,31.872,24.111,0.83,23.906
E01000194,23.773,35.292,24.581,1.491,24.112
E01000195,23.251,29.114,23.878,0.79,23.636
E01000196,24.323,35.154,25.35,1.619,24.765
E01000197,24.276,32.712,24.893,0.988,24.562
E01000198,24.257,37.696,25.59,2.25,24.773
E01000199,24.071,27.48,24.369,0.466,24.217
E01000200,24.141,30.717,24.772,1.005,24.47
E01000201,24.394,47.168,25.413,1.968,24.836
E01000202,24.363,31.239,24.843,1.168,24.566
E01000203,24.398,53.802,26.266,3.605,25.123
E01000204,24.075,30.515,24.433,0.652,24.268
E01000205,24.388,40.034,25.404,1.992,24.806
E01000206,24.294,33.409,24.626,0.67,24.459
E01000207,24.377,34.547,24.887,1.172,24.552
E01000208,24.424,33.382,25.222,1.458,24.72
E01000209,24.375,25.496,24.607,0.184,24.565
E01000210,24.374,44.146,25.265,2.263,24.616
E01000211,24.587,46.041,27.158,3.828,25.689
E01000212,24.386,32.244,24.891,0.8,24.673
E01000213,24.294,26.708,24.478,0.276,24.411
E01000214,24.488,31.441,24.937,0.856,24.699
E01000215,24.697,43.858,26.458,3.249,25.338
E01000216,24.638,30.176,24.884,0.533,24.782
E01000217,24.624,25.733,24.808,0.18,24.759
E01000218,24.691,30.589,25.282,0.903,25.067
E01000219,24.83,57.07,26.402,3.119,25.491
E01000220,24.83,30.776,25.251,0.766,25.047
E01000221,24.82,55.283,27.609,4.284,25.863
E01000222,24.643,37.921,25.369,1.664,24.92
E01000223,24.737,49.404,25.712,2.064,25.073
E01000224,24.675,26.985,24.995,0.318,24.914
E01000225,24.783,51.985,26.688,3.875,25.383
E01000226,23.827,31.635,24.575,1.251,24.207
E01000227,23.747,30.536,24.264,1.041,23.937
E01000228,23.086,37.004,23.796,1.389,23.435
E01000229,23.478,31.323,24.148,1.087,23.832
E01000230,23.402,34.115,23.977,0.968,23.793
E01000231,23.777,42.475,25.619,2.657,24.611
E01000232,23.781,36.46,24.939,1.757,24.266
E01000233,23.832,32.059,24.439,1.147,24.069
E01000234,23.936,32.042,24.675,0.898,24.36
E01000235,23.842,29.292,24.582,0.892,24.243
E01000236,24.745,42.348,26.063,2.577,25.211
E01000237,24.664,41.29,25.912,2.462,25.079
E01000238,24.697,46.562,25.945,2.914,25.009
E01000239,24.666,40.879,26.898,2.527,26.051
E01000240,24.357,50.725,26.215,2.601,25.263
E01000241,24.312,33.461,24.586,0.68,24.472
E01000242,24.605,37.925,25.554,1.852,24.933
E01000243,24.374,33.244,25.311,1.145,24.987
E01000244,24.363,30.596,25.074,0.857,24.84
E01000245,24.665,30.715,25.088,0.834,24.84
E01000246,22.919,30.756,23.153,0.436,23.042
E01000247,23.014,25.189,23.299,0.337,23.215
E01000248,23.023,29.071,23.669,0.889,23.421
E01000249,22.809,26.905,23.001,0.301,22.929
E01000250,23.009,33.225,23.645,1.25,23.302
E01000251,23.197,29.393,23.679,0.921,23.402
E01000252,23.162,30.128,23.422,0.45,23.328
E01000253,22.818,36.982,23.315,0.965,23.066
E01000254,22.82,27.772,23.077,0.437,22.959
E01000255,23.357,28.918,23.725,0.395,23.689
E01000256,23.759,39.984,24.934,2.046,24.255
E01000257,23.726,28.152,24.102,0.519,23.949
E01000258,23.645,37.038,24.656,1.491,24.125
E01000259,23.74,29.984,24.151,0.48,24.044
E01000260,23.939,44.907,25.686,2.633,24.609
E01000261,23.363,28.831,23.727,0.478,23.627
E01000263,23.676,38.36,24.514,1.698,24.064
E01000264,24.153,38.451,26.367,2.605,25.299
E01000265,23.778,28.878,24.328,0.828,24.057
E01000266,23.716,29.511,23.985,0.559,23.829
E01000267,23.366,28.961,23.766,0.649,23.578
E01000268,23.302,34.259,24.114,1.549,23.578
E01000269,23.335,32.748,24.016,1.371,23.631
E01000270,23.302,32.639,23.617,0.667,23.463
E01000271,23.343,33.058,24.033,1.444,23.601
E01000272,23.407,28.479,23.645,0.365,23.562
E01000273,23.43,34.371,24.196,1.339,23.809
E01000274,23.622,30.064,24.115,0.71,23.915
E01000275,23.5,25.617,23.696,0.232,23.645
E01000276,23.296,27.117,23.598,0.351,23.529
E01000277,23.644,24.186,23.787,0.091,23.769
E01000278,23.579,27.754,23.972,0.56,23.811
E01000279,23.071,29.591,23.364,0.539,23.267
E01000280,23.179,28.958,23.491,0.595,23.34
E01000281,23.717,35.827,24.676,1.817,24.043
E01000282,23.347,33.031,23.844,0.853,23.629
E01000283,23.378,25.431,23.586,0.248,23.538
E01000284,23.587,31.047,24.165,1.16,23.793
E01000285,23.074,24.615,23.249,0.222,23.186
E01000286,23.051,23.557,23.142,0.084,23.11
E01000287,23.054,24.125,23.207,0.142,23.164
E01000288,23.195,35.159,23.635,1.051,23.365
E01000289,23.122,25.99,23.413,0.41,23.311
E01000290,23.024,37.624,23.362,1.072,23.124
E01000291,23.103,24.367,23.212,0.119,23.181
E01000292,23.16,29.305,23.491,0.561,23.346
E01000293,23.199,33.072,23.548,0.844,23.362
E01000294,23.053,29.018,23.315,0.533,23.19
E01000295,24.218,32.535,24.493,0.519,24.386
E01000296,23.969,34.948,24.912,1.525,24.405
E01000297,24.256,33.126,24.971,1.074,24.629
E01000298,24.11,32.127,24.916,1.418,24.37
E01000299,23.845,36.863,24.909,1.573,24.362
E01000300,23.742,24.921,23.982,0.209,23.951
E01000301,23.724,29.087,24.03,0.296,23.978
E01000302,23.926,35.83,24.776,1.67,24.227
E01000303,23.77,25.655,24.063,0.265,23.999
E01000304,23.799,27.447,24.194,0.473,24.081
E01000305,24.389,51.662,25.618,2.346,24.727
E01000306,24.862,32.209,26.044,1.565,25.367
E01000307,24.84,65.069,27.617,4.806,25.723
E01000308,24.316,33.602,24.659,0.535,24.523
E01000309,24.876,37.5,26.176,1.788,25.462
E01000310,24.788,45.351,26.772,3.273,25.535
E01000311,24.776,45.864,25.698,1.851,25.236
E01000312,24.396,36.454,25.142,1.441,24.821
E01000313,24.777,38.187,26.65,2.094,25.826
E01000314,24.764,39.268,25.529,1.866,25.089
E01000315,24.106,37.828,24.876,1.887,24.325
E01000316,24.121,38.039,25.08,1.649,24.503
E01000317,24.114,31.914,24.639,1.11,24.326
E01000318,23.901,32.229,24.675,1.165,24.351
E01000319,24.114,32.677,24.615,0.896,24.292
E01000320,23.755,30.981,24.249,1.207,23.963
E01000321,23.766,31.43,24.691,1.87,24.023
E01000322,23.874,30.223,24.203,0.857,24.028
E01000323,23.949,35.35,24.897,1.516,24.364
E01000324,23.888,31.36,24.335,0.964,24.083
E01000325,23.181,26.403,23.4,0.227,23.362
E01000326,23.18,29.251,23.475,0.55,23.364
E01000327,23.473,29.502,23.863,0.67,23.661
E01000328,23.173,28.446,23.328,0.233,23.276
E01000329,23.297,32.992,23.887,1.051,23.616
E01000330,23.465,30.484,24.268,1.161,23.909
E01000331,23.326,34.381,23.961,1.188,23.56
E01000332,23.415,27.855,23.755,0.635,23.573
E01000333,23.447,27.971,23.891,0.618,23.714
E01000334,23.459,26.774,23.728,0.436,23.645
E01000335,23.203,34.07,23.674,0.679,23.53
E01000336,23.504,25.4,23.838,0.353,23.743
E01000337,23.459,25.478,23.603,0.184,23.551
E01000338,23.477,26.749,23.668,0.303,23.598
E01000339,23.603,27.038,23.902,0.482,23.775
E01000340,23.714,28.105,24.362,0.68,24.184
E01000341,23.67,28.151,24.017,0.511,23.884
E01000342,23.669,24.136,23.787,0.098,23.754
E01000343,23.598,29.607,23.968,0.653,23.779
E01000344,23.663,27.399,23.951,0.513,23.825
E01000345,23.608,24.362,23.754,0.139,23.71
E01000346,23.553,25.915,23.862,0.298,23.793
E01000347,23.801,29.012,24.369,0.773,24.109
E01000348,23.452,25.964,23.898,0.437,23.758
E01000349,23.447,33.558,25.048,1.903,24.309
E01000350,23.526,27.012,23.814,0.418,23.697
E01000351,23.48,27.971,23.909,0.681,23.732
E01000352,23.736,38.497,25.63,2.25,24.769
E01000353,23.486,29.805,23.905,0.615,23.737
E01000354,23.621,27.047,23.926,0.391,23.823
E01000355,23.43,29.883,23.675,0.618,23.532
E01000356,23.686,29.316,24.232,0.845,23.945
E01000357,23.623,25.34,23.749,0.138,23.704
E01000358,23.559,29.385,23.906,0.731,23.73
E01000359,23.598,29.838,24.229,0.973,23.88
E01000360,23.548,30.781,24.173,1.01,23.868
E01000361,23.634,32.319,24.25,1.303,23.833
E01000362,23.58,32.449,24.26,1.088,23.89
E01000363,23.611,33.056,24.445,1.448,23.914
E01000364,23.549,32.562,24.383,1.519,23.798
E01000365,23.533,28.604,23.824,0.609,23.65
E01000366,23.546,30.379,23.889,0.428,23.815
E01000367,23.351,33.94,23.804,1.148,23.51
E01000368,23.219,24.269,23.37,0.137,23.346
E01000369,23.256,24.808,23.457,0.193,23.411
E01000370,23.296,28.703,23.706,0.673,23.514
E01000371,23.232,23.646,23.351,0.086,23.322
E01000372,23.343,24.111,23.449,0.091,23.422
E01000373,23.399,29.089,23.771,0.639,23.621
E01000374,23.068,36.681,23.983,1.826,23.384
E01000375,23.123,31.228,23.565,0.857,23.351
E01000376,23.088,26.772,23.271,0.239,23.22
E01000377,23.094,28.58,23.466,0.658,23.307
E01000379,23.124,30.229,23.306,0.361,23.241
E01000380,23.153,36.344,24.601,2.196,23.852
E01000381,22.938,29.514,23.308,0.656,23.188
E01000382,23.176,25.838,23.438,0.244,23.413
E01000383,22.847,31.002,23.205,0.647,23.047
E01000384,23.323,29.749,23.792,0.861,23.563
E01000385,23.148,31.58,23.555,0.882,23.351
E01000386,23.259,34.368,24.075,1.479,23.549
E01000387,23.272,28.837,23.504,0.351,23.42
E01000388,23.543,29.38,23.806,0.369,23.758
E01000389,23.623,30.019,24.163,1.019,23.848
E01000390,23.545,37.365,24.405,1.607,23.828
E01000391,23.603,35.233,24.526,1.917,23.936
E01000392,23.689,29.135,24.331,0.913,24.034
E01000393,23.608,29.497,24.062,0.853,23.815
E01000394,23.643,30.244,24.311,0.943,24.016
E01000395,23.717,29.786,24.114,0.721,23.948
E01000396,23.806,24.301,23.977,0.092,23.955
E01000398,23.713,25.14,23.867,0.192,23.808
E01000399,23.733,29.159,24.156,0.706,23.97
E01000400,23.681,29.668,24.197,0.774,23.964
E01000401,23.746,27.26,23.979,0.447,23.86
E01000402,23.398,27.656,23.672,0.519,23.518
E01000403,23.222,34.868,24.186,1.411,23.73
E01000404,23.267,28.583,23.833,0.803,23.617
E01000405,23.304,27.883,23.719,0.654,23.531
E01000406,23.329,26.823,23.628,0.502,23.461
E01000407,23.322,28.073,23.657,0.614,23.487
E01000408,23.183,30.24,23.674,0.665,23.5
E01000409,23.747,27.484,24.146,0.566,23.971
E01000410,23.879,30.29,24.106,0.315,24.047
E01000411,24.013,33.814,24.549,1.043,24.275
E01000412,23.876,37.276,25.293,2.369,24.467
E01000413,24.021,36.258,26.257,3.011,25.031
E01000414,23.83,30.839,24.51,1.084,24.136
E01000415,23.832,26.737,24.037,0.247,23.976
E01000416,23.785,32.711,24.374,1.115,24.122
E01000417,23.481,32.036,23.976,0.893,23.73
E01000418,23.466,31.031,23.836,0.546,23.709
E01000419,23.665,29.854,23.931,0.537,23.83
E01000420,23.571,32.63,24.062,1.051,23.767
E01000421,23.582,30.56,24.152,1.1,23.849
E01000422,23.768,34.075,24.524,1.102,24.248
E01000423,23.641,31.523,24.287,1.274,23.869
E01000424,23.532,25.965,23.758,0.359,23.657
E01000425,23.564,25.504,23.678,0.146,23.639
E01000426,23.588,30.34,24.359,1.143,23.924
E01000427,23.508,29.991,23.965,0.942,23.686
E01000428,23.312,33.608,24.031,1.285,23.624
E01000429,23.122,25.79,23.515,0.424,23.402
E01000430,22.739,45.356,23.119,1.155,22.902
E01000431,23.388,34.208,24.33,1.78,23.793
E01000433,23.177,33.34,23.992,1.539,23.542
E01000434,22.818,29.225,23.028,0.317,22.955
E01000435,23.358,33.454,24.118,1.624,23.638
E01000436,23.547,26.07,23.656,0.133,23.618
E01000437,23.385,26.46,23.583,0.298,23.504
E01000438,23.408,27.487,23.687,0.42,23.61
E01000439,23.356,27.669,23.761,0.66,23.595
E01000440,23.428,26.552,23.647,0.409,23.54
E01000441,23.415,28.242,23.646,0.466,23.525
E01000442,23.424,27.457,23.814,0.588,23.663
E01000443,23.439,29.212,23.932,0.795,23.692
E01000444,22.965,30.424,23.436,0.75,23.261
E01000445,23.185,26.833,23.504,0.506,23.406
E01000446,23.415,26.372,23.612,0.197,23.579
E01000447,23.21,34.264,24.157,1.455,23.674
E01000448,23.36,28.422,23.717,0.662,23.516
E01000449,23.456,31.826,24.022,1.095,23.702
E01000450,23.677,27.848,23.945,0.417,23.848
E01000451,23.679,28.96,24.1,0.788,23.876
E01000452,23.646,28.852,23.962,0.634,23.806
E01000453,23.611,24.176,23.729,0.111,23.689
E01000454,23.684,29.06,24.105,0.676,23.921
E01000455,23.635,26.818,23.79,0.24,23.728
E01000456,23.598,23.968,23.684,0.076,23.651
E01000457,23.545,34.093,24.422,1.33,23.962
E01000458,23.406,25.433,23.644,0.309,23.568
E01000459,23.475,30.112,23.863,0.749,23.661
E01000460,23.454,26.452,23.623,0.227,23.593
E01000461,23.458,29.475,23.917,0.822,23.671
E01000462,23.505,31.22,24.063,0.916,23.8
E01000463,23.581,26.594,23.767,0.3,23.702
E01000464,23.556,23.991,23.702,0.075,23.689
E01000465,23.52,25.224,23.72,0.265,23.615
E01000466,23.345,28.225,23.683,0.454,23.586
E01000467,23.668,24.918,23.856,0.184,23.783
E01000468,23.603,24.575,23.847,0.171,23.787
E01000469,23.597,28.09,23.924,0.595,23.77
E01000470,23.605,32.041,24.451,1.305,24.031
E01000471,24.616,25.22,24.771,0.127,24.75
E01000472,24.421,35.695,25.22,1.415,24.839
E01000473,24.377,31.127,25.061,1.15,24.678
E01000474,24.349,26.398,24.468,0.144,24.431
E01000475,24.16,31.199,25.14,1.271,24.682
E01000476,24.396,30.53,24.879,0.82,24.676
E01000477,24.448,31.177,25.218,0.874,24.992
E01000478,24.55,30.679,24.913,0.735,24.724
E01000479,24.116,32.235,24.875,0.999,24.558
E01000480,24.008,29.806,24.343,0.537,24.231
E01000481,23.993,32.133,24.81,1.139,24.42
E01000483,24.364,38.331,24.776,1.244,24.524
E01000484,23.876,30.316,24.235,0.704,24.049
E01000485,23.804,32.416,24.628,1.346,24.193
E01000486,23.847,27.817,24.018,0.373,23.933
E01000487,23.844,30.73,24.412,0.808,24.151
E01000488,24.759,28.084,25.032,0.43,24.892
E01000489,24.765,28.878,25.102,0.515,24.964
E01000490,25.023,34.445,25.683,1.022,25.384
E01000491,24.797,29.603,25.158,0.601,24.979
E01000492,24.773,28.46,25.048,0.508,24.908
E01000493,24.798,28.069,25.101,0.479,24.964
E01000494,24.916,28.447,25.441,0.752,25.156
E01000495,24.978,32.993,25.515,0.757,25.241
E01000497,24.692,31.416,25.3,0.918,24.979
E01000498,24.47,50.785,26.296,3.927,25.125
E01000499,24.518,54.767,26.547,3.466,25.481
E01000501,24.676,27.199,24.952,0.326,24.881
E01000502,24.586,30.75,24.907,0.625,24.739
E01000503,24.58,27.754,24.793,0.371,24.686
E01000504,24.665,25.837,24.795,0.121,24.767
E01000505,24.676,25.174,24.793,0.089,24.774
E01000506,25.142,65.535,27.105,4.973,25.614
E01000507,24.584,26.433,24.824,0.247,24.769
E01000508,24.999,55.897,26.318,2.407,25.536
E01000509,25.113,49.726,26.962,3.963,25.67
E01000510,24.719,49.199,26.473,2.858,25.593
E01000511,24.641,33.23,25.986,1.65,25.458
E01000512,24.665,31.847,25.257,0.871,25.009
E01000513,24.407,31.591,25.096,1.126,24.748
E01000514,24.302,29.36,24.676,0.711,24.484
E01000515,23.961,31.878,24.621,1.14,24.261
E01000516,24.365,35.972,25.04,1.148,24.681
E01000517,23.901,29.577,24.352,0.689,24.172
E01000518,23.946,30.99,24.535,0.764,24.369
E01000519,23.932,27.932,24.239,0.489,24.089
E01000520,24.0,29.965,24.544,0.723,24.366
E01000521,25.186,43.394,27.253,2.927,26.091
E01000522,24.837,28.926,25.188,0.624,24.992
E01000523,24.955,36.822,25.669,1.375,25.245
E01000524,25.29,43.975,26.354,1.967,25.584
E01000525,24.948,35.395,25.922,1.473,25.417
E01000526,24.865,34.994,25.84,1.765,25.197
E01000527,24.969,28.822,25.298,0.545,25.159
E01000528,24.89,35.091,25.93,1.621,25.397
E01000530,24.929,32.983,25.588,0.981,25.248
E01000531,25.013,34.808,25.902,1.533,25.313
E01000532,25.06,32.212,25.78,1.33,25.364
E01000533,24.926,33.316,25.64,1.083,25.257
E01000534,24.895,31.006,25.348,0.793,25.1
E01000535,24.975,36.559,26.282,1.727,25.661
E01000536,23.68,30.937,24.122,0.943,23.846
E01000538,23.659,24.445,23.743,0.081,23.712
E01000539,23.723,31.597,23.972,0.452,23.871
E01000540,23.681,25.285,23.852,0.248,23.779
E01000541,23.71,31.351,24.292,1.084,23.974
E01000543,23.758,31.163,24.71,1.354,24.224
E01000544,25.647,29.612,26.104,0.69,25.912
E01000545,25.145,34.342,25.953,1.583,25.431
E01000546,25.15,28.916,25.661,0.811,25.365
E01000547,25.146,28.483,25.415,0.299,25.364
E01000548,25.34,34.568,26.349,1.624,25.759
E01000549,25.14,30.745,25.736,0.94,25.473
E01000550,25.388,35.117,26.15,1.208,25.776
E01000551,25.385,31.142,25.878,0.849,25.607
E01000552,25.616,31.717,26.488,1.239,25.956
E01000553,24.668,32.454,25.17,1.056,24.878
E01000554,24.576,29.833,24.721,0.326,24.674
E01000555,24.595,26.33,24.838,0.31,24.741
E01000556,24.936,33.582,26.251,1.715,25.568
E01000557,24.713,31.473,25.385,1.022,25.042
E01000558,24.858,33.091,25.337,0.917,25.09
E01000559,24.703,28.496,25.035,0.685,24.865
E01000560,24.85,30.259,25.264,0.795,25.016
E01000561,25.046,33.665,25.838,1.439,25.316
E01000562,23.631,32.449,24.22,0.884,23.969
E01000563,23.669,32.469,24.318,1.159,23.964
E01000564,23.808,29.855,24.416,1.104,24.037
E01000565,23.843,29.962,24.314,0.774,24.105
E01000566,23.734,24.356,23.874,0.103,23.851
E01000567,23.852,28.167,24.108,0.444,23.994
E01000568,23.611,32.371,24.108,1.173,23.779
E01000569,23.628,24.308,23.767,0.121,23.735
E01000570,24.064,29.009,24.335,0.613,24.178
E01000571,24.122,36.39,24.696,1.161,24.373
E01000572,23.703,24.12,23.795,0.075,23.768
E01000573,23.729,24.341,23.919,0.137,23.897
E01000574,23.726,24.143,23.809,0.073,23.784
E01000575,23.796,29.233,24.292,0.8,24.081
E01000576,23.969,32.736,24.499,1.078,24.154
E01000577,23.797,30.535,24.13,0.706,23.941
