LSOA21CD,PM10-2016-min,PM10-2016-max,PM10-2016-mean,PM10-2016-std,PM10-2016-median
E01000142,22.053,29.134,22.315,0.536,22.21
E01000143,21.917,38.424,22.364,1.358,22.146
E01000144,21.923,31.262,22.654,1.288,22.293
E01000145,22.02,35.132,22.537,1.29,22.194
E01000146,21.902,32.335,22.849,1.463,22.307
E01000147,24.353,31.815,25.37,0.923,25.176
E01000150,22.096,34.566,23.46,1.181,23.324
E01000151,22.088,24.116,22.643,0.256,22.613
E01000152,21.724,25.774,22.554,0.814,22.265
E01000153,21.453,23.262,22.005,0.323,21.985
E01000154,22.64,25.425,23.402,0.529,23.28
E01000156,21.066,30.444,21.783,1.394,21.362
E01000157,21.03,22.56,21.294,0.182,21.265
E01000158,20.68,26.97,20.939,0.384,20.852
E01000159,20.67,33.563,21.2,1.249,20.881
E01000160,20.823,44.766,21.826,2.584,21.202
E01000161,20.931,30.465,21.887,1.561,21.382
E01000162,20.873,35.205,22.078,2.161,21.387
E01000163,21.078,42.417,22.604,3.232,21.535
E01000164,21.004,38.902,22.165,2.347,21.374
E01000165,20.994,36.407,21.822,1.936,21.348
E01000166,19.447,20.155,19.681,0.133,19.669
E01000167,19.406,21.245,19.619,0.183,19.593
E01000168,19.719,20.418,19.915,0.118,19.913
E01000169,19.668,20.55,19.903,0.137,19.885
E01000170,19.884,26.906,20.452,0.721,20.299
E01000171,19.678,28.298,20.453,1.085,20.235
E01000172,19.94,25.709,20.269,0.703,20.108
E01000173,20.026,25.89,20.418,0.649,20.309
E01000174,20.426,26.557,20.959,1.034,20.617
E01000175,20.185,27.897,20.69,0.763,20.547
E01000176,21.548,41.187,24.028,4.325,22.204
E01000177,21.456,27.236,21.725,0.55,21.61
E01000178,21.001,29.609,21.456,0.903,21.279
E01000179,21.46,22.499,21.637,0.148,21.599
E01000180,21.488,26.007,21.851,0.595,21.696
E01000181,21.281,33.302,22.22,1.44,21.77
E01000182,21.418,29.791,21.974,1.112,21.649
E01000183,21.505,26.8,21.869,0.675,21.696
E01000184,20.976,42.295,22.25,2.532,21.454
E01000185,21.431,30.179,22.032,1.305,21.64
E01000186,20.074,31.331,21.057,1.622,20.736
E01000187,19.925,20.912,20.23,0.2,20.194
E01000188,19.53,32.154,20.207,1.078,19.811
E01000189,21.041,30.901,21.835,1.426,21.444
E01000190,20.943,27.432,21.346,0.594,21.217
E01000191,20.821,31.532,21.816,1.797,21.169
E01000192,20.676,27.931,21.364,1.135,21.0
E01000193,20.746,30.614,21.27,0.883,21.065
E01000194,20.711,34.436,21.571,1.676,21.061
E01000195,19.748,24.494,20.336,0.647,20.129
E01000196,21.32,51.587,22.297,2.298,21.68
E01000197,21.275,29.956,21.893,1.0,21.573
E01000198,21.318,36.011,22.772,2.321,21.924
E01000199,21.11,24.306,21.425,0.454,21.269
E01000200,21.144,29.295,21.795,1.131,21.471
E01000201,21.375,53.684,22.436,2.189,21.848
E01000202,21.33,29.72,21.714,0.917,21.559
E01000203,21.376,54.696,23.163,3.831,22.098
E01000204,21.148,36.27,21.52,0.886,21.327
E01000205,21.354,39.929,22.367,2.044,21.79
E01000206,21.251,31.612,21.622,0.726,21.459
E01000207,21.365,32.181,21.871,1.146,21.537
E01000208,21.416,32.617,22.253,1.508,21.758
E01000209,21.347,22.512,21.614,0.189,21.586
E01000210,21.427,43.832,22.361,2.502,21.685
E01000211,21.605,43.789,24.034,3.748,22.632
E01000212,21.39,30.697,21.963,0.927,21.714
E01000213,21.249,24.129,21.445,0.298,21.374
E01000214,21.531,30.191,22.054,0.94,21.791
E01000215,21.803,44.247,23.662,3.467,22.462
E01000216,21.69,28.846,21.958,0.495,21.877
E01000217,21.675,22.825,21.854,0.182,21.804
E01000218,21.81,28.901,22.431,0.994,22.198
E01000219,22.041,51.732,23.611,3.189,22.67
E01000220,22.021,28.696,22.435,0.774,22.227
E01000221,22.039,71.215,24.929,5.038,23.02
E01000222,21.925,37.815,22.565,1.569,22.162
E01000223,22.0,54.423,22.973,2.052,22.371
E01000224,21.978,24.698,22.319,0.349,22.237
E01000225,21.827,50.901,23.657,3.909,22.371
E01000226,20.728,29.649,21.485,1.272,21.119
E01000227,20.675,29.97,21.184,1.13,20.84
E01000228,19.364,34.295,20.424,1.437,20.093
E01000229,20.051,28.062,20.837,1.073,20.532
E01000230,20.0,27.547,20.779,0.943,20.618
E01000231,20.406,39.734,22.395,2.726,21.419
E01000232,20.664,31.188,21.802,1.767,21.165
E01000233,20.747,30.723,21.364,1.262,20.989
E01000234,20.868,28.5,21.664,1.0,21.355
E01000235,20.745,26.57,21.488,0.883,21.17
E01000236,21.793,42.996,22.994,2.368,22.245
E01000237,21.781,41.578,23.22,2.701,22.343
E01000238,21.739,46.799,22.95,3.148,22.022
E01000239,22.223,37.682,24.893,2.673,24.281
E01000240,21.806,51.137,23.815,2.732,22.874
E01000241,21.685,30.958,21.998,0.711,21.893
E01000242,21.739,35.035,22.601,1.871,22.004
E01000243,21.746,32.62,22.53,1.243,22.138
E01000244,21.784,29.595,22.626,0.932,22.396
E01000245,21.751,28.018,22.241,0.839,22.0
E01000246,19.413,31.148,19.671,0.554,19.537
E01000247,19.512,22.025,19.806,0.349,19.714
E01000248,19.513,27.552,20.215,0.994,19.943
E01000249,19.04,24.52,19.442,0.394,19.351
E01000250,19.454,37.434,20.168,1.462,19.781
E01000251,19.716,26.46,20.269,0.99,19.992
E01000252,19.673,27.17,20.026,0.46,19.907
E01000253,18.994,30.12,19.753,1.0,19.574
E01000254,18.914,24.624,19.393,0.515,19.298
E01000255,20.206,26.901,20.813,0.435,20.792
E01000256,20.732,38.273,22.014,2.113,21.34
E01000257,20.884,26.35,21.369,0.554,21.231
E01000258,20.504,34.625,21.685,1.462,21.204
E01000259,20.847,28.774,21.303,0.542,21.184
E01000260,21.072,41.328,23.045,2.674,22.034
E01000261,20.092,27.208,20.638,0.56,20.551
E01000263,20.827,36.751,21.747,1.735,21.314
E01000264,21.292,40.598,23.469,2.666,22.415
E01000265,20.708,28.181,21.295,0.987,21.015
E01000266,20.701,28.485,21.398,0.693,21.275
E01000267,20.226,27.349,20.77,0.767,20.566
E01000268,20.01,32.318,20.812,1.734,20.25
E01000269,20.051,31.878,20.763,1.467,20.392
E01000270,20.017,30.681,20.397,0.793,20.222
E01000271,20.199,32.741,21.167,1.651,20.741
E01000272,20.572,28.135,20.913,0.452,20.802
E01000273,20.68,34.875,21.887,1.716,21.467
E01000274,20.683,27.475,21.302,0.881,21.121
E01000275,20.537,22.992,20.827,0.279,20.747
E01000276,20.15,24.269,20.65,0.431,20.602
E01000277,20.681,21.311,20.834,0.11,20.804
E01000278,20.813,25.792,21.141,0.64,20.98
E01000279,19.595,28.827,20.082,0.609,19.991
E01000280,19.906,28.652,20.396,0.713,20.23
E01000281,21.327,36.782,22.524,1.846,22.06
E01000282,20.223,31.88,21.222,0.914,21.075
E01000283,20.218,22.918,20.551,0.298,20.505
E01000284,20.778,35.156,21.792,1.902,21.441
E01000285,19.746,21.705,20.005,0.282,19.949
E01000286,19.572,20.218,19.707,0.097,19.676
E01000287,19.574,20.786,19.821,0.186,19.796
E01000288,19.912,32.562,20.341,1.084,20.101
E01000289,19.997,23.306,20.291,0.449,20.184
E01000290,19.36,35.693,19.872,1.016,19.666
E01000291,19.894,21.612,20.18,0.146,20.171
E01000292,19.907,27.305,20.236,0.573,20.124
E01000293,19.987,31.18,20.28,0.875,20.118
E01000294,19.661,27.277,19.984,0.581,19.897
E01000295,21.204,43.179,21.48,1.001,21.362
E01000296,21.062,49.927,21.909,2.079,21.441
E01000297,21.252,30.092,21.944,0.978,21.624
E01000298,21.091,44.446,21.935,2.234,21.364
E01000299,20.782,34.16,21.648,1.549,21.173
E01000300,20.746,22.088,20.96,0.21,20.931
E01000301,20.748,29.987,21.043,0.406,20.987
E01000302,20.889,47.826,21.744,2.746,21.148
E01000303,20.924,23.029,21.169,0.265,21.11
E01000304,21.01,25.408,21.376,0.514,21.244
E01000305,21.298,50.334,22.526,2.41,21.637
E01000306,21.947,29.696,23.191,1.562,22.512
E01000307,21.91,121.133,24.466,5.454,22.754
E01000308,21.34,31.641,21.713,0.589,21.58
E01000309,22.026,36.643,23.747,1.931,23.029
E01000310,21.852,46.697,23.886,3.436,22.654
E01000311,21.827,42.865,22.697,1.718,22.298
E01000312,21.495,31.695,22.43,1.305,22.07
E01000313,21.876,35.183,23.771,2.124,22.973
E01000314,21.843,39.728,22.631,1.998,22.217
E01000315,21.002,35.284,21.773,1.959,21.221
E01000316,21.082,34.037,22.026,1.687,21.455
E01000317,21.082,40.423,21.59,1.674,21.263
E01000318,20.766,30.605,21.598,1.222,21.283
E01000319,21.083,29.581,21.585,0.884,21.271
E01000320,20.801,40.179,21.331,1.575,21.154
E01000321,20.752,40.361,21.87,2.813,21.12
E01000322,20.724,22.935,20.959,0.221,20.924
E01000323,20.826,34.863,21.793,1.715,21.223
E01000324,20.733,30.614,21.2,0.975,20.946
E01000325,19.59,23.517,19.898,0.265,19.87
E01000326,19.592,26.41,19.922,0.604,19.816
E01000327,19.951,27.915,20.438,0.712,20.247
E01000328,19.549,25.852,19.719,0.277,19.656
E01000329,19.663,32.247,20.327,1.216,20.013
E01000330,19.936,28.096,20.771,1.218,20.413
E01000331,19.63,33.417,20.292,1.22,19.902
E01000332,20.256,25.527,20.772,0.706,20.604
E01000333,20.191,24.933,20.635,0.637,20.443
E01000334,20.093,23.941,20.388,0.44,20.308
E01000335,20.017,28.135,21.014,0.931,20.899
E01000336,20.274,22.365,20.944,0.427,20.843
E01000337,20.092,21.701,20.392,0.227,20.358
E01000338,20.312,23.86,20.69,0.324,20.642
E01000339,20.075,24.461,20.407,0.54,20.268
E01000340,20.297,26.062,20.988,0.734,20.813
E01000341,20.246,26.046,20.619,0.54,20.486
E01000342,20.238,20.796,20.364,0.111,20.319
E01000343,20.123,27.623,20.542,0.74,20.335
E01000344,20.162,24.539,20.489,0.554,20.361
E01000345,20.103,21.016,20.285,0.159,20.24
E01000346,19.99,22.533,20.337,0.323,20.272
E01000347,20.319,26.552,20.92,0.85,20.658
E01000348,19.817,22.665,20.309,0.46,20.171
E01000349,19.801,30.109,21.442,1.955,20.679
E01000350,19.961,24.456,20.31,0.454,20.202
E01000351,19.892,25.964,20.348,0.773,20.159
E01000352,20.157,40.688,22.149,2.604,21.249
E01000353,20.2,27.136,20.608,0.658,20.43
E01000354,20.249,23.144,20.569,0.368,20.466
E01000355,20.122,28.14,20.38,0.651,20.249
E01000356,20.356,27.083,20.904,0.884,20.622
E01000357,20.322,21.566,20.428,0.123,20.384
E01000358,20.181,27.722,20.569,0.816,20.369
E01000359,20.195,27.981,20.863,1.106,20.521
E01000360,20.103,28.19,20.751,1.095,20.432
E01000361,20.17,28.697,20.793,1.361,20.371
E01000362,19.964,34.435,20.693,1.165,20.341
E01000363,20.069,30.262,20.963,1.498,20.429
E01000364,19.93,30.257,20.771,1.573,20.184
E01000365,20.096,26.37,20.408,0.689,20.239
E01000366,20.142,23.549,20.526,0.351,20.453
E01000367,20.081,32.331,20.639,1.218,20.333
E01000368,19.769,21.116,19.991,0.175,19.953
E01000369,19.848,21.514,20.133,0.225,20.077
E01000370,19.844,27.098,20.374,0.804,20.176
E01000371,19.759,20.354,19.926,0.112,19.908
E01000372,20.096,20.99,20.267,0.126,20.23
E01000373,20.27,26.216,20.736,0.71,20.571
E01000374,19.324,34.889,20.434,1.971,19.857
E01000375,19.338,29.044,19.877,0.955,19.652
E01000376,19.471,23.38,19.678,0.234,19.624
E01000377,19.476,26.318,19.837,0.716,19.675
E01000379,19.376,25.642,19.601,0.341,19.548
E01000380,19.614,34.74,21.049,2.385,20.288
E01000381,18.975,26.291,19.445,0.676,19.363
E01000382,19.454,21.566,19.785,0.276,19.785
E01000383,18.807,27.444,19.339,0.729,19.163
E01000384,19.673,28.004,20.192,0.866,20.005
E01000385,19.417,29.624,19.806,0.96,19.586
E01000386,19.525,32.007,20.405,1.637,19.849
E01000387,19.547,26.634,19.817,0.408,19.727
E01000388,20.359,27.352,21.021,0.463,21.033
E01000389,20.2,28.684,20.828,1.084,20.511
E01000390,20.19,30.51,20.998,1.612,20.4
E01000391,20.335,34.51,21.288,1.835,20.824
E01000392,20.635,27.278,21.52,1.011,21.27
E01000393,20.32,27.802,20.838,0.879,20.619
E01000394,20.337,27.497,20.993,1.026,20.678
E01000395,20.601,27.717,21.03,0.783,20.822
E01000396,20.588,21.302,20.81,0.119,20.775
E01000398,20.707,22.262,20.922,0.216,20.86
E01000399,20.768,27.9,21.209,0.754,21.031
E01000400,20.688,28.427,21.318,0.854,21.09
E01000401,20.785,25.117,21.109,0.484,21.022
E01000402,20.268,25.722,20.72,0.596,20.612
E01000403,20.24,33.513,21.29,1.428,20.864
E01000404,20.342,25.878,21.123,0.843,20.942
E01000405,20.701,26.562,21.389,0.716,21.257
E01000406,20.316,25.256,21.056,0.658,20.92
E01000407,20.188,25.762,20.712,0.713,20.523
E01000408,20.016,27.769,21.296,0.823,21.24
E01000409,20.967,25.622,21.321,0.613,21.155
E01000410,20.645,23.986,20.913,0.248,20.861
E01000411,20.891,32.092,21.434,0.95,21.2
E01000412,20.693,38.111,22.037,2.579,21.225
E01000413,20.657,40.744,23.06,3.627,21.674
E01000414,20.803,28.906,21.774,1.216,21.435
E01000415,20.667,23.327,21.041,0.286,21.045
E01000416,20.241,30.555,20.844,1.39,20.528
E01000417,20.095,32.21,20.588,1.023,20.316
E01000418,20.093,27.048,20.399,0.551,20.256
E01000419,20.22,28.056,20.511,0.599,20.396
E01000420,20.175,30.746,20.679,1.22,20.356
E01000421,20.167,28.685,20.733,1.19,20.432
E01000422,20.207,32.776,20.96,1.28,20.615
E01000423,20.125,28.522,20.75,1.201,20.365
E01000424,19.951,23.055,20.219,0.366,20.122
E01000425,20.029,21.919,20.152,0.147,20.111
E01000426,19.997,25.98,20.764,1.113,20.337
E01000427,19.831,26.884,20.317,0.971,20.04
E01000428,19.667,30.739,20.442,1.352,20.027
E01000429,20.545,24.364,21.253,0.489,21.219
E01000430,18.921,49.061,20.16,1.638,19.766
E01000431,20.562,33.223,21.668,1.749,21.229
E01000433,19.725,30.661,20.678,1.69,20.179
E01000434,18.958,25.867,19.47,0.476,19.362
E01000435,19.83,29.803,20.64,1.631,20.165
E01000436,20.148,22.736,20.282,0.138,20.247
E01000437,20.027,23.457,20.251,0.311,20.162
E01000438,20.128,25.254,20.4,0.399,20.316
E01000439,20.04,25.463,20.495,0.791,20.308
E01000440,20.105,24.094,20.331,0.417,20.223
E01000441,20.098,25.578,20.323,0.474,20.202
E01000442,20.133,25.136,20.496,0.642,20.32
E01000443,19.755,27.177,20.318,0.894,20.062
E01000444,18.986,25.886,19.525,0.766,19.367
E01000445,19.338,23.936,19.755,0.544,19.673
E01000446,19.744,23.225,20.003,0.25,19.967
E01000447,19.353,30.144,20.309,1.514,19.84
E01000448,19.558,25.808,19.991,0.737,19.773
E01000449,19.714,28.61,20.299,1.141,19.996
E01000450,20.316,25.165,20.562,0.456,20.447
E01000451,20.339,26.469,20.807,0.861,20.571
E01000452,20.324,26.374,20.617,0.696,20.449
E01000453,20.302,20.947,20.465,0.119,20.441
E01000454,20.469,26.652,20.987,0.751,20.777
E01000455,20.462,25.11,20.769,0.357,20.698
E01000456,20.322,20.835,20.447,0.105,20.418
E01000457,20.06,31.952,20.978,1.445,20.5
E01000458,19.823,22.544,20.126,0.344,20.043
E01000459,19.959,28.178,20.422,0.864,20.212
E01000460,19.878,23.677,20.097,0.262,20.074
E01000461,19.879,27.498,20.336,0.883,20.084
E01000462,19.976,29.257,20.567,0.976,20.298
E01000463,20.048,23.553,20.243,0.314,20.179
E01000464,20.14,20.591,20.221,0.074,20.194
E01000465,20.135,22.059,20.645,0.345,20.611
E01000466,20.01,26.78,20.404,0.578,20.199
E01000467,20.15,21.55,20.382,0.2,20.311
E01000468,20.133,21.26,20.352,0.196,20.282
E01000469,20.104,25.761,20.438,0.601,20.297
E01000470,20.072,31.13,20.935,1.485,20.452
E01000471,21.7,22.44,21.888,0.141,21.861
E01000472,21.292,35.648,22.182,1.58,21.792
E01000473,21.328,29.198,22.113,1.304,21.686
E01000474,21.319,24.654,21.474,0.191,21.435
E01000475,20.964,29.675,22.014,1.412,21.553
E01000476,21.382,29.033,21.952,0.976,21.739
E01000477,21.453,29.413,22.329,1.025,22.099
E01000478,21.6,28.982,21.959,0.783,21.763
E01000479,21.046,30.147,22.019,1.059,21.744
E01000480,21.044,29.404,21.578,0.631,21.451
E01000481,20.975,31.025,22.022,1.255,21.674
E01000483,21.508,39.185,21.888,1.133,21.674
E01000484,20.677,26.987,21.028,0.695,20.841
E01000485,20.559,30.63,21.44,1.507,20.991
E01000486,20.658,25.361,20.88,0.372,20.795
E01000487,20.617,27.623,21.314,0.774,21.084
E01000488,21.738,25.859,21.985,0.421,21.847
E01000489,21.758,26.231,22.092,0.544,21.943
E01000490,21.989,34.043,22.712,1.056,22.425
E01000491,21.807,27.762,22.201,0.68,22.026
E01000492,21.766,25.981,22.043,0.566,21.894
E01000493,21.78,25.84,22.099,0.524,21.957
E01000494,21.938,26.649,22.495,0.869,22.182
E01000495,21.97,36.386,22.54,1.212,22.219
E01000497,21.887,29.955,22.48,0.96,22.183
E01000498,21.348,52.099,23.26,4.115,22.072
E01000499,21.391,53.924,23.5,3.662,22.423
E01000501,21.713,24.864,21.976,0.358,21.901
E01000502,21.654,29.379,22.036,0.649,21.881
E01000503,21.636,25.801,21.918,0.4,21.823
E01000504,21.803,22.378,21.941,0.098,21.923
E01000505,21.795,22.274,21.914,0.099,21.889
E01000506,22.379,73.522,24.429,5.463,22.995
E01000507,21.667,24.137,21.958,0.291,21.899
E01000508,22.078,69.37,23.682,3.304,22.769
E01000509,22.31,51.786,24.27,4.279,22.94
E01000510,21.978,49.331,23.858,3.078,22.943
E01000511,21.909,33.358,23.58,2.075,22.998
E01000512,21.943,30.935,22.614,1.008,22.319
E01000513,21.82,30.096,23.048,1.119,22.825
E01000514,21.469,28.887,22.105,0.874,21.933
E01000515,20.801,30.275,21.588,1.302,21.211
E01000516,21.998,36.605,23.408,1.366,23.17
E01000517,20.697,28.837,21.221,0.984,20.975
E01000518,20.827,29.198,21.563,0.822,21.413
E01000519,20.771,25.278,21.168,0.535,21.006
E01000520,20.98,28.063,21.735,0.837,21.553
E01000521,22.251,47.981,24.275,3.677,22.973
E01000522,21.854,26.99,22.208,0.676,22.029
E01000523,21.968,47.858,22.641,2.226,22.244
E01000524,22.219,38.966,23.163,2.194,22.475
E01000525,21.975,33.32,22.941,1.778,22.385
E01000526,21.93,33.885,23.0,2.053,22.314
E01000527,22.033,26.655,22.378,0.562,22.244
E01000528,21.924,32.118,23.032,1.772,22.47
E01000530,21.933,30.867,22.621,1.093,22.244
E01000531,22.0,32.676,22.908,1.614,22.328
E01000532,22.054,30.896,22.844,1.562,22.368
E01000533,21.906,41.566,22.608,1.334,22.262
E01000534,21.907,29.601,22.385,0.897,22.118
E01000535,21.979,40.723,23.306,1.923,22.705
E01000536,20.356,30.46,20.875,1.105,20.56
E01000538,20.35,21.301,20.449,0.099,20.413
E01000539,20.46,29.59,20.719,0.454,20.618
E01000540,20.374,22.473,20.573,0.304,20.492
E01000541,20.397,29.506,21.046,1.289,20.676
E01000543,20.496,29.483,21.45,1.387,20.971
E01000544,23.236,27.85,23.659,0.726,23.46
E01000545,22.24,33.533,23.163,1.73,22.683
E01000546,22.252,27.2,22.902,0.905,22.593
E01000547,22.463,25.723,22.832,0.324,22.803
E01000548,22.9,34.134,23.942,1.727,23.393
E01000549,22.49,29.455,23.326,1.098,23.086
E01000550,23.054,33.318,23.9,1.269,23.538
E01000551,22.976,28.872,23.433,0.792,23.195
E01000552,23.219,33.35,24.117,1.439,23.609
E01000553,21.937,31.009,22.46,1.023,22.216
E01000554,21.69,27.837,21.955,0.382,21.919
E01000555,21.734,23.987,22.064,0.361,21.976
E01000556,22.165,35.978,23.465,2.198,22.707
E01000557,21.965,29.737,22.602,1.241,22.27
E01000558,21.947,31.599,22.453,0.934,22.223
E01000559,21.866,30.301,22.168,1.112,21.993
E01000560,21.94,34.758,22.323,1.165,22.084
E01000561,22.109,32.415,22.762,1.185,22.367
E01000562,20.231,28.558,20.871,0.891,20.634
E01000563,20.302,30.158,21.035,1.207,20.694
E01000564,20.684,28.04,21.386,1.297,20.984
E01000565,20.591,30.277,21.105,0.882,20.893
E01000566,20.525,21.456,20.753,0.151,20.728
E01000567,20.562,25.741,20.877,0.479,20.768
E01000568,20.236,32.878,20.801,1.349,20.434
E01000569,20.275,21.315,20.504,0.161,20.488
E01000570,21.298,29.222,21.761,0.776,21.638
E01000571,21.257,33.482,22.507,1.139,22.255
E01000572,20.38,20.934,20.517,0.091,20.491
E01000573,20.498,21.281,20.74,0.163,20.713
E01000574,20.523,21.027,20.658,0.097,20.635
E01000575,20.714,26.886,21.236,0.799,21.041
E01000576,20.91,31.208,21.622,1.258,21.223
E01000577,20.699,28.7,21.184,0.833,20.954
