LSOA11CD,NOx-2013-min,NOx-2013-max,NOx-2013-mean,NOx-2013-std,NOx-2013-median
E01000001,74.384,368.453,117.539,47.336,96.842
E01000002,72.606,191.722,86.592,17.348,81.635
E01000003,74.316,189.02,85.855,16.852,80.615
E01000005,76.567,893.091,131.781,89.377,101.013
E01000006,46.913,57.438,51.333,2.2,51.327
E01000007,53.603,164.944,67.777,17.549,61.503
E01000008,52.994,333.414,69.142,28.315,59.954
E01000009,51.263,176.081,63.22,17.996,57.325
E01000010,52.866,164.72,65.204,17.423,58.944
E01000011,48.721,127.238,58.724,13.224,55.724
E01000012,50.749,121.878,59.653,11.467,56.606
E01000013,41.104,164.069,52.334,18.571,46.023
E01000014,39.46,120.003,43.959,8.148,42.172
E01000015,39.042,84.596,43.8,6.556,42.093
E01000016,39.35,100.895,45.473,9.334,43.169
E01000017,40.852,117.578,46.982,10.252,44.261
E01000018,39.092,58.406,42.877,2.568,42.442
E01000019,40.552,59.964,44.526,2.826,44.052
E01000020,42.624,93.24,47.131,5.547,45.505
E01000021,41.947,159.957,49.972,12.982,45.967
E01000022,43.681,49.792,45.989,1.034,45.874
E01000023,43.26,161.017,52.198,13.029,47.988
E01000024,44.927,130.865,52.972,14.328,48.521
E01000025,44.316,110.507,48.669,6.031,47.452
E01000027,32.884,112.71,37.428,7.914,35.135
E01000028,36.928,60.546,39.57,2.131,39.236
E01000029,39.125,192.677,49.739,19.307,44.273
E01000030,36.024,258.345,49.566,24.551,41.53
E01000031,33.373,528.407,47.917,27.086,40.902
E01000032,37.345,133.783,43.161,9.234,41.377
E01000033,37.083,99.171,43.229,7.492,41.486
E01000034,35.577,83.526,39.562,6.361,37.828
E01000035,36.363,127.854,46.339,13.047,42.409
E01000036,34.978,116.404,40.942,8.257,39.057
E01000037,37.404,82.248,42.27,5.54,41.345
E01000038,37.104,89.859,43.199,7.133,41.849
E01000039,34.542,80.057,36.463,3.587,35.537
E01000040,45.709,117.05,52.827,10.048,50.043
E01000041,44.45,136.579,55.071,15.619,50.274
E01000042,43.405,121.537,49.629,7.37,47.946
E01000043,48.347,219.625,60.166,20.131,53.621
E01000044,46.865,198.656,63.998,22.907,55.74
E01000045,46.819,372.269,68.095,39.76,54.395
E01000046,45.625,120.53,50.345,9.13,47.764
E01000048,51.147,76.585,54.385,3.015,53.703
E01000049,52.538,235.236,66.167,25.33,57.24
E01000050,52.232,162.051,62.153,16.253,57.012
E01000051,51.873,170.105,64.741,19.506,58.129
E01000052,55.276,249.404,72.081,24.506,62.859
E01000053,45.493,302.622,62.197,30.18,52.058
E01000054,42.824,59.331,46.124,2.215,45.948
E01000055,43.523,65.712,47.19,2.931,46.278
E01000056,42.614,115.665,49.457,7.061,47.561
E01000057,41.796,105.891,49.707,9.735,46.867
E01000058,41.419,78.186,46.651,6.743,44.862
E01000059,42.454,65.782,45.87,3.297,45.204
E01000060,35.472,148.878,42.409,10.544,40.869
E01000061,35.541,140.638,42.349,12.182,38.532
E01000062,39.942,75.999,42.981,3.905,42.433
E01000063,41.053,132.428,47.604,11.562,44.2
E01000064,39.76,126.264,45.469,10.272,42.394
E01000065,40.542,113.947,47.154,10.821,43.875
E01000066,43.119,135.07,47.931,6.712,47.235
E01000067,46.553,145.102,54.589,14.229,50.374
E01000068,44.298,145.93,50.138,9.566,48.029
E01000069,43.123,90.211,48.114,3.262,47.973
E01000070,43.409,165.767,53.089,15.062,49.649
E01000071,42.885,94.544,48.574,5.669,47.439
E01000072,42.083,124.938,46.387,8.067,43.406
E01000073,43.038,86.337,46.361,3.96,45.667
E01000074,44.217,95.603,48.729,8.367,46.466
E01000075,39.666,109.828,45.285,7.647,43.87
E01000076,43.794,92.005,47.453,5.866,46.296
E01000077,43.587,168.285,52.513,15.137,47.96
E01000078,42.535,162.552,52.223,14.97,47.26
E01000079,39.462,120.178,45.869,11.577,43.309
E01000080,39.804,117.602,47.561,10.853,45.226
E01000081,40.727,57.576,43.36,1.698,43.222
E01000082,41.064,94.626,46.317,8.907,43.667
E01000083,42.908,150.848,51.391,13.251,47.15
E01000084,41.974,145.231,51.371,14.423,47.093
E01000085,43.247,134.693,50.411,12.103,47.623
E01000086,42.476,108.841,49.09,11.092,46.074
E01000087,42.447,193.178,54.409,20.305,47.284
E01000088,39.194,67.378,43.396,4.193,42.72
E01000089,39.538,47.652,42.999,1.474,42.99
E01000090,39.201,199.09,48.295,17.611,43.08
E01000091,43.401,84.965,47.388,4.545,46.018
E01000092,41.098,359.965,49.141,20.81,44.398
E01000093,43.581,374.263,68.244,42.489,53.42
E01000094,42.449,87.354,46.742,4.34,45.853
E01000095,41.164,375.628,56.399,28.612,48.06
E01000096,46.018,421.357,64.013,29.282,54.042
E01000097,43.418,104.136,51.275,10.669,47.3
E01000098,43.797,104.19,50.312,9.223,47.651
E01000099,37.981,132.568,45.444,9.227,43.379
E01000100,39.011,88.389,44.018,7.486,42.672
E01000101,40.331,141.114,48.875,14.657,44.427
E01000102,39.06,68.189,44.25,5.149,43.193
E01000103,38.003,92.829,40.69,4.702,39.343
E01000104,38.583,110.789,48.117,12.255,43.981
E01000105,39.243,128.864,46.029,9.292,44.164
E01000106,39.711,71.541,44.68,4.991,43.527
E01000107,35.498,59.128,38.326,2.136,38.296
E01000108,36.354,123.48,43.935,11.39,41.622
E01000109,37.954,92.838,42.352,5.716,41.524
E01000110,37.099,101.598,45.037,8.49,42.895
E01000111,39.897,149.502,52.926,16.93,47.152
E01000112,40.287,306.697,53.047,22.872,45.971
E01000113,43.477,140.305,51.735,15.468,46.911
E01000114,37.21,193.208,49.972,18.133,45.193
E01000115,40.443,128.027,46.88,8.251,45.179
E01000116,39.709,129.572,48.128,11.062,45.664
E01000117,42.029,92.243,45.82,5.455,44.47
E01000118,41.934,134.738,51.202,11.725,47.449
E01000119,40.96,71.217,43.384,2.858,42.673
E01000120,41.661,122.75,48.455,10.415,46.125
E01000121,41.215,80.161,44.531,4.599,43.374
E01000122,41.92,82.687,46.806,5.056,45.477
E01000123,41.541,81.397,46.5,5.131,45.375
E01000124,45.067,179.03,58.475,16.459,52.679
E01000125,45.658,224.244,54.489,16.336,49.785
E01000126,49.402,75.643,54.373,4.308,53.614
E01000127,44.156,93.206,49.105,7.301,47.445
E01000128,46.436,71.478,49.853,2.963,49.308
E01000129,47.346,296.651,69.797,37.428,56.556
E01000130,47.09,84.909,51.556,5.218,50.326
E01000131,46.575,247.742,51.414,13.241,48.869
E01000132,44.147,73.544,48.347,3.564,47.932
E01000133,47.21,78.069,51.943,5.022,50.735
E01000134,44.321,131.618,53.243,12.097,49.615
E01000135,52.456,237.89,62.857,23.584,56.407
E01000136,49.558,177.459,56.669,10.816,54.45
E01000137,53.403,134.126,61.21,11.207,58.138
E01000138,54.429,268.011,75.155,36.449,61.414
E01000139,51.534,354.628,66.207,27.0,58.784
E01000140,55.831,205.006,74.41,24.516,64.725
E01000141,54.143,291.576,71.179,25.505,62.231
E01000142,54.348,111.43,59.129,7.275,57.378
E01000143,51.879,149.18,60.806,12.906,57.187
E01000144,54.899,205.873,68.202,21.551,61.53
E01000145,53.905,202.38,61.082,15.682,57.107
E01000146,54.288,263.075,72.837,26.775,62.863
E01000147,51.406,120.625,56.212,6.86,54.965
E01000148,47.938,250.86,63.024,24.476,55.566
E01000150,50.917,243.788,60.12,17.013,55.817
E01000151,53.714,91.84,57.93,4.902,56.666
E01000152,51.897,137.321,65.435,18.332,57.609
E01000153,49.712,80.76,53.261,3.142,52.464
E01000154,53.253,84.654,57.751,5.939,55.693
E01000155,47.148,113.934,53.431,6.489,52.394
E01000156,49.305,165.771,60.389,19.329,54.387
E01000157,47.155,75.738,52.996,3.234,52.604
E01000158,42.882,143.162,47.755,7.088,46.204
E01000159,42.993,147.91,49.602,12.321,46.313
E01000160,45.388,320.251,58.952,32.349,50.551
E01000161,47.113,194.45,62.324,24.38,53.958
E01000162,47.427,252.367,63.982,28.468,54.41
E01000163,48.395,290.003,71.556,44.306,55.995
E01000164,46.549,293.331,64.602,33.606,53.126
E01000165,46.996,253.699,58.667,25.713,52.921
E01000166,34.147,43.115,38.045,1.971,38.127
E01000167,33.974,62.905,36.427,2.857,35.961
E01000168,37.917,45.468,40.252,1.428,40.076
E01000169,36.827,50.843,39.525,1.615,39.302
E01000170,38.206,117.868,45.413,9.311,43.281
E01000171,36.325,131.206,46.168,13.292,43.309
E01000172,37.927,96.678,42.077,6.856,40.761
E01000173,37.926,110.875,42.965,7.595,41.957
E01000174,41.629,118.322,50.532,12.771,45.896
E01000175,38.571,106.463,44.161,6.981,42.94
E01000176,50.307,255.568,81.205,50.415,59.852
E01000177,49.368,142.743,54.063,8.174,52.425
E01000178,45.077,143.704,50.827,9.899,48.668
E01000179,49.331,62.009,52.55,2.023,52.256
E01000180,49.949,96.732,55.11,7.04,53.381
E01000181,50.81,155.089,62.912,17.951,56.638
E01000182,49.559,199.078,59.758,16.702,55.158
E01000183,49.549,106.447,54.716,7.771,52.598
E01000184,45.257,297.997,61.814,31.34,51.18
E01000185,49.379,129.963,57.038,13.566,52.979
E01000186,41.295,181.217,51.613,19.345,47.01
E01000187,40.254,50.69,43.358,1.789,43.33
E01000188,36.414,189.2,46.551,17.65,41.177
E01000189,42.773,155.59,52.106,16.788,47.042
E01000190,43.284,101.444,46.924,5.723,45.75
E01000191,44.956,231.467,59.323,23.852,50.414
E01000192,43.905,200.29,56.464,20.776,49.413
E01000193,42.688,210.772,51.014,14.534,47.888
E01000194,43.256,236.62,56.618,24.933,49.196
E01000195,38.285,144.872,52.751,18.024,46.336
E01000196,47.851,231.673,65.369,27.178,56.184
E01000197,47.052,157.222,55.078,12.983,50.794
E01000198,47.471,259.745,63.72,27.803,54.756
E01000199,46.317,87.246,50.766,5.464,49.142
E01000200,46.96,120.344,55.0,11.676,51.381
E01000201,48.839,382.487,63.072,30.273,54.624
E01000202,49.102,147.532,56.109,16.268,52.65
E01000203,49.044,534.916,75.4,49.692,59.921
E01000204,46.237,156.965,51.719,9.002,49.981
E01000205,48.701,261.689,63.165,25.626,55.815
E01000206,47.245,176.465,52.061,9.041,49.976
E01000207,47.915,186.469,56.938,15.686,52.895
E01000208,49.793,164.654,61.133,18.433,54.63
E01000209,48.605,65.316,53.01,2.727,52.701
E01000210,48.447,309.046,60.988,30.225,52.932
E01000211,51.897,419.751,90.854,57.831,68.563
E01000212,47.996,186.56,57.209,13.511,53.66
E01000213,47.257,84.818,51.483,4.317,50.877
E01000214,49.724,169.801,57.6,13.147,54.326
E01000215,51.192,311.875,72.362,37.094,59.734
E01000216,50.794,147.952,55.224,9.257,53.485
E01000217,50.503,68.071,53.137,2.691,52.275
E01000218,51.3,153.977,61.111,15.377,57.346
E01000219,54.523,447.265,73.244,38.309,62.506
E01000220,54.36,154.58,61.483,12.973,58.135
E01000221,53.133,606.775,92.034,60.16,67.178
E01000222,50.401,241.413,61.421,23.296,54.971
E01000223,53.155,448.523,69.482,31.569,59.853
E01000224,51.621,97.976,58.291,5.644,56.912
E01000225,52.185,422.934,79.214,53.251,61.225
E01000226,43.316,139.167,54.221,15.469,49.701
E01000227,43.261,134.431,50.645,12.639,47.04
E01000228,35.708,219.504,44.87,18.253,39.851
E01000229,42.673,145.667,52.854,16.284,47.255
E01000230,41.038,169.477,48.965,13.533,45.839
E01000231,45.502,311.64,76.688,40.512,60.393
E01000232,45.283,237.754,63.09,26.713,52.72
E01000233,44.646,175.636,54.193,16.874,48.892
E01000234,46.965,203.287,60.914,18.1,54.45
E01000235,44.282,150.731,58.21,18.271,51.102
E01000236,52.234,288.066,71.875,37.219,59.724
E01000237,51.0,274.08,69.373,34.095,58.084
E01000238,50.961,367.22,65.341,34.947,55.098
E01000239,51.18,268.424,86.152,35.971,75.19
E01000240,48.493,608.501,75.941,39.342,61.939
E01000241,47.187,162.787,51.404,8.755,49.759
E01000242,50.25,290.762,61.994,23.68,54.206
E01000243,47.683,174.369,59.109,15.417,54.599
E01000244,47.628,202.038,58.108,13.826,54.398
E01000245,50.981,135.858,57.167,11.433,53.975
E01000246,34.117,171.869,37.107,6.926,35.357
E01000247,34.882,65.374,38.577,4.407,37.416
E01000248,35.962,122.893,45.86,12.736,42.374
E01000249,33.168,78.663,35.819,3.595,34.784
E01000250,34.533,206.258,44.488,19.312,39.94
E01000251,37.142,123.78,43.568,11.933,40.048
E01000252,37.034,152.849,42.128,10.593,39.512
E01000253,33.02,193.494,39.088,12.104,35.889
E01000254,32.728,103.735,36.066,5.218,34.443
E01000255,37.862,137.775,42.097,5.892,41.125
E01000256,41.608,247.356,58.445,26.942,49.435
E01000257,41.774,118.323,47.93,8.53,45.31
E01000258,40.967,204.521,55.896,23.423,46.983
E01000259,42.771,152.338,46.385,6.122,44.889
E01000260,43.399,266.815,67.928,35.725,53.127
E01000261,37.971,107.827,42.846,6.651,41.117
E01000262,37.245,124.34,41.516,5.331,40.262
E01000263,41.774,228.558,52.51,21.34,46.795
E01000264,49.316,279.095,83.058,39.245,66.284
E01000265,44.147,122.956,53.087,12.108,49.13
E01000266,41.048,109.499,45.645,6.858,44.219
E01000267,40.375,118.575,46.263,8.478,43.693
E01000268,39.598,214.475,51.152,22.288,43.567
E01000269,39.221,164.881,50.29,18.949,44.893
E01000270,39.518,156.87,44.88,8.164,42.685
E01000271,39.216,173.752,49.235,17.883,44.211
E01000272,39.965,121.192,43.514,5.492,42.272
E01000273,40.058,205.095,51.83,20.337,46.118
E01000274,43.016,142.217,50.924,11.214,47.713
E01000275,39.828,65.038,43.437,2.976,42.814
E01000276,37.399,93.296,42.234,5.039,41.528
E01000277,42.658,49.485,44.839,1.431,44.63
E01000278,41.503,104.131,47.738,8.628,45.627
E01000279,35.524,120.79,38.694,6.133,37.296
E01000280,36.374,112.56,40.848,7.274,38.791
E01000281,42.836,237.713,59.172,28.131,49.701
E01000282,38.991,170.706,46.14,13.256,42.773
E01000283,39.05,66.367,42.791,3.055,42.084
E01000284,41.407,135.887,49.141,14.357,44.582
E01000285,37.089,58.393,40.078,2.77,39.55
E01000286,36.185,45.261,38.613,1.455,38.363
E01000287,36.093,54.688,39.228,2.133,38.873
E01000288,36.926,221.992,44.563,15.559,41.056
E01000289,36.197,71.442,40.938,4.895,39.961
E01000290,35.067,218.709,39.149,13.168,36.426
E01000291,36.069,59.267,39.049,2.385,38.829
E01000292,38.219,129.999,43.853,11.757,40.973
E01000293,38.641,174.118,44.526,12.386,41.639
E01000294,36.167,121.56,40.675,6.881,39.247
E01000295,46.995,189.946,51.603,9.281,49.434
E01000296,46.915,241.397,60.036,25.077,51.964
E01000297,46.98,203.326,57.807,16.735,53.272
E01000298,46.334,175.071,59.979,23.279,51.173
E01000299,43.961,271.466,62.36,28.842,52.132
E01000300,43.85,76.144,47.303,3.037,46.694
E01000301,43.128,124.709,48.06,5.071,47.124
E01000302,45.022,266.018,59.819,28.483,50.675
E01000303,42.133,70.404,47.887,3.596,47.421
E01000304,42.316,89.212,48.512,6.007,47.407
E01000305,46.957,525.706,66.078,37.003,51.741
E01000306,56.585,237.214,78.364,28.699,65.265
E01000307,54.565,509.43,91.066,58.898,66.654
E01000308,46.603,193.77,51.131,8.108,48.816
E01000309,57.127,304.48,78.51,30.183,66.009
E01000310,54.011,330.338,80.149,43.224,63.318
E01000311,52.548,357.25,67.817,29.644,60.383
E01000312,48.502,235.548,59.114,21.509,54.825
E01000313,53.139,287.783,85.805,33.746,72.686
E01000314,53.557,263.678,65.517,26.122,59.512
E01000315,46.105,228.228,56.135,23.056,49.784
E01000316,46.401,230.425,59.739,22.792,52.11
E01000317,47.556,172.32,56.13,17.099,51.582
E01000318,43.76,169.492,55.479,15.448,51.628
E01000319,46.891,122.898,54.258,11.679,50.01
E01000320,41.631,135.378,48.041,15.592,44.156
E01000321,42.954,156.804,55.382,25.446,46.334
E01000322,42.878,136.606,47.459,12.008,45.161
E01000323,44.187,270.505,59.1,24.017,50.645
E01000324,43.346,165.859,51.614,14.619,48.028
E01000325,36.175,84.173,40.283,3.642,39.908
E01000326,36.327,218.591,41.328,9.958,39.882
E01000327,39.87,120.707,45.557,8.966,43.074
E01000328,36.079,94.557,38.884,3.179,38.092
E01000329,37.659,177.584,46.359,15.578,42.325
E01000330,40.662,164.642,53.7,19.656,47.458
E01000331,38.352,191.987,47.475,16.493,42.16
E01000332,40.056,92.08,44.904,7.388,42.964
E01000333,39.546,103.738,46.789,8.797,44.383
E01000334,38.56,82.465,43.445,5.429,43.145
E01000335,36.924,190.671,43.326,9.939,40.665
E01000336,41.445,67.907,46.228,4.773,44.817
E01000337,38.807,69.227,42.224,3.069,42.09
E01000338,41.171,87.278,44.414,4.454,43.553
E01000339,41.762,89.042,46.378,6.39,44.828
E01000340,42.52,98.371,51.314,8.561,49.153
E01000341,41.564,100.078,47.677,7.208,45.848
E01000342,41.415,50.301,44.158,1.595,44.074
E01000343,40.601,126.963,46.297,8.069,44.379
E01000344,42.198,90.538,46.789,6.593,45.297
E01000345,41.462,55.32,44.244,2.509,43.651
E01000346,39.921,72.775,44.496,3.916,43.817
E01000347,43.695,116.581,51.911,10.667,48.46
E01000348,39.601,76.558,46.136,5.962,44.466
E01000349,39.487,167.207,62.764,25.413,52.666
E01000350,39.689,81.208,44.563,5.047,43.51
E01000351,38.806,108.186,45.121,7.723,43.584
E01000352,43.601,241.446,68.915,31.456,57.149
E01000353,40.418,125.598,45.571,8.194,43.47
E01000354,41.403,86.609,46.186,5.201,44.878
E01000355,38.444,126.035,42.287,7.871,40.899
E01000356,42.312,108.179,49.675,10.131,46.225
E01000357,41.83,64.658,43.877,1.745,43.495
E01000358,40.056,119.043,45.519,9.961,43.336
E01000359,41.434,138.419,49.656,12.835,45.33
E01000360,39.843,178.245,50.851,17.669,45.707
E01000361,41.843,158.048,50.563,17.316,45.273
E01000362,41.797,181.505,51.999,15.783,46.641
E01000363,41.883,180.122,54.047,20.675,46.269
E01000364,40.966,165.697,52.451,19.843,45.055
E01000365,39.54,198.011,45.34,11.555,42.155
E01000366,39.663,155.257,45.453,6.896,44.481
E01000367,38.866,169.396,45.45,13.934,41.707
E01000368,37.714,56.444,40.448,1.988,40.503
E01000369,37.795,62.973,41.581,3.153,40.961
E01000370,38.738,120.655,44.478,9.905,41.733
E01000371,38.095,45.55,40.116,1.172,39.928
E01000372,39.023,53.494,40.92,1.308,40.713
E01000373,38.971,119.306,44.614,8.876,42.383
E01000374,36.269,259.104,47.071,21.555,40.431
E01000375,36.262,141.326,43.028,10.944,40.365
E01000376,35.827,139.113,38.761,4.13,38.039
E01000377,35.934,95.871,40.764,7.292,39.208
E01000378,36.407,196.959,44.47,15.081,39.733
E01000379,35.988,134.525,39.644,5.771,38.634
E01000380,36.755,276.975,57.357,31.353,46.714
E01000381,33.758,142.74,38.154,8.29,36.244
E01000382,35.681,75.183,39.88,3.528,39.748
E01000383,33.274,143.39,37.224,8.392,35.217
E01000384,38.006,128.6,45.484,12.31,42.332
E01000385,35.59,139.577,41.549,10.947,39.109
E01000386,36.92,183.197,48.933,20.39,41.905
E01000387,37.016,122.778,42.724,5.257,41.644
E01000388,38.421,128.488,43.122,5.719,42.512
E01000389,39.693,132.749,48.006,12.909,44.48
E01000390,38.442,211.42,50.203,20.307,43.396
E01000391,39.286,200.799,52.726,25.722,45.129
E01000392,42.829,125.968,52.42,14.478,47.528
E01000393,41.302,129.352,47.791,11.413,44.725
E01000394,42.028,154.098,51.243,12.779,47.192
E01000395,41.144,116.212,46.757,8.883,45.409
E01000396,42.06,50.604,45.917,1.338,45.849
E01000398,41.29,61.304,44.508,2.54,44.239
E01000399,41.366,115.061,48.161,8.978,46.251
E01000400,40.724,123.953,49.01,10.62,46.264
E01000401,42.727,91.187,46.24,5.54,45.061
E01000402,38.84,83.506,42.862,5.861,41.485
E01000403,37.821,237.212,52.397,22.406,45.536
E01000404,38.689,102.96,46.83,10.311,44.3
E01000405,38.581,145.388,45.278,10.437,42.334
E01000406,37.759,81.889,42.528,6.272,40.897
E01000407,37.651,103.63,42.621,7.403,40.976
E01000408,36.786,227.145,45.35,14.315,41.205
E01000409,41.899,90.852,47.902,6.77,45.909
E01000410,43.527,130.644,47.635,4.326,46.964
E01000411,46.168,177.721,53.727,14.55,49.916
E01000412,44.417,217.215,62.423,30.118,52.278
E01000413,46.511,207.148,76.239,39.608,59.645
E01000414,43.869,153.336,54.015,16.606,48.455
E01000415,43.646,83.311,47.001,3.262,46.256
E01000416,43.695,167.338,52.367,15.938,48.556
E01000417,38.354,169.641,45.45,12.911,41.846
E01000418,38.319,146.885,44.341,7.392,43.145
E01000419,41.27,111.739,45.364,6.175,44.321
E01000420,40.614,144.0,47.248,12.059,44.012
E01000421,41.258,122.501,47.826,12.194,44.62
E01000422,43.383,206.243,54.525,17.361,50.004
E01000423,42.366,136.341,51.319,16.051,46.227
E01000424,40.275,72.543,44.584,4.199,43.631
E01000425,40.888,64.224,43.635,2.716,42.951
E01000426,41.469,129.92,51.707,14.508,46.41
E01000427,39.891,122.549,47.104,12.557,43.77
E01000428,37.523,185.749,48.22,19.394,41.934
E01000429,36.276,71.704,41.668,5.845,40.191
E01000430,33.258,72.885,35.936,4.039,34.554
E01000431,40.733,194.459,52.934,22.853,46.071
E01000432,37.409,88.055,41.608,5.908,40.268
E01000433,38.036,170.1,48.963,19.196,43.081
E01000434,33.586,104.351,36.102,4.506,34.75
E01000435,40.144,173.55,50.746,21.035,44.499
E01000436,40.737,81.416,42.883,1.994,42.588
E01000437,38.551,72.925,41.793,3.402,41.435
E01000438,39.331,91.727,43.44,4.96,42.757
E01000439,38.618,101.988,44.533,8.787,42.741
E01000440,39.989,88.981,43.389,6.217,42.062
E01000441,38.891,106.333,43.371,7.331,42.002
E01000442,39.066,99.648,45.471,8.451,43.608
E01000443,40.599,114.856,47.268,10.766,43.837
E01000444,34.136,140.414,40.549,10.374,38.195
E01000445,36.067,88.846,41.882,7.265,41.088
E01000446,38.771,78.077,41.938,3.355,41.53
E01000447,36.354,190.21,50.561,20.565,44.153
E01000448,38.508,117.208,44.862,10.021,42.17
E01000449,41.203,157.34,49.184,15.51,44.693
E01000450,41.622,97.061,45.961,5.573,44.687
E01000451,41.632,105.397,47.794,9.571,45.296
E01000452,42.115,109.593,46.635,8.136,44.758
E01000453,40.911,50.217,43.481,1.599,43.174
E01000454,41.635,111.89,48.086,8.968,45.583
E01000455,41.149,85.628,44.227,3.34,43.642
E01000456,41.612,46.189,43.389,1.081,43.141
E01000457,40.457,228.59,56.515,22.657,48.781
E01000458,39.32,69.144,43.162,4.086,42.236
E01000459,39.888,136.867,46.623,10.272,44.14
E01000460,38.19,79.611,41.59,3.698,41.178
E01000461,38.251,118.85,46.116,11.089,43.275
E01000462,38.921,179.693,49.435,15.005,45.278
E01000463,41.58,80.734,44.794,4.228,43.912
E01000464,41.352,51.727,43.685,1.57,43.217
E01000465,40.517,67.17,44.482,4.443,43.149
E01000466,37.972,108.999,41.969,5.805,40.639
E01000467,41.007,59.5,45.295,2.812,44.551
E01000468,40.901,55.589,44.645,2.694,43.976
E01000469,40.724,95.845,45.378,6.157,44.045
E01000470,40.26,163.529,52.339,18.964,45.994
E01000471,50.011,71.66,53.044,2.807,52.217
E01000472,47.964,216.199,58.694,20.514,53.059
E01000473,48.452,167.892,58.702,19.309,51.971
E01000474,48.403,87.765,51.209,4.693,49.909
E01000475,46.036,138.173,57.676,15.877,51.707
E01000476,48.219,133.834,53.805,11.211,50.686
E01000477,48.504,130.757,59.212,10.402,55.989
E01000478,49.007,136.404,54.41,11.364,51.544
E01000479,46.208,153.545,56.731,13.274,52.413
E01000480,46.07,142.654,50.657,6.561,49.455
E01000481,44.088,151.022,55.41,14.946,50.769
E01000482,48.235,194.966,57.695,17.411,52.649
E01000483,47.889,220.153,53.819,15.357,50.825
E01000484,43.823,138.567,49.828,10.985,47.161
E01000485,45.548,159.61,56.368,17.436,50.633
E01000486,42.845,83.969,45.517,4.109,44.23
E01000487,44.828,142.092,52.355,10.906,48.971
E01000488,52.423,107.601,56.735,7.126,54.489
E01000489,52.534,114.246,57.581,8.205,55.347
E01000490,56.783,248.109,69.63,20.137,63.469
E01000491,52.716,139.506,58.656,9.831,55.448
E01000492,52.811,105.523,56.279,6.256,54.615
E01000493,53.545,101.24,58.205,6.875,56.156
E01000494,54.356,144.359,64.076,13.651,58.739
E01000495,55.616,234.188,67.611,18.134,60.916
E01000497,54.032,170.111,62.717,14.961,57.601
E01000498,47.562,339.127,70.334,46.327,57.734
E01000499,48.311,448.642,75.953,44.593,62.182
E01000501,51.345,91.199,55.876,4.795,55.045
E01000502,49.641,135.032,54.629,8.312,52.61
E01000503,49.638,94.759,54.042,4.587,53.348
E01000504,53.864,73.209,57.522,2.301,57.34
E01000505,53.637,77.811,57.709,3.005,57.11
E01000506,57.793,222.484,71.617,22.357,63.417
E01000507,50.358,80.344,56.721,4.574,56.631
E01000508,55.658,268.484,72.308,27.871,63.02
E01000509,58.431,353.54,83.964,52.939,65.843
E01000510,52.194,347.737,75.927,36.269,64.399
E01000511,52.566,179.05,69.165,21.556,61.617
E01000512,54.677,136.704,63.469,10.79,60.15
E01000513,50.098,149.925,59.205,16.602,53.961
E01000514,49.671,115.435,53.955,9.143,51.709
E01000515,43.752,153.57,53.115,14.94,48.411
E01000516,49.735,258.218,59.751,18.441,54.091
E01000517,43.784,157.462,51.835,10.905,49.355
E01000518,43.114,139.706,51.376,10.51,49.139
E01000519,43.071,96.948,47.606,6.84,45.201
E01000520,44.948,136.4,53.064,11.053,50.927
E01000521,61.042,396.951,99.287,51.35,79.452
E01000522,53.321,114.83,59.57,8.391,57.451
E01000523,56.947,282.766,70.617,24.872,62.981
E01000524,61.873,474.342,81.561,38.721,67.484
E01000525,58.339,253.788,74.293,21.376,67.171
E01000526,55.675,228.52,72.108,28.229,61.588
E01000527,57.221,117.898,63.106,8.549,60.888
E01000528,57.694,233.732,74.03,25.264,65.755
E01000530,55.875,180.588,68.786,16.406,62.788
E01000531,57.493,231.195,75.183,24.936,66.61
E01000532,59.666,200.704,74.224,23.406,66.072
E01000533,54.741,227.378,68.142,19.231,62.151
E01000534,55.923,128.671,63.921,10.356,60.802
E01000535,57.129,305.73,83.62,31.711,71.82
E01000536,42.098,159.943,50.233,15.715,45.137
E01000538,41.872,52.887,43.568,1.607,42.857
E01000539,43.943,142.846,47.596,5.986,46.351
E01000540,42.582,111.257,46.498,5.346,45.251
E01000541,42.792,160.605,50.95,15.031,46.592
E01000543,44.243,149.673,57.171,18.3,50.21
E01000544,61.886,113.247,67.1,6.654,65.416
E01000545,59.115,261.11,75.701,32.613,64.752
E01000546,58.225,103.573,65.142,10.436,61.033
E01000547,56.733,112.08,61.078,5.555,60.178
E01000548,59.891,238.349,77.391,29.136,66.751
E01000549,56.659,139.57,66.038,14.057,61.639
E01000550,60.396,219.82,72.479,18.805,66.491
E01000551,60.284,124.855,66.3,10.068,63.047
E01000552,61.864,140.763,72.672,15.397,66.172
E01000553,53.867,177.792,63.131,16.081,58.992
E01000554,50.272,144.3,54.775,5.975,54.635
E01000555,50.711,79.352,56.959,4.307,56.17
E01000556,59.107,239.65,85.375,35.786,71.411
E01000557,55.566,160.548,65.377,15.647,60.049
E01000558,54.795,198.365,63.681,18.211,59.168
E01000559,54.701,118.544,60.439,10.578,58.066
E01000560,54.765,139.678,62.184,11.962,58.542
E01000561,57.885,227.637,72.171,26.096,63.202
E01000562,41.341,148.741,50.62,11.685,47.534
E01000563,41.939,135.092,50.156,11.413,47.431
E01000564,44.222,133.107,54.308,16.739,47.842
E01000565,45.121,131.795,51.595,10.181,48.945
E01000566,43.653,110.329,46.431,6.413,45.113
E01000567,45.016,102.119,49.691,6.118,48.344
