LSOA21CD,PM25-2019-min,PM25-2019-max,PM25-2019-mean,PM25-2019-std,PM25-2019-median
E01000043,10.483,15.031,10.797,0.62,10.606
E01000044,10.43,13.458,10.727,0.328,10.638
E01000045,10.327,17.031,11.163,1.273,10.662
E01000046,10.216,10.9,10.319,0.092,10.297
E01000049,10.616,17.922,11.282,1.219,10.847
E01000050,10.605,14.147,10.826,0.465,10.696
E01000051,10.586,14.202,10.948,0.573,10.748
E01000052,10.608,17.684,11.237,0.948,10.875
E01000053,10.123,12.532,10.387,0.361,10.263
E01000054,10.1,10.716,10.227,0.081,10.213
E01000055,10.171,11.781,10.345,0.226,10.277
E01000056,10.076,11.725,10.286,0.253,10.202
E01000057,10.192,12.927,10.378,0.294,10.283
E01000058,10.149,11.482,10.29,0.216,10.223
E01000059,10.08,10.947,10.166,0.091,10.145
E01000060,9.83,14.126,10.125,0.375,10.078
E01000061,9.828,14.0,10.114,0.499,9.964
E01000062,10.077,10.979,10.183,0.111,10.161
E01000063,10.113,14.005,10.329,0.398,10.22
E01000064,10.061,12.225,10.235,0.29,10.166
E01000065,10.126,12.679,10.345,0.319,10.244
E01000066,10.236,14.369,10.379,0.253,10.343
E01000067,10.353,13.952,10.629,0.508,10.473
E01000068,10.41,13.104,10.549,0.209,10.508
E01000069,10.264,12.922,10.451,0.183,10.424
E01000070,10.356,13.764,10.563,0.328,10.481
E01000071,10.256,13.375,10.492,0.325,10.421
E01000072,10.208,14.757,10.382,0.411,10.268
E01000073,10.208,13.132,10.328,0.21,10.288
E01000074,10.254,13.205,10.452,0.389,10.346
E01000075,10.13,15.152,10.328,0.33,10.261
E01000076,10.235,13.146,10.354,0.22,10.305
E01000077,10.26,13.397,10.526,0.478,10.384
E01000078,10.189,14.377,10.521,0.532,10.35
E01000079,10.102,11.421,10.213,0.157,10.183
E01000080,10.125,12.538,10.353,0.323,10.274
E01000081,10.152,10.75,10.235,0.078,10.222
E01000082,10.155,13.119,10.389,0.458,10.254
E01000083,10.195,13.361,10.483,0.419,10.365
E01000084,10.135,12.694,10.362,0.343,10.263
E01000085,10.17,12.057,10.339,0.261,10.277
E01000086,10.087,12.087,10.295,0.32,10.201
E01000087,10.086,13.289,10.372,0.458,10.228
E01000088,10.009,12.062,10.254,0.312,10.185
E01000089,9.951,10.277,10.076,0.068,10.071
E01000090,9.919,15.62,10.231,0.46,10.103
E01000091,10.14,11.056,10.309,0.143,10.263
E01000093,10.234,15.522,10.846,0.847,10.598
E01000094,9.955,11.317,10.124,0.152,10.076
E01000095,9.919,15.7,10.303,0.682,10.093
E01000096,10.209,15.89,10.857,1.027,10.482
E01000097,10.18,12.569,10.395,0.32,10.285
E01000098,10.188,11.999,10.401,0.296,10.31
E01000099,10.004,11.963,10.193,0.196,10.165
E01000100,10.071,12.426,10.194,0.255,10.147
E01000101,10.096,12.368,10.272,0.331,10.178
E01000102,10.082,12.316,10.229,0.221,10.179
E01000103,9.843,12.677,10.047,0.28,9.99
E01000104,9.907,15.028,10.441,0.631,10.245
E01000105,10.074,12.732,10.298,0.277,10.245
E01000106,10.069,11.517,10.237,0.156,10.201
E01000107,9.758,10.818,9.951,0.111,9.95
E01000108,10.054,13.692,10.295,0.387,10.208
E01000110,9.879,13.692,10.133,0.437,10.03
E01000111,9.94,13.711,10.248,0.466,10.121
E01000112,10.009,15.057,10.294,0.531,10.125
E01000113,10.058,14.767,10.37,0.511,10.219
E01000114,9.847,16.06,10.284,0.642,10.134
E01000115,10.01,13.37,10.244,0.315,10.18
E01000116,10.0,13.166,10.252,0.308,10.191
E01000117,10.047,12.189,10.238,0.261,10.171
E01000118,10.094,13.916,10.472,0.506,10.315
E01000119,10.108,10.451,10.168,0.055,10.152
E01000120,10.117,12.955,10.274,0.304,10.204
E01000121,10.121,11.77,10.233,0.162,10.196
E01000122,10.134,11.17,10.265,0.138,10.231
E01000123,10.147,11.802,10.289,0.159,10.25
E01000124,10.259,15.72,10.629,0.521,10.457
E01000126,10.205,11.18,10.321,0.111,10.29
E01000127,10.158,11.752,10.28,0.164,10.246
E01000128,10.218,11.128,10.325,0.105,10.294
E01000129,10.226,13.864,10.668,0.606,10.458
E01000130,10.203,11.999,10.378,0.27,10.297
E01000131,10.2,14.079,10.335,0.304,10.27
E01000132,10.158,11.94,10.287,0.175,10.255
E01000133,10.213,11.996,10.36,0.244,10.294
E01000134,10.169,13.047,10.377,0.336,10.285
E01000135,10.708,19.287,11.142,0.986,10.875
E01000136,10.575,13.074,10.75,0.235,10.713
E01000137,10.761,13.598,11.025,0.342,10.927
E01000138,10.78,16.904,11.484,1.193,11.041
E01000139,10.732,22.642,11.211,1.081,10.889
E01000140,10.792,15.093,11.223,0.522,11.041
E01000141,10.801,18.48,11.354,0.885,11.063
E01000142,10.774,18.326,10.934,0.395,10.867
E01000143,10.749,14.808,11.004,0.609,10.859
E01000144,10.768,14.241,11.04,0.436,10.913
E01000145,10.825,16.609,11.097,0.614,10.93
E01000146,10.749,14.457,11.065,0.481,10.891
E01000147,10.344,13.254,10.513,0.275,10.458
E01000150,10.39,15.522,10.679,0.511,10.534
E01000151,10.254,11.144,10.351,0.107,10.324
E01000152,10.202,14.133,10.641,0.692,10.386
E01000153,10.191,11.099,10.273,0.089,10.245
E01000154,10.253,11.503,10.388,0.188,10.329
E01000156,10.364,14.62,10.667,0.563,10.5
E01000157,10.343,11.034,10.468,0.08,10.453
E01000158,10.168,12.147,10.298,0.175,10.257
E01000159,10.17,13.453,10.35,0.35,10.254
E01000160,10.233,17.541,10.624,0.872,10.379
E01000161,10.277,13.964,10.652,0.592,10.469
E01000162,10.266,15.89,10.651,0.678,10.442
E01000163,10.319,15.838,10.877,1.049,10.512
E01000164,10.28,16.119,10.698,0.722,10.439
E01000165,10.278,14.275,10.563,0.476,10.443
E01000166,9.637,10.018,9.794,0.073,9.801
E01000167,9.626,11.002,9.758,0.124,9.749
E01000168,9.823,10.161,9.916,0.052,9.91
E01000169,9.795,10.087,9.887,0.051,9.881
E01000170,9.87,11.709,10.098,0.239,10.042
E01000171,9.804,13.557,10.127,0.427,10.031
E01000172,9.923,13.68,10.075,0.363,9.993
E01000173,9.926,12.49,10.076,0.239,10.044
E01000174,10.028,13.046,10.289,0.435,10.137
E01000175,9.959,11.966,10.126,0.209,10.08
E01000176,10.478,15.215,11.148,1.062,10.715
E01000177,10.465,13.627,10.609,0.218,10.564
E01000178,10.299,13.55,10.494,0.307,10.432
E01000179,10.461,11.018,10.537,0.067,10.522
E01000180,10.51,12.406,10.679,0.256,10.614
E01000181,10.47,13.937,10.816,0.481,10.662
E01000182,10.488,15.374,10.773,0.563,10.625
E01000183,10.527,12.663,10.664,0.241,10.604
E01000184,10.288,18.813,10.693,0.783,10.444
E01000185,10.452,13.626,10.68,0.444,10.551
E01000186,9.822,13.462,10.168,0.499,10.076
E01000187,9.813,10.173,9.914,0.071,9.901
E01000188,9.628,15.26,9.882,0.438,9.733
E01000189,9.901,15.493,10.246,0.678,10.049
E01000190,9.923,12.604,10.043,0.223,9.991
E01000191,9.971,15.252,10.368,0.692,10.118
E01000192,10.038,12.372,10.266,0.373,10.14
E01000193,9.952,12.963,10.182,0.325,10.102
E01000194,10.051,16.947,10.417,0.667,10.225
E01000195,9.733,12.869,10.114,0.461,9.967
E01000196,10.403,16.884,10.786,0.721,10.564
E01000197,10.378,12.93,10.619,0.356,10.505
E01000198,10.368,15.77,11.012,0.976,10.655
E01000199,10.252,11.592,10.42,0.182,10.358
E01000200,10.332,13.443,10.622,0.45,10.496
E01000201,10.445,21.404,10.995,1.003,10.714
E01000202,10.414,14.111,10.601,0.371,10.546
E01000203,10.441,23.95,11.3,1.595,10.838
E01000204,10.248,17.174,10.417,0.323,10.36
E01000205,10.498,17.186,10.949,0.843,10.698
E01000206,10.42,14.904,10.589,0.293,10.52
E01000207,10.495,16.763,10.732,0.576,10.583
E01000208,10.5,17.239,10.953,0.797,10.693
E01000209,10.497,11.019,10.622,0.076,10.616
E01000210,10.467,16.48,10.818,0.733,10.614
E01000211,10.602,20.298,11.552,1.458,11.024
E01000212,10.506,13.87,10.79,0.344,10.693
E01000213,10.421,11.226,10.515,0.077,10.5
E01000214,10.584,13.417,10.797,0.332,10.7
E01000215,10.682,18.916,11.49,1.437,10.999
E01000216,10.622,12.552,10.749,0.174,10.72
E01000217,10.611,11.078,10.691,0.077,10.67
E01000218,10.695,14.14,10.991,0.465,10.884
E01000219,10.857,20.815,11.609,1.326,11.174
E01000220,10.827,13.78,11.015,0.303,10.931
E01000221,10.833,20.245,11.893,1.587,11.209
E01000222,10.728,16.877,11.037,0.687,10.869
E01000223,10.789,21.058,11.399,1.102,11.017
E01000224,10.744,11.843,10.863,0.114,10.838
E01000225,10.665,24.115,11.542,1.891,10.918
E01000226,10.074,13.774,10.449,0.541,10.301
E01000227,10.04,14.11,10.274,0.442,10.147
E01000228,9.655,14.268,9.965,0.512,9.825
E01000229,9.888,13.969,10.279,0.648,10.086
E01000230,9.84,13.877,10.13,0.41,10.062
E01000231,10.034,18.669,10.909,1.097,10.497
E01000232,10.064,15.083,10.583,0.8,10.289
E01000233,10.107,15.056,10.368,0.48,10.229
E01000234,10.176,15.091,10.618,0.703,10.374
E01000235,10.135,13.72,10.561,0.635,10.316
E01000236,10.614,19.377,11.168,1.072,10.834
E01000237,10.54,21.259,11.149,1.12,10.782
E01000238,10.59,21.819,11.164,1.499,10.71
E01000239,10.514,17.931,11.386,0.982,11.104
E01000240,10.341,18.323,11.091,1.096,10.723
E01000241,10.339,13.335,10.463,0.216,10.426
E01000242,10.477,15.568,10.862,0.705,10.661
E01000243,10.389,14.099,10.835,0.52,10.71
E01000244,10.388,13.51,10.695,0.354,10.613
E01000245,10.539,13.69,10.764,0.41,10.656
E01000246,9.574,15.044,9.744,0.25,9.68
E01000247,9.671,11.357,9.844,0.212,9.793
E01000248,9.728,12.677,10.067,0.417,9.951
E01000249,9.506,11.758,9.66,0.163,9.623
E01000250,9.694,17.319,10.056,0.587,9.909
E01000251,9.82,12.686,10.08,0.418,9.949
E01000252,9.802,13.444,9.987,0.262,9.916
E01000253,9.48,13.278,9.736,0.382,9.638
E01000254,9.445,12.586,9.656,0.221,9.602
E01000255,9.815,11.591,10.016,0.15,10.001
E01000256,10.054,15.813,10.538,0.702,10.305
E01000257,10.049,12.203,10.223,0.231,10.157
E01000258,9.959,13.988,10.363,0.511,10.191
E01000259,10.08,12.673,10.26,0.193,10.219
E01000260,10.131,18.548,10.881,1.04,10.477
E01000261,9.816,13.128,10.0,0.228,9.954
E01000263,9.986,17.084,10.399,0.793,10.201
E01000264,10.219,18.196,11.247,1.158,10.794
E01000265,10.196,12.465,10.446,0.352,10.336
E01000266,10.124,12.309,10.251,0.205,10.2
E01000267,9.984,13.032,10.18,0.349,10.079
E01000268,9.93,16.217,10.285,0.741,10.048
E01000269,9.907,14.013,10.236,0.542,10.095
E01000270,9.942,12.983,10.226,0.458,10.079
E01000271,9.905,16.355,10.367,0.827,10.13
E01000272,10.003,13.893,10.154,0.222,10.104
E01000273,10.02,15.937,10.451,0.694,10.258
E01000274,10.157,14.197,10.486,0.481,10.34
E01000275,9.994,11.257,10.112,0.134,10.089
E01000276,9.815,12.239,10.021,0.192,9.992
E01000277,10.091,10.363,10.173,0.045,10.164
E01000278,10.018,12.238,10.194,0.213,10.144
E01000279,9.666,13.531,9.835,0.289,9.783
E01000280,9.777,13.273,9.963,0.293,9.895
E01000281,10.141,18.501,10.603,0.896,10.347
E01000282,9.905,15.522,10.163,0.409,10.065
E01000283,9.896,11.188,10.032,0.13,10.014
E01000284,10.055,17.363,10.333,0.983,10.142
E01000285,9.749,10.968,9.845,0.136,9.808
E01000286,9.71,10.56,9.774,0.068,9.758
E01000287,9.7,10.353,9.804,0.087,9.785
E01000288,9.832,14.48,10.068,0.465,9.958
E01000289,9.74,11.286,9.947,0.203,9.91
E01000290,9.618,14.314,9.761,0.328,9.684
E01000291,9.72,10.737,9.818,0.084,9.817
E01000292,9.818,12.779,9.987,0.263,9.921
E01000293,9.848,14.521,10.007,0.354,9.937
E01000294,9.719,12.856,9.864,0.251,9.819
E01000295,10.344,15.067,10.436,0.222,10.401
E01000296,10.263,19.101,10.548,0.645,10.413
E01000297,10.36,12.986,10.588,0.289,10.497
E01000298,10.309,19.189,10.635,0.889,10.416
E01000299,10.187,16.417,10.565,0.719,10.361
E01000300,10.158,11.394,10.301,0.145,10.273
E01000301,10.131,12.511,10.359,0.287,10.299
E01000302,10.258,24.054,10.63,1.106,10.384
E01000303,10.093,11.497,10.304,0.18,10.269
E01000304,10.101,12.288,10.336,0.259,10.285
E01000305,10.399,20.545,10.902,0.935,10.545
E01000306,10.674,14.137,11.138,0.624,10.863
E01000307,10.663,22.26,11.632,1.481,11.068
E01000308,10.325,13.298,10.433,0.179,10.386
E01000309,10.613,18.976,11.053,0.714,10.793
E01000310,10.65,23.89,11.588,1.518,11.038
E01000311,10.61,20.441,11.001,0.793,10.802
E01000312,10.341,15.191,10.605,0.569,10.48
E01000313,10.455,15.973,11.256,0.855,10.956
E01000314,10.611,18.682,10.924,0.84,10.736
E01000315,10.275,15.005,10.524,0.566,10.361
E01000316,10.321,14.78,10.708,0.666,10.488
E01000317,10.321,18.042,10.529,0.599,10.407
E01000318,10.198,12.934,10.444,0.285,10.379
E01000319,10.316,12.644,10.461,0.204,10.403
E01000320,10.146,17.16,10.296,0.69,10.214
E01000321,10.126,23.077,10.719,1.857,10.197
E01000322,10.18,10.822,10.261,0.062,10.25
E01000323,10.226,15.608,10.565,0.596,10.408
E01000324,10.187,13.33,10.342,0.227,10.29
E01000325,9.802,11.309,9.967,0.129,9.958
E01000326,9.779,10.899,9.931,0.154,9.904
E01000327,9.997,14.222,10.278,0.488,10.136
E01000328,9.776,12.122,9.887,0.144,9.853
E01000329,9.843,17.067,10.22,0.663,10.047
E01000330,9.996,14.937,10.4,0.602,10.216
E01000331,9.819,16.826,10.209,0.644,9.989
E01000332,10.019,12.744,10.231,0.311,10.147
E01000333,10.017,12.9,10.231,0.317,10.148
E01000334,9.942,12.491,10.139,0.297,10.096
E01000335,9.861,16.3,10.153,0.413,10.067
E01000336,9.992,11.482,10.134,0.139,10.096
E01000337,9.94,10.434,10.038,0.075,10.034
E01000338,10.049,11.836,10.198,0.242,10.131
E01000339,10.011,11.925,10.176,0.235,10.124
E01000340,10.098,11.962,10.375,0.258,10.308
E01000341,10.084,12.021,10.239,0.175,10.199
E01000342,10.079,10.35,10.154,0.048,10.147
E01000343,10.042,13.392,10.219,0.325,10.136
E01000344,10.055,11.646,10.212,0.203,10.17
E01000345,10.052,10.682,10.151,0.081,10.132
E01000346,9.978,12.009,10.183,0.233,10.13
E01000347,10.139,13.188,10.37,0.368,10.265
E01000348,9.952,11.21,10.183,0.195,10.127
E01000349,9.937,14.916,10.694,0.989,10.31
E01000350,9.965,11.438,10.146,0.182,10.105
E01000351,9.94,13.602,10.249,0.51,10.118
E01000352,10.115,17.052,11.085,1.2,10.639
E01000353,10.034,13.044,10.236,0.288,10.162
E01000354,10.113,11.328,10.234,0.137,10.202
E01000355,9.992,13.808,10.136,0.37,10.054
E01000356,10.143,12.136,10.329,0.269,10.248
E01000357,10.129,10.626,10.177,0.046,10.162
E01000358,10.071,12.842,10.233,0.268,10.178
E01000359,10.086,12.922,10.348,0.382,10.217
E01000360,10.063,13.372,10.354,0.424,10.233
E01000361,10.066,15.065,10.322,0.59,10.185
E01000362,10.014,17.66,10.411,0.647,10.211
E01000363,10.063,15.936,10.487,0.833,10.197
E01000364,10.033,16.171,10.629,1.063,10.205
E01000365,10.047,12.3,10.18,0.222,10.108
E01000366,10.083,12.649,10.282,0.188,10.257
E01000367,9.848,14.96,10.068,0.515,9.942
E01000368,9.865,10.409,9.929,0.062,9.918
E01000369,9.871,10.958,10.02,0.121,9.998
E01000370,9.929,13.955,10.204,0.456,10.081
E01000371,9.873,10.13,9.957,0.05,9.954
E01000372,9.867,10.415,9.942,0.05,9.934
E01000373,9.849,13.189,10.008,0.293,9.935
E01000374,9.662,22.703,10.257,1.154,9.904
E01000375,9.672,12.185,9.871,0.271,9.81
E01000376,9.715,11.01,9.809,0.119,9.777
E01000377,9.718,12.287,9.911,0.255,9.849
E01000379,9.73,12.27,9.885,0.3,9.805
E01000380,9.766,15.408,10.337,0.941,10.007
E01000381,9.505,12.591,9.726,0.28,9.695
E01000382,9.733,11.419,9.946,0.188,9.944
E01000383,9.443,12.683,9.659,0.283,9.583
E01000384,9.814,12.193,10.032,0.275,9.974
E01000385,9.708,13.187,9.91,0.378,9.822
E01000386,9.784,15.623,10.119,0.587,9.914
E01000387,9.824,12.36,9.986,0.221,9.937
E01000388,10.021,13.305,10.205,0.218,10.186
E01000389,10.063,14.65,10.394,0.63,10.202
E01000390,10.023,19.891,10.588,1.023,10.214
E01000391,10.073,18.359,10.696,1.203,10.321
E01000392,10.21,14.371,10.621,0.621,10.428
E01000393,10.116,14.771,10.408,0.572,10.246
E01000394,10.141,14.079,10.418,0.375,10.31
E01000395,10.159,13.443,10.354,0.355,10.292
E01000396,10.177,11.85,10.448,0.246,10.385
E01000398,10.172,11.858,10.332,0.195,10.29
E01000399,10.187,14.025,10.502,0.447,10.384
E01000400,10.189,13.794,10.468,0.368,10.364
E01000401,10.241,13.396,10.365,0.273,10.306
E01000402,9.975,11.781,10.115,0.188,10.076
E01000403,9.763,15.127,10.262,0.718,10.041
E01000404,9.85,13.055,10.214,0.51,10.078
E01000405,9.952,13.112,10.201,0.359,10.115
E01000406,9.919,13.019,10.092,0.267,10.029
E01000407,9.868,12.472,10.069,0.332,9.973
E01000408,10.007,13.344,10.269,0.27,10.225
E01000409,10.195,11.192,10.327,0.132,10.291
E01000410,10.273,14.485,10.424,0.21,10.378
E01000411,10.322,16.542,10.663,0.645,10.486
E01000412,10.325,17.336,11.085,1.234,10.667
E01000413,10.252,17.767,11.356,1.582,10.706
E01000414,10.262,13.588,10.543,0.463,10.397
E01000415,10.259,10.943,10.349,0.089,10.324
E01000416,10.035,13.88,10.285,0.476,10.173
E01000417,9.953,13.202,10.202,0.413,10.081
E01000418,9.94,13.338,10.075,0.227,10.022
E01000419,10.064,12.521,10.201,0.186,10.162
E01000420,10.026,11.306,10.131,0.138,10.096
E01000421,10.045,11.519,10.171,0.185,10.124
E01000422,10.018,17.298,10.359,0.681,10.208
E01000423,10.029,13.151,10.308,0.488,10.152
E01000424,9.944,11.471,10.048,0.103,10.021
E01000425,9.981,10.563,10.056,0.052,10.042
E01000426,9.978,12.881,10.283,0.454,10.115
E01000427,9.886,12.467,10.108,0.385,10.001
E01000428,9.814,15.922,10.262,0.761,10.018
E01000429,9.7,10.618,9.871,0.138,9.845
E01000430,9.46,10.673,9.612,0.122,9.572
E01000431,9.881,15.132,10.318,0.837,10.05
E01000433,9.736,15.488,10.231,0.865,9.992
E01000434,9.482,12.73,9.629,0.156,9.598
E01000435,9.889,15.17,10.198,0.624,10.034
E01000436,10.047,10.655,10.111,0.05,10.1
E01000437,9.97,10.938,10.064,0.107,10.045
E01000438,9.968,11.551,10.1,0.158,10.068
E01000439,9.919,12.006,10.127,0.283,10.065
E01000440,10.005,10.881,10.082,0.092,10.058
E01000441,9.985,12.492,10.111,0.22,10.05
E01000442,10.002,11.499,10.138,0.171,10.095
E01000443,9.924,12.419,10.176,0.355,10.078
E01000444,9.517,12.686,9.774,0.324,9.722
E01000445,9.69,11.779,9.904,0.251,9.874
E01000446,9.91,12.244,10.094,0.176,10.065
E01000447,9.709,21.256,10.263,0.935,10.002
E01000448,9.823,11.206,9.959,0.18,9.905
E01000449,9.884,14.89,10.145,0.572,10.016
E01000450,10.111,12.526,10.257,0.255,10.196
E01000451,10.115,15.908,10.287,0.346,10.209
E01000452,10.109,11.417,10.208,0.152,10.171
E01000453,10.099,10.331,10.172,0.044,10.166
E01000454,10.158,13.797,10.395,0.354,10.291
E01000455,10.151,13.484,10.274,0.205,10.234
E01000456,10.117,10.308,10.172,0.038,10.159
E01000457,9.988,14.508,10.445,0.699,10.225
E01000458,9.907,10.671,9.995,0.077,9.978
E01000459,9.975,12.802,10.151,0.269,10.088
E01000460,9.918,11.56,10.057,0.163,10.044
E01000461,9.915,13.454,10.137,0.397,10.031
E01000462,9.949,15.592,10.293,0.588,10.119
E01000463,10.002,11.386,10.102,0.129,10.083
E01000464,9.969,10.157,10.02,0.034,10.01
E01000465,9.958,10.324,10.015,0.061,9.995
E01000466,9.866,11.969,10.0,0.2,9.957
E01000467,9.928,10.331,10.027,0.066,10.011
E01000468,9.935,10.299,10.035,0.061,10.02
E01000469,9.954,12.245,10.107,0.267,10.041
E01000470,9.933,14.041,10.312,0.566,10.12
E01000471,10.584,10.921,10.664,0.064,10.65
E01000472,10.428,17.98,10.825,0.714,10.657
E01000473,10.501,14.049,10.759,0.474,10.612
E01000474,10.499,11.407,10.578,0.108,10.548
E01000475,10.359,15.923,10.914,0.869,10.612
E01000476,10.514,11.86,10.636,0.157,10.603
E01000477,10.552,12.669,10.81,0.241,10.75
E01000478,10.54,11.701,10.648,0.145,10.616
E01000479,10.367,16.224,10.819,0.552,10.662
E01000480,10.324,13.553,10.523,0.262,10.462
E01000481,10.287,15.469,10.821,0.737,10.578
E01000483,10.601,18.466,10.757,0.582,10.657
E01000484,10.212,12.301,10.33,0.164,10.291
E01000485,10.243,12.383,10.445,0.304,10.358
E01000486,10.2,14.605,10.325,0.315,10.268
E01000487,10.222,13.156,10.485,0.316,10.39
E01000488,10.688,11.739,10.772,0.119,10.73
E01000489,10.724,12.389,10.821,0.166,10.769
E01000490,10.863,14.361,11.167,0.43,11.034
E01000491,10.724,12.881,10.901,0.228,10.84
E01000492,10.749,13.312,10.893,0.276,10.815
E01000493,10.765,12.705,10.92,0.235,10.852
E01000494,10.766,12.724,10.931,0.275,10.841
E01000495,10.811,12.879,11.041,0.309,10.94
E01000497,10.691,15.536,10.972,0.523,10.825
E01000498,10.447,20.372,11.235,1.491,10.803
E01000499,10.481,23.287,11.336,1.407,10.895
E01000501,10.662,11.84,10.763,0.124,10.738
E01000502,10.64,12.301,10.804,0.21,10.757
E01000503,10.632,11.968,10.731,0.149,10.697
E01000504,10.724,10.936,10.782,0.039,10.772
E01000505,10.717,10.989,10.78,0.043,10.769
E01000506,10.844,16.558,11.246,0.657,11.068
E01000507,10.646,11.905,10.832,0.183,10.806
E01000508,10.722,16.17,11.132,0.625,10.945
E01000509,10.964,22.255,11.799,1.68,11.267
E01000510,10.812,23.907,11.726,1.577,11.232
E01000511,10.808,16.083,11.531,0.921,11.224
E01000512,10.826,15.603,11.138,0.493,10.993
E01000513,10.359,14.014,10.634,0.528,10.485
E01000514,10.361,12.766,10.51,0.271,10.441
E01000515,10.209,13.486,10.499,0.493,10.348
E01000516,10.36,14.871,10.607,0.45,10.47
E01000517,10.22,14.708,10.522,0.513,10.4
E01000518,10.209,14.707,10.45,0.359,10.378
E01000519,10.209,14.825,10.438,0.365,10.36
E01000520,10.248,13.456,10.498,0.331,10.427
E01000521,10.884,17.32,11.502,1.005,11.131
E01000522,10.697,11.528,10.812,0.1,10.804
E01000523,10.815,18.899,11.039,0.67,10.928
E01000524,10.912,17.406,11.218,0.694,11.017
E01000525,10.872,18.79,11.254,0.679,11.052
E01000526,10.703,13.904,11.025,0.524,10.859
E01000527,10.761,11.506,10.87,0.09,10.851
E01000528,10.704,14.11,11.065,0.509,10.914
E01000530,10.775,13.303,11.054,0.324,10.951
E01000531,10.875,14.382,11.238,0.614,11.041
E01000532,10.927,14.65,11.276,0.61,11.098
E01000533,10.765,14.24,11.05,0.408,10.939
E01000534,10.743,12.961,10.913,0.226,10.866
E01000535,10.814,15.247,11.289,0.661,11.063
E01000536,10.144,15.78,10.397,0.569,10.245
E01000538,10.143,10.7,10.189,0.046,10.17
E01000539,10.189,12.028,10.316,0.195,10.268
E01000540,10.155,11.832,10.291,0.219,10.227
E01000541,10.163,15.117,10.466,0.603,10.293
E01000543,10.223,16.86,10.743,0.91,10.398
E01000544,11.22,12.408,11.366,0.189,11.318
E01000545,10.946,14.032,11.166,0.44,11.035
E01000546,10.965,13.293,11.253,0.457,11.097
E01000547,10.967,12.117,11.078,0.099,11.063
E01000548,11.059,14.785,11.307,0.425,11.171
E01000549,10.972,11.981,11.145,0.151,11.121
E01000550,11.146,14.345,11.356,0.346,11.26
E01000551,11.15,13.9,11.375,0.371,11.258
E01000552,11.216,13.666,11.461,0.376,11.332
E01000553,10.729,16.445,11.037,0.777,10.856
E01000554,10.636,14.3,10.742,0.205,10.724
E01000555,10.676,12.405,10.847,0.201,10.793
E01000556,10.86,15.771,11.289,0.752,11.057
E01000557,10.774,13.764,10.997,0.428,10.878
E01000558,10.764,14.737,10.934,0.341,10.855
E01000559,10.728,16.233,10.847,0.467,10.782
E01000560,10.747,16.472,10.868,0.428,10.793
E01000561,10.852,14.112,11.105,0.464,10.944
E01000562,10.053,18.931,10.448,0.604,10.294
E01000563,10.099,17.358,10.595,0.859,10.329
E01000564,10.225,13.436,10.519,0.538,10.347
E01000565,10.255,15.13,10.485,0.514,10.362
E01000566,10.17,10.973,10.263,0.073,10.253
E01000567,10.199,12.241,10.333,0.198,10.284
E01000568,10.064,17.553,10.389,0.789,10.169
E01000569,10.076,11.017,10.194,0.113,10.173
E01000570,10.38,12.106,10.504,0.193,10.458
E01000571,10.345,13.077,10.575,0.282,10.505
E01000572,10.171,10.368,10.227,0.039,10.215
E01000573,10.177,10.497,10.27,0.061,10.259
E01000574,10.177,10.379,10.235,0.04,10.228
E01000575,10.216,12.179,10.394,0.268,10.327
E01000576,10.269,13.869,10.456,0.313,10.371
E01000577,10.219,13.026,10.386,0.289,10.303
