LSOA21CD,PM10-2019-min,PM10-2019-max,PM10-2019-mean,PM10-2019-std,PM10-2019-median
E01000001,21.401,43.266,23.783,4.297,22.331
E01000002,21.6,42.033,22.696,2.531,22.205
E01000003,20.947,48.336,21.895,2.812,21.451
E01000005,20.569,61.689,23.963,4.975,22.484
E01000006,15.846,18.664,16.258,0.26,16.222
E01000007,16.228,28.554,17.471,1.653,16.961
E01000008,16.438,53.606,18.818,3.56,17.738
E01000009,16.395,26.022,17.404,1.555,16.865
E01000011,16.055,21.177,16.61,0.604,16.489
E01000012,16.032,23.008,16.479,0.499,16.408
E01000013,15.003,25.94,15.678,1.34,15.325
E01000014,14.903,21.771,15.146,0.658,15.007
E01000015,15.123,18.69,15.583,0.425,15.476
E01000016,15.146,21.778,15.505,0.736,15.326
E01000017,15.053,22.344,15.478,0.791,15.288
E01000018,15.127,16.407,15.325,0.178,15.285
E01000019,14.897,16.169,15.112,0.18,15.066
E01000020,15.029,20.482,15.543,0.818,15.306
E01000021,14.996,25.378,15.701,1.21,15.331
E01000022,15.123,15.724,15.354,0.108,15.341
E01000024,15.309,25.239,16.164,1.578,15.667
E01000025,15.327,23.749,15.608,0.616,15.475
E01000027,13.86,20.35,14.256,0.586,14.082
E01000028,14.362,16.799,14.57,0.192,14.527
E01000029,14.553,24.18,15.285,1.541,14.815
E01000030,14.208,41.633,15.43,2.263,14.715
E01000031,13.956,65.992,15.175,2.225,14.67
E01000032,14.468,28.925,15.032,1.283,14.72
E01000033,15.334,19.26,16.077,0.544,15.97
E01000034,14.779,20.739,15.56,0.916,15.157
E01000035,15.651,26.624,17.52,1.299,17.324
E01000036,15.793,25.127,17.216,0.891,17.134
E01000037,14.868,19.56,15.194,0.494,15.097
E01000038,14.78,20.491,15.154,0.629,15.03
E01000039,14.613,24.008,15.793,1.24,15.262
E01000040,15.673,20.966,16.145,0.646,15.953
E01000041,15.2,30.103,15.962,1.397,15.609
E01000042,15.37,24.655,15.983,0.912,15.771
E01000043,16.043,33.261,17.122,2.119,16.463
E01000044,15.839,25.408,16.702,1.046,16.455
E01000045,15.583,39.034,18.337,4.237,16.685
E01000046,15.187,17.194,15.547,0.299,15.506
E01000049,16.669,41.057,19.007,4.144,17.547
E01000050,16.418,28.113,17.258,1.53,16.855
E01000051,16.738,28.121,17.754,1.831,17.109
E01000052,16.462,41.138,18.672,3.345,17.42
E01000053,15.198,23.278,16.15,1.298,15.711
E01000054,14.941,16.672,15.255,0.259,15.182
E01000055,15.101,19.327,15.607,0.613,15.464
E01000056,14.906,21.348,15.714,0.987,15.381
E01000057,15.116,22.195,15.595,0.753,15.369
E01000058,14.991,18.406,15.34,0.546,15.167
E01000059,14.934,17.048,15.15,0.226,15.087
E01000060,14.848,28.798,15.513,1.115,15.297
E01000061,14.456,28.012,15.425,1.517,14.969
E01000062,15.167,17.479,15.377,0.276,15.319
E01000063,14.969,28.355,15.746,1.364,15.375
E01000064,15.219,21.503,15.876,0.867,15.627
E01000065,15.068,23.702,15.647,1.042,15.311
E01000066,15.268,27.844,15.675,0.769,15.567
E01000067,15.6,27.412,16.512,1.666,15.987
E01000068,15.745,25.178,16.142,0.77,15.977
E01000069,15.397,21.957,15.857,0.449,15.795
E01000070,15.677,26.608,16.263,1.005,15.983
E01000071,15.364,23.096,15.931,0.814,15.757
E01000072,15.198,28.162,15.671,1.158,15.368
E01000073,15.192,23.719,15.499,0.6,15.382
E01000074,15.292,23.76,15.847,1.128,15.516
E01000075,14.988,29.056,15.504,0.925,15.287
E01000076,15.178,23.799,15.514,0.653,15.367
E01000077,15.413,24.949,16.167,1.404,15.741
E01000078,15.078,27.651,16.084,1.62,15.578
E01000079,14.916,18.36,15.173,0.405,15.073
E01000080,15.003,21.897,15.608,0.895,15.372
E01000081,14.989,16.544,15.198,0.207,15.156
E01000082,14.984,24.849,15.743,1.519,15.273
E01000083,15.11,25.56,15.977,1.339,15.603
E01000084,14.994,23.855,15.617,1.064,15.307
E01000085,15.193,21.374,15.642,0.863,15.429
E01000086,14.963,21.816,15.559,1.106,15.206
E01000087,15.265,26.095,16.232,1.74,15.627
E01000088,14.985,21.401,15.636,1.009,15.391
E01000089,14.854,15.737,15.162,0.187,15.138
E01000090,14.672,39.476,15.62,1.92,14.963
E01000091,15.182,18.461,15.639,0.499,15.481
E01000093,15.33,34.957,17.401,3.149,16.405
E01000094,14.767,18.527,15.192,0.426,15.059
E01000095,14.716,34.786,15.959,2.542,15.148
E01000096,15.321,34.942,17.547,3.582,16.231
E01000097,14.97,21.91,15.562,0.914,15.246
E01000098,14.979,20.288,15.579,0.834,15.325
E01000099,14.617,20.119,15.065,0.539,14.963
E01000100,14.779,21.073,15.075,0.691,14.944
E01000101,14.827,22.199,15.446,1.014,15.152
E01000102,14.812,20.706,15.159,0.583,15.011
E01000103,14.588,22.099,15.089,0.772,14.938
E01000104,14.785,28.762,16.209,1.702,15.734
E01000105,15.024,22.635,15.474,0.773,15.296
E01000106,15.003,18.601,15.471,0.391,15.4
E01000107,14.626,17.733,15.497,0.509,15.449
E01000108,15.522,26.089,16.748,1.109,16.588
E01000110,14.446,25.435,15.113,1.274,14.805
E01000111,14.573,25.169,15.354,1.327,14.976
E01000112,14.645,29.408,15.409,1.562,14.897
E01000113,14.717,28.905,15.583,1.521,15.13
E01000114,14.443,32.613,15.539,1.894,15.077
E01000115,14.634,24.396,15.26,0.923,15.065
E01000116,14.624,23.652,15.234,0.891,15.041
E01000117,14.742,20.48,15.14,0.634,14.986
E01000118,14.84,25.693,15.779,1.381,15.345
E01000119,14.856,15.773,15.034,0.157,14.984
E01000120,14.862,23.171,15.315,0.887,15.096
E01000121,14.857,18.359,15.088,0.374,15.0
E01000122,14.905,17.618,15.194,0.365,15.102
E01000123,14.904,19.36,15.234,0.387,15.147
E01000124,15.204,27.76,16.15,1.43,15.68
E01000126,15.434,18.565,15.789,0.367,15.702
E01000127,15.101,20.217,15.44,0.521,15.309
E01000128,15.36,17.406,15.586,0.261,15.509
E01000129,15.215,25.959,16.586,1.862,15.912
E01000130,15.355,20.461,15.828,0.789,15.574
E01000131,15.364,26.676,15.729,0.859,15.551
E01000132,15.092,20.438,15.392,0.506,15.297
E01000133,15.234,20.577,15.697,0.712,15.492
E01000134,15.11,22.694,15.6,0.892,15.344
E01000135,16.213,40.831,17.376,2.873,16.562
E01000136,15.95,25.439,16.44,0.781,16.309
E01000137,16.34,24.389,17.058,0.998,16.743
E01000138,16.45,34.099,18.347,3.43,17.04
E01000139,16.177,51.977,17.621,3.236,16.629
E01000140,16.524,29.339,17.816,1.734,17.218
E01000141,16.602,37.668,17.934,2.495,17.138
E01000142,16.437,37.298,16.794,1.076,16.616
E01000143,16.206,27.329,16.818,1.465,16.53
E01000144,16.274,26.836,17.058,1.367,16.649
E01000145,16.352,33.413,17.105,1.819,16.591
E01000146,16.265,28.864,17.296,1.651,16.707
E01000147,15.738,24.703,16.178,0.804,16.011
E01000150,15.889,31.922,16.577,1.389,16.201
E01000151,15.644,18.089,15.948,0.325,15.865
E01000152,15.508,21.903,16.454,1.232,15.997
E01000153,15.36,17.703,15.624,0.256,15.541
E01000154,15.728,19.072,16.061,0.562,15.868
E01000156,15.373,28.24,16.261,1.736,15.732
E01000157,15.349,17.408,15.674,0.238,15.625
E01000158,14.971,20.606,15.252,0.358,15.167
E01000159,14.976,23.993,15.449,0.982,15.176
E01000160,15.113,37.651,16.175,2.621,15.499
E01000161,15.259,25.19,16.269,1.643,15.731
E01000162,15.184,31.19,16.31,2.027,15.68
E01000163,15.407,32.698,17.084,3.298,15.918
E01000164,15.3,33.631,16.621,2.426,15.723
E01000165,15.28,28.572,16.147,1.589,15.724
E01000166,14.068,14.922,14.349,0.151,14.353
E01000167,14.07,16.117,14.37,0.223,14.338
E01000168,14.365,15.173,14.55,0.117,14.528
E01000169,14.403,15.108,14.596,0.124,14.562
E01000170,14.5,20.578,15.098,0.747,14.904
E01000171,14.562,25.204,15.276,1.231,14.965
E01000172,14.51,25.219,14.921,1.045,14.673
E01000173,14.515,21.734,14.902,0.669,14.784
E01000174,14.738,23.059,15.454,1.224,15.034
E01000175,14.591,19.641,14.929,0.485,14.814
E01000176,15.732,32.938,18.061,3.878,16.462
E01000177,15.618,24.24,15.933,0.583,15.808
E01000178,15.299,23.971,15.734,0.807,15.575
E01000179,15.618,16.851,15.822,0.167,15.787
E01000180,15.699,20.782,16.116,0.681,15.932
E01000181,15.591,25.887,16.509,1.352,16.07
E01000182,15.676,30.08,16.48,1.669,16.019
E01000183,15.726,21.459,16.089,0.644,15.926
E01000184,15.28,42.48,16.6,2.666,15.765
E01000185,15.629,24.462,16.235,1.242,15.861
E01000186,14.371,24.577,15.239,1.418,14.934
E01000187,14.336,15.207,14.561,0.171,14.522
E01000188,14.011,28.761,14.769,1.41,14.288
E01000189,14.57,29.265,15.459,1.776,14.927
E01000190,14.57,21.116,14.842,0.563,14.705
E01000191,14.661,29.374,15.757,1.912,15.07
E01000192,14.792,23.044,15.505,1.191,15.1
E01000193,14.622,25.162,15.234,1.034,14.974
E01000194,14.829,34.364,15.876,2.012,15.273
E01000195,14.194,21.641,15.134,1.19,14.759
E01000196,15.589,33.89,16.661,2.04,16.03
E01000197,15.506,24.539,16.186,1.014,15.849
E01000198,15.604,30.658,17.37,2.75,16.357
E01000199,15.331,18.752,15.711,0.472,15.547
E01000200,15.464,24.013,16.217,1.226,15.864
E01000201,15.766,47.072,17.261,2.809,16.471
E01000202,15.657,25.753,16.105,1.016,15.946
E01000203,15.664,54.654,18.234,4.761,16.838
E01000204,15.329,34.711,15.713,0.885,15.538
E01000205,15.74,36.92,17.056,2.554,16.301
E01000206,15.664,27.842,16.024,0.766,15.837
E01000207,15.745,33.419,16.382,1.626,15.947
E01000208,15.847,35.059,17.026,2.29,16.287
E01000209,15.737,17.241,16.028,0.215,15.988
E01000210,15.68,35.734,16.752,2.476,16.053
E01000211,16.019,44.929,18.836,4.346,17.295
E01000212,15.758,26.274,16.455,1.036,16.165
E01000213,15.665,17.477,15.865,0.18,15.837
E01000214,15.908,24.884,16.48,1.014,16.185
E01000215,16.13,40.8,18.564,4.251,17.134
E01000216,16.008,22.172,16.313,0.547,16.222
E01000217,15.991,17.306,16.228,0.213,16.172
E01000218,16.146,26.549,16.995,1.398,16.69
E01000219,16.436,45.675,18.787,4.003,17.473
E01000220,16.382,25.701,16.942,0.949,16.672
E01000221,16.477,46.567,19.915,5.117,17.755
E01000222,16.323,34.242,17.136,1.985,16.633
E01000223,16.555,46.454,18.139,2.903,17.167
E01000224,16.369,20.678,16.742,0.446,16.632
E01000225,16.233,54.049,18.778,5.422,16.984
E01000226,14.874,24.762,15.799,1.447,15.391
E01000227,14.793,25.758,15.389,1.213,15.02
E01000228,14.008,29.097,14.994,1.665,14.543
E01000229,14.526,25.775,15.475,1.611,15.003
E01000230,14.408,25.898,15.127,1.195,14.9
E01000231,15.025,39.664,17.59,3.286,16.284
E01000232,14.891,30.424,16.298,2.215,15.487
E01000233,14.934,28.824,15.647,1.354,15.233
E01000234,15.117,29.751,16.279,1.69,15.726
E01000235,15.02,25.68,16.14,1.478,15.563
E01000236,16.128,41.779,17.684,3.15,16.69
E01000237,16.124,46.418,17.797,3.217,16.759
E01000238,16.084,47.945,17.694,4.255,16.405
E01000239,16.29,37.629,18.962,2.952,17.957
E01000240,15.729,38.769,18.042,3.224,16.959
E01000241,15.712,24.894,16.026,0.646,15.913
E01000242,15.917,29.904,16.891,1.988,16.303
E01000243,15.805,25.834,16.829,1.379,16.455
E01000244,15.809,24.113,16.684,0.951,16.451
E01000245,16.092,24.012,16.588,1.025,16.306
E01000246,13.924,30.754,14.376,0.722,14.186
E01000247,14.184,18.95,14.629,0.529,14.51
E01000248,14.271,23.019,15.119,1.167,14.797
E01000249,13.771,19.64,14.127,0.41,14.033
E01000250,14.199,35.353,15.166,1.711,14.693
E01000251,14.607,23.439,15.359,1.234,14.98
E01000252,14.565,25.311,15.149,0.783,14.951
E01000253,13.714,25.011,14.38,1.175,14.071
E01000254,13.668,21.473,14.128,0.55,13.989
E01000255,14.538,19.378,15.198,0.454,15.166
E01000256,15.445,32.018,16.787,2.141,16.089
E01000257,14.96,20.388,15.485,0.606,15.348
E01000258,14.813,28.327,16.107,1.654,15.58
E01000259,15.327,21.749,15.61,0.446,15.501
E01000260,15.559,39.853,17.683,3.11,16.431
E01000261,14.486,24.392,14.996,0.637,14.847
E01000263,14.828,35.367,15.959,2.297,15.389
E01000264,15.44,37.35,18.62,3.545,17.168
E01000265,15.018,21.887,15.651,1.014,15.331
E01000266,14.877,21.23,15.205,0.587,15.054
E01000267,14.685,23.254,15.203,0.897,14.966
E01000268,14.877,33.304,15.969,2.199,15.254
E01000269,14.799,27.134,15.865,1.619,15.427
E01000270,14.782,24.205,15.537,1.317,15.102
E01000271,14.685,34.502,15.938,2.568,15.218
E01000272,14.659,27.009,14.987,0.581,14.869
E01000273,14.675,33.079,15.923,2.136,15.299
E01000274,14.953,26.492,15.784,1.364,15.367
E01000275,14.689,17.951,14.934,0.346,14.859
E01000276,14.433,20.524,14.814,0.451,14.728
E01000277,14.837,15.472,15.0,0.1,14.974
E01000278,14.84,20.473,15.177,0.562,15.019
E01000279,14.109,25.237,14.563,0.837,14.413
E01000280,14.359,24.487,14.793,0.814,14.635
E01000281,14.982,38.812,16.29,2.651,15.498
E01000282,14.636,31.967,15.185,1.231,14.891
E01000283,14.533,17.786,14.795,0.326,14.734
E01000284,14.776,35.609,15.492,2.808,14.944
E01000285,14.26,17.387,14.489,0.353,14.392
E01000286,14.161,16.383,14.32,0.173,14.274
E01000287,14.145,15.639,14.374,0.217,14.311
E01000288,14.734,28.974,15.423,1.362,15.132
E01000289,14.338,18.298,14.983,0.521,14.911
E01000290,14.007,29.243,14.375,1.028,14.147
E01000291,14.253,16.816,14.483,0.21,14.453
E01000292,14.426,23.09,14.893,0.73,14.701
E01000293,14.529,29.084,15.008,1.085,14.803
E01000294,14.221,23.324,14.573,0.724,14.432
E01000295,15.423,28.97,15.682,0.637,15.58
E01000296,15.234,40.522,16.004,1.823,15.626
E01000297,15.463,24.791,16.142,0.954,15.837
E01000298,15.318,41.402,16.243,2.636,15.6
E01000299,15.043,31.485,16.099,2.082,15.505
E01000300,14.994,17.81,15.31,0.342,15.251
E01000301,14.977,20.617,15.465,0.716,15.298
E01000302,15.22,58.635,16.27,3.316,15.53
E01000303,14.96,18.304,15.355,0.43,15.252
E01000304,14.994,20.4,15.511,0.651,15.362
E01000305,15.784,47.117,17.202,2.752,16.167
E01000306,16.435,25.539,17.832,1.743,17.076
E01000307,16.393,48.649,19.459,4.704,17.611
E01000308,15.587,24.731,15.882,0.506,15.756
E01000309,16.358,39.628,17.752,2.162,16.951
E01000310,16.31,53.46,18.981,4.4,17.376
E01000311,16.183,44.819,17.222,2.279,16.648
E01000312,15.63,30.944,16.424,1.785,16.027
E01000313,15.978,33.161,18.294,2.617,17.357
E01000314,16.231,39.161,17.118,2.389,16.579
E01000315,15.224,32.006,16.073,2.01,15.491
E01000316,15.334,29.64,16.478,2.016,15.802
E01000317,15.325,37.895,15.898,1.746,15.547
E01000318,15.034,23.436,15.694,0.886,15.476
E01000319,15.321,23.734,15.726,0.685,15.52
E01000320,14.947,35.245,15.32,1.996,15.087
E01000321,14.91,51.124,16.548,5.292,15.056
E01000322,14.989,16.568,15.196,0.158,15.169
E01000323,15.113,30.815,16.071,1.748,15.609
E01000324,14.998,23.754,15.399,0.683,15.227
E01000325,14.252,17.57,14.616,0.302,14.58
E01000326,14.199,17.628,14.565,0.454,14.46
E01000327,14.646,27.417,15.341,1.412,14.94
E01000328,14.199,20.948,14.518,0.387,14.44
E01000329,14.407,36.299,15.417,1.988,14.881
E01000330,14.702,29.287,15.805,1.845,15.24
E01000331,14.406,36.007,15.552,2.048,14.819
E01000332,14.645,22.912,15.295,0.903,15.048
E01000333,14.63,22.926,15.218,0.927,14.971
E01000334,14.608,21.768,15.01,0.845,14.831
E01000335,14.627,34.323,15.782,1.348,15.53
E01000336,14.81,18.919,15.272,0.446,15.148
E01000337,14.652,16.435,14.882,0.209,14.84
E01000338,14.837,19.851,15.216,0.681,15.025
E01000339,14.551,19.51,14.943,0.611,14.787
E01000340,14.746,20.156,15.555,0.755,15.345
E01000341,14.704,20.338,15.097,0.521,14.959
E01000342,14.705,15.393,14.848,0.11,14.81
E01000343,14.61,23.624,15.069,0.903,14.821
E01000344,14.679,19.062,15.029,0.568,14.902
E01000345,14.623,16.307,14.835,0.221,14.773
E01000346,14.52,19.303,15.017,0.557,14.872
E01000347,14.866,23.2,15.524,1.02,15.229
E01000348,14.495,18.411,15.121,0.601,14.931
E01000349,14.495,29.976,16.76,3.086,15.582
E01000350,14.493,17.733,14.877,0.429,14.757
E01000351,14.448,24.413,15.251,1.406,14.857
E01000352,14.9,38.015,17.862,3.818,16.455
E01000353,14.554,21.958,15.022,0.707,14.839
E01000354,14.703,18.0,15.017,0.366,14.929
E01000355,14.503,26.429,14.864,1.089,14.631
E01000356,14.783,19.355,15.226,0.653,15.02
E01000357,14.771,15.856,14.868,0.107,14.83
E01000358,14.608,21.216,14.973,0.646,14.826
E01000359,14.705,21.199,15.31,0.908,14.988
E01000360,14.649,25.249,15.446,1.36,15.024
E01000361,14.651,30.577,15.444,1.875,15.0
E01000362,14.662,36.976,15.75,1.886,15.161
E01000363,14.665,32.757,16.003,2.587,15.135
E01000364,14.675,34.224,16.635,3.287,15.37
E01000365,14.592,22.78,14.993,0.804,14.73
E01000366,14.62,22.628,15.114,0.575,15.016
E01000367,14.323,33.406,15.025,1.932,14.523
E01000368,14.267,15.995,14.436,0.196,14.405
E01000369,14.292,17.467,14.638,0.364,14.554
E01000370,14.456,26.627,15.141,1.377,14.756
E01000371,14.305,14.829,14.471,0.107,14.443
E01000372,14.332,15.901,14.484,0.13,14.458
E01000373,14.335,25.887,14.845,1.019,14.592
E01000374,13.866,56.67,15.804,3.827,14.6
E01000375,13.878,20.888,14.422,0.734,14.25
E01000376,14.025,18.449,14.299,0.387,14.19
E01000377,14.037,21.442,14.587,0.719,14.41
E01000379,14.059,20.926,14.504,0.82,14.274
E01000380,14.15,32.65,15.972,3.104,14.86
E01000381,13.6,22.742,14.188,0.827,14.076
E01000382,14.094,18.547,14.714,0.495,14.673
E01000383,13.474,22.931,14.015,0.797,13.804
E01000384,14.271,21.259,14.732,0.785,14.535
E01000385,14.055,23.687,14.7,1.064,14.451
E01000386,14.252,31.013,15.304,1.744,14.755
E01000387,14.344,21.042,14.925,0.586,14.79
E01000388,14.721,24.626,15.243,0.628,15.193
E01000389,14.737,27.892,15.646,1.77,15.084
E01000390,14.71,42.288,16.334,3.052,15.193
E01000391,14.886,40.346,16.814,3.958,15.557
E01000392,15.088,27.973,16.363,1.883,15.793
E01000393,14.832,28.825,15.672,1.683,15.201
E01000394,14.844,26.19,15.532,1.028,15.24
E01000395,14.949,24.173,15.449,0.996,15.24
E01000396,15.021,19.064,15.615,0.61,15.45
E01000398,14.947,18.963,15.26,0.452,15.146
E01000399,14.992,25.211,15.732,1.207,15.41
E01000400,14.948,24.562,15.624,0.979,15.352
E01000401,15.043,24.348,15.42,0.794,15.252
E01000402,14.583,20.583,14.978,0.59,14.886
E01000403,14.224,32.217,15.821,2.436,15.072
E01000404,14.6,26.662,15.87,1.919,15.325
E01000405,14.814,27.112,16.068,1.395,15.821
E01000406,14.54,24.647,15.115,0.908,14.94
E01000407,14.355,22.211,14.97,1.021,14.669
E01000408,15.007,26.759,16.746,0.997,16.696
E01000409,15.196,17.674,15.471,0.34,15.371
E01000410,15.193,29.481,15.675,0.719,15.507
E01000411,15.421,36.361,16.512,2.163,15.945
E01000412,15.252,39.225,17.989,4.326,16.566
E01000413,15.202,40.479,18.863,5.389,16.638
E01000414,15.181,25.574,16.043,1.36,15.613
E01000415,15.099,16.773,15.369,0.225,15.31
E01000416,14.962,25.838,15.564,1.335,15.234
E01000417,14.594,23.966,15.216,1.159,14.875
E01000418,14.592,24.243,15.037,0.651,14.922
E01000419,14.735,20.511,15.049,0.456,14.946
E01000420,14.65,18.283,14.916,0.39,14.814
E01000421,14.646,18.483,14.956,0.494,14.832
E01000422,14.944,35.107,15.878,1.959,15.42
E01000423,14.61,23.049,15.353,1.393,14.89
E01000424,14.388,18.576,14.64,0.275,14.564
E01000425,14.46,15.976,14.618,0.132,14.581
E01000426,14.464,23.093,15.343,1.336,14.854
E01000427,14.346,21.413,14.922,1.12,14.585
E01000428,14.256,31.51,15.396,2.148,14.664
E01000429,14.024,16.863,14.445,0.429,14.342
E01000430,13.502,17.086,13.814,0.278,13.726
E01000431,14.422,32.432,15.906,2.878,14.969
E01000433,14.081,33.651,15.698,3.009,14.816
E01000434,13.559,25.213,13.894,0.483,13.792
E01000435,14.411,32.63,15.428,2.097,14.886
E01000436,14.629,16.435,14.752,0.124,14.714
E01000437,14.488,16.897,14.698,0.273,14.624
E01000438,14.553,19.369,14.848,0.469,14.75
E01000439,14.439,20.905,14.996,0.864,14.774
E01000440,14.51,17.149,14.704,0.282,14.63
E01000441,14.503,22.034,14.819,0.644,14.612
E01000442,14.588,18.9,14.91,0.489,14.776
E01000443,14.562,21.262,15.263,0.954,14.973
E01000444,13.599,23.137,14.272,1.008,14.078
E01000445,14.059,19.59,14.531,0.684,14.414
E01000446,14.448,20.822,14.856,0.455,14.766
E01000447,14.065,50.055,15.59,2.87,14.734
E01000448,14.251,18.525,14.614,0.556,14.436
E01000449,14.39,29.86,15.13,1.802,14.707
E01000450,14.811,20.438,15.178,0.652,15.013
E01000451,14.821,29.597,15.256,0.929,15.026
E01000452,14.765,18.406,14.988,0.429,14.866
E01000453,14.74,15.322,14.879,0.102,14.851
E01000454,14.866,24.693,15.511,0.982,15.214
E01000455,14.861,24.606,15.203,0.604,15.088
E01000456,14.774,15.252,14.893,0.095,14.86
E01000457,14.538,27.976,15.775,2.083,15.087
E01000458,14.502,16.114,14.695,0.18,14.639
E01000459,14.465,22.225,14.888,0.74,14.699
E01000460,14.425,18.672,14.683,0.385,14.62
E01000461,14.459,24.225,15.157,1.118,14.892
E01000462,14.481,29.449,15.35,1.614,14.857
E01000463,14.499,18.479,14.731,0.372,14.661
E01000464,14.893,15.424,14.991,0.081,14.968
E01000465,14.898,16.277,15.107,0.243,15.014
E01000466,14.633,22.125,15.033,0.712,14.877
E01000467,14.693,16.082,14.978,0.225,14.899
E01000468,14.678,15.787,14.934,0.21,14.867
E01000469,14.765,22.74,15.269,0.938,15.019
E01000470,14.776,26.269,15.889,1.766,15.266
E01000471,16.331,17.238,16.576,0.184,16.539
E01000472,15.907,39.611,17.132,2.273,16.6
E01000473,16.057,27.643,16.885,1.519,16.411
E01000474,16.053,19.07,16.216,0.237,16.149
E01000475,15.696,32.664,17.402,2.71,16.442
E01000476,16.102,19.53,16.466,0.41,16.369
E01000477,16.263,22.06,17.068,0.685,16.914
E01000478,16.195,19.081,16.494,0.378,16.392
E01000479,15.689,32.776,17.049,1.707,16.594
E01000480,15.591,24.666,16.177,0.768,15.994
E01000481,15.542,30.466,17.15,2.278,16.38
E01000483,16.444,40.214,16.981,1.747,16.715
E01000484,15.341,21.083,15.668,0.447,15.557
E01000485,15.469,21.205,15.962,0.809,15.728
E01000486,15.302,28.324,15.61,0.918,15.435
E01000487,15.314,23.021,15.994,0.829,15.736
E01000488,16.279,19.812,16.523,0.398,16.381
E01000489,16.283,21.724,16.605,0.529,16.447
E01000490,16.463,28.088,17.259,1.286,16.871
E01000491,16.271,21.397,16.625,0.547,16.469
E01000492,16.332,24.799,16.797,0.883,16.554
E01000493,16.433,22.925,16.852,0.766,16.625
E01000494,16.324,22.555,16.824,0.845,16.562
E01000495,16.374,23.262,16.959,0.922,16.661
E01000497,16.358,31.688,17.238,1.614,16.785
E01000498,15.887,47.865,18.271,4.825,16.804
E01000499,16.009,57.139,18.564,4.508,17.154
E01000501,16.264,19.36,16.542,0.379,16.459
E01000502,16.178,21.966,16.569,0.606,16.415
E01000503,16.163,20.38,16.412,0.417,16.299
E01000504,16.216,16.754,16.348,0.095,16.335
E01000505,16.252,16.81,16.372,0.091,16.344
E01000506,16.681,31.464,17.732,1.929,17.148
E01000507,16.174,19.312,16.554,0.453,16.45
E01000508,16.449,32.919,17.633,1.938,17.023
E01000509,17.025,52.685,19.715,5.439,17.992
E01000510,16.509,58.161,19.384,5.079,17.775
E01000511,16.431,32.723,18.505,2.814,17.532
E01000512,16.451,29.327,17.27,1.319,16.88
E01000513,15.687,26.349,16.517,1.622,16.032
E01000514,15.689,23.222,16.09,0.841,15.869
E01000515,15.288,24.244,16.053,1.369,15.634
E01000516,15.691,29.835,16.413,1.309,16.014
E01000517,15.349,28.374,16.136,1.5,15.748
E01000518,15.29,29.935,15.93,1.116,15.694
E01000519,15.291,28.976,15.931,1.108,15.664
E01000520,15.387,24.014,16.047,0.895,15.836
E01000521,16.98,39.377,19.11,3.456,17.84
E01000522,16.375,18.278,16.624,0.231,16.594
E01000523,16.636,46.251,17.403,2.432,17.009
E01000524,17.0,39.782,18.077,2.435,17.365
E01000525,16.97,43.979,18.0,2.336,17.361
E01000526,16.56,27.678,17.504,1.811,16.903
E01000527,16.529,18.347,16.877,0.254,16.814
E01000528,16.565,28.393,17.708,1.8,17.16
E01000530,16.482,23.015,17.173,0.83,16.892
E01000531,16.701,27.692,17.741,1.909,17.041
E01000532,16.789,27.591,17.756,1.852,17.226
E01000533,16.546,28.76,17.347,1.319,16.999
E01000534,16.445,22.16,16.848,0.583,16.724
E01000535,16.646,29.626,17.928,1.996,17.28
E01000536,15.114,30.154,15.781,1.617,15.351
E01000538,15.12,16.453,15.274,0.117,15.238
E01000539,15.231,20.169,15.574,0.476,15.468
E01000540,15.139,19.03,15.445,0.507,15.293
E01000541,15.208,29.733,16.032,1.681,15.554
E01000543,15.535,34.585,16.888,2.557,15.934
E01000544,17.218,22.193,17.717,0.772,17.504
E01000545,16.623,27.098,17.367,1.556,16.884
E01000546,16.673,23.539,17.51,1.357,17.023
E01000547,16.654,20.264,16.959,0.308,16.907
E01000548,16.872,29.918,17.704,1.507,17.225
E01000549,16.655,19.77,17.088,0.459,17.012
E01000550,17.006,28.547,17.65,1.217,17.308
E01000551,17.01,24.703,17.636,1.06,17.313
E01000552,17.208,23.898,17.898,1.07,17.526
E01000553,16.29,35.119,17.24,2.546,16.642
E01000554,16.151,27.886,16.399,0.654,16.313
E01000555,16.198,20.415,16.522,0.515,16.36
E01000556,16.515,31.712,17.856,2.39,17.126
E01000557,16.309,25.308,16.927,1.304,16.583
E01000558,16.278,29.232,16.768,1.095,16.511
E01000559,16.216,33.54,16.555,1.472,16.354
E01000560,16.267,34.218,16.594,1.332,16.39
E01000561,16.441,27.253,17.205,1.556,16.691
E01000562,14.976,42.146,16.02,1.771,15.551
E01000563,15.133,36.446,16.553,2.618,15.699
E01000564,15.531,24.675,16.357,1.512,15.905
E01000565,15.425,30.327,16.136,1.548,15.753
E01000566,15.339,16.554,15.643,0.187,15.623
E01000567,15.299,21.219,15.627,0.576,15.473
E01000568,14.983,36.514,15.887,2.289,15.257
E01000569,15.047,16.522,15.329,0.203,15.307
E01000570,15.752,21.094,16.016,0.55,15.875
E01000571,15.729,24.158,16.188,0.856,15.962
E01000572,15.148,15.663,15.284,0.09,15.262
E01000573,15.215,16.023,15.456,0.146,15.433
E01000574,15.283,15.799,15.466,0.108,15.46
E01000575,15.469,20.578,15.843,0.708,15.656
E01000576,15.477,25.201,15.99,0.894,15.74
E01000577,15.525,23.38,15.963,0.799,15.76
E01000578,15.628,27.396,16.712,1.023,16.441
E01000579,17.012,22.078,17.569,0.546,17.413
