LSOA11CD,PM10-2013-min,PM10-2013-max,PM10-2013-mean,PM10-2013-std,PM10-2013-median
E01000141,24.772,36.534,25.57,1.314,25.103
E01000142,24.761,28.56,25.032,0.456,24.936
E01000143,24.685,30.798,25.16,0.775,24.97
E01000144,24.799,33.261,25.514,1.215,25.13
E01000145,24.809,37.476,25.284,1.227,24.966
E01000146,24.778,35.223,25.741,1.411,25.189
E01000147,24.696,29.196,24.977,0.54,24.855
E01000148,24.371,35.734,25.372,1.514,24.856
E01000150,24.673,36.384,25.149,1.029,24.901
E01000151,24.727,27.299,25.077,0.285,25.002
E01000152,24.543,28.334,25.275,0.824,24.925
E01000153,24.3,26.233,24.664,0.219,24.646
E01000154,24.864,26.622,25.137,0.354,25.034
E01000155,24.369,29.616,24.86,0.429,24.827
E01000156,24.194,32.063,24.892,1.334,24.477
E01000157,24.118,25.886,24.402,0.207,24.363
E01000158,23.818,30.315,24.071,0.424,23.979
E01000159,23.817,33.257,24.325,1.09,24.024
E01000160,23.922,45.327,24.889,2.429,24.286
E01000161,24.014,33.937,25.037,1.606,24.474
E01000162,24.045,36.185,25.119,1.797,24.537
E01000163,24.198,40.002,25.763,3.06,24.671
E01000164,24.136,40.663,25.365,2.372,24.535
E01000165,24.112,38.337,24.878,1.817,24.437
E01000166,22.954,23.564,23.167,0.121,23.158
E01000167,22.946,24.368,23.112,0.157,23.088
E01000168,23.176,23.734,23.344,0.1,23.324
E01000169,23.139,24.113,23.303,0.111,23.276
E01000170,23.262,29.099,23.743,0.718,23.569
E01000171,23.149,29.871,23.777,0.932,23.545
E01000172,23.372,27.993,23.649,0.547,23.509
E01000173,23.394,28.206,23.687,0.547,23.585
E01000174,23.506,28.863,24.098,0.981,23.76
E01000175,23.435,29.657,23.762,0.622,23.602
E01000176,24.461,40.812,26.891,4.11,25.13
E01000177,24.348,31.469,24.647,0.634,24.506
E01000178,24.122,31.435,24.463,0.727,24.311
E01000179,24.35,25.307,24.539,0.15,24.503
E01000180,24.394,28.27,24.749,0.596,24.599
E01000181,24.317,31.709,25.164,1.278,24.709
E01000182,24.379,33.665,24.971,1.067,24.647
E01000183,24.402,28.826,24.718,0.61,24.538
E01000184,24.116,43.966,25.345,2.375,24.561
E01000185,24.378,30.987,24.951,1.113,24.598
E01000186,23.404,33.807,24.176,1.446,23.834
E01000187,23.345,24.012,23.529,0.132,23.5
E01000188,23.175,33.633,23.8,1.058,23.456
E01000189,23.595,32.86,24.301,1.347,23.861
E01000190,23.586,28.357,23.815,0.482,23.701
E01000191,23.677,37.546,24.751,1.838,24.091
E01000192,23.746,31.778,24.406,1.148,24.006
E01000193,23.615,32.198,24.1,0.805,23.902
E01000194,23.77,35.292,24.573,1.498,24.111
E01000195,23.243,29.114,23.949,0.945,23.644
E01000196,24.323,35.154,25.364,1.635,24.77
E01000197,24.276,32.712,24.88,0.977,24.557
E01000198,24.252,37.696,25.487,2.109,24.766
E01000199,24.071,27.48,24.367,0.464,24.217
E01000200,24.141,30.717,24.774,0.998,24.475
E01000201,24.394,51.985,25.508,2.315,24.844
E01000202,24.363,31.239,24.834,1.144,24.567
E01000203,24.398,53.802,26.239,3.484,25.119
E01000204,24.075,30.515,24.421,0.626,24.269
E01000205,24.388,40.034,25.401,1.987,24.806
E01000206,24.294,33.409,24.635,0.695,24.46
E01000207,24.377,34.547,24.87,1.131,24.548
E01000208,24.424,33.382,25.247,1.496,24.724
E01000209,24.375,25.452,24.607,0.183,24.565
E01000210,24.374,44.146,25.261,2.279,24.614
E01000211,24.587,46.041,27.109,3.725,25.689
E01000212,24.386,32.244,24.892,0.798,24.677
E01000213,24.294,26.708,24.478,0.283,24.407
E01000214,24.488,31.12,24.903,0.757,24.698
E01000215,24.697,43.858,26.321,2.98,25.33
E01000216,24.637,30.176,24.884,0.537,24.782
E01000217,24.624,25.733,24.807,0.176,24.759
E01000218,24.691,30.589,25.281,0.898,25.066
E01000219,24.832,57.07,26.331,3.113,25.475
E01000220,24.83,30.776,25.253,0.759,25.052
E01000221,24.82,65.069,27.682,4.558,25.865
E01000222,24.643,40.545,25.433,1.906,24.921
E01000223,24.737,49.404,25.688,2.041,25.069
E01000224,24.675,26.985,24.994,0.318,24.913
E01000225,24.783,51.611,26.787,4.06,25.4
E01000226,23.833,31.635,24.601,1.291,24.211
E01000227,23.747,30.536,24.249,1.03,23.926
E01000228,23.086,37.004,23.774,1.341,23.434
E01000229,23.478,31.689,24.167,1.135,23.832
E01000230,23.402,34.115,23.978,1.0,23.786
E01000231,23.777,42.475,25.674,2.712,24.627
E01000232,23.781,36.46,24.941,1.781,24.264
E01000233,23.846,32.059,24.445,1.15,24.076
E01000234,23.936,32.042,24.677,0.893,24.367
E01000235,23.842,29.292,24.58,0.891,24.243
E01000236,24.745,42.348,26.118,2.764,25.206
E01000237,24.664,41.29,25.906,2.466,25.073
E01000238,24.697,45.954,25.754,2.443,25.0
E01000239,24.666,40.879,26.854,2.479,26.026
E01000240,24.357,50.725,26.29,2.718,25.28
E01000241,24.312,33.461,24.592,0.679,24.474
E01000242,24.605,37.925,25.537,1.811,24.931
E01000243,24.374,33.244,25.324,1.162,24.995
E01000244,24.363,34.959,25.131,1.019,24.851
E01000245,24.665,30.715,25.089,0.833,24.843
E01000246,22.919,32.113,23.155,0.468,23.042
E01000247,23.014,25.189,23.302,0.336,23.215
E01000248,23.023,29.071,23.693,0.931,23.439
E01000249,22.811,26.905,23.003,0.303,22.932
E01000250,23.004,33.225,23.616,1.214,23.295
E01000251,23.197,29.393,23.653,0.861,23.402
E01000252,23.162,30.752,23.48,0.707,23.33
E01000253,22.818,36.982,23.312,0.964,23.066
E01000254,22.819,27.772,23.075,0.435,22.959
E01000255,23.358,28.918,23.722,0.386,23.688
E01000256,23.763,39.984,24.985,2.141,24.262
E01000257,23.726,28.152,24.114,0.552,23.952
E01000258,23.644,37.038,24.656,1.481,24.124
E01000259,23.74,29.984,24.146,0.473,24.042
E01000260,23.939,41.61,25.643,2.57,24.598
E01000261,23.358,29.14,23.74,0.541,23.626
E01000262,23.285,28.063,23.635,0.356,23.577
E01000263,23.667,38.36,24.515,1.699,24.064
E01000264,24.153,38.451,26.349,2.602,25.289
E01000265,23.778,28.878,24.34,0.85,24.056
E01000266,23.716,29.511,23.992,0.577,23.83
E01000267,23.356,28.961,23.764,0.647,23.578
E01000268,23.302,34.259,24.078,1.503,23.568
E01000269,23.335,32.748,24.047,1.443,23.636
E01000270,23.302,32.285,23.614,0.579,23.469
E01000271,23.343,33.005,23.983,1.334,23.592
E01000272,23.407,28.479,23.646,0.367,23.561
E01000273,23.43,34.371,24.171,1.306,23.807
E01000274,23.629,30.064,24.116,0.71,23.917
E01000275,23.5,25.617,23.697,0.231,23.645
E01000276,23.296,27.117,23.596,0.346,23.529
E01000277,23.644,24.186,23.786,0.091,23.769
E01000278,23.579,27.754,23.977,0.564,23.813
E01000279,23.071,29.591,23.363,0.532,23.267
E01000280,23.179,28.958,23.49,0.594,23.339
E01000281,23.717,35.827,24.704,1.849,24.044
E01000282,23.347,33.058,23.868,0.954,23.631
E01000283,23.378,25.431,23.595,0.268,23.542
E01000284,23.587,30.987,24.155,1.132,23.792
E01000285,23.074,24.615,23.241,0.2,23.187
E01000286,23.051,23.557,23.142,0.084,23.11
E01000287,23.054,24.342,23.208,0.149,23.163
E01000288,23.195,35.159,23.622,1.009,23.363
E01000289,23.122,25.99,23.421,0.418,23.316
E01000290,23.024,37.624,23.357,1.064,23.124
E01000291,23.103,24.58,23.218,0.143,23.182
E01000292,23.16,29.158,23.553,0.788,23.346
E01000293,23.199,31.405,23.548,0.783,23.365
E01000294,23.053,29.018,23.303,0.464,23.191
E01000295,24.218,32.535,24.506,0.533,24.387
E01000296,23.969,34.948,24.93,1.551,24.408
E01000297,24.256,36.725,25.017,1.285,24.631
E01000298,24.11,31.962,24.904,1.402,24.368
E01000299,23.848,36.863,24.999,1.683,24.453
E01000300,23.742,24.921,23.982,0.211,23.949
E01000301,23.724,29.087,24.027,0.295,23.975
E01000302,23.926,35.83,24.742,1.617,24.227
E01000303,23.769,25.629,24.058,0.249,24.009
E01000304,23.799,27.447,24.193,0.472,24.083
E01000305,24.385,51.662,25.61,2.347,24.72
E01000306,24.862,35.979,26.067,1.647,25.344
E01000307,24.834,62.84,27.55,4.52,25.75
E01000308,24.31,33.602,24.647,0.52,24.519
E01000309,24.876,38.899,26.271,1.966,25.484
E01000310,24.788,45.351,26.784,3.276,25.534
E01000311,24.776,45.864,25.837,2.233,25.243
E01000312,24.396,36.454,25.11,1.391,24.82
E01000313,24.777,38.187,26.601,2.024,25.825
E01000314,24.764,41.149,25.518,1.874,25.102
E01000315,24.106,38.229,24.844,1.796,24.325
E01000316,24.121,38.456,25.101,1.776,24.503
E01000317,24.114,31.914,24.63,1.116,24.318
E01000318,23.901,32.229,24.669,1.14,24.352
E01000319,24.114,30.279,24.627,0.876,24.293
E01000320,23.755,30.981,24.256,1.221,23.959
E01000321,23.766,31.43,24.688,1.87,24.024
E01000322,23.876,30.223,24.2,0.85,24.03
E01000323,23.943,35.35,24.894,1.498,24.362
E01000324,23.886,31.36,24.326,0.937,24.082
E01000325,23.181,26.403,23.4,0.227,23.362
E01000326,23.18,34.399,23.475,0.693,23.361
E01000327,23.473,29.502,23.859,0.652,23.662
E01000328,23.173,28.446,23.328,0.234,23.278
E01000329,23.296,32.992,23.909,1.114,23.618
E01000330,23.465,30.484,24.275,1.171,23.912
E01000331,23.326,34.381,23.976,1.193,23.56
E01000332,23.415,27.855,23.753,0.631,23.574
E01000333,23.446,27.971,23.884,0.609,23.714
E01000334,23.459,26.774,23.719,0.413,23.644
E01000335,23.206,34.07,23.677,0.683,23.53
E01000336,23.504,25.4,23.841,0.354,23.745
E01000337,23.459,25.519,23.603,0.191,23.55
E01000338,23.477,26.749,23.679,0.352,23.598
E01000339,23.603,27.038,23.904,0.499,23.768
E01000340,23.714,28.105,24.376,0.699,24.195
E01000341,23.67,28.183,24.032,0.57,23.883
E01000342,23.669,24.176,23.789,0.1,23.756
E01000343,23.598,29.607,23.944,0.58,23.774
E01000344,23.663,27.399,23.947,0.498,23.826
E01000345,23.608,24.362,23.75,0.137,23.707
E01000346,23.548,25.915,23.858,0.291,23.793
E01000347,23.801,29.012,24.377,0.797,24.11
E01000348,23.451,25.964,23.895,0.432,23.76
E01000349,23.447,33.558,25.05,1.902,24.315
E01000350,23.526,26.761,23.812,0.406,23.696
E01000351,23.481,28.724,23.91,0.683,23.733
E01000352,23.736,38.497,25.663,2.301,24.777
E01000353,23.486,29.805,23.901,0.608,23.737
E01000354,23.621,27.047,23.94,0.411,23.826
E01000355,23.422,29.883,23.658,0.576,23.531
E01000356,23.697,29.316,24.23,0.843,23.944
E01000357,23.623,25.34,23.748,0.134,23.704
E01000358,23.559,29.385,23.909,0.736,23.73
E01000359,23.598,29.838,24.226,0.977,23.88
E01000360,23.549,30.781,24.174,1.013,23.869
E01000361,23.634,32.319,24.255,1.295,23.839
E01000362,23.581,32.18,24.253,1.029,23.892
E01000363,23.608,33.056,24.447,1.451,23.917
E01000364,23.549,32.562,24.348,1.462,23.791
E01000365,23.533,32.449,23.816,0.621,23.647
E01000366,23.546,30.379,23.881,0.426,23.812
E01000367,23.348,33.88,23.8,1.102,23.51
E01000368,23.219,24.269,23.365,0.123,23.345
E01000369,23.256,24.808,23.457,0.195,23.41
E01000370,23.296,28.703,23.722,0.713,23.517
E01000371,23.226,23.661,23.351,0.087,23.323
E01000372,23.343,24.111,23.45,0.091,23.423
E01000373,23.399,29.089,23.765,0.641,23.615
E01000374,23.068,36.681,23.963,1.798,23.38
E01000375,23.119,31.228,23.559,0.841,23.351
E01000376,23.088,31.518,23.278,0.326,23.22
E01000377,23.094,28.58,23.467,0.658,23.307
E01000378,23.161,32.598,23.711,1.048,23.375
E01000379,23.124,30.229,23.309,0.375,23.242
E01000380,23.137,36.344,24.59,2.165,23.83
E01000381,22.938,29.514,23.307,0.654,23.188
E01000382,23.176,25.838,23.438,0.245,23.414
E01000383,22.847,31.002,23.206,0.657,23.046
E01000384,23.323,29.749,23.794,0.864,23.563
E01000385,23.148,31.58,23.551,0.863,23.351
E01000386,23.259,34.368,24.054,1.453,23.548
E01000387,23.272,28.837,23.508,0.352,23.426
E01000388,23.543,29.38,23.803,0.352,23.758
E01000389,23.623,30.019,24.156,1.002,23.845
E01000390,23.545,37.365,24.41,1.619,23.828
E01000391,23.603,35.226,24.503,1.85,23.939
E01000392,23.694,29.497,24.361,0.976,24.038
E01000393,23.608,29.448,24.042,0.807,23.814
E01000394,23.643,30.244,24.321,0.957,24.018
E01000395,23.717,29.786,24.112,0.717,23.946
E01000396,23.806,24.301,23.978,0.092,23.956
E01000398,23.713,25.42,23.87,0.201,23.809
E01000399,23.733,29.159,24.154,0.71,23.97
E01000400,23.681,29.668,24.196,0.776,23.961
E01000401,23.746,27.26,23.97,0.419,23.86
E01000402,23.398,27.348,23.667,0.493,23.519
E01000403,23.236,34.868,24.192,1.41,23.733
E01000404,23.28,28.583,23.852,0.845,23.619
E01000405,23.301,27.883,23.712,0.643,23.527
E01000406,23.329,26.823,23.627,0.501,23.461
E01000407,23.322,28.073,23.647,0.597,23.485
E01000408,23.183,30.24,23.674,0.666,23.502
E01000409,23.738,27.484,24.143,0.556,23.969
E01000410,23.879,30.29,24.106,0.318,24.044
E01000411,24.013,33.814,24.577,1.107,24.287
E01000412,23.876,37.276,25.25,2.303,24.455
E01000413,24.021,36.258,26.265,3.023,25.031
E01000414,23.83,30.839,24.502,1.073,24.135
E01000415,23.832,26.737,24.037,0.247,23.976
E01000416,23.785,32.711,24.38,1.129,24.122
E01000417,23.481,32.036,23.996,0.936,23.732
E01000418,23.467,31.031,23.825,0.498,23.704
E01000419,23.665,29.854,23.93,0.533,23.83
E01000420,23.571,32.63,24.063,1.051,23.767
E01000421,23.582,30.56,24.15,1.092,23.85
E01000422,23.772,34.075,24.527,1.107,24.252
E01000423,23.644,31.523,24.287,1.273,23.874
E01000424,23.532,25.965,23.755,0.342,23.66
E01000425,23.564,25.565,23.685,0.189,23.639
E01000426,23.588,30.34,24.332,1.123,23.921
E01000427,23.508,29.991,23.975,0.953,23.686
E01000428,23.312,33.608,24.043,1.287,23.626
E01000429,23.122,25.79,23.513,0.423,23.402
E01000430,22.737,45.356,23.118,1.155,22.902
E01000431,23.388,34.208,24.319,1.758,23.794
E01000432,23.187,26.192,23.435,0.377,23.345
E01000433,23.177,33.94,24.016,1.588,23.543
E01000434,22.818,29.225,23.026,0.31,22.955
E01000435,23.358,33.454,24.108,1.611,23.638
E01000436,23.547,26.07,23.656,0.133,23.618
E01000437,23.385,26.46,23.582,0.299,23.505
E01000438,23.408,27.458,23.677,0.381,23.61
E01000439,23.356,27.669,23.742,0.625,23.591
E01000440,23.428,26.552,23.648,0.407,23.541
E01000441,23.415,28.242,23.671,0.536,23.527
E01000442,23.424,27.656,23.828,0.628,23.66
E01000443,23.439,29.212,23.942,0.804,23.697
E01000444,22.965,30.424,23.443,0.766,23.261
E01000445,23.185,26.833,23.495,0.486,23.405
E01000446,23.42,26.898,23.627,0.281,23.584
E01000447,23.21,34.264,24.161,1.473,23.67
E01000448,23.36,28.422,23.721,0.672,23.516
E01000449,23.456,31.826,24.023,1.104,23.702
E01000450,23.677,27.848,23.948,0.426,23.848
E01000451,23.679,28.598,24.087,0.758,23.874
E01000452,23.649,28.852,23.967,0.64,23.808
E01000453,23.611,24.176,23.728,0.108,23.69
E01000454,23.684,29.06,24.123,0.697,23.925
E01000455,23.635,26.818,23.789,0.24,23.728
E01000456,23.598,23.968,23.685,0.076,23.651
E01000457,23.545,34.093,24.437,1.366,23.962
E01000458,23.402,25.433,23.643,0.308,23.565
E01000459,23.475,30.112,23.86,0.723,23.666
E01000460,23.454,26.452,23.625,0.241,23.591
E01000461,23.458,29.475,23.917,0.819,23.673
E01000462,23.505,31.22,24.058,0.898,23.798
E01000463,23.581,26.594,23.766,0.282,23.703
E01000464,23.556,23.991,23.703,0.077,23.688
E01000465,23.52,25.224,23.73,0.275,23.623
E01000466,23.345,28.654,23.68,0.452,23.585
E01000467,23.669,24.918,23.861,0.185,23.786
E01000468,23.613,24.61,23.842,0.17,23.782
E01000469,23.597,28.09,23.896,0.506,23.77
E01000470,23.605,32.041,24.476,1.324,24.035
E01000471,24.616,25.22,24.772,0.126,24.75
E01000472,24.421,35.695,25.221,1.411,24.839
E01000473,24.377,31.127,25.052,1.113,24.68
E01000474,24.349,26.398,24.468,0.145,24.432
E01000475,24.16,31.199,25.15,1.294,24.676
E01000476,24.396,30.53,24.927,0.929,24.677
E01000477,24.448,31.177,25.214,0.827,25.004
E01000478,24.55,30.679,24.919,0.794,24.718
E01000479,24.116,32.235,24.897,1.026,24.567
E01000480,24.008,30.884,24.339,0.527,24.232
E01000481,23.993,32.133,24.789,1.123,24.411
E01000482,24.378,36.036,24.995,1.248,24.619
E01000483,24.364,38.331,24.776,1.25,24.524
E01000484,23.876,31.166,24.27,0.849,24.048
E01000485,23.804,32.416,24.65,1.382,24.198
E01000486,23.847,27.817,24.014,0.36,23.933
E01000487,23.828,30.73,24.425,0.82,24.159
E01000488,24.759,28.084,25.023,0.425,24.892
E01000489,24.765,28.878,25.101,0.517,24.96
E01000490,25.023,34.445,25.669,1.023,25.353
E01000491,24.797,29.603,25.168,0.615,24.981
E01000492,24.773,28.192,25.029,0.448,24.915
E01000493,24.798,28.46,25.117,0.525,24.964
E01000494,24.916,28.447,25.433,0.736,25.157
E01000495,24.978,32.993,25.519,0.763,25.246
E01000497,24.692,31.416,25.311,0.935,24.983
E01000498,24.471,48.763,26.258,3.843,25.116
E01000499,24.518,54.767,26.558,3.461,25.483
E01000501,24.676,27.163,24.959,0.337,24.886
E01000502,24.586,30.75,24.909,0.625,24.74
E01000503,24.58,27.61,24.776,0.32,24.68
E01000504,24.665,25.837,24.794,0.12,24.764
E01000505,24.676,25.174,24.794,0.089,24.775
E01000506,25.142,65.535,27.087,4.898,25.599
E01000507,24.584,26.433,24.827,0.243,24.775
E01000508,25.021,55.897,26.316,2.404,25.543
E01000509,25.113,49.726,27.19,4.41,25.679
E01000510,24.719,49.199,26.528,2.927,25.615
E01000511,24.634,34.95,26.013,1.751,25.445
E01000512,24.685,31.847,25.272,0.918,25.009
E01000513,24.424,31.591,25.129,1.203,24.739
E01000514,24.302,29.36,24.673,0.704,24.485
E01000515,23.961,31.878,24.617,1.129,24.263
E01000516,24.365,35.972,25.061,1.173,24.684
E01000517,23.901,31.139,24.383,0.789,24.173
E01000518,23.946,30.99,24.533,0.753,24.369
E01000519,23.932,27.932,24.244,0.498,24.089
E01000520,24.0,29.965,24.55,0.746,24.368
E01000521,25.107,43.394,27.294,2.978,26.098
E01000522,24.837,28.929,25.2,0.657,24.992
E01000523,24.93,36.822,25.695,1.403,25.248
E01000524,25.29,43.975,26.337,1.958,25.573
E01000525,24.948,35.395,25.884,1.416,25.417
E01000526,24.865,34.994,25.869,1.804,25.213
E01000527,24.969,28.822,25.298,0.545,25.159
E01000528,24.89,35.091,25.918,1.593,25.406
E01000530,24.929,32.983,25.576,0.949,25.252
E01000531,25.013,34.808,25.885,1.5,25.311
E01000532,25.06,32.764,25.769,1.352,25.362
E01000533,24.926,33.316,25.626,1.067,25.254
E01000534,24.895,31.006,25.375,0.839,25.11
E01000535,24.975,38.907,26.356,1.858,25.673
E01000536,23.68,30.937,24.124,0.948,23.848
E01000538,23.659,24.445,23.743,0.084,23.712
E01000539,23.723,31.597,23.972,0.453,23.869
E01000540,23.681,25.285,23.853,0.248,23.778
E01000541,23.716,31.351,24.306,1.113,23.974
E01000543,23.756,31.074,24.694,1.332,24.224
E01000544,25.647,29.612,26.071,0.641,25.878
E01000545,25.145,34.342,25.934,1.563,25.431
E01000546,25.15,28.916,25.674,0.829,25.365
E01000547,25.146,28.943,25.442,0.394,25.367
E01000548,25.34,34.568,26.374,1.669,25.759
E01000549,25.14,30.745,25.731,0.938,25.47
E01000550,25.388,35.117,26.163,1.221,25.777
E01000551,25.385,30.185,25.852,0.784,25.603
E01000552,25.616,31.717,26.513,1.25,25.961
E01000553,24.668,31.623,25.116,0.871,24.878
E01000554,24.576,29.833,24.722,0.326,24.674
E01000555,24.595,26.33,24.838,0.31,24.741
E01000556,24.936,33.582,26.34,1.849,25.573
E01000557,24.713,31.473,25.396,1.037,25.038
E01000558,24.854,33.091,25.36,1.052,25.088
E01000559,24.703,28.496,25.037,0.68,24.869
E01000560,24.85,30.259,25.266,0.801,25.016
E01000561,25.046,33.665,25.846,1.424,25.319
E01000562,23.631,32.449,24.274,1.036,23.972
E01000563,23.669,32.469,24.288,1.081,23.964
E01000564,23.808,29.855,24.429,1.115,24.044
E01000565,23.843,29.962,24.328,0.825,24.103
