LSOA21CD,NOx-2019-min,NOx-2019-max,NOx-2019-mean,NOx-2019-std,NOx-2019-median
E01000200,38.665,98.623,44.026,8.874,41.432
E01000201,40.637,247.321,51.195,19.434,45.552
E01000202,39.814,104.989,43.091,6.605,42.031
E01000203,39.973,342.387,59.494,36.668,48.8
E01000204,37.681,204.941,40.629,7.274,39.317
E01000205,39.888,198.789,49.611,18.272,44.233
E01000206,39.045,133.333,42.181,6.251,40.71
E01000207,39.697,158.279,44.311,11.364,41.311
E01000208,40.116,154.555,48.485,14.651,43.637
E01000209,39.85,49.369,41.886,1.476,41.576
E01000210,39.735,190.796,47.526,18.267,42.381
E01000211,41.516,274.291,61.918,33.17,50.206
E01000212,39.808,110.605,44.678,6.596,42.771
E01000213,39.044,54.354,40.396,1.401,40.115
E01000214,40.99,111.937,44.989,7.263,42.856
E01000215,41.88,208.607,58.591,28.713,48.904
E01000216,41.261,75.787,43.097,3.135,42.549
E01000217,41.169,51.332,42.875,1.589,42.427
E01000218,41.93,114.811,47.865,10.017,45.583
E01000219,43.323,245.458,59.697,27.728,50.761
E01000220,43.129,107.092,46.989,6.566,45.21
E01000221,42.505,255.624,66.322,35.354,51.322
E01000222,41.249,155.154,46.794,12.993,43.493
E01000223,42.714,267.31,55.54,23.082,47.898
E01000224,41.687,64.742,44.285,2.38,43.71
E01000225,43.058,359.286,61.707,41.054,48.55
E01000226,34.681,104.854,41.21,10.117,38.371
E01000227,34.541,108.383,38.562,8.211,36.13
E01000228,30.716,139.554,38.135,13.288,34.293
E01000229,34.645,119.413,41.637,12.483,37.618
E01000230,33.265,106.373,37.6,7.684,35.98
E01000231,37.561,308.51,62.048,29.646,49.429
E01000232,35.584,171.729,46.779,18.097,40.333
E01000233,35.591,165.693,40.593,10.374,37.584
E01000234,36.693,147.157,47.171,14.67,42.339
E01000235,35.654,113.943,45.493,14.058,39.922
E01000236,42.46,212.027,53.542,21.454,46.504
E01000237,41.757,274.558,55.092,25.303,46.888
E01000238,42.154,269.86,54.045,31.227,44.626
E01000239,41.998,213.536,65.264,23.518,58.329
E01000240,39.231,204.921,56.895,23.506,48.501
E01000241,38.669,112.715,41.191,5.247,40.315
E01000242,40.876,135.312,48.125,13.862,43.891
E01000243,39.307,138.092,48.315,12.432,45.0
E01000244,39.265,103.807,45.81,7.608,43.878
E01000245,41.729,106.894,45.943,8.504,43.663
E01000246,29.203,164.241,31.587,5.571,30.258
E01000247,30.068,65.969,32.953,4.562,31.791
E01000248,30.322,119.192,36.789,9.547,34.021
E01000249,28.455,69.249,30.121,2.685,29.463
E01000250,29.829,227.682,37.241,14.61,33.267
E01000251,31.912,96.298,37.269,9.401,34.297
E01000252,31.686,113.964,35.091,5.869,33.562
E01000253,28.65,116.563,33.151,8.605,30.839
E01000254,28.069,93.387,30.628,3.812,29.578
E01000255,32.055,63.351,34.711,2.389,34.44
E01000256,35.007,164.504,45.479,16.663,39.853
E01000257,34.831,75.542,37.885,4.358,36.65
E01000258,34.356,152.753,44.093,16.363,38.227
E01000259,35.249,83.299,38.186,3.675,37.373
E01000260,35.89,209.772,54.333,25.416,43.368
E01000261,32.219,97.026,35.672,4.513,34.659
E01000263,34.821,172.466,43.178,15.716,39.074
E01000264,39.803,232.582,68.082,29.959,55.09
E01000265,35.687,77.469,40.493,6.78,38.313
E01000266,34.346,74.639,36.784,3.913,35.832
E01000267,33.476,102.149,37.893,7.883,35.439
E01000268,33.055,177.448,41.098,17.18,35.472
E01000269,32.393,113.844,38.477,10.847,35.586
E01000270,33.532,102.132,39.468,10.066,36.029
E01000271,32.379,158.704,40.898,16.42,36.181
E01000272,33.449,117.962,36.376,5.079,35.176
E01000273,33.65,209.289,42.834,16.68,38.046
E01000274,35.685,112.972,41.951,9.792,38.854
E01000275,33.357,59.812,35.426,2.793,34.82
E01000276,31.814,75.172,34.543,3.338,33.881
E01000277,34.614,39.155,35.807,0.743,35.616
E01000278,34.459,74.893,36.931,4.07,35.839
E01000279,30.264,102.938,32.897,5.474,31.756
E01000280,30.987,99.123,34.006,5.655,32.64
E01000281,35.497,359.158,46.465,25.263,39.336
E01000282,32.399,142.467,36.996,8.8,34.845
E01000283,32.58,58.584,34.647,2.576,34.134
E01000284,34.032,172.085,38.75,18.481,35.136
E01000285,30.602,55.97,32.387,2.704,31.693
E01000286,30.295,47.083,31.645,1.354,31.34
E01000287,30.432,42.183,31.984,1.559,31.578
E01000288,31.132,153.176,36.147,12.194,32.802
E01000289,30.645,61.294,33.669,4.129,32.699
E01000290,30.027,139.395,32.723,7.303,31.05
E01000291,30.501,51.651,31.879,1.586,31.684
E01000292,31.261,102.228,34.534,6.032,32.978
E01000293,31.602,159.572,35.186,9.407,33.285
E01000294,30.273,99.563,32.561,5.517,31.493
E01000295,38.352,161.874,40.41,5.747,39.58
E01000296,37.331,269.007,43.627,16.782,40.193
E01000297,38.699,108.941,44.075,7.41,41.746
E01000298,37.663,232.518,44.444,18.802,39.851
E01000299,35.969,218.162,44.925,20.071,39.363
E01000300,35.705,58.877,38.085,2.742,37.56
E01000301,35.358,81.532,39.219,5.735,37.848
E01000302,37.061,317.42,44.751,24.244,39.343
E01000303,34.925,64.722,38.328,3.808,37.457
E01000304,35.12,75.931,39.106,4.816,38.039
E01000305,38.444,278.961,49.85,22.43,40.762
E01000306,44.467,123.71,59.302,18.859,51.023
E01000307,43.165,323.25,63.868,32.094,51.627
E01000308,37.513,101.148,39.641,3.766,38.615
E01000309,44.279,277.191,57.09,19.446,49.247
E01000310,42.712,384.449,65.857,39.007,52.209
E01000311,42.825,251.129,50.369,16.052,46.461
E01000312,37.914,139.419,43.381,11.999,40.682
E01000313,40.304,175.994,61.838,22.267,53.429
E01000314,42.646,256.762,50.617,22.91,45.744
E01000315,37.215,167.013,43.759,15.552,39.259
E01000316,38.023,146.348,47.5,16.685,41.924
E01000317,37.845,190.427,42.07,11.999,39.586
E01000318,35.749,109.155,40.982,7.194,39.283
E01000319,37.768,101.33,41.141,5.372,39.484
E01000320,34.884,163.673,37.522,12.65,36.009
E01000321,34.827,342.327,46.563,38.19,35.876
E01000322,35.438,48.174,37.016,1.227,36.787
E01000323,36.397,169.707,44.07,14.181,40.252
E01000324,35.575,105.245,38.542,4.74,37.436
E01000325,29.636,56.736,32.012,2.32,31.668
E01000326,29.505,60.986,32.2,3.445,31.333
E01000327,32.501,110.276,37.22,9.202,34.454
E01000328,29.488,75.415,31.644,2.779,30.984
E01000329,30.77,218.167,38.907,15.739,34.786
E01000330,32.713,133.082,42.141,15.096,37.542
E01000331,31.549,205.535,41.06,17.163,35.096
E01000332,31.465,85.315,35.218,5.996,33.544
E01000333,31.367,86.585,35.534,6.217,33.939
E01000334,31.158,76.453,34.065,5.369,33.032
E01000335,31.706,142.103,35.255,7.462,33.366
E01000336,32.109,59.972,34.645,2.638,33.962
E01000337,31.169,40.496,32.586,1.265,32.44
E01000338,32.319,66.497,35.017,4.599,33.748
E01000339,31.814,68.794,34.444,4.214,33.365
E01000340,32.587,65.417,37.788,4.639,36.558
E01000341,32.23,66.866,34.965,3.23,34.17
E01000342,32.234,37.213,33.421,0.816,33.195
E01000343,31.822,116.425,35.167,7.041,33.437
E01000344,32.35,61.313,34.653,3.678,33.862
E01000345,32.124,47.3,33.743,2.008,33.176
E01000346,31.492,76.188,35.32,4.903,34.187
E01000347,34.178,104.924,38.979,7.886,36.575
E01000348,31.353,54.71,35.432,3.722,34.247
E01000349,31.597,132.368,46.516,19.606,38.802
E01000350,31.329,60.524,34.566,3.873,33.576
E01000351,30.856,105.291,36.333,9.578,33.713
E01000352,34.002,184.939,53.946,25.908,44.317
E01000353,31.683,93.867,35.315,5.985,33.685
E01000354,32.311,57.844,34.756,3.057,34.029
E01000355,31.149,100.613,33.887,7.215,32.27
E01000356,32.592,75.968,36.438,5.755,34.599
E01000357,32.41,42.743,33.333,0.92,33.034
E01000358,31.838,91.431,34.688,5.72,33.391
E01000359,32.234,99.561,37.537,8.417,34.45
E01000360,32.151,112.142,37.921,10.022,34.874
E01000361,32.449,131.096,37.648,11.702,34.812
E01000362,32.877,217.42,41.809,15.622,36.892
E01000363,32.554,151.465,41.813,16.826,36.015
E01000364,33.285,158.924,45.891,21.16,37.721
E01000365,31.671,97.627,35.043,6.453,33.01
E01000366,31.771,92.91,35.36,4.338,34.617
E01000367,30.185,122.249,34.046,9.394,31.614
E01000368,29.784,42.424,31.026,1.419,30.865
E01000369,29.861,52.006,32.223,2.579,31.607
E01000370,30.762,107.61,35.14,8.474,32.732
E01000371,30.107,33.521,31.17,0.736,30.93
E01000372,30.297,41.546,31.322,0.903,31.154
E01000373,30.189,100.654,33.304,6.114,31.79
E01000374,28.524,268.183,39.312,21.477,32.653
E01000375,28.72,81.241,32.65,5.559,31.279
E01000376,28.947,61.695,30.928,2.688,30.21
E01000377,29.093,82.693,32.791,5.078,31.515
E01000379,29.728,93.343,33.378,7.517,31.241
E01000380,29.758,139.361,41.209,19.187,34.254
E01000381,27.114,98.957,30.012,5.149,28.977
E01000382,29.062,60.684,31.867,3.445,31.343
E01000383,26.67,88.753,29.545,5.164,28.398
E01000384,30.064,77.933,33.486,5.274,32.198
E01000385,28.901,97.139,32.643,7.349,30.827
E01000386,29.886,155.87,37.463,14.092,32.634
E01000387,29.884,86.683,32.588,4.388,31.493
E01000388,31.392,111.837,33.952,4.627,33.42
E01000389,32.392,154.612,39.142,13.313,34.957
E01000390,31.402,202.44,43.206,20.213,35.824
E01000391,32.332,201.496,45.643,25.82,37.469
E01000392,34.027,124.235,42.685,13.457,38.426
E01000393,32.964,141.783,39.094,12.82,35.46
E01000394,33.233,130.001,38.81,8.336,36.44
E01000395,33.091,93.607,36.778,6.486,35.582
E01000396,34.075,67.081,38.693,4.992,37.322
E01000398,33.051,67.098,35.611,3.818,34.704
E01000399,33.446,111.405,39.093,8.952,36.677
E01000400,33.179,106.622,38.899,8.404,36.35
E01000401,33.761,90.001,36.176,4.913,35.081
E01000402,31.144,66.463,33.455,3.679,32.528
E01000403,29.878,179.139,40.059,16.619,34.985
E01000404,31.672,102.007,38.583,11.454,35.195
E01000405,31.632,101.926,35.661,8.409,33.121
E01000406,30.677,94.54,33.605,5.401,32.14
E01000407,30.316,76.226,33.775,5.988,31.995
E01000408,31.306,99.764,34.332,5.867,32.599
E01000409,33.252,57.434,36.255,3.3,35.254
E01000410,34.914,125.89,38.338,4.672,37.199
E01000411,36.171,170.68,43.825,14.038,39.987
E01000412,35.9,187.765,53.998,27.326,44.909
E01000413,35.456,197.117,59.678,35.222,45.102
E01000414,34.478,148.095,41.652,12.953,37.456
E01000415,34.34,49.706,36.244,1.998,35.664
E01000416,33.303,105.47,37.733,8.813,35.635
E01000417,31.169,91.74,35.654,8.074,33.269
E01000418,31.127,94.607,33.705,4.238,32.866
E01000419,32.372,85.146,35.052,3.865,34.198
E01000420,31.791,56.879,33.652,2.694,32.95
E01000421,31.768,59.099,34.048,3.514,33.114
E01000422,33.075,189.711,39.947,14.395,36.711
E01000423,32.175,106.461,38.225,11.525,34.502
E01000424,31.151,59.144,33.278,2.17,32.704
E01000425,31.527,44.037,32.651,1.068,32.335
E01000426,31.779,105.181,38.569,10.866,34.739
E01000427,31.163,88.71,35.907,9.18,33.272
E01000428,30.06,151.308,39.564,16.926,33.776
E01000429,28.422,48.166,31.104,2.938,30.332
E01000430,26.868,48.986,27.961,1.533,27.406
E01000431,30.967,131.841,39.293,15.904,34.259
E01000433,29.376,130.961,37.966,15.131,33.426
E01000434,27.136,84.382,28.715,2.58,27.981
E01000435,31.051,125.448,37.409,11.806,34.258
E01000436,31.702,44.172,32.696,0.895,32.425
E01000437,30.884,50.763,32.576,2.259,31.998
E01000438,31.43,60.298,33.656,2.935,33.008
E01000439,30.711,69.114,34.371,5.238,33.1
E01000440,31.33,49.141,32.594,1.881,32.102
E01000441,31.129,79.626,33.55,4.433,32.176
E01000442,31.283,60.903,33.861,3.639,32.884
E01000443,31.406,78.498,35.545,7.035,33.468
E01000444,27.303,131.927,32.175,9.259,30.275
E01000445,28.906,64.768,31.76,4.1,31.114
E01000446,31.104,71.454,33.797,3.113,33.202
E01000447,29.103,277.684,40.937,21.063,34.629
E01000448,30.534,57.229,32.445,3.306,31.348
E01000449,30.93,128.619,35.997,11.442,33.33
E01000450,32.821,84.817,36.054,5.687,34.635
E01000451,32.85,191.037,36.225,8.586,34.414
E01000452,32.342,60.316,34.193,3.326,33.33
E01000453,32.021,36.246,33.06,0.738,32.848
E01000454,32.802,100.65,37.224,6.786,35.234
E01000455,32.604,91.524,34.729,3.632,34.038
E01000456,32.377,35.594,33.22,0.646,33.012
E01000457,32.005,145.746,41.92,15.872,36.713
E01000458,30.675,45.177,32.299,1.506,31.963
E01000459,31.687,93.745,34.929,5.502,33.562
E01000460,30.612,63.371,32.894,3.057,32.405
E01000461,30.675,95.556,34.942,7.488,32.926
E01000462,31.574,187.905,39.364,15.07,35.014
E01000463,31.754,57.825,33.328,2.447,32.785
E01000464,32.385,35.77,33.146,0.594,32.948
E01000465,31.917,41.333,33.236,1.44,32.757
E01000466,31.763,89.862,34.524,5.563,33.299
E01000467,32.862,39.963,34.345,1.171,33.955
E01000468,32.741,38.751,34.183,1.119,33.854
E01000469,33.324,97.228,36.613,7.098,34.765
E01000470,32.485,111.899,40.11,11.915,35.898
E01000471,41.419,47.768,43.496,1.315,43.217
E01000472,39.388,226.706,48.241,17.936,43.824
E01000473,39.879,124.972,45.974,11.196,42.486
E01000474,39.822,75.523,41.878,4.151,40.849
E01000475,38.245,159.829,49.018,17.307,43.044
E01000476,39.963,69.003,42.176,3.281,41.416
E01000477,40.286,83.948,45.641,4.921,44.363
E01000478,40.624,63.263,43.265,3.011,42.532
E01000479,38.215,143.302,45.888,10.548,42.729
E01000480,37.126,103.267,40.282,5.028,39.079
E01000481,36.755,130.366,45.939,13.995,41.059
E01000483,39.176,211.445,42.786,12.776,40.491
E01000484,35.587,86.393,37.959,3.684,37.043
E01000485,35.79,86.302,40.383,7.072,38.292
E01000486,35.428,113.249,37.596,5.614,36.528
E01000487,36.015,100.266,40.864,7.006,38.692
E01000488,41.792,67.827,43.625,2.828,42.588
E01000489,42.134,79.487,44.501,3.802,43.416
E01000490,44.333,125.064,50.991,9.336,48.155
E01000491,42.171,90.259,45.29,4.866,43.725
E01000492,42.413,101.197,45.607,6.192,43.875
E01000493,42.928,81.553,45.658,4.72,44.236
E01000494,42.68,84.737,47.106,5.947,44.919
E01000495,43.692,92.206,48.513,6.552,46.036
E01000497,42.032,126.293,47.327,9.582,44.551
E01000498,38.921,230.273,53.383,29.329,44.55
E01000499,39.393,295.206,56.146,29.508,46.716
E01000501,41.423,63.28,43.325,2.387,42.824
E01000502,40.79,71.658,43.065,3.874,42.031
E01000503,40.8,67.726,42.621,2.878,41.898
E01000504,42.13,46.07,43.353,0.855,43.299
E01000505,42.364,47.124,43.515,0.909,43.34
E01000506,43.987,166.849,50.985,13.269,46.78
E01000507,41.171,66.629,44.524,3.649,43.844
E01000508,42.805,174.287,50.524,13.881,46.266
E01000509,45.385,254.979,61.475,32.375,51.313
E01000510,42.338,283.615,59.192,29.79,49.803
E01000511,42.517,139.37,54.429,17.447,48.137
E01000512,43.228,129.047,49.082,9.513,46.209
E01000513,38.391,128.612,43.9,10.737,40.834
E01000514,38.416,88.625,41.394,5.633,39.942
E01000515,35.854,107.621,41.8,10.677,38.443
E01000516,38.416,153.398,43.843,10.286,40.757
E01000517,35.84,114.245,41.595,9.317,39.272
E01000518,35.778,135.577,40.16,7.213,38.577
E01000519,35.775,117.157,39.694,6.676,38.187
E01000520,36.242,109.942,41.696,7.901,39.809
E01000521,45.266,155.768,57.205,18.745,50.232
E01000522,42.039,59.224,43.917,2.04,43.565
E01000523,43.684,176.805,47.946,13.973,45.524
E01000524,45.319,233.282,52.398,17.413,47.555
E01000525,45.869,254.553,55.301,18.494,49.166
E01000526,43.364,105.337,48.954,10.305,45.467
E01000527,43.316,59.15,45.274,1.879,44.831
E01000528,43.7,103.825,49.317,8.957,46.566
E01000530,43.3,101.004,49.039,7.384,46.551
E01000531,44.858,121.94,52.565,12.154,48.28
E01000532,46.0,131.148,52.817,13.223,48.337
E01000533,43.261,144.954,49.212,10.451,46.379
E01000534,42.923,88.707,46.063,4.679,45.076
E01000535,44.187,134.088,54.346,14.141,49.29
E01000536,34.623,156.311,39.738,10.941,36.592
E01000538,34.425,45.393,35.296,0.8,35.016
E01000539,35.163,78.024,37.642,4.067,36.576
E01000540,34.955,67.396,37.876,4.401,36.574
E01000541,34.771,139.05,40.812,12.24,37.308
E01000543,35.282,161.449,46.031,18.415,39.242
E01000544,48.159,70.958,50.829,3.721,49.67
E01000545,45.377,118.18,50.126,9.711,47.081
E01000546,45.474,89.932,50.928,8.788,47.767
E01000547,44.61,71.523,46.859,2.287,46.538
E01000548,46.291,121.175,51.781,9.017,48.834
E01000549,44.592,65.849,47.931,3.347,47.229
E01000550,47.642,137.156,53.017,9.614,50.003
E01000551,47.659,105.885,52.311,7.8,49.573
E01000552,47.985,95.92,52.663,7.353,50.131
E01000553,42.134,143.218,47.79,13.691,44.431
E01000554,40.913,103.792,42.587,3.506,42.178
E01000555,41.478,80.56,44.422,4.393,43.163
E01000556,44.877,203.282,57.461,24.213,49.967
E01000557,42.803,119.441,47.92,9.654,45.219
E01000558,42.841,114.542,46.108,6.383,44.492
E01000559,42.215,139.352,44.505,8.292,43.361
E01000560,42.721,142.999,45.082,7.549,43.794
E01000561,44.421,116.3,49.627,9.569,46.476
E01000562,34.351,190.807,41.306,11.083,38.396
E01000563,35.057,164.866,43.485,15.247,38.669
E01000564,36.161,104.034,42.041,10.696,38.512
E01000565,37.137,126.163,41.472,9.79,39.126
E01000566,35.515,68.275,37.057,2.383,36.604
E01000567,36.472,71.874,38.701,3.446,37.841
E01000568,34.519,218.694,40.743,15.484,36.452
E01000569,34.592,70.862,36.882,4.222,35.887
E01000570,38.019,72.966,40.936,5.324,39.375
E01000571,37.776,106.364,40.92,6.826,39.109
E01000572,35.836,45.635,37.224,1.416,36.797
E01000573,35.307,41.167,36.801,1.036,36.541
E01000574,35.342,43.512,36.661,1.213,36.28
E01000575,35.75,82.705,39.284,6.223,37.625
E01000576,36.648,118.419,40.333,7.329,38.167
E01000577,35.878,96.144,39.324,6.223,37.507
