LSOA11CD,NO2-2016-min,NO2-2016-max,NO2-2016-mean,NO2-2016-std,NO2-2016-median
E01001195,36.142,65.354,37.667,2.713,37.003
E01001196,37.222,85.642,43.084,7.539,40.305
E01001197,36.432,71.969,39.347,4.775,37.701
E01001198,37.236,42.548,38.425,0.888,38.211
E01001199,36.768,65.009,40.327,5.199,38.451
E01001200,36.825,49.133,38.15,1.657,37.72
E01001201,36.831,40.18,37.5,0.423,37.441
E01001202,36.785,89.211,41.333,6.846,39.161
E01001203,37.462,85.584,39.88,5.226,38.812
E01001204,34.318,56.627,35.978,3.264,35.107
E01001205,34.122,63.39,35.741,3.759,34.782
E01001206,33.881,37.104,34.537,0.686,34.29
E01001207,34.741,68.685,37.627,5.192,35.979
E01001208,33.788,56.19,35.312,2.363,34.717
E01001209,34.215,46.411,35.51,1.357,35.264
E01001210,33.897,56.811,36.044,3.28,34.902
E01001211,35.286,48.532,36.195,1.642,35.767
E01001212,35.323,67.898,38.962,5.71,36.921
E01001213,32.833,59.274,34.944,3.097,34.031
E01001214,33.118,48.342,34.998,2.338,34.41
E01001215,33.444,81.12,36.903,4.776,35.373
E01001216,33.762,66.668,36.403,5.447,34.683
E01001217,33.058,45.818,34.216,1.502,33.916
E01001218,32.959,52.307,33.943,1.723,33.593
E01001219,33.066,34.791,33.535,0.332,33.449
E01001220,33.008,77.254,35.233,4.416,33.829
E01001221,36.215,80.062,41.244,6.676,39.136
E01001222,35.489,83.027,40.443,6.876,38.139
E01001223,35.233,37.589,35.715,0.328,35.663
E01001224,35.081,58.82,36.408,2.557,35.817
E01001225,35.276,78.96,38.764,5.505,36.763
E01001226,35.373,63.386,37.005,2.811,36.138
E01001227,35.133,49.314,35.802,1.333,35.531
E01001228,35.199,73.612,38.081,4.659,36.661
E01001229,35.384,56.463,36.819,2.782,36.135
E01001230,35.387,56.337,36.879,2.489,36.188
E01001231,35.726,242.291,39.473,8.931,37.194
E01001232,35.5,55.374,36.257,1.754,35.976
E01001233,35.575,67.545,38.279,4.302,36.971
E01001234,35.74,324.587,39.926,11.772,37.902
E01001235,36.531,78.75,41.83,6.777,39.551
E01001236,35.679,45.608,36.926,1.538,36.457
E01001237,35.501,50.879,36.627,1.947,36.024
E01001238,38.146,121.167,47.263,11.479,43.226
E01001239,37.392,73.643,41.045,4.873,39.469
E01001240,38.158,92.389,41.292,6.757,39.091
E01001241,36.988,93.274,41.508,7.371,39.225
E01001242,37.154,85.292,39.952,5.777,38.359
E01001243,36.97,118.586,42.135,9.387,38.88
E01001244,36.992,80.694,39.075,5.686,37.71
E01001245,37.174,83.979,39.199,6.853,37.983
E01001246,36.662,85.687,38.692,4.179,37.54
E01001247,36.132,109.155,41.416,8.445,38.738
E01001248,33.444,58.227,34.94,2.359,34.357
E01001249,35.574,81.025,38.838,6.123,37.047
E01001250,34.584,74.161,38.136,5.831,36.378
E01001251,35.143,71.605,38.04,5.101,36.296
E01001252,34.74,75.887,38.684,6.316,36.764
E01001253,33.654,56.99,35.464,2.931,34.791
E01001254,33.52,79.976,36.052,5.283,34.63
E01001255,34.516,57.316,35.293,1.84,34.901
E01001257,31.816,62.936,34.393,5.028,33.021
E01001258,32.697,50.06,33.973,2.173,33.401
E01001259,32.586,56.436,34.386,3.027,33.649
E01001260,33.159,64.474,35.709,4.374,34.44
E01001261,32.697,81.904,35.831,4.905,34.334
E01001262,32.596,65.49,35.055,4.716,33.57
E01001263,31.633,70.382,35.089,5.55,33.303
E01001264,32.607,63.409,35.131,5.259,33.426
E01001265,31.729,63.544,34.374,4.424,33.05
E01001266,32.51,73.107,35.646,5.429,34.005
E01001267,32.794,79.736,37.632,6.896,35.106
E01001268,32.597,64.412,35.499,5.529,33.757
E01001269,32.487,71.422,34.854,4.465,33.573
E01001270,31.854,35.491,32.488,0.662,32.342
E01001271,31.986,48.489,33.024,1.666,32.63
E01001272,31.891,74.91,34.357,3.879,33.117
E01001273,36.169,75.002,38.296,4.113,37.216
E01001274,36.001,62.253,37.403,2.75,36.798
E01001275,35.605,70.516,38.223,4.439,36.786
E01001276,36.279,110.032,44.427,13.406,39.566
E01001277,35.639,124.491,43.609,10.51,40.193
E01001278,35.964,100.284,42.841,9.398,39.502
E01001279,35.213,55.786,37.374,2.84,36.655
E01001280,35.207,68.486,37.533,3.881,36.254
E01001281,35.21,67.933,37.597,4.454,36.298
E01001282,33.789,44.451,34.271,0.879,34.033
E01001283,33.597,55.443,35.931,3.739,34.734
E01001284,32.921,58.432,34.185,2.55,33.567
E01001285,33.256,53.244,35.155,2.867,34.406
E01001286,33.771,37.339,34.274,0.491,34.127
E01001287,33.414,36.575,34.146,0.526,34.05
E01001288,33.298,54.318,35.171,2.881,34.519
E01001289,33.942,40.477,35.135,0.879,34.887
E01001290,32.91,64.253,34.686,3.293,33.813
E01001291,33.124,43.762,34.161,1.382,33.862
E01001292,33.142,50.615,34.124,1.165,33.957
E01001293,33.114,49.33,34.629,1.923,34.2
E01001294,32.221,50.879,34.194,2.724,33.663
E01001295,33.131,45.346,34.504,1.37,34.254
E01001296,33.136,46.004,34.148,1.422,33.85
E01001297,32.26,45.995,33.606,1.895,33.068
E01001298,33.269,52.485,35.105,2.94,34.191
E01001299,34.238,56.737,35.52,2.471,34.814
E01001300,35.567,47.202,36.721,1.519,36.245
E01001301,35.418,72.605,37.829,4.259,36.471
E01001302,34.318,54.201,35.769,2.269,35.313
E01001303,35.241,66.393,36.994,4.091,35.844
E01001304,35.336,46.507,36.388,1.614,35.973
E01001305,34.464,58.89,35.698,2.633,35.1
E01001306,34.299,36.604,34.781,0.4,34.666
E01001307,32.206,67.368,33.675,3.228,32.69
E01001308,32.324,63.731,33.526,2.298,32.921
E01001309,31.569,51.091,32.965,2.569,32.208
E01001310,31.735,62.419,34.181,3.594,32.937
E01001311,31.603,72.217,32.942,3.068,32.197
E01001312,32.574,70.601,35.894,5.106,34.216
E01001313,32.559,56.585,34.709,3.475,33.728
E01001314,32.404,58.893,34.138,3.351,33.205
E01001315,31.978,53.782,33.591,2.854,32.684
E01001316,31.222,58.264,33.348,3.223,32.372
E01001317,30.977,38.738,31.704,0.996,31.407
E01001318,31.089,52.182,32.221,2.155,31.769
E01001319,32.012,35.809,32.756,0.632,32.586
E01001320,30.708,55.105,32.74,3.785,31.465
E01001321,30.975,71.157,34.552,5.505,32.565
E01001322,31.48,64.381,33.455,3.691,32.413
E01001323,31.387,61.678,34.823,4.867,33.442
E01001324,31.577,75.843,34.988,6.329,32.825
E01001325,29.921,52.093,30.588,1.08,30.33
E01001326,30.931,73.358,33.951,5.331,32.212
E01001327,30.533,60.227,33.072,3.49,32.251
E01001328,31.047,68.64,35.12,5.813,33.06
E01001329,30.33,52.902,31.614,1.484,31.32
E01001330,31.582,52.608,33.98,3.023,33.321
E01001331,31.431,53.155,33.654,3.33,32.668
E01001332,32.165,51.978,33.546,2.209,32.978
E01001333,33.646,59.648,35.651,3.258,34.769
E01001334,33.737,44.325,34.587,1.345,34.129
E01001335,33.353,62.432,35.546,4.079,34.21
E01001336,33.603,60.972,36.033,3.798,34.858
E01001337,33.267,81.534,35.632,4.659,34.168
E01001338,33.91,81.934,36.983,5.115,35.268
E01001339,33.284,74.675,35.021,3.347,34.161
E01001340,34.25,60.087,37.297,4.321,35.827
E01001341,33.56,52.04,35.14,1.699,34.712
E01001342,33.314,47.065,34.417,1.061,34.181
E01001343,33.034,51.213,34.309,1.743,33.895
E01001344,32.575,50.096,34.555,2.145,34.219
E01001345,34.21,40.97,35.312,0.759,35.201
E01001346,32.962,61.665,35.16,3.078,34.437
E01001347,34.102,69.141,38.664,6.38,36.51
E01001348,34.092,82.693,40.014,8.06,36.845
E01001349,33.002,74.339,36.267,5.95,34.209
E01001350,36.042,63.206,37.947,3.771,36.964
E01001351,36.267,85.13,40.299,6.73,38.241
E01001352,36.053,63.102,38.289,4.016,37.123
E01001353,36.016,64.094,37.801,3.42,36.966
E01001354,35.946,63.973,38.39,4.204,37.221
E01001355,36.445,109.453,40.719,8.643,38.491
E01001356,36.343,39.986,37.389,0.689,37.338
E01001357,36.24,39.345,36.828,0.519,36.662
E01001358,35.849,77.452,37.534,3.101,36.674
E01001359,33.201,78.506,37.338,7.184,34.929
E01001360,33.611,39.726,35.138,1.249,34.821
E01001361,34.342,97.691,39.571,7.859,36.645
E01001362,33.101,74.479,36.025,5.228,34.36
E01001363,32.989,71.232,35.593,4.802,34.172
E01001364,32.376,40.381,33.368,1.071,33.025
E01001365,32.772,63.007,34.745,4.209,33.565
E01001366,34.114,60.986,35.426,2.532,34.818
E01001367,33.723,62.278,36.413,4.443,34.915
E01001368,34.096,38.396,34.936,0.536,34.868
E01001369,33.521,59.718,35.059,3.094,34.227
E01001370,33.898,58.554,35.764,2.604,35.158
E01001371,33.473,55.955,35.555,3.639,34.245
E01001372,33.442,38.925,34.057,0.739,33.86
E01001373,33.964,62.314,35.74,4.213,34.695
E01001374,36.479,43.426,37.134,0.828,36.923
E01001375,36.927,46.517,37.878,1.386,37.556
E01001376,36.848,52.724,38.175,2.365,37.456
E01001377,36.659,46.552,37.678,1.407,37.271
E01001379,36.813,43.151,37.28,0.692,37.089
E01001380,35.848,48.712,37.467,2.061,36.947
E01001381,36.914,88.037,38.921,6.601,37.657
E01001382,34.861,39.57,35.349,0.522,35.218
E01001383,34.562,43.173,35.27,1.053,35.043
E01001384,34.936,44.692,36.64,2.097,35.853
E01001385,34.763,44.685,36.058,1.853,35.407
E01001386,34.906,64.684,36.316,2.836,35.558
E01001387,35.065,80.654,37.122,4.618,36.02
E01001388,35.371,80.766,39.598,6.588,37.572
E01001389,34.782,79.304,38.228,6.474,36.197
E01001390,34.405,85.171,37.257,5.936,35.531
E01001391,34.201,88.173,37.99,8.207,35.644
E01001392,34.422,86.72,36.517,4.446,35.292
E01001393,34.17,95.945,37.132,6.142,35.42
E01001394,33.933,79.514,38.99,8.694,35.677
E01001395,33.282,35.825,33.886,0.49,33.832
E01001396,33.913,70.373,36.404,4.379,35.042
E01001397,33.993,82.496,38.293,8.07,35.466
E01001398,30.976,32.828,31.553,0.375,31.445
E01001399,31.352,71.538,34.198,5.192,32.635
E01001400,31.291,74.016,33.705,4.589,32.193
E01001401,31.344,58.657,33.818,4.596,32.354
E01001402,31.492,58.719,33.223,3.226,32.283
E01001403,31.883,69.979,34.426,4.919,32.971
E01001404,31.738,74.271,33.431,3.792,32.47
E01001405,30.532,56.229,31.171,1.075,31.02
E01001406,30.638,35.164,31.396,0.583,31.258
E01001407,27.572,60.809,28.909,2.472,28.419
E01001408,28.552,39.181,29.56,1.281,29.29
E01001409,29.354,82.315,33.621,7.067,31.406
E01001410,29.053,31.205,29.811,0.427,29.744
E01001411,28.497,44.89,29.95,1.826,29.515
E01001412,26.592,99.388,28.868,5.024,27.414
E01001413,27.665,39.169,28.592,1.276,28.37
E01001414,27.423,38.604,28.285,1.215,27.883
E01001415,27.711,63.905,30.166,3.503,29.214
E01001416,29.66,34.866,30.298,0.716,30.047
E01001417,27.068,53.148,28.043,1.613,27.744
E01001418,28.418,49.889,29.963,2.203,29.549
E01001419,28.383,51.395,30.332,2.69,30.005
E01001420,29.98,46.709,30.908,2.06,30.363
E01001421,30.227,49.82,31.814,2.631,30.991
E01001422,27.379,48.879,28.11,0.836,27.941
E01001423,32.532,43.953,33.574,1.559,33.044
E01001424,33.246,38.871,33.862,0.659,33.754
E01001425,32.748,97.128,37.091,8.64,34.45
E01001426,32.487,35.631,33.112,0.493,33.001
E01001427,31.688,121.227,35.818,7.155,33.753
E01001428,32.632,38.681,33.354,0.838,33.132
E01001429,32.481,71.057,36.504,6.239,34.537
E01001430,33.397,70.873,36.806,5.723,35.034
E01001431,32.621,36.616,33.926,0.653,33.844
E01001432,34.357,105.076,40.105,8.417,37.493
E01001433,28.806,55.096,30.354,2.376,29.727
E01001434,29.282,31.739,29.973,0.388,29.865
E01001435,29.406,33.952,30.501,0.728,30.327
E01001436,29.683,35.828,30.535,0.757,30.418
E01001437,28.093,55.038,29.767,2.237,29.3
E01001438,29.593,53.344,30.636,2.189,30.104
E01001439,30.403,81.54,35.124,7.296,32.671
E01001440,30.1,69.522,33.058,5.662,31.532
E01001441,28.795,68.678,30.531,3.704,29.656
E01001442,29.235,73.817,32.684,6.254,30.72
E01001444,28.191,72.23,34.217,8.241,31.045
E01001445,27.395,61.912,30.808,5.643,28.955
E01001446,28.8,65.153,31.743,5.892,29.935
E01001447,28.189,34.48,29.341,1.127,28.993
E01001448,28.887,34.852,29.795,1.077,29.437
E01001449,28.585,47.459,30.372,2.892,29.554
E01001450,30.76,65.936,33.645,5.272,31.887
E01001451,29.923,54.511,31.333,2.64,30.698
E01001452,29.914,51.241,31.13,2.034,30.61
E01001453,29.515,45.289,30.931,1.729,30.634
E01001454,29.845,48.342,31.404,1.791,30.982
E01001455,30.823,57.048,32.82,3.57,31.907
E01001456,30.86,54.809,31.93,2.311,31.365
E01001457,29.673,63.623,31.867,4.122,30.552
E01001458,33.842,88.188,40.478,9.206,37.124
E01001459,32.032,62.268,33.969,4.088,32.788
E01001460,32.326,47.203,33.604,1.501,33.141
E01001461,32.177,97.025,35.439,6.03,33.444
E01001462,32.112,48.934,32.908,1.338,32.593
E01001463,32.684,65.007,34.865,4.264,33.713
E01001464,32.605,35.824,33.178,0.55,32.984
E01001465,33.69,91.848,38.907,8.031,35.719
E01001466,33.103,38.777,34.176,0.783,33.995
E01001467,33.206,42.652,34.274,0.957,34.136
E01001468,27.252,46.391,28.527,1.698,28.135
E01001469,28.955,45.809,30.191,2.145,29.534
E01001470,27.502,51.433,28.774,2.069,28.25
E01001471,28.002,46.873,29.508,2.081,29.149
E01001472,29.122,37.616,30.049,1.012,29.799
E01001473,29.189,48.17,29.758,1.109,29.502
E01001474,29.246,59.052,30.966,3.311,30.041
E01001475,29.388,49.646,30.036,1.24,29.766
E01001476,31.287,57.558,33.307,3.44,32.296
E01001477,29.942,69.761,31.408,2.727,30.643
E01001478,31.306,59.474,32.89,3.276,32.052
E01001479,31.31,53.938,32.631,2.773,31.877
E01001480,32.214,102.436,36.271,6.93,33.646
E01001481,31.376,39.778,32.366,1.147,32.13
E01001482,31.366,55.264,32.447,2.256,31.965
E01001483,29.921,64.387,31.39,2.571,30.846
E01001484,31.212,59.769,32.563,3.792,31.631
E01001485,32.77,61.6,35.111,4.033,33.993
E01001486,32.529,62.635,33.477,1.772,33.145
E01001487,31.948,54.152,33.81,3.061,33.059
E01001488,32.092,34.103,32.548,0.381,32.393
E01001489,31.724,38.326,32.525,0.954,32.295
E01001491,32.245,54.983,33.847,2.972,32.978
E01001492,32.707,39.926,33.274,0.968,33.008
E01001493,32.281,53.261,33.604,2.669,32.933
E01001494,32.376,50.188,33.964,2.208,33.411
E01001495,32.968,68.39,35.15,4.593,33.709
E01001496,32.496,49.583,33.872,1.927,33.437
E01001497,32.668,59.125,34.844,3.513,33.954
E01001498,33.06,87.252,35.204,5.798,33.833
E01001499,33.721,79.101,38.865,7.898,35.837
E01001500,33.259,71.569,36.795,6.522,34.704
E01001501,33.501,89.605,37.416,7.259,35.192
E01001502,31.046,55.348,32.367,2.828,31.717
E01001503,31.265,50.353,32.087,2.089,31.596
E01001504,30.19,59.377,31.995,3.74,31.022
E01001505,30.642,77.124,34.003,6.594,32.097
E01001506,28.714,59.826,30.902,3.017,30.075
E01001507,31.146,70.866,34.049,5.01,32.466
E01001508,31.127,52.485,31.956,1.757,31.613
E01001509,31.03,56.279,32.849,3.816,31.706
E01001510,31.069,60.36,33.382,4.539,31.976
E01001511,30.587,85.897,34.416,6.307,32.425
E01001512,30.478,60.027,32.028,3.556,31.07
E01001513,29.982,106.994,32.681,5.401,31.038
E01001514,30.498,32.96,31.159,0.456,31.178
E01001515,31.167,57.843,32.958,3.492,32.127
E01001516,30.105,94.138,34.392,6.957,31.887
E01001517,29.805,68.608,32.228,4.517,30.946
E01001518,29.477,67.297,31.755,4.06,30.72
E01001519,31.063,58.405,34.893,5.141,33.029
E01001520,30.842,57.005,32.493,3.111,31.724
E01001521,31.34,61.322,33.077,2.832,32.234
E01001522,29.56,34.845,30.204,0.554,30.04
E01001523,29.819,54.809,30.815,2.146,30.169
E01001524,30.032,41.32,31.262,1.461,30.864
E01001525,30.489,40.186,31.342,1.024,31.104
E01001526,30.089,57.437,31.657,2.867,31.096
E01001527,32.516,90.555,35.778,6.143,34.17
E01001528,34.047,116.05,38.875,9.474,35.973
E01001529,33.845,59.594,36.618,4.614,34.803
E01001530,34.279,99.208,40.725,10.595,37.063
E01001531,32.005,46.097,32.96,1.681,32.537
E01001532,32.094,64.084,33.633,3.152,32.787
E01001533,32.37,51.585,33.04,1.619,32.702
E01001534,32.431,56.128,34.365,3.327,33.325
E01001535,32.742,87.73,34.929,3.539,34.211
E01001536,29.195,73.574,31.623,4.064,30.433
E01001537,28.811,78.518,31.703,5.182,30.242
E01001538,29.374,56.444,30.564,2.561,29.781
E01001539,29.369,44.257,30.341,1.778,29.861
E01001540,28.873,40.302,30.211,2.093,29.54
E01001541,29.07,37.065,29.785,0.845,29.587
E01001542,29.48,48.39,31.033,2.66,30.285
E01001543,29.509,46.27,30.314,1.364,29.989
E01001544,29.599,65.791,32.21,3.993,31.051
E01001545,28.35,58.287,29.873,2.96,29.332
E01001546,28.39,52.684,29.426,1.605,29.13
E01001547,28.581,70.825,30.681,3.993,29.702
E01001548,28.9,65.7,30.62,3.72,29.619
E01001549,29.166,68.894,31.721,5.472,30.154
E01001550,29.395,68.71,31.149,4.419,30.072
E01001551,29.656,77.811,37.828,8.92,33.84
E01001552,29.274,80.446,35.924,8.454,32.895
E01001553,33.515,65.899,35.538,4.27,34.49
E01001554,34.202,70.642,36.343,4.361,35.296
E01001555,34.649,70.824,37.113,4.968,35.829
E01001556,33.51,62.996,34.781,2.471,34.336
E01001557,34.14,36.605,35.087,0.415,35.01
E01001558,34.994,97.579,42.018,11.568,37.784
E01001559,32.735,162.928,37.696,8.55,35.271
E01001560,34.132,88.056,38.267,7.253,35.88
E01001562,34.583,89.542,38.317,7.903,35.727
E01001563,31.786,58.612,34.122,2.996,33.257
E01001564,31.634,52.45,32.665,2.019,32.227
E01001565,32.355,47.178,33.463,1.933,32.907
E01001566,32.365,50.306,33.36,1.451,33.041
E01001567,30.941,46.786,32.02,1.874,31.44
E01001568,30.695,44.633,31.566,1.042,31.308
E01001569,31.156,60.546,32.964,3.091,32.051
E01001570,31.746,59.671,32.877,2.422,32.247
E01001571,30.76,41.056,31.806,1.466,31.378
E01001572,30.586,49.455,31.815,1.855,31.305
E01001573,31.09,55.632,33.017,2.934,32.133
E01001574,30.062,57.341,31.611,2.962,30.769
E01001575,31.086,56.176,32.561,2.898,31.85
E01001576,30.921,42.76,31.535,1.055,31.305
E01001577,30.735,62.16,31.854,2.357,31.324
E01001578,30.726,35.582,31.24,0.574,31.019
E01001579,30.815,42.798,31.679,1.694,31.23
E01001580,35.325,66.843,38.324,4.453,36.828
E01001581,35.852,78.339,42.036,8.178,39.048
E01001582,34.43,66.273,37.436,4.752,35.969
E01001583,34.458,82.254,39.299,7.022,36.973
E01001584,34.331,62.85,35.162,1.593,34.867
E01001585,35.346,52.175,36.774,1.56,36.359
E01001586,35.216,49.16,35.965,1.0,35.788
E01001587,35.253,42.169,36.169,1.028,35.892
E01001588,33.434,60.599,34.969,2.58,34.303
E01001589,34.464,42.658,35.531,0.969,35.256
E01001590,35.014,43.171,36.126,0.945,35.968
E01001591,34.746,61.355,36.49,3.51,35.483
E01001592,35.305,79.205,39.488,7.438,37.073
E01001593,35.696,96.194,40.033,7.234,37.674
E01001594,35.135,62.474,37.119,3.828,35.944
E01001595,33.941,58.89,35.805,2.808,35.173
E01001596,29.601,38.793,30.595,1.311,30.238
E01001597,30.852,61.753,34.422,4.602,32.875
E01001598,30.524,65.773,32.624,3.934,31.474
E01001599,30.071,61.135,32.7,4.206,31.472
E01001600,30.853,75.39,33.888,5.323,31.95
E01001601,29.708,54.483,32.179,3.627,31.15
E01001602,30.528,46.041,31.955,2.548,31.177
E01001603,30.035,42.63,31.146,1.564,30.709
E01001604,33.238,79.862,36.687,6.026,34.812
E01001605,31.218,82.014,32.874,4.486,31.927
E01001606,31.972,51.963,33.762,2.62,33.049
E01001607,32.997,57.023,34.588,2.768,33.837
E01001608,31.703,79.634,35.363,6.018,33.567
E01001609,32.891,76.734,36.928,7.447,34.279
E01001610,32.176,58.652,34.793,3.624,33.908
E01001611,33.013,60.227,34.637,3.133,33.851
E01001613,30.445,61.653,32.124,2.308,31.607
E01001614,30.588,80.755,33.406,5.928,31.699
E01001615,30.847,69.964,32.905,3.711,31.806
E01001617,30.463,47.957,31.832,2.239,31.18
E01001618,30.102,42.842,31.132,1.492,30.716
E01001619,30.145,43.432,31.442,1.806,30.98
E01001620,33.686,80.88,39.175,8.351,36.02
E01001621,33.464,71.637,37.595,6.496,35.272
E01001623,34.405,70.604,38.446,5.255,36.757
E01001624,33.396,57.231,34.522,2.483,34.007
E01001625,33.808,64.783,36.95,4.75,35.227
E01001629,32.735,72.139,36.943,6.551,34.739
E01001631,33.111,78.267,37.982,6.926,35.7
E01001632,32.346,36.861,33.184,0.971,32.864
E01001633,32.302,44.936,33.573,1.744,33.202
E01001634,32.56,36.218,33.173,0.602,33.017
E01001635,31.559,46.763,32.649,1.846,32.094
E01001636,31.83,37.73,32.523,0.711,32.361
E01001637,32.226,43.22,33.1,1.489,32.729
E01001638,36.424,54.798,37.575,1.884,37.074
E01001640,36.698,75.612,39.63,6.01,37.702
E01001641,36.388,87.402,39.992,6.018,37.916
E01001642,35.19,77.319,37.517,4.541,36.381
E01001644,36.908,82.607,42.413,8.454,39.322
E01001645,33.508,36.448,34.386,0.498,34.272
E01001646,33.358,61.643,34.957,3.129,34.21
E01001647,34.287,66.312,38.138,5.281,36.226
E01001648,33.086,59.696,33.932,2.374,33.398
E01001649,33.131,36.262,33.772,0.561,33.579
E01001650,34.404,62.105,35.985,3.018,35.055
E01001651,33.496,57.972,35.464,3.319,34.524
E01001652,34.302,80.949,38.927,6.871,36.417
E01001653,32.135,60.872,34.089,3.478,32.869
E01001654,32.063,47.417,33.088,1.345,32.83
E01001655,31.555,50.672,33.266,2.517,32.538
E01001656,34.358,36.484,34.944,0.374,34.847
E01001657,34.314,64.759,35.749,2.598,35.067
E01001658,33.437,62.554,35.534,3.526,34.563
E01001659,33.355,79.678,36.725,5.641,34.945
E01001660,32.986,74.792,37.582,7.414,35.016
E01001661,32.146,75.518,34.726,4.414,33.231
E01001662,36.228,79.336,39.214,5.155,37.64
E01001664,36.281,90.593,40.241,6.907,38.277
E01001665,36.285,106.63,42.419,8.976,39.437
E01001666,35.787,67.763,38.769,4.159,37.459
E01001667,36.453,115.103,42.304,8.378,39.716
E01001668,36.207,75.599,37.752,3.408,37.138
E01001669,30.463,45.693,31.935,1.844,31.421
E01001671,30.966,41.413,32.48,1.627,31.956
E01001672,30.841,40.094,31.704,1.023,31.272
E01001673,31.949,69.548,36.369,6.692,34.088
E01001674,31.183,68.318,32.041,1.819,31.736
E01001675,31.395,68.977,33.56,3.922,32.867
E01001676,31.468,69.567,34.818,6.052,32.861
E01001677,31.311,67.11,33.088,3.941,32.096
E01001678,30.765,39.83,31.501,0.974,31.305
E01001679,32.75,56.533,33.534,1.941,33.145
E01001680,31.209,45.096,32.253,1.031,32.052
E01001681,31.634,34.132,32.579,0.507,32.565
E01001682,31.215,64.017,33.261,2.942,32.621
E01001683,31.799,46.672,32.712,1.781,32.259
E01001684,30.766,52.253,31.66,1.858,31.294
E01001685,30.82,40.673,31.8,0.964,31.655
E01001686,32.939,41.012,33.884,1.442,33.415
E01001687,31.421,77.588,34.941,4.909,33.467
E01001688,30.356,45.367,31.882,2.247,31.165
E01001690,30.612,43.446,32.174,1.923,31.591
E01001692,30.68,33.878,31.311,0.512,31.206
E01001693,30.753,52.151,33.087,2.976,31.93
E01001694,30.679,40.399,32.093,1.95,31.285
E01001695,33.245,46.948,34.947,2.393,34.075
E01001696,33.798,88.615,36.933,5.744,35.426
E01001697,33.389,42.267,34.636,1.453,34.146
E01001698,33.29,42.809,34.039,1.266,33.718
E01001699,33.379,67.564,35.148,3.485,34.066
E01001700,33.173,47.38,34.83,2.408,34.066
E01001701,33.047,66.554,34.747,3.367,33.73
E01001702,33.366,57.669,34.617,1.831,34.294
E01001703,32.766,43.117,34.088,1.422,33.737
E01001704,32.264,43.842,33.527,1.998,32.961
E01001705,34.147,54.271,35.221,2.087,34.73
E01001706,33.997,37.697,34.77,0.609,34.574
E01001708,34.033,53.736,34.979,2.147,34.468
E01001709,34.384,68.399,36.892,3.957,35.706
E01001710,34.177,37.713,34.744,0.489,34.593
E01001711,34.478,60.948,36.214,3.284,35.294
E01001712,34.49,69.108,37.588,5.155,35.956
E01001713,34.278,64.17,37.946,5.773,35.989
E01001714,36.973,79.391,40.171,5.435,38.542
E01001715,37.67,40.902,38.501,0.672,38.307
E01001716,37.78,75.117,42.111,7.297,39.49
E01001717,37.552,59.891,39.462,3.502,38.472
E01001718,38.08,70.309,41.938,5.596,40.042
E01001719,38.485,68.89,41.867,5.838,39.676
E01001720,37.881,69.976,41.372,5.741,39.502
E01001722,36.547,60.044,38.515,3.021,37.64
E01001723,36.703,49.326,37.77,1.449,37.437
E01001724,37.026,83.61,43.02,10.385,39.153
E01001725,36.508,39.826,37.2,0.565,37.023
E01001726,37.097,78.013,43.158,11.489,38.773
E01001727,36.266,49.919,36.87,0.951,36.664
E01001728,36.41,61.691,37.825,3.409,36.913
E01001729,37.679,73.636,40.698,4.712,39.515
E01001730,38.724,71.639,42.417,5.314,40.787
E01001731,39.276,85.147,44.771,7.962,41.758
E01001732,39.067,49.019,39.801,1.131,39.519
E01001733,37.076,74.386,40.021,4.648,38.605
E01001734,37.7,91.089,43.175,7.801,40.493
E01001735,37.959,69.501,41.659,5.176,40.267
E01001736,37.847,40.246,38.396,0.423,38.228
E01001737,37.871,63.123,39.079,2.379,38.636
E01001738,38.434,60.215,41.296,4.137,39.834
E01001739,38.453,76.424,40.951,4.061,39.609
E01001740,38.133,43.07,38.991,0.596,38.792
E01001741,37.824,68.18,40.17,5.015,38.579
E01001742,37.822,50.729,39.197,2.074,38.61
E01001744,39.565,95.696,42.188,5.348,40.901
E01001745,38.305,56.902,40.536,2.823,39.48
E01001746,37.896,50.042,39.696,2.548,38.769
E01001747,38.755,76.655,41.704,5.558,39.959
E01001748,38.721,79.509,42.006,5.46,40.462
E01001749,39.445,63.419,42.477,4.266,41.143
E01001750,40.715,70.2,43.514,4.51,41.87
E01001751,40.236,60.781,42.45,3.343,41.346
E01001752,41.238,65.041,43.558,3.771,42.343
E01001753,40.952,61.686,43.218,3.65,41.944
E01001754,41.036,57.343,42.486,2.286,41.769
E01001755,41.608,54.913,43.499,2.56,42.6
E01001756,40.223,83.137,43.64,5.644,41.806
E01001757,38.463,56.839,40.537,3.329,39.52
E01001758,38.107,70.887,41.306,4.427,40.224
E01001759,38.491,51.529,39.916,2.059,39.405
E01001760,39.824,113.491,46.227,9.253,43.217
E01001761,39.471,71.251,43.484,5.774,41.277
E01001762,39.408,75.139,42.47,4.523,41.107
E01001763,39.277,68.143,41.035,3.25,40.076
E01001764,37.397,54.355,38.899,1.956,38.332
E01001765,37.474,62.548,39.075,2.669,38.308
E01001767,37.093,68.949,38.686,3.495,37.754
E01001768,37.1,48.92,38.133,1.865,37.643
E01001769,37.387,72.391,40.968,5.513,39.041
E01001770,37.57,66.022,40.265,4.496,38.74
E01001772,40.366,56.567,41.664,2.613,40.985
E01001773,40.489,63.88,43.634,5.176,41.92
E01001774,40.533,72.639,43.499,4.406,42.067
