LSOA21CD,NOx-2013-min,NOx-2013-max,NOx-2013-mean,NOx-2013-std,NOx-2013-median
E01000072,42.083,124.938,46.376,8.065,43.406
E01000073,43.038,90.935,46.426,4.242,45.692
E01000074,44.217,95.603,48.599,8.107,46.464
E01000075,39.666,109.828,45.273,7.609,43.87
E01000076,43.794,92.005,47.522,5.952,46.319
E01000077,43.587,150.647,52.053,13.632,47.854
E01000078,42.535,168.285,52.624,16.39,47.279
E01000079,39.462,120.178,45.899,11.731,43.3
E01000080,39.804,117.602,47.618,10.759,45.32
E01000081,40.727,53.153,43.319,1.554,43.206
E01000082,41.064,94.626,46.247,8.722,43.684
E01000083,42.908,150.848,51.352,13.415,47.114
E01000084,41.974,145.231,51.255,14.196,47.054
E01000085,43.062,134.693,50.244,11.863,47.603
E01000086,42.476,114.339,49.387,11.662,46.077
E01000087,42.447,193.178,54.069,19.677,47.207
E01000088,39.194,66.216,43.328,4.025,42.72
E01000089,39.407,47.652,42.914,1.561,42.945
E01000090,39.162,199.09,48.308,17.683,43.069
E01000091,43.401,84.965,47.372,4.533,45.974
E01000093,43.581,367.247,66.46,38.148,52.975
E01000094,42.557,87.354,46.736,4.314,45.853
E01000095,41.164,362.103,56.447,28.464,48.078
E01000096,46.018,421.357,63.646,28.676,54.069
E01000097,43.418,104.136,51.176,10.519,47.251
E01000098,43.797,104.19,50.32,9.113,47.738
E01000099,37.98,132.568,45.455,9.264,43.288
E01000100,39.011,88.389,43.869,7.065,42.677
E01000101,40.331,135.456,47.753,11.966,44.291
E01000102,39.06,68.189,44.255,5.19,43.12
E01000103,38.029,95.676,40.813,5.168,39.341
E01000104,38.583,110.789,47.916,11.955,43.933
E01000105,39.244,128.864,45.966,9.192,44.164
E01000106,39.554,74.289,44.731,5.139,43.518
E01000107,35.498,59.128,38.348,2.182,38.306
E01000108,36.354,123.48,43.948,11.473,41.612
E01000110,38.052,101.598,44.995,8.184,42.995
E01000111,39.897,149.502,52.785,17.071,46.993
E01000112,40.287,306.697,53.067,22.829,46.014
E01000113,43.477,140.305,51.289,13.991,46.923
E01000114,37.076,193.208,50.075,18.618,45.253
E01000115,40.443,128.027,47.341,8.96,45.298
E01000116,40.082,129.572,47.993,10.838,45.66
E01000117,42.029,92.243,45.576,4.381,44.468
E01000118,41.934,134.738,51.255,11.9,47.382
E01000119,40.96,71.217,43.395,2.863,42.673
E01000120,41.661,122.75,48.623,10.729,46.163
E01000121,41.215,80.161,44.54,4.56,43.37
E01000122,41.92,82.687,46.714,4.907,45.477
E01000123,41.541,81.397,46.505,5.213,45.339
E01000124,45.067,179.03,58.534,16.553,52.67
E01000126,49.402,75.643,54.449,4.326,53.651
E01000127,44.173,93.206,48.843,6.872,47.342
E01000128,46.436,71.478,49.792,2.825,49.298
E01000129,47.083,296.651,69.798,38.04,56.507
E01000130,47.09,84.909,51.752,5.527,50.417
E01000131,46.575,247.742,51.381,13.275,48.846
E01000132,44.147,73.544,48.321,3.556,47.877
E01000133,47.21,78.069,51.909,4.976,50.707
E01000134,44.321,131.618,53.474,12.651,49.616
E01000135,52.456,241.413,63.619,26.312,56.452
E01000136,49.558,177.459,56.633,10.917,54.401
E01000137,53.403,134.126,61.412,11.632,58.128
E01000138,54.429,268.011,75.183,36.5,61.423
E01000139,51.534,354.628,65.575,25.183,58.647
E01000140,55.831,205.006,74.939,24.771,65.056
E01000141,54.143,291.576,70.839,24.682,62.232
E01000142,54.348,111.43,59.197,7.263,57.409
E01000143,51.879,149.18,60.741,13.153,57.113
E01000144,55.165,205.873,68.472,21.63,61.715
E01000145,53.905,210.889,61.233,16.211,57.119
E01000146,54.288,263.075,72.422,26.428,62.305
E01000147,51.406,120.625,56.272,6.84,54.998
E01000150,50.917,243.788,60.356,17.208,55.817
E01000151,53.714,83.797,57.672,4.251,56.624
E01000152,51.897,137.321,65.365,18.126,57.763
E01000153,49.712,80.76,53.315,3.209,52.471
E01000154,53.253,84.654,57.676,5.85,55.682
E01000156,49.305,165.771,60.612,19.472,54.518
E01000157,47.583,70.206,52.962,2.71,52.678
E01000158,42.882,128.91,47.427,5.846,46.123
E01000159,42.993,147.91,49.83,12.687,46.368
E01000160,45.388,320.251,59.169,32.298,50.586
E01000161,47.113,177.117,61.575,22.801,53.926
E01000162,47.222,252.367,65.082,30.008,54.635
E01000163,48.051,290.003,71.206,44.077,55.938
E01000164,46.549,293.331,64.269,33.251,53.094
E01000165,46.914,253.699,59.027,25.902,52.894
E01000166,34.147,43.115,38.042,1.989,38.139
E01000167,33.974,62.905,36.426,2.799,35.968
E01000168,37.917,45.468,40.245,1.433,40.072
E01000169,36.827,50.204,39.517,1.565,39.296
E01000170,38.206,117.868,45.227,8.633,43.3
E01000171,36.325,131.206,46.217,13.472,43.309
E01000172,37.927,96.678,42.33,7.478,40.82
E01000173,37.926,110.875,43.062,7.923,41.928
E01000174,41.651,118.322,50.559,12.856,45.894
E01000175,38.571,106.463,44.354,7.51,42.943
E01000176,50.348,255.568,81.48,50.638,59.832
E01000177,49.368,142.743,53.813,7.616,52.4
E01000178,45.077,143.704,50.897,10.075,48.658
E01000179,49.331,62.009,52.49,1.936,52.264
E01000180,49.949,95.019,54.986,6.675,53.36
E01000181,50.81,199.078,63.391,19.345,56.662
E01000182,49.559,160.037,59.582,15.745,55.2
E01000183,49.549,106.447,54.647,7.807,52.598
E01000184,45.257,297.997,61.59,31.267,51.162
E01000185,49.379,129.963,57.382,13.923,53.014
E01000186,41.295,181.217,51.724,19.72,46.999
E01000187,40.254,49.039,43.346,1.762,43.344
E01000188,36.414,189.2,46.506,17.404,41.196
E01000189,42.773,155.59,52.753,17.942,47.057
E01000190,43.284,98.293,46.734,5.142,45.728
E01000191,44.956,231.467,59.338,24.31,50.36
E01000192,43.905,180.672,56.149,19.562,49.447
E01000193,42.688,203.145,51.19,14.776,47.899
E01000194,43.256,236.62,56.656,24.766,49.196
E01000195,38.544,144.872,51.524,15.601,46.235
E01000196,47.851,231.673,65.179,26.968,56.158
E01000197,47.052,157.222,55.224,13.086,50.944
E01000198,47.471,259.745,65.027,29.56,54.793
E01000199,46.317,87.246,50.8,5.483,49.155
E01000200,46.96,120.344,55.001,11.739,51.365
E01000201,48.839,334.895,61.821,25.73,54.566
E01000202,49.102,147.532,56.244,16.635,52.63
E01000203,49.044,534.916,75.7,50.819,59.931
E01000204,46.237,156.965,51.852,9.278,49.957
E01000205,48.701,261.689,63.217,25.704,55.827
E01000206,47.245,176.465,51.929,8.631,49.944
E01000207,47.915,186.469,57.168,16.146,52.99
E01000208,49.793,164.654,60.81,17.983,54.566
E01000209,48.605,65.316,53.003,2.745,52.705
E01000210,48.447,309.046,61.032,29.972,52.975
E01000211,51.897,419.751,91.54,59.125,68.576
E01000212,47.996,186.56,57.198,13.548,53.631
E01000213,47.257,84.818,51.502,4.213,50.926
E01000214,49.724,173.739,58.088,14.486,54.345
E01000215,51.258,311.875,74.118,40.67,59.81
E01000216,50.794,147.952,55.235,9.186,53.536
E01000217,50.503,68.071,53.157,2.776,52.271
E01000218,51.3,153.977,61.129,15.454,57.356
E01000219,54.523,447.265,74.074,37.795,62.587
E01000220,54.36,154.58,61.489,13.107,58.066
E01000221,53.133,436.4,90.892,55.988,67.151
E01000222,50.401,208.501,60.553,20.393,54.968
E01000223,53.155,448.523,69.886,31.952,59.94
E01000224,51.621,97.976,58.313,5.65,56.908
E01000225,52.185,422.934,77.838,50.415,60.905
E01000226,43.291,139.167,53.861,15.013,49.653
E01000227,43.261,134.431,50.853,12.739,47.121
E01000228,35.708,219.504,45.213,19.026,39.876
E01000229,42.673,138.288,52.621,15.782,47.258
E01000230,41.132,169.477,48.936,13.168,45.884
E01000231,45.705,311.64,76.147,40.176,60.217
E01000232,45.283,237.754,62.977,26.097,52.743
E01000233,44.778,175.636,54.147,16.889,48.785
E01000234,46.965,203.287,60.899,18.206,54.336
E01000235,44.282,150.731,58.259,18.33,51.117
E01000236,52.234,288.066,71.288,35.164,59.889
E01000237,51.0,274.08,69.491,34.058,58.173
E01000238,50.961,367.22,68.014,41.438,55.179
E01000239,51.18,268.424,86.852,36.558,75.597
E01000240,48.493,608.501,75.11,38.266,61.617
E01000241,47.187,162.787,51.32,8.747,49.683
E01000242,50.415,290.762,62.223,24.133,54.261
E01000243,47.683,174.369,58.948,15.227,54.568
E01000244,47.628,130.773,57.328,11.544,54.325
E01000245,50.981,135.858,57.15,11.445,53.941
E01000246,34.117,151.348,37.068,6.418,35.352
E01000247,34.882,65.374,38.541,4.418,37.407
E01000248,35.962,122.893,45.543,12.139,42.287
E01000249,33.168,78.663,35.798,3.567,34.76
E01000250,34.586,204.063,44.924,19.733,40.02
E01000251,37.142,123.78,43.937,12.767,40.065
E01000252,37.034,143.516,41.3,7.092,39.479
E01000253,33.02,193.494,39.142,12.186,35.893
E01000254,32.735,103.735,36.091,5.255,34.449
E01000255,37.85,137.775,42.152,6.101,41.136
E01000256,41.575,247.356,57.796,25.789,49.232
E01000257,41.797,118.323,47.773,8.187,45.289
E01000258,40.967,204.521,55.877,23.453,47.006
E01000259,42.771,152.338,46.472,6.248,44.919
E01000260,43.399,295.322,68.522,36.43,53.32
E01000261,37.984,107.319,42.701,5.934,41.12
E01000263,41.755,228.558,52.49,21.321,46.798
E01000264,49.316,279.095,83.302,39.286,66.367
E01000265,44.147,122.956,52.95,11.807,49.137
E01000266,41.048,109.499,45.549,6.658,44.209
E01000267,40.375,118.575,46.318,8.542,43.687
E01000268,39.598,214.475,51.682,22.989,43.7
E01000269,39.221,163.811,49.87,17.979,44.862
E01000270,39.518,164.881,44.906,9.262,42.653
E01000271,39.216,173.752,49.921,19.488,44.284
E01000272,39.965,121.192,43.491,5.459,42.28
E01000273,40.058,205.095,52.215,20.866,46.318
E01000274,43.016,142.217,50.908,11.156,47.713
E01000275,39.828,65.038,43.419,2.972,42.804
E01000276,37.41,93.296,42.246,5.1,41.508
E01000277,42.692,49.485,44.866,1.43,44.682
E01000278,41.601,104.131,47.688,8.581,45.596
E01000279,35.524,120.79,38.711,6.21,37.296
E01000280,36.381,112.56,40.863,7.286,38.793
E01000281,42.836,237.713,58.78,27.69,49.687
E01000282,39.074,168.323,45.776,11.766,42.68
E01000283,39.05,66.367,42.691,2.855,42.066
E01000284,41.407,138.026,49.26,14.732,44.573
E01000285,37.089,59.267,40.174,3.078,39.539
E01000286,36.185,45.261,38.614,1.457,38.366
E01000287,36.093,50.566,39.202,2.051,38.873
E01000288,36.926,221.992,44.753,16.171,41.062
E01000289,36.197,71.442,40.818,4.792,39.846
E01000290,35.067,218.709,39.201,13.242,36.427
E01000291,36.069,54.547,38.957,2.097,38.79
E01000292,38.219,131.489,42.93,8.32,40.967
E01000293,38.641,206.258,44.545,13.569,41.632
E01000294,36.167,121.56,40.847,7.821,39.239
E01000295,46.995,189.946,51.381,9.085,49.42
E01000296,46.915,241.397,59.719,24.649,51.905
E01000297,46.98,159.383,57.257,14.286,53.177
E01000298,46.334,178.428,60.157,23.533,51.209
E01000299,43.961,271.466,60.645,25.969,50.692
E01000300,43.85,62.295,47.293,2.709,46.723
E01000301,43.128,124.709,48.121,5.164,47.126
E01000302,45.022,266.018,60.508,29.543,50.821
E01000303,42.133,70.404,47.967,3.793,47.427
E01000304,42.316,89.212,48.53,5.994,47.428
E01000305,46.995,525.706,66.233,36.997,51.914
E01000306,56.585,175.67,77.991,27.508,65.24
E01000307,54.565,606.775,92.005,63.028,66.305
E01000308,46.623,193.77,51.246,8.226,48.866
E01000309,57.127,304.48,77.037,27.798,65.72
E01000310,54.011,330.338,80.016,43.318,63.342
E01000311,52.548,357.25,66.007,25.155,60.275
E01000312,48.502,235.548,59.563,22.158,54.832
E01000313,53.139,287.783,86.417,34.652,72.753
E01000314,53.557,263.678,65.67,26.122,59.411
E01000315,46.105,220.876,56.535,24.207,49.781
E01000316,46.509,224.308,59.51,21.289,52.114
E01000317,47.556,172.32,56.249,17.013,51.647
E01000318,43.76,169.492,55.524,15.681,51.623
E01000319,46.891,152.896,54.076,11.661,50.021
E01000320,41.631,135.378,47.962,15.424,44.17
E01000321,42.954,156.804,55.434,25.46,46.321
E01000322,42.805,136.606,47.496,12.094,45.158
E01000323,44.254,270.505,59.294,25.127,50.665
E01000324,43.346,165.859,51.754,15.039,48.028
E01000325,36.175,84.173,40.287,3.635,39.903
E01000326,36.34,114.802,41.241,6.865,39.899
E01000327,39.87,120.707,45.599,9.239,43.024
E01000328,36.079,94.557,38.883,3.223,38.051
E01000329,37.659,177.584,46.071,14.788,42.265
E01000330,40.662,164.642,53.577,19.589,47.341
E01000331,38.352,191.987,47.268,16.386,42.134
E01000332,40.056,92.08,44.926,7.431,42.96
E01000333,39.604,103.738,46.877,8.883,44.434
E01000334,38.56,82.465,43.572,5.669,43.185
E01000335,36.914,190.671,43.279,9.847,40.662
E01000336,41.445,67.907,46.171,4.752,44.763
E01000337,38.807,68.735,42.236,2.984,42.161
E01000338,41.171,87.278,44.274,3.948,43.552
E01000339,41.762,89.042,46.349,6.145,44.89
E01000340,42.52,98.371,51.139,8.33,48.904
E01000341,41.564,99.113,47.493,6.433,45.867
E01000342,41.415,50.301,44.115,1.574,44.046
E01000343,40.601,126.963,46.617,8.999,44.384
E01000344,42.198,90.538,46.83,6.807,45.274
E01000345,41.441,55.951,44.318,2.55,43.704
E01000346,39.921,72.775,44.568,4.04,43.817
E01000347,43.695,116.581,51.787,10.295,48.456
E01000348,39.601,76.558,46.187,6.079,44.42
E01000349,39.563,167.207,62.732,25.429,52.626
E01000350,39.689,82.876,44.568,5.15,43.51
E01000351,38.827,89.424,45.094,7.629,43.566
E01000352,43.601,241.446,68.453,30.657,57.032
E01000353,40.524,125.598,45.624,8.247,43.474
E01000354,41.403,86.609,46.003,4.978,44.823
E01000355,38.444,126.035,42.525,8.512,40.916
E01000356,42.312,108.179,49.697,10.172,46.246
E01000357,41.83,64.658,43.888,1.794,43.515
E01000358,40.056,119.043,45.476,9.886,43.333
E01000359,41.434,138.419,49.696,12.784,45.34
E01000360,39.843,178.245,50.819,17.601,45.691
E01000361,41.843,158.048,50.489,17.415,45.142
E01000362,41.797,198.011,52.025,16.362,46.633
E01000363,41.904,180.122,54.02,20.634,46.268
E01000364,40.966,165.697,52.914,20.596,45.166
E01000365,39.54,133.787,45.515,11.502,42.227
E01000366,39.663,155.257,45.563,6.872,44.676
E01000367,38.866,170.1,45.456,14.424,41.689
E01000368,37.714,56.444,40.543,2.337,40.51
E01000369,37.795,62.973,41.592,3.122,40.977
E01000370,38.738,120.655,44.249,9.321,41.68
E01000371,38.095,45.55,40.113,1.161,39.921
E01000372,38.981,53.494,40.902,1.3,40.701
E01000373,38.971,119.306,44.692,8.85,42.433
E01000374,36.268,259.104,47.273,21.918,40.436
E01000375,36.262,141.326,43.124,11.178,40.376
E01000376,35.827,79.397,38.667,3.113,38.016
E01000377,35.934,95.871,40.764,7.286,39.24
E01000379,35.988,134.525,39.598,5.652,38.623
E01000380,37.127,276.975,57.706,32.219,47.011
E01000381,33.758,142.74,38.166,8.319,36.246
E01000382,35.681,75.183,39.876,3.511,39.758
E01000383,33.274,143.39,37.212,8.269,35.239
E01000384,37.927,128.6,45.456,12.281,42.331
E01000385,35.599,139.577,41.592,11.152,39.121
E01000386,36.92,183.197,49.294,20.948,41.926
E01000387,37.016,122.778,42.661,5.251,41.607
E01000388,38.421,128.488,43.175,5.979,42.556
E01000389,39.693,132.749,48.073,13.091,44.528
E01000390,38.442,211.42,50.154,20.155,43.432
E01000391,39.286,204.242,53.052,26.699,45.105
E01000392,42.795,123.473,51.976,13.577,47.443
E01000393,41.302,129.352,48.047,11.963,44.742
E01000394,42.028,154.098,51.148,12.695,47.19
E01000395,41.144,116.212,46.801,8.928,45.44
E01000396,42.06,50.604,45.923,1.341,45.857
E01000398,41.29,59.018,44.456,2.465,44.225
E01000399,41.366,115.061,48.189,8.926,46.254
E01000400,40.724,123.953,49.032,10.618,46.314
E01000401,42.727,91.187,46.348,5.831,45.06
E01000402,38.84,86.941,42.906,6.116,41.464
E01000403,37.644,237.212,52.337,22.408,45.489
E01000404,38.492,102.96,46.58,9.753,44.264
E01000405,38.587,145.388,45.47,11.007,42.408
E01000406,37.759,81.889,42.532,6.293,40.894
E01000407,37.651,103.63,42.751,7.588,41.01
E01000408,36.786,227.145,45.355,14.271,41.191
E01000409,42.213,90.852,47.949,6.855,45.942
E01000410,43.527,130.644,47.627,4.281,46.966
E01000411,46.168,177.721,53.374,13.719,49.811
E01000412,44.417,217.215,62.996,31.001,52.385
E01000413,46.511,207.148,76.117,39.47,59.57
E01000414,43.869,153.336,54.12,16.751,48.487
E01000415,43.646,83.311,46.988,3.245,46.256
E01000416,43.695,167.338,52.272,15.728,48.587
E01000417,38.34,169.641,45.205,12.473,41.753
E01000418,38.319,146.885,44.517,8.047,43.266
E01000419,41.27,111.739,45.385,6.257,44.322
E01000420,40.614,144.0,47.244,12.11,44.011
E01000421,41.228,122.501,47.849,12.281,44.608
E01000422,43.383,206.243,54.494,17.278,50.157
E01000423,42.344,136.341,51.326,16.127,46.151
E01000424,40.275,72.543,44.58,4.355,43.596
E01000425,40.917,64.224,43.587,2.418,42.961
E01000426,41.469,129.92,52.025,14.724,46.442
E01000427,39.891,122.549,46.976,12.439,43.744
E01000428,37.523,185.749,48.06,19.365,41.898
E01000429,36.276,71.704,41.682,5.865,40.188
E01000430,33.26,72.885,35.951,4.082,34.554
E01000431,40.733,194.459,53.09,23.131,46.069
E01000433,38.036,162.669,48.593,18.514,43.051
E01000434,33.582,104.351,36.163,4.702,34.76
E01000435,40.144,173.55,50.871,21.214,44.53
E01000436,40.737,81.416,42.875,1.992,42.582
E01000437,38.551,72.925,41.797,3.401,41.435
E01000438,39.331,92.113,43.543,5.428,42.758
E01000439,38.618,101.988,44.797,9.27,42.775
E01000440,39.989,88.981,43.394,6.252,42.042
E01000441,38.891,106.333,43.016,6.399,41.954
E01000442,39.066,99.648,45.3,8.031,43.611
E01000443,40.599,114.856,47.139,10.596,43.812
E01000444,34.167,140.414,40.453,10.098,38.185
E01000445,36.067,88.846,41.998,7.502,41.133
E01000446,38.752,70.851,41.769,2.505,41.447
E01000447,36.354,190.21,50.521,20.377,44.207
E01000448,38.508,117.208,44.814,9.88,42.14
E01000449,41.203,157.34,49.177,15.413,44.685
E01000450,41.622,97.061,45.912,5.427,44.682
E01000451,41.632,109.365,47.947,9.947,45.308
E01000452,42.115,109.593,46.564,8.057,44.685
E01000453,40.911,50.217,43.491,1.64,43.14
E01000454,41.635,111.89,47.861,8.712,45.55
E01000455,41.149,85.628,44.229,3.338,43.644
E01000456,41.612,46.189,43.38,1.082,43.113
E01000457,40.457,228.59,56.292,22.072,48.777
E01000458,39.32,69.144,43.181,4.089,42.272
E01000459,40.134,138.614,46.665,10.676,44.103
E01000460,38.19,79.611,41.559,3.51,41.2
E01000461,38.239,118.85,46.098,11.106,43.248
E01000462,38.921,179.693,49.476,15.347,45.259
E01000463,41.58,80.734,44.818,4.414,43.881
E01000464,41.352,51.727,43.65,1.533,43.208
E01000465,40.517,67.17,44.317,4.254,43.075
E01000466,37.972,100.395,42.004,5.826,40.644
E01000467,41.004,59.5,45.199,2.822,44.488
E01000468,40.795,55.589,44.755,2.709,44.067
E01000469,40.724,95.845,45.693,7.121,44.051
E01000470,40.26,163.529,52.055,18.839,45.917
E01000471,50.011,71.66,53.046,2.858,52.201
E01000472,47.964,216.199,58.666,20.519,53.041
E01000473,48.492,167.892,58.713,19.342,51.973
E01000474,48.403,87.765,51.176,4.658,49.88
E01000475,46.036,138.173,57.525,15.492,51.748
E01000476,48.219,133.834,53.23,9.937,50.665
E01000477,48.504,130.757,59.252,10.831,55.907
E01000478,49.007,136.404,54.31,10.507,51.615
E01000479,46.208,153.545,56.465,12.937,52.351
E01000480,46.07,119.657,50.678,6.285,49.442
E01000481,44.088,151.022,55.667,15.163,50.897
E01000483,47.889,220.153,53.819,15.291,50.848
E01000484,43.907,138.567,49.389,9.16,47.171
E01000485,45.548,159.61,56.132,17.078,50.607
E01000486,42.845,83.969,45.559,4.243,44.238
E01000487,45.34,142.092,52.167,10.718,48.916
E01000488,52.423,107.601,56.89,7.223,54.55
E01000489,52.534,114.246,57.581,8.178,55.366
E01000490,56.783,248.109,70.283,20.381,63.85
E01000491,52.716,139.506,58.384,9.455,55.416
E01000492,52.811,105.523,56.517,6.995,54.598
E01000493,53.545,97.562,58.007,6.304,56.112
E01000494,54.356,144.359,64.137,13.722,58.744
E01000495,55.752,234.188,67.434,17.964,60.823
E01000497,53.881,170.111,62.536,14.57,57.6
E01000498,47.547,360.556,70.79,47.302,57.77
E01000499,48.311,448.642,75.818,44.647,62.129
E01000501,51.345,92.831,55.814,4.842,55.045
E01000502,49.641,135.032,54.605,8.334,52.597
E01000503,49.638,100.469,54.147,5.299,53.284
E01000504,53.864,73.209,57.522,2.293,57.339
E01000505,53.637,77.811,57.715,3.008,57.114
E01000506,57.793,222.484,71.556,22.199,63.46
E01000507,50.358,80.344,56.768,4.651,56.676
E01000508,55.658,268.484,72.314,28.021,62.986
E01000509,58.431,353.54,81.222,47.586,65.728
E01000510,52.194,347.737,75.194,35.329,64.268
E01000511,52.566,162.23,68.792,20.386,61.665
E01000512,54.677,136.704,63.273,10.23,60.181
E01000513,49.78,149.925,58.753,15.528,53.987
E01000514,49.671,115.435,53.989,9.23,51.709
E01000515,43.752,153.57,53.164,15.15,48.312
E01000516,49.735,258.218,59.48,18.154,54.039
E01000517,43.784,132.619,51.341,9.169,49.286
E01000518,43.114,139.706,51.38,10.658,49.118
E01000519,43.071,96.948,47.573,6.788,45.186
E01000520,44.948,136.4,52.965,10.67,50.919
E01000521,61.111,396.951,98.472,50.628,78.953
E01000522,53.321,114.83,59.44,8.056,57.453
E01000523,56.947,282.766,70.13,24.379,62.83
E01000524,61.873,474.342,81.864,38.889,67.583
E01000525,58.339,253.788,75.04,23.217,67.171
E01000526,55.675,228.52,71.672,27.652,61.523
E01000527,57.221,117.898,63.131,8.544,60.965
E01000528,57.694,233.732,74.22,25.719,65.725
E01000530,55.875,180.588,68.899,16.725,62.681
E01000531,57.493,231.195,75.553,25.554,66.546
E01000532,59.666,178.542,74.271,22.697,66.094
E01000533,54.741,227.378,68.355,19.499,62.219
E01000534,55.923,128.671,63.563,9.828,60.697
E01000535,57.129,241.768,82.403,29.401,71.33
E01000536,42.088,159.943,50.444,16.139,45.124
E01000538,41.872,52.887,43.56,1.57,42.896
E01000539,43.943,142.846,47.592,5.947,46.361
E01000540,42.569,111.257,46.412,4.91,45.258
E01000541,42.704,160.605,50.765,14.679,46.579
E01000543,44.322,149.673,57.478,18.861,50.241
E01000544,61.886,113.247,67.443,6.941,65.604
E01000545,59.115,261.11,75.7,32.735,64.752
E01000546,58.225,103.573,64.988,10.239,61.046
E01000547,56.733,102.468,60.691,4.108,60.074
E01000548,59.891,238.349,76.969,28.117,66.828
E01000549,56.659,139.57,66.12,14.081,61.987
E01000550,60.396,219.82,72.24,18.67,66.371
E01000551,60.284,141.142,66.658,11.001,63.175
E01000552,61.864,140.763,72.358,15.253,66.079
E01000553,53.867,206.204,64.162,19.602,59.054
E01000554,50.272,144.3,54.794,5.968,54.738
E01000555,50.711,79.352,56.938,4.314,56.17
E01000556,59.107,239.65,83.668,33.234,71.287
E01000557,55.566,160.548,65.19,15.388,60.015
E01000558,54.795,198.365,63.177,15.644,59.217
E01000559,54.701,118.544,60.407,10.668,58.006
E01000560,54.765,139.678,62.144,11.882,58.542
E01000561,57.885,227.637,72.151,26.447,62.909
E01000562,41.341,148.741,50.034,10.185,47.455
E01000563,41.939,135.092,50.475,12.317,47.431
E01000564,44.222,133.107,54.213,16.693,47.735
E01000565,45.121,131.795,51.435,9.635,49.037
E01000566,43.645,110.329,46.274,5.976,45.077
E01000567,45.016,102.119,49.571,5.872,48.289
E01000568,41.711,189.672,50.551,16.924,45.447
E01000569,41.73,111.951,47.176,10.237,44.709
E01000570,47.461,117.707,51.708,8.379,49.82
E01000571,46.603,222.546,55.334,16.818,50.964
E01000572,45.131,74.616,48.718,3.531,47.902
E01000573,43.141,56.77,47.211,2.438,46.849
E01000574,43.152,59.631,46.001,2.658,45.288
E01000575,43.655,131.582,51.062,11.36,48.109
E01000576,45.316,171.49,53.53,15.0,49.114
E01000577,43.736,134.879,48.63,10.066,45.822
