MSOA21CD,PM10-2016-min,PM10-2016-max,PM10-2016-mean,PM10-2016-std,PM10-2016-median
E02000549,19.57,33.677,20.224,1.213,19.921
E02000550,19.367,29.763,19.849,0.63,19.74
E02000551,19.507,34.291,20.53,1.423,20.263
E02000552,18.986,27.677,19.506,0.672,19.352
E02000553,19.209,30.585,19.957,1.094,19.65
E02006792,21.643,47.445,23.002,2.599,22.223
E02006972,21.643,41.377,22.903,2.561,22.161
E02006973,20.832,39.853,22.654,2.372,22.247
E02000554,21.834,28.597,22.52,0.949,22.267
E02000555,21.871,34.861,22.728,1.372,22.325
E02000556,22.128,34.705,22.749,1.006,22.519
E02000557,22.202,57.091,23.311,1.997,22.728
E02000558,22.297,40.308,23.603,2.114,23.013
E02000559,22.473,38.007,23.205,1.405,22.78
E02000560,22.636,39.09,23.983,1.867,23.388
E02000561,22.278,33.846,22.7,0.774,22.543
E02000562,22.475,29.124,23.129,1.009,22.82
E02000563,22.504,40.67,23.439,1.561,23.023
E02000564,22.675,42.872,23.699,1.748,23.204
E02000565,22.746,29.764,23.532,0.969,23.238
E02000566,22.585,36.846,23.474,1.382,23.183
E02000567,22.851,36.326,23.804,1.276,23.447
E02000568,23.012,35.211,23.786,1.132,23.485
E02000569,23.08,34.809,24.188,1.547,23.716
E02000570,23.113,30.242,23.79,0.663,23.623
E02000571,23.439,35.187,24.212,1.393,23.808
E02000572,23.436,37.36,24.512,1.379,24.195
E02000573,23.55,50.347,24.839,2.283,24.31
E02000574,23.872,45.856,25.482,2.305,24.911
E02000575,24.582,50.255,26.298,2.794,25.572
E02000576,24.292,53.443,25.499,3.01,24.784
E02000577,21.981,36.485,23.389,1.833,22.998
E02000578,22.058,33.87,22.969,1.518,22.547
E02000579,22.064,44.021,23.676,2.427,22.885
E02000580,22.782,32.188,23.545,1.039,23.223
E02000581,22.544,32.134,23.248,1.162,22.878
E02000582,22.91,40.568,23.941,1.474,23.533
E02000583,22.544,39.257,23.506,1.796,22.989
E02000584,22.854,88.464,24.235,3.831,23.547
E02000585,22.727,65.478,23.738,2.972,23.001
E02000586,23.244,143.385,24.134,5.019,23.417
E02000587,22.923,57.43,24.04,3.186,23.34
E02000588,23.519,68.437,25.155,4.893,23.988
E02000589,23.187,45.61,24.409,3.626,23.371
E02000590,23.386,75.306,24.871,3.65,23.839
E02000591,22.845,57.352,25.051,4.399,23.326
E02000592,23.264,55.226,24.519,2.972,23.673
E02000593,22.785,56.948,24.067,2.953,23.185
E02000594,23.26,51.385,24.421,2.469,23.686
E02000595,23.177,56.589,24.383,3.177,23.508
E02000596,22.754,41.554,23.739,2.235,23.196
E02000597,22.67,54.262,24.449,3.495,23.168
E02000598,20.072,32.187,20.849,1.068,20.617
E02000599,20.324,45.346,20.957,1.092,20.606
E02000600,20.375,31.663,21.129,1.18,20.804
E02000601,20.233,35.041,21.068,1.277,20.795
E02000602,20.207,63.57,21.707,2.337,21.123
E02000603,20.146,29.45,20.768,0.891,20.571
E02000604,20.363,35.143,20.852,0.782,20.657
E02000605,19.997,29.327,20.536,0.659,20.446
E02000606,19.766,50.243,21.485,2.328,20.751
E02000607,19.987,35.808,20.349,0.678,20.216
E02000608,19.639,34.138,20.419,1.029,20.18
E02000609,19.941,42.573,21.049,1.658,20.531
E02000610,19.551,35.81,20.536,1.489,20.25
E02000611,19.933,35.692,20.494,1.391,20.111
E02000612,19.884,39.23,20.75,1.284,20.515
E02000613,19.509,36.173,20.406,1.302,20.068
E02000614,19.339,37.358,20.513,1.633,20.049
E02000615,19.374,43.173,20.221,1.578,19.782
E02000616,18.904,28.858,19.504,0.541,19.453
E02000617,18.328,29.543,19.022,0.838,18.84
E02000619,23.998,37.31,24.962,1.603,24.525
E02000620,23.997,41.471,25.216,2.124,24.525
E02000621,23.575,48.464,25.728,2.93,24.73
E02000622,23.89,46.112,25.255,2.005,24.723
E02000623,23.237,33.625,24.366,1.223,24.066
E02000624,24.117,36.345,25.199,1.393,24.945
E02000625,23.122,38.858,23.948,1.418,23.502
E02000626,23.668,32.544,24.829,0.933,24.599
E02000627,23.298,36.72,23.946,1.131,23.681
E02000628,23.654,41.648,25.012,1.855,24.528
E02000629,22.905,33.761,23.632,1.286,23.275
E02000630,22.716,37.257,23.823,1.827,23.239
E02000631,22.41,38.665,23.361,1.325,22.985
E02000632,22.856,39.474,23.736,1.412,23.435
E02000633,22.927,40.889,24.087,1.777,23.602
E02000634,22.644,37.892,23.85,1.756,23.314
E02000635,21.816,34.884,23.022,1.346,22.824
E02000636,22.413,38.222,23.171,1.384,22.844
E02000637,22.089,36.809,23.016,1.45,22.755
E02000638,22.212,35.865,23.132,1.494,22.736
E02000639,22.242,39.627,23.341,1.752,22.799
E02000640,21.91,39.391,22.686,1.136,22.426
E02000641,21.906,31.967,22.572,1.153,22.254
E02000642,21.646,35.184,22.42,1.285,22.034
E02000643,21.749,34.416,22.656,1.266,22.34
E02000644,21.732,30.2,22.308,0.899,22.062
E02000645,21.377,32.526,22.203,1.194,21.874
E02000646,21.547,41.926,22.468,1.702,22.001
E02000647,21.48,29.828,21.999,0.919,21.753
E02000648,21.257,28.725,21.805,0.839,21.592
E02000649,21.258,41.732,22.27,1.667,21.809
E02000650,21.154,28.998,21.633,0.783,21.42
E02000651,21.159,37.869,21.714,1.303,21.378
E02000652,21.119,28.705,21.487,0.72,21.314
E02006801,24.659,100.159,26.624,4.341,25.559
E02000653,22.902,32.182,23.527,0.779,23.409
E02000654,22.536,39.847,23.353,1.16,23.089
E02000655,22.529,55.179,23.164,1.536,22.885
E02000657,22.278,36.978,23.497,1.962,22.887
E02000658,22.119,49.107,23.219,2.157,22.647
E02000659,21.953,46.919,22.72,1.353,22.393
E02000660,21.94,32.476,22.72,1.081,22.47
E02000661,21.924,59.181,22.783,1.709,22.323
E02000662,21.674,28.979,22.286,0.63,22.197
E02000663,21.828,33.137,22.383,0.921,22.214
E02000665,21.524,38.127,22.225,1.04,21.999
E02000666,21.822,36.445,22.582,1.004,22.414
E02000667,21.525,36.825,22.335,1.259,22.062
E02000668,21.34,35.736,21.92,1.31,21.603
E02000669,21.409,37.263,22.143,1.365,21.821
E02000670,21.517,35.814,22.415,1.588,21.995
E02000671,21.409,36.499,21.969,1.201,21.687
E02000672,21.357,43.555,22.623,2.003,22.152
E02000673,21.414,33.915,22.0,1.079,21.685
E02000674,21.026,32.286,21.623,1.143,21.382
E02000675,20.651,41.669,21.402,1.373,21.048
E02000676,21.391,69.897,21.976,1.591,21.665
E02000677,20.908,35.643,21.587,1.367,21.311
E02000678,20.729,36.096,21.328,1.072,21.048
E02000679,21.206,31.656,21.745,0.8,21.561
E02000680,21.564,37.834,22.215,1.102,21.91
E02000681,20.971,38.949,21.558,1.185,21.26
E02000682,20.826,33.917,21.345,1.007,21.108
E02000683,20.233,27.128,20.806,0.78,20.669
E02000685,21.278,31.973,21.856,1.101,21.569
E02000686,20.47,35.948,21.22,1.101,21.001
E02000687,21.047,28.828,21.59,0.872,21.365
E02006783,20.665,30.345,21.13,0.883,20.886
E02006784,20.457,35.819,21.044,0.994,20.794
E02006798,22.538,45.911,23.479,1.842,22.991
E02007008,22.21,66.133,23.573,2.973,22.817
E02007009,21.688,42.077,23.121,1.94,22.625
E02000689,21.024,33.51,21.68,0.882,21.511
E02000690,20.361,29.332,20.884,0.579,20.754
E02000691,21.33,29.937,21.991,0.95,21.72
E02000692,21.109,33.316,21.711,1.016,21.439
E02000693,21.106,47.14,21.885,1.387,21.527
E02000694,21.48,36.847,22.049,1.139,21.745
E02000695,21.051,28.599,21.504,0.666,21.375
E02000696,20.971,30.355,21.411,0.812,21.222
E02000697,20.928,36.009,22.107,1.557,21.726
E02000698,20.601,28.75,21.083,0.672,20.905
E02000699,20.959,30.679,21.619,0.87,21.419
E02000700,20.792,33.225,21.559,1.059,21.274
E02000701,20.974,33.007,21.752,1.464,21.313
E02000702,20.708,32.9,21.389,1.067,21.135
E02000703,20.854,41.071,21.497,1.2,21.19
E02000704,20.512,34.968,21.358,1.102,21.063
E02000705,20.886,36.918,21.373,0.73,21.233
E02000706,20.795,32.101,21.338,0.985,21.095
E02000707,20.9,33.035,21.318,0.942,21.093
E02000708,20.456,30.253,21.186,1.1,20.879
E02000709,20.376,44.076,20.752,0.697,20.638
E02000710,20.464,52.81,21.402,1.865,20.928
E02000711,20.538,45.67,21.534,1.806,21.003
E02000712,20.361,28.64,20.886,0.756,20.699
E02000713,20.306,28.386,20.77,0.589,20.639
E02000714,21.427,28.447,22.063,0.673,21.921
E02000715,21.743,36.505,22.533,1.669,22.106
E02000716,20.941,45.586,21.742,1.023,21.608
E02000717,21.593,45.753,22.654,1.889,22.278
E02000718,21.499,45.636,22.502,1.778,21.944
E02000719,21.817,33.597,22.463,0.907,22.251
E02000720,21.282,31.802,22.131,1.094,21.924
E02000721,21.859,34.116,22.672,1.201,22.315
E02000722,22.27,34.922,23.027,1.219,22.687
E02000723,21.483,32.328,22.096,1.031,21.927
E02000724,21.723,30.249,22.033,0.722,21.897
E02000725,22.531,59.364,24.096,2.589,23.397
E02000727,21.965,28.808,22.595,1.062,22.271
E02000728,21.473,31.617,22.188,1.539,21.748
E02000729,21.991,29.574,22.477,0.788,22.261
E02000730,21.961,28.775,22.462,0.823,22.233
E02000731,21.728,39.867,22.536,1.809,22.065
E02000732,21.908,35.012,22.166,0.75,22.07
E02000733,22.147,32.689,23.012,1.254,22.696
E02000734,22.09,31.995,22.773,1.284,22.418
E02000735,21.916,40.597,22.282,1.125,22.102
E02000736,21.459,100.633,23.265,4.229,21.968
E02000737,21.479,31.714,22.017,0.922,21.811
E02000738,21.765,36.73,22.189,1.164,22.029
E02000739,22.141,32.621,22.862,1.284,22.482
E02000740,22.109,30.079,22.607,0.659,22.488
E02000741,21.927,45.675,22.523,1.508,22.264
E02000742,21.7,45.411,22.788,2.044,22.244
E02000743,22.221,46.288,23.815,2.717,23.026
E02000744,22.337,49.254,24.349,3.619,23.248
E02000745,21.789,54.362,23.636,3.668,22.544
E02000746,20.897,65.35,22.367,1.871,22.028
E02000747,22.431,56.42,23.867,2.373,23.23
E02000748,21.661,30.203,22.285,0.808,22.074
E02000749,21.777,48.682,22.874,1.864,22.49
E02006995,23.012,45.625,24.486,2.096,24.167
E02006996,22.559,51.956,23.645,1.581,23.38
E02006997,22.394,40.0,23.36,1.143,23.192
E02006998,21.51,31.426,22.132,0.743,21.972
E02006999,21.796,35.497,22.876,1.471,22.63
E02000751,19.56,45.642,20.394,1.074,20.113
E02000752,18.492,29.087,19.192,0.804,19.056
E02000753,19.125,23.686,19.509,0.352,19.452
E02000754,19.556,26.443,20.381,0.607,20.299
E02000755,19.88,28.08,20.957,1.238,20.576
E02000756,19.299,30.295,20.101,0.801,19.972
E02000757,20.64,37.794,22.063,2.234,21.332
E02000758,20.039,29.113,20.557,0.726,20.43
E02000759,20.402,63.281,22.537,3.251,21.517
E02000760,19.991,28.779,20.542,0.776,20.398
E02000762,20.404,30.262,21.435,1.469,21.047
E02000763,19.033,42.32,19.798,1.02,19.585
E02000764,20.824,40.913,21.751,1.481,21.388
E02000765,20.451,32.896,21.445,1.481,20.999
E02000767,20.413,32.419,21.189,1.303,20.818
E02000768,20.827,68.502,22.571,3.738,21.389
E02000770,20.194,49.939,21.27,2.027,20.855
E02000772,20.132,30.292,20.749,1.153,20.452
E02000773,20.693,34.405,21.572,1.604,21.119
E02000774,20.303,30.312,20.905,0.852,20.717
E02000776,20.802,30.941,21.309,0.779,21.133
E02000777,20.827,34.178,21.387,0.789,21.224
E02000779,21.157,31.817,22.295,1.598,21.819
E02000781,20.646,31.187,21.173,0.833,20.96
E02000782,21.133,53.533,23.019,2.953,22.055
E02000783,20.908,28.837,21.481,0.728,21.387
E02006800,20.359,30.714,21.064,0.912,20.842
E02006924,20.749,51.259,22.112,2.152,21.475
E02006925,20.448,55.417,21.614,1.804,21.183
E02007017,19.936,30.822,20.554,1.163,20.271
E02007018,20.138,29.064,20.708,0.942,20.454
E02007019,20.86,43.555,22.188,1.763,21.707
E02007020,20.917,31.251,21.398,0.97,21.147
E02000784,21.313,41.161,22.012,1.201,21.728
E02000785,20.626,54.169,21.297,1.364,21.027
E02000786,21.129,38.812,21.917,1.527,21.481
E02000787,20.866,42.178,21.647,1.486,21.268
E02000788,20.613,41.914,21.467,1.6,21.169
E02000789,20.376,30.647,20.936,0.85,20.715
E02000790,20.716,37.54,21.694,1.878,21.163
E02000791,20.797,36.054,21.723,1.412,21.295
E02000792,20.643,33.956,21.243,0.948,21.027
E02000793,20.057,25.954,20.495,0.553,20.351
E02000794,20.248,37.722,21.238,1.698,20.778
E02000795,20.162,28.27,20.612,0.575,20.469
E02000796,19.746,33.248,20.538,1.146,20.232
E02000797,20.285,37.631,21.125,1.369,20.795
E02000798,19.816,33.967,20.508,1.036,20.284
E02000799,20.08,96.133,20.586,1.575,20.351
E02000800,20.05,24.002,20.588,0.435,20.518
E02000801,20.079,83.613,20.609,1.556,20.34
E02000802,19.64,28.469,20.278,0.858,20.102
E02000803,19.26,31.61,19.919,0.829,19.725
E02000804,19.41,29.366,19.859,0.578,19.674
E02000805,19.591,40.6,20.331,0.934,20.164
E02000806,19.125,33.244,19.768,0.957,19.569
E02000807,23.025,37.42,23.993,1.202,23.762
E02000808,24.392,93.077,25.981,3.172,25.224
E02000810,23.476,36.435,24.38,1.285,24.022
E02000812,23.883,37.853,25.002,1.481,24.597
E02000813,23.386,39.079,24.741,1.665,24.289
E02000814,22.975,37.567,23.622,0.864,23.416
E02000815,24.305,72.731,26.072,3.278,25.11
E02000816,23.199,31.416,23.877,0.986,23.619
E02000817,22.805,36.612,23.853,1.389,23.513
E02000818,23.853,39.036,25.242,2.032,24.643
E02000819,23.306,37.675,24.501,1.723,23.982
E02000820,23.816,43.742,24.841,1.831,24.367
E02000821,22.871,37.517,24.008,1.506,23.732
E02000822,22.989,32.003,24.157,0.87,24.077
E02000823,23.289,36.287,24.463,1.653,24.011
E02000824,22.549,36.157,23.357,1.449,22.941
E02000825,22.65,38.338,23.166,0.929,22.913
E02000826,22.849,34.686,23.46,0.797,23.291
E02000827,23.353,46.611,24.622,1.95,24.047
E02000828,22.528,38.521,23.588,1.881,22.981
E02000829,22.165,36.834,23.052,1.447,22.732
E02000830,22.232,39.832,23.238,1.504,22.904
E02000831,22.24,37.411,22.874,1.156,22.598
E02000832,21.729,30.542,22.523,0.789,22.35
E02000833,22.046,37.996,22.616,0.879,22.4
E02000834,21.662,41.691,22.533,1.285,22.25
E02000835,21.486,30.415,21.848,0.549,21.746
E02000836,21.872,30.159,22.55,1.009,22.278
E02000837,21.471,38.153,22.228,1.076,21.977
E02000838,21.491,41.844,22.155,1.281,21.82
E02000839,21.208,35.894,21.8,0.997,21.539
E02006802,24.422,65.023,26.247,3.781,25.137
E02006941,23.677,44.716,25.259,2.277,24.677
E02006942,23.97,49.117,25.185,2.638,24.417
E02000840,20.447,28.744,20.939,0.65,20.773
E02000841,20.426,31.981,21.08,1.125,20.742
E02000842,20.473,39.556,21.3,1.221,21.037
E02000843,20.264,24.858,20.718,0.523,20.6
E02000844,20.441,27.364,21.0,0.767,20.81
E02000845,19.834,46.092,20.373,1.272,20.276
E02000846,20.333,33.897,20.961,1.035,20.675
E02000847,19.881,45.871,20.689,1.251,20.549
E02000848,20.129,43.163,21.112,1.178,20.925
E02000849,20.089,32.413,20.681,1.156,20.391
E02000850,20.088,55.85,20.761,1.389,20.504
E02000851,20.206,35.279,20.77,1.041,20.488
E02000852,20.29,27.886,20.647,0.696,20.481
E02000853,20.136,35.177,20.795,1.233,20.468
E02000854,19.989,29.45,20.67,0.94,20.453
E02000855,19.339,30.548,20.334,1.014,20.154
E02000856,19.711,39.699,20.425,1.19,20.223
E02000857,19.835,29.583,20.503,0.975,20.281
E02000858,19.709,31.965,20.282,0.967,20.06
E02000859,19.448,33.655,20.16,1.1,19.966
E02000860,19.502,27.556,20.166,0.66,20.071
E02000861,19.148,27.262,19.798,0.573,19.707
E02000863,18.901,29.891,19.454,0.672,19.324
E02006836,18.907,27.308,19.533,0.688,19.389
E02000864,22.793,45.798,24.131,2.114,23.59
E02000865,22.938,37.702,23.941,1.609,23.519
E02000866,22.798,35.911,23.635,1.348,23.289
E02000867,23.103,50.521,24.721,2.97,23.843
E02000868,23.14,34.046,23.991,1.356,23.605
E02000869,23.452,33.218,24.301,1.296,23.956
E02000870,23.235,38.541,24.019,1.424,23.644
E02000871,22.933,53.372,24.84,3.278,23.694
E02000872,23.512,31.22,24.205,1.008,23.905
E02000873,23.172,60.253,24.006,2.286,23.566
E02000874,23.495,36.742,24.114,1.295,23.751
E02000875,23.101,42.631,23.785,1.173,23.511
E02000876,23.368,38.712,24.128,1.514,23.709
E02000877,23.102,41.157,24.368,1.373,24.04
E02000878,23.68,87.771,25.553,5.555,24.604
E02000879,23.335,34.209,23.986,1.389,23.649
E02000880,23.425,33.849,24.217,1.297,23.894
E02000881,23.02,50.294,24.696,2.937,23.856
E02000882,23.578,39.255,24.282,1.07,24.088
E02000883,23.547,49.926,24.821,2.733,24.025
E02000884,23.89,61.146,25.552,2.976,24.688
E02000885,23.746,33.744,24.511,1.212,24.127
E02000886,23.825,59.037,25.779,3.131,24.744
E02000887,23.774,38.164,24.764,1.391,24.313
E02000888,23.825,68.892,26.336,4.112,24.932
E02000889,23.594,70.037,25.387,4.061,24.414
E02000890,23.624,65.712,25.343,3.968,24.392
E02000893,22.364,27.621,22.837,0.633,22.707
E02000894,22.466,27.57,22.987,0.66,22.825
E02006853,22.713,28.076,23.24,0.449,23.211
E02006854,23.007,54.242,24.648,3.355,23.583
E02007112,23.03,45.893,25.353,3.198,24.347
E02007113,22.961,62.196,25.892,4.367,24.593
E02007114,22.683,28.704,23.279,0.737,23.068
E02000895,19.62,32.761,20.445,0.949,20.247
E02000896,19.146,31.376,19.932,0.771,19.783
E02000897,19.758,28.525,20.434,0.75,20.296
E02000898,20.113,27.504,20.679,0.715,20.52
E02000899,20.34,29.243,21.165,0.946,20.989
E02000900,20.766,57.665,22.411,3.178,21.548
E02000901,20.192,38.51,20.995,1.168,20.71
E02000902,20.784,63.889,22.306,2.582,21.532
E02000903,21.117,49.242,22.086,2.281,21.713
E02000904,20.485,42.434,22.083,2.065,21.522
E02000905,21.427,29.933,22.117,0.994,21.904
E02000906,21.67,27.901,22.115,0.804,21.896
E02000907,21.06,39.995,21.759,1.026,21.536
E02000908,21.196,31.039,21.855,0.842,21.716
E02000909,20.846,44.98,21.703,1.189,21.495
E02000910,21.455,39.357,22.239,1.444,21.847
E02000911,21.29,32.396,21.981,0.994,21.727
E02000912,21.199,30.607,21.464,0.407,21.395
E02000913,21.308,48.629,22.037,1.353,21.755
E02000914,21.478,37.642,22.456,1.431,22.111
E02000915,21.024,48.682,22.336,2.331,21.774
E02000916,21.301,43.11,22.004,1.358,21.698
E02000917,21.947,34.375,22.5,1.132,22.184
E02000918,21.376,52.507,23.207,3.376,22.241
E02000919,21.98,41.749,23.396,2.46,22.542
E02000920,21.669,45.173,23.439,2.27,22.791
E02000921,22.121,42.113,23.133,2.094,22.608
E02000922,21.718,29.326,22.377,0.802,22.169
E02000923,22.7,34.089,23.484,1.244,23.099
E02000925,22.76,39.931,23.7,1.573,23.236
E02000926,22.608,37.969,23.365,1.41,22.973
E02000927,22.664,32.713,23.262,1.159,22.964
E02000928,21.323,31.676,21.898,0.98,21.671
E02000929,22.597,37.401,23.798,2.073,23.106
E02000930,22.526,35.186,23.3,1.393,22.899
E02000931,22.263,36.589,23.18,1.51,22.791
E02000932,21.704,43.586,23.35,2.143,22.821
E02000933,21.23,35.408,21.916,1.312,21.561
E02000934,22.582,37.547,23.886,2.019,23.172
E02000935,20.621,31.907,21.185,0.922,20.978
E02000936,21.35,34.282,22.237,1.266,21.905
E02000937,21.758,32.099,22.464,1.038,22.207
E02000938,21.096,38.421,21.7,1.27,21.392
E02000939,22.179,29.642,22.687,0.779,22.484
E02000940,22.014,36.168,23.075,1.453,22.673
E02000941,21.775,34.314,22.736,1.197,22.4
E02000942,21.302,35.661,22.211,1.122,21.949
E02000943,22.222,33.498,23.105,1.283,22.745
E02000944,21.326,32.265,21.887,0.926,21.661
E02000945,20.394,41.698,21.523,2.157,20.969
E02000946,21.448,31.058,22.204,1.084,21.889
E02000947,21.217,31.063,22.084,0.933,21.859
E02000948,21.491,30.306,22.192,0.968,21.868
E02000949,21.424,36.718,22.174,1.016,21.962
E02000950,20.998,28.077,21.395,0.556,21.294
E02000951,21.687,32.498,22.603,1.421,22.182
E02000952,21.607,32.001,22.289,1.077,22.038
E02000953,21.397,30.623,22.005,1.124,21.694
E02000954,21.471,30.722,21.99,0.881,21.803
E02000955,21.436,31.017,21.847,0.764,21.696
E02000956,21.318,32.175,21.945,1.086,21.681
E02000957,21.272,42.322,22.295,1.595,21.828
E02000958,21.288,29.526,21.672,0.651,21.505
E02000959,21.198,28.94,21.841,1.005,21.546
E02007083,22.888,46.99,24.342,1.837,23.901
E02007084,22.823,43.862,23.677,1.216,23.4
E02000960,23.046,46.602,23.779,1.468,23.512
E02000961,23.302,33.288,24.085,1.137,23.793
E02000962,23.62,43.523,24.857,2.158,24.144
E02000963,22.622,36.721,23.239,1.261,22.91
E02000964,22.725,38.728,23.865,1.434,23.431
E02000965,23.237,33.498,23.659,0.807,23.445
E02000966,23.365,34.797,24.51,1.444,24.137
E02000967,23.069,61.685,24.489,2.701,23.802
E02000968,23.729,62.564,25.587,3.583,24.492
E02000969,23.198,40.09,24.942,2.203,24.152
E02000970,24.581,85.952,26.804,3.863,25.738
E02000971,23.954,75.606,26.723,5.575,24.993
E02000972,24.883,76.463,27.766,4.09,26.977
E02000973,23.102,38.171,24.723,2.318,23.879
E02000974,24.262,132.585,26.171,5.221,24.685
E02000975,23.664,145.387,25.711,4.418,24.797
E02000976,23.466,37.574,24.358,1.426,23.934
E02000977,25.093,84.763,28.014,4.891,26.806
E02000978,22.957,80.908,24.648,2.879,23.923
E02000979,24.377,117.338,26.793,5.955,25.403
E02000980,24.136,53.984,25.527,2.83,24.619
E02000981,24.169,53.804,25.041,1.978,24.54
E02000982,23.944,68.857,25.576,3.782,24.502
E02000983,24.117,46.336,25.617,2.885,24.526
