LSOA21CD,NOx-2016-min,NOx-2016-max,NOx-2016-mean,NOx-2016-std,NOx-2016-median
E01001192,48.759,103.136,52.286,4.643,51.727
E01001193,50.036,71.965,52.957,2.419,52.614
E01001194,48.493,84.533,49.965,2.182,49.233
E01001195,61.972,182.782,67.12,10.209,64.794
E01001196,65.534,279.543,87.916,32.194,76.288
E01001197,63.107,215.833,73.139,18.509,67.145
E01001198,65.539,92.512,69.819,3.406,68.897
E01001199,64.573,183.517,76.878,21.194,69.579
E01001200,64.108,107.826,68.58,5.754,67.114
E01001201,64.145,76.188,66.545,1.467,66.36
E01001202,64.756,327.174,80.488,28.318,72.246
E01001203,66.347,292.047,75.328,23.346,70.892
E01001204,57.825,144.521,62.712,10.083,60.206
E01001205,57.157,178.919,62.761,14.75,59.262
E01001206,56.506,67.324,58.603,2.237,57.782
E01001207,58.857,203.456,69.531,20.826,62.749
E01001208,56.275,142.665,61.024,8.069,58.984
E01001209,57.199,102.348,61.361,4.814,60.512
E01001210,56.764,145.208,63.9,11.722,59.934
E01001211,60.262,110.846,63.651,6.353,61.975
E01001212,60.783,192.166,74.249,22.444,65.978
E01001213,54.144,167.101,61.593,11.905,58.055
E01001214,54.882,107.156,61.418,8.257,59.272
E01001215,56.234,185.359,67.311,13.669,62.596
E01001216,57.055,196.424,67.889,24.078,60.092
E01001217,54.709,108.822,58.911,6.346,57.678
E01001218,54.278,139.168,57.56,6.682,56.318
E01001219,54.723,60.258,56.262,1.05,56.005
E01001220,54.059,256.726,61.969,17.252,56.928
E01001223,59.721,67.591,61.272,1.048,61.106
E01001224,59.85,150.26,64.108,8.995,62.167
E01001225,59.939,260.643,72.101,21.53,64.672
E01001226,60.435,167.023,65.741,10.012,62.791
E01001227,59.784,111.32,62.093,5.146,61.104
E01001228,59.981,234.913,70.477,19.437,64.845
E01001229,60.377,140.788,65.527,10.503,62.904
E01001230,60.389,138.086,65.756,9.528,63.167
E01001231,61.329,1292.328,74.539,45.582,65.786
E01001232,60.72,135.109,63.064,5.755,62.195
E01001233,61.038,190.764,70.392,16.483,65.595
E01001234,61.395,1855.444,77.557,68.881,68.423
E01001235,64.704,260.967,83.205,27.528,74.088
E01001236,61.619,109.613,65.592,5.513,64.065
E01001237,60.723,126.536,64.961,7.857,62.493
E01001239,65.798,230.877,78.462,18.603,72.769
E01001240,68.172,342.977,77.722,21.531,71.169
E01001241,64.447,308.65,80.776,30.111,71.956
E01001242,65.057,325.875,76.14,27.375,69.02
E01001243,64.358,538.309,86.136,48.285,70.545
E01001244,64.428,267.449,72.418,24.881,66.827
E01001245,65.12,284.395,72.949,31.108,67.45
E01001246,63.431,303.572,70.965,17.432,66.403
E01001247,61.934,446.335,81.412,36.229,70.399
E01001248,55.093,150.566,59.992,8.385,57.903
E01001249,61.674,279.89,74.063,27.612,66.472
E01001250,58.593,240.947,71.626,24.966,64.481
E01001251,61.006,221.715,71.383,20.594,64.837
E01001252,59.249,248.565,73.873,26.849,66.138
E01001253,55.724,144.921,62.24,11.743,59.469
E01001254,55.346,273.327,64.618,22.525,59.146
E01001255,58.332,146.04,61.011,6.827,59.628
E01001257,51.538,176.957,60.489,19.817,55.269
E01001258,53.896,123.237,58.518,8.367,56.373
E01001259,53.4,148.524,60.093,12.72,57.032
E01001260,54.811,184.244,63.811,16.654,59.184
E01001261,53.674,283.519,64.114,19.151,58.658
E01001262,53.776,185.946,62.135,17.637,56.94
E01001263,51.005,211.016,63.124,21.843,56.277
E01001264,53.442,176.227,61.425,17.161,56.162
E01001265,51.087,177.199,60.759,18.678,55.292
E01001266,52.832,256.81,64.381,22.399,57.879
E01001267,54.243,267.687,71.763,28.528,61.56
E01001268,53.467,180.464,63.691,21.135,57.138
E01001269,53.64,244.561,61.561,17.283,57.132
E01001270,51.438,63.934,53.601,2.262,53.227
E01001271,51.722,121.51,55.812,7.498,54.054
E01001272,51.493,264.261,59.359,13.433,55.339
E01001273,62.284,225.413,69.811,15.783,65.799
E01001274,61.743,161.323,66.325,10.062,64.195
E01001275,60.843,199.773,69.551,16.242,64.487
E01001276,62.701,452.085,96.337,64.848,74.266
E01001277,61.131,545.799,91.76,48.42,76.755
E01001278,61.818,369.38,86.742,39.223,73.28
E01001279,59.859,136.716,67.257,10.443,64.707
E01001280,59.828,189.416,67.473,14.263,62.965
E01001281,59.89,193.316,67.736,16.224,63.532
E01001282,56.447,94.989,58.02,2.541,57.327
E01001283,56.098,141.364,64.182,14.121,59.689
E01001284,53.761,156.382,58.29,9.857,56.045
E01001285,54.747,130.896,61.134,10.238,58.564
E01001286,56.21,68.35,57.799,1.531,57.352
E01001287,55.439,66.548,57.736,1.591,57.467
E01001288,54.873,135.264,61.218,10.721,58.757
E01001289,56.735,87.814,60.793,3.468,59.781
E01001290,53.722,184.087,59.847,12.564,56.758
E01001291,55.299,95.163,58.819,5.098,57.728
E01001292,55.052,137.938,58.707,6.454,57.755
E01001293,55.26,124.259,60.077,6.882,58.772
E01001294,52.363,126.456,59.227,10.559,57.018
E01001295,55.106,100.594,59.655,4.566,58.776
E01001296,55.12,97.819,58.485,4.595,57.496
E01001297,52.306,104.06,56.825,6.859,54.944
E01001298,55.56,134.612,62.207,11.964,58.568
E01001299,57.433,143.41,61.864,9.661,59.3
E01001300,61.452,102.793,65.257,5.06,63.629
E01001301,60.592,218.785,69.539,17.114,64.239
E01001302,57.602,132.572,62.543,8.259,60.847
E01001303,60.309,184.392,66.399,15.495,62.296
E01001304,60.844,102.395,64.259,5.75,62.848
E01001305,58.084,152.998,62.283,9.837,60.123
E01001306,57.564,64.804,58.965,1.212,58.594
E01001307,52.072,217.698,58.216,15.824,53.921
E01001308,52.336,182.453,56.149,8.472,53.984
E01001309,51.006,115.256,55.25,7.662,53.115
E01001310,51.824,171.115,60.132,12.951,55.718
E01001311,51.097,225.531,55.411,10.967,53.017
E01001312,54.056,241.02,65.771,20.195,59.399
E01001313,53.328,147.669,61.256,13.93,57.296
E01001314,52.63,165.137,58.846,12.181,55.753
E01001315,52.171,130.534,57.881,10.313,54.618
E01001316,50.553,149.743,56.94,11.061,53.687
E01001317,49.528,76.475,51.957,3.376,51.04
E01001318,49.867,125.238,53.516,7.44,51.96
E01001319,52.231,64.95,54.714,2.141,54.121
E01001320,48.843,146.092,56.542,16.02,51.178
E01001321,49.51,223.29,61.39,20.381,54.378
E01001322,50.928,180.441,57.02,13.408,53.488
E01001323,50.592,168.228,62.054,18.127,56.947
E01001324,50.876,253.622,63.361,25.357,55.089
E01001325,46.764,127.247,48.669,3.72,47.789
E01001326,49.472,240.537,59.448,19.92,53.464
E01001327,48.331,169.195,56.614,12.879,53.654
E01001328,49.764,211.714,64.317,23.7,56.104
E01001329,47.77,130.556,51.759,5.211,50.728
E01001330,50.877,132.829,59.048,10.933,56.661
E01001331,50.961,135.332,58.657,13.021,54.856
E01001332,52.535,126.084,57.388,8.111,55.326
E01001333,56.474,153.266,63.298,12.068,60.05
E01001334,56.395,96.171,59.48,4.94,57.83
E01001335,55.001,178.342,63.075,15.931,58.12
E01001336,56.169,164.527,64.151,12.809,60.251
E01001337,54.74,277.331,63.119,18.871,57.568
E01001338,56.83,303.382,68.636,21.607,61.556
E01001339,54.809,241.766,60.578,12.857,57.484
E01001340,58.096,156.517,68.585,15.365,63.729
E01001341,56.121,113.85,60.835,5.494,59.351
E01001342,55.155,105.104,58.505,3.645,57.698
E01001343,54.299,127.842,58.424,6.578,56.869
E01001344,52.959,123.037,59.306,8.065,57.872
E01001345,57.28,80.514,60.724,2.376,60.384
E01001346,54.11,165.715,61.406,11.378,58.76
E01001347,57.167,199.159,73.191,24.803,64.868
E01001348,57.611,278.017,79.506,33.411,66.491
E01001349,54.195,223.345,65.51,22.809,57.938
E01001350,61.93,172.389,68.662,14.5,65.051
E01001351,62.666,300.633,78.886,31.811,69.203
E01001352,62.208,172.48,70.254,15.666,65.835
E01001353,61.926,171.96,68.102,12.932,65.024
E01001354,61.734,176.157,70.175,15.834,65.889
E01001355,63.089,459.629,80.209,42.304,69.973
E01001356,62.82,75.566,66.394,2.353,66.179
E01001357,62.484,72.748,64.454,1.706,63.947
E01001358,61.253,237.309,66.994,11.837,64.096
E01001359,55.211,300.6,72.916,36.428,61.45
E01001360,56.677,89.594,62.309,4.897,61.133
E01001361,58.499,437.553,80.059,38.486,66.812
E01001362,54.668,268.01,65.944,23.621,59.099
E01001363,54.728,224.016,64.319,19.756,58.794
E01001364,52.712,82.467,56.04,3.886,54.824
E01001365,53.507,176.389,60.435,16.339,56.215
E01001366,57.808,168.191,62.247,9.801,59.948
E01001367,56.522,188.012,66.792,17.829,61.045
E01001368,57.79,73.503,60.494,1.751,60.267
E01001369,55.917,170.509,62.203,14.925,58.368
E01001370,57.052,167.612,63.458,10.884,60.862
E01001371,55.614,153.016,63.922,15.924,58.331
E01001372,55.607,74.696,57.666,2.425,57.042
E01001373,57.581,175.444,63.994,16.943,59.885
E01001374,63.26,86.364,65.418,2.708,64.749
E01001375,64.13,99.332,67.6,4.983,66.395
E01001376,64.282,124.23,68.904,8.716,66.317
E01001377,63.662,99.684,66.97,4.855,65.65
E01001379,64.244,88.996,65.894,2.871,65.163
E01001380,61.177,173.16,66.847,8.87,64.794
E01001381,64.095,310.381,72.3,30.021,66.701
E01001382,58.932,72.123,60.546,1.428,60.238
E01001383,58.366,87.436,60.674,3.658,59.846
E01001384,59.441,93.271,65.218,7.334,62.497
E01001385,58.874,92.986,63.114,6.32,60.907
E01001386,59.081,154.36,63.346,8.77,61.13
E01001387,59.462,277.021,67.061,20.082,62.786
E01001388,60.672,280.427,76.859,29.203,68.107
E01001389,59.11,269.887,71.97,28.985,63.525
E01001390,58.692,295.765,69.565,25.583,62.498
E01001391,57.899,311.004,71.039,32.913,62.702
E01001392,58.78,303.504,66.265,18.872,61.574
E01001393,57.834,364.37,70.916,33.854,62.296
E01001394,57.001,261.999,77.437,38.919,62.678
E01001395,54.837,62.938,56.777,1.596,56.552
E01001396,56.686,213.895,65.812,17.414,60.727
E01001397,57.304,273.741,71.958,30.145,62.106
E01001398,49.801,55.643,51.693,1.214,51.387
E01001399,50.823,218.423,60.257,19.394,54.814
E01001400,50.747,258.12,60.004,19.569,53.776
E01001401,50.919,152.322,58.166,14.108,54.097
E01001402,51.099,160.146,57.671,13.47,53.786
E01001403,51.767,222.308,61.674,20.926,55.839
E01001404,51.179,244.266,56.656,13.894,53.423
E01001405,48.785,65.097,50.641,1.551,50.255
E01001406,49.018,63.356,51.29,1.886,50.835
E01001407,41.593,224.094,45.601,9.444,43.763
E01001408,44.511,66.777,47.349,2.82,46.794
E01001409,46.425,313.974,61.382,29.849,52.754
E01001410,45.503,52.056,47.84,1.283,47.646
E01001411,44.478,101.283,48.955,6.757,47.242
E01001412,39.498,372.221,47.185,20.047,41.535
E01001413,41.905,79.5,44.712,4.008,44.048
E01001414,41.332,78.343,43.813,3.927,42.502
E01001415,41.895,188.006,49.236,12.225,46.043
E01001416,46.624,63.951,48.595,2.314,47.821
E01001417,40.512,138.617,43.261,5.755,42.184
E01001418,43.453,120.217,48.021,7.276,46.63
E01001419,43.428,128.751,49.342,9.466,47.863
E01001420,47.59,108.058,50.395,6.725,48.7
E01001421,48.219,116.231,52.823,8.394,50.431
E01001422,41.282,116.352,43.342,2.799,42.727
E01001423,53.515,107.999,57.091,5.814,55.271
E01001424,55.853,75.731,57.858,2.32,57.434
E01001425,53.747,350.464,69.874,36.81,59.226
E01001426,53.193,62.553,55.146,1.563,54.846
E01001427,51.593,521.562,65.199,30.292,57.066
E01001428,53.642,74.858,56.044,2.888,55.36
E01001429,53.173,227.545,68.258,26.536,60.167
E01001430,56.107,208.74,67.108,20.929,61.205
E01001431,53.418,66.752,57.44,2.092,57.175
E01001432,58.519,396.551,80.006,36.968,68.764
E01001433,44.869,155.286,51.246,12.282,47.893
E01001434,46.084,53.794,48.338,1.247,48.003
E01001435,46.574,58.7,49.926,2.234,49.38
E01001436,47.178,70.858,50.055,3.067,49.538
E01001437,43.572,157.536,48.004,7.724,46.491
E01001438,46.821,149.23,50.694,8.98,48.631
E01001439,49.673,310.133,66.603,31.405,56.944
E01001440,47.991,226.736,58.989,24.47,52.714
E01001441,44.803,223.541,50.914,16.066,47.42
E01001442,46.212,254.211,58.266,24.68,51.08
E01001444,43.806,239.99,66.516,34.064,53.492
E01001445,41.77,181.2,53.531,21.879,46.341
E01001446,45.662,204.931,56.365,24.906,48.995
E01001447,43.636,64.013,47.163,3.604,46.052
E01001448,45.203,65.072,48.153,3.449,47.038
E01001449,44.868,116.948,50.654,10.731,47.688
E01001450,49.714,203.608,61.176,22.589,53.573
E01001451,47.238,180.179,51.873,10.052,49.518
E01001452,47.116,111.502,50.337,5.236,48.932
E01001453,46.021,99.164,50.357,5.681,49.24
E01001454,47.079,111.654,51.8,6.14,50.373
E01001455,49.459,145.439,55.539,11.663,52.84
E01001456,49.594,135.883,52.581,6.013,51.086
E01001457,46.635,190.859,54.411,15.691,49.691
E01001458,57.249,304.48,82.011,39.725,67.829
E01001459,52.405,172.227,59.804,16.755,55.029
E01001460,53.281,79.408,57.131,4.191,55.683
E01001461,52.877,370.569,63.685,23.127,56.697
E01001462,52.645,112.139,55.12,4.523,54.106
E01001463,53.902,183.351,61.256,15.78,57.116
E01001464,53.552,63.261,55.266,1.621,54.746
E01001465,56.955,316.23,75.944,32.652,63.481
E01001466,54.98,73.827,58.275,2.437,57.724
E01001467,55.369,89.955,58.791,3.331,58.287
E01001468,40.971,112.84,44.886,6.164,43.438
E01001469,45.603,102.634,49.676,7.05,47.61
E01001470,41.519,129.51,45.032,7.35,43.153
E01001471,42.648,113.523,47.465,7.444,46.164
E01001472,45.837,74.178,48.563,3.243,47.791
E01001473,45.376,92.26,46.985,2.79,46.28
E01001474,45.569,164.541,51.823,12.258,48.529
E01001475,46.146,122.251,48.133,4.069,47.299
E01001476,50.58,156.418,57.823,13.012,54.139
E01001477,47.279,246.061,51.933,11.366,49.118
E01001478,50.402,159.221,56.546,13.947,53.015
E01001479,50.403,144.198,55.007,10.9,52.18
E01001480,53.355,408.247,67.866,28.586,57.77
E01001481,50.854,81.156,54.269,4.088,53.411
E01001482,50.796,135.341,54.142,7.274,52.575
E01001483,47.16,209.507,51.627,11.046,49.343
E01001484,50.255,163.786,55.253,14.648,51.797
E01001485,54.687,163.973,62.772,14.983,58.632
E01001486,53.348,191.489,56.659,7.702,55.422
E01001487,52.463,138.119,58.761,11.552,55.936
E01001488,52.685,59.413,54.225,1.248,53.746
E01001489,51.688,74.948,54.17,3.269,53.386
E01001491,53.179,141.046,58.655,10.973,55.549
E01001492,54.292,81.267,56.312,3.575,55.354
E01001493,52.708,131.96,57.231,9.977,54.834
E01001494,53.004,114.02,57.9,7.325,56.119
E01001495,54.642,199.15,61.335,14.644,57.115
E01001496,53.333,111.867,57.554,6.468,56.126
E01001497,53.775,153.725,61.014,12.791,57.779
E01001498,54.852,300.278,62.704,23.689,57.296
E01001499,56.854,263.777,77.933,36.968,63.811
E01001500,55.363,212.129,67.171,24.312,59.945
E01001501,56.2,336.442,71.047,34.032,61.459
E01001502,50.292,146.014,54.624,10.254,52.407
E01001503,50.76,123.418,53.568,7.78,51.824
E01001504,48.503,157.354,54.346,13.398,50.922
E01001505,49.723,254.1,60.221,22.403,54.341
E01001507,50.745,273.868,63.154,26.908,55.34
E01001508,50.537,136.268,53.326,6.731,52.187
E01001509,50.516,150.738,57.109,14.514,52.846
E01001511,48.98,339.683,63.165,27.775,54.872
E01001512,48.674,174.682,53.946,12.385,50.916
E01001513,47.552,444.596,56.874,22.13,50.761
E01001514,48.73,56.15,50.724,1.372,50.764
E01001515,50.823,159.053,56.462,12.195,53.658
E01001516,48.53,386.028,64.476,29.668,54.153
E01001517,47.511,222.703,56.103,18.605,51.081
E01001518,46.081,233.035,54.066,16.984,49.821
E01001520,49.399,147.321,54.817,11.225,52.14
E01001521,50.501,167.999,55.721,9.411,53.135
E01001522,46.457,63.509,48.377,1.846,47.848
E01001523,46.713,138.008,49.945,7.449,47.785
E01001524,47.588,84.337,51.211,4.919,49.88
E01001525,48.829,86.086,51.377,3.732,50.485
E01001526,47.417,149.346,52.38,10.173,50.451
E01001527,53.423,332.652,64.045,23.694,58.397
E01001528,57.887,482.845,74.385,39.552,63.847
E01001529,57.222,157.051,66.709,16.666,60.426
E01001530,58.525,391.034,83.685,49.377,67.703
E01001531,52.368,101.478,55.407,5.778,53.914
E01001532,52.498,180.758,57.791,12.387,54.538
E01001533,52.936,125.393,55.132,5.064,54.01
E01001534,52.968,144.206,59.554,12.067,55.917
E01001535,54.024,310.332,61.19,14.564,58.354
E01001536,45.842,256.442,53.215,14.324,49.46
E01001537,44.976,257.338,54.177,18.419,49.302
E01001538,46.316,153.662,50.405,9.685,47.638
E01001539,46.318,97.318,49.799,6.498,48.162
E01001540,45.151,95.01,49.922,7.83,47.291
E01001541,45.66,62.742,47.576,1.653,47.115
E01001542,46.759,109.398,51.517,8.564,49.068
E01001543,46.418,103.245,48.868,4.214,47.941
E01001544,46.794,202.442,55.869,16.109,51.314
E01001545,43.743,153.892,48.958,10.676,47.116
E01001546,43.926,72.225,47.128,3.407,46.353
E01001547,44.345,237.404,51.962,18.412,47.724
E01001548,45.31,196.889,51.08,14.277,47.469
E01001549,45.731,224.644,54.779,21.726,48.913
E01001550,46.399,223.137,53.37,20.393,48.51
E01001551,48.291,275.409,80.061,37.803,63.054
E01001552,47.074,328.224,73.488,37.081,59.985
E01001553,55.551,182.572,61.616,13.155,58.759
E01001554,57.757,216.497,65.494,18.182,61.379
E01001555,59.185,217.424,68.268,20.63,63.293
E01001556,55.642,169.625,60.072,9.802,58.338
E01001557,57.487,65.656,60.712,1.358,60.518
E01001558,60.57,355.824,88.619,51.961,69.914
E01001559,53.478,868.68,71.782,38.356,61.58
E01001560,57.523,296.315,72.829,29.299,63.401
E01001562,59.193,249.509,72.501,30.063,63.096
E01001563,51.74,152.623,59.728,13.109,56.056
E01001564,51.477,131.156,54.851,7.988,53.211
E01001565,53.202,105.061,56.613,6.486,54.785
E01001566,53.02,118.164,56.153,5.021,55.003
E01001567,49.842,103.95,53.396,6.247,51.466
E01001568,48.712,104.747,51.245,3.524,50.437
E01001569,50.019,165.102,56.173,11.276,53.01
E01001570,51.131,162.337,55.235,8.61,53.106
E01001571,49.562,84.596,52.879,4.894,51.416
E01001572,49.136,121.918,53.198,6.495,51.397
E01001573,50.461,149.407,56.779,10.411,53.744
E01001574,47.414,160.914,52.862,11.324,49.67
E01001575,50.564,184.837,55.991,12.494,53.139
E01001576,49.497,91.295,51.67,3.58,50.891
E01001577,49.58,146.729,53.075,7.281,51.424
E01001578,49.552,66.167,51.196,1.941,50.472
E01001579,49.144,91.517,52.083,5.877,50.64
E01001580,60.173,194.903,71.106,17.836,65.215
E01001581,61.853,239.218,83.267,31.322,72.212
E01001582,57.829,180.921,67.779,17.188,62.577
E01001583,57.847,273.453,75.154,28.281,66.132
E01001584,57.425,175.433,60.501,7.704,59.177
E01001585,59.988,121.073,64.453,5.353,63.079
E01001586,59.633,110.153,62.145,3.511,61.592
E01001587,59.741,81.657,62.451,3.284,61.518
E01001588,55.379,166.997,60.416,10.162,57.815
E01001589,58.052,85.132,61.318,3.06,60.437
E01001590,59.545,86.878,62.902,3.33,62.234
E01001591,58.77,170.611,64.52,12.853,61.029
E01001592,60.218,245.219,75.406,31.232,65.452
E01001593,61.355,342.49,77.373,29.705,67.965
E01001594,59.879,170.269,65.943,12.608,62.397
E01001595,56.688,157.81,63.201,11.78,60.459
E01001596,46.454,78.577,49.661,4.487,48.452
E01001597,49.939,171.479,61.26,16.653,55.775
E01001598,48.795,203.433,55.61,14.745,51.51
E01001599,47.713,170.97,56.319,15.474,51.863
E01001600,49.763,252.032,60.604,20.661,53.345
E01001601,46.786,138.53,55.049,13.258,51.164
E01001602,48.805,103.812,53.413,8.278,50.995
E01001603,47.802,89.766,50.935,4.151,49.756
E01001604,55.627,263.502,68.093,24.358,60.816
E01001605,50.254,275.054,55.826,18.589,52.081
E01001606,52.135,129.159,57.961,9.479,55.474
E01001607,54.906,144.036,60.081,9.931,57.418
E01001608,51.631,262.363,64.136,23.659,57.455
E01001609,55.277,246.393,70.182,30.686,59.587
E01001610,52.495,152.919,60.674,12.587,57.59
E01001611,54.882,160.201,60.157,12.08,57.252
E01001613,47.987,173.85,53.238,8.183,51.288
E01001614,48.392,270.27,58.197,23.426,51.921
E01001615,49.077,223.218,55.731,14.413,51.784
E01001617,48.156,108.031,52.498,7.612,50.416
E01001618,47.661,92.329,50.917,4.935,49.558
E01001619,47.86,93.834,51.613,5.692,50.334
E01001620,56.879,279.026,78.071,35.928,64.769
E01001621,56.489,218.102,70.758,25.536,62.06
E01001623,58.099,209.977,70.916,18.569,65.302
E01001624,55.543,146.833,59.111,8.918,57.307
E01001625,56.608,183.029,67.083,16.797,61.105
E01001629,54.292,228.76,70.692,28.501,60.767
E01001631,55.616,264.337,73.606,28.935,64.342
E01001632,53.337,68.926,56.077,3.148,55.087
E01001633,52.997,104.546,57.667,7.882,55.789
E01001634,53.707,64.429,55.695,1.774,55.321
E01001635,51.133,107.007,54.545,6.053,52.815
E01001636,51.864,71.428,54.115,2.41,53.584
E01001637,52.861,93.158,55.432,4.214,54.394
E01001638,63.565,130.787,67.224,6.67,65.488
E01001641,63.377,286.494,76.166,23.743,68.357
E01001642,59.421,241.71,67.076,16.424,63.196
E01001644,65.039,280.6,85.571,36.148,72.793
E01001645,55.235,64.356,58.0,1.467,57.618
E01001646,55.266,160.869,60.707,12.164,57.92
E01001647,57.657,181.137,70.488,19.364,63.637
E01001648,54.436,154.866,57.098,7.837,55.452
E01001649,54.373,63.99,56.245,1.721,55.741
E01001650,58.033,161.335,63.149,10.367,60.143
E01001651,55.547,143.584,61.92,11.668,58.654
E01001652,57.802,254.79,73.674,26.732,64.278
E01001653,52.675,170.785,59.033,12.512,54.683
E01001654,52.108,109.57,55.301,4.493,54.499
E01001655,50.81,118.638,56.447,8.651,53.89
E01001656,57.448,63.927,59.226,1.168,58.953
E01001657,57.613,164.512,62.667,10.439,59.923
E01001658,55.528,170.664,61.634,12.202,58.36
E01001659,55.305,264.46,67.525,22.343,60.66
E01001660,54.811,238.689,71.366,30.218,61.323
E01001661,52.409,244.809,60.759,16.035,55.594
E01001664,62.661,303.703,76.804,28.419,69.179
E01001665,62.806,441.507,86.638,40.19,73.002
E01001666,61.47,191.499,71.419,15.273,66.608
E01001669,48.222,102.888,53.088,6.596,51.168
E01001671,49.742,84.503,54.319,5.1,52.757
E01001672,49.057,81.551,51.807,3.436,50.328
E01001673,52.34,228.594,69.301,29.117,59.454
E01001674,50.264,220.75,53.524,10.477,52.029
E01001675,50.634,226.385,58.279,17.47,55.415
E01001676,51.335,222.582,63.47,24.424,55.974
E01001677,50.501,213.913,57.169,16.483,53.293
E01001678,48.856,87.462,51.446,3.952,50.736
E01001679,53.806,144.262,56.449,7.14,55.111
E01001680,49.815,97.728,52.866,3.423,52.164
E01001681,51.016,58.243,53.721,1.437,53.637
E01001682,49.842,178.406,56.222,11.371,53.673
E01001683,51.807,107.606,55.024,7.129,53.286
E01001684,48.828,126.901,51.32,5.956,50.151
E01001685,49.31,73.209,52.276,3.118,51.74
E01001686,54.657,82.735,57.627,4.935,56.166
E01001687,50.669,352.077,63.285,22.497,56.891
E01001688,48.225,100.521,53.113,7.853,50.606
E01001690,49.091,93.441,53.924,5.974,52.332
E01001692,49.157,59.418,51.27,1.691,50.867
E01001693,49.453,130.525,57.679,10.605,53.69
E01001694,49.133,82.198,53.618,6.424,51.101
E01001695,55.723,108.057,61.251,8.575,58.348
E01001696,57.352,301.584,68.346,23.143,62.388
E01001697,55.988,85.998,59.931,4.976,58.239
E01001698,55.41,89.063,57.902,4.575,56.733
E01001699,55.206,215.693,61.35,13.016,57.552
E01001700,55.361,113.373,61.472,9.32,58.395
E01001701,54.475,201.756,60.193,12.814,56.598
E01001702,55.584,154.678,59.821,7.107,58.569
E01001703,54.068,90.515,58.305,4.834,57.094
E01001704,52.849,95.633,57.484,8.166,54.971
E01001705,57.701,135.18,61.406,8.042,59.51
E01001708,56.942,132.774,60.678,9.515,58.333
E01001710,57.636,69.774,59.568,1.575,59.116
E01001712,58.728,197.637,69.79,20.222,63.497
E01001714,64.158,259.731,75.473,21.643,69.158
E01001715,66.368,77.056,69.121,2.154,68.51
E01001716,66.669,227.996,82.549,29.481,72.53
E01001717,65.939,150.914,72.629,13.106,68.9
E01001718,67.647,206.061,81.508,22.041,74.256
E01001719,68.736,200.515,81.295,24.292,72.689
E01001720,67.06,200.338,79.325,22.885,72.207
E01001722,63.511,149.594,70.28,11.158,67.07
E01001723,64.112,111.269,67.531,5.68,66.246
E01001724,64.816,280.171,87.575,45.414,71.697
E01001725,63.273,71.348,65.359,1.695,64.805
E01001726,64.715,247.764,88.316,50.024,70.334
E01001727,62.446,108.7,64.386,3.164,63.733
E01001728,62.893,156.489,67.417,11.555,64.542
E01001729,66.445,206.915,76.769,17.266,72.427
E01001730,69.639,211.608,83.533,22.21,76.57
E01001731,71.064,288.467,91.929,33.631,79.241
E01001732,70.538,95.777,72.662,2.989,71.923
E01001733,64.718,226.604,75.154,19.37,69.56
E01001734,66.564,354.388,88.09,36.717,76.254
E01001735,66.992,211.255,80.095,21.143,74.733
E01001736,66.59,74.016,68.242,1.32,67.681
E01001737,66.654,183.07,71.251,11.531,69.1
E01001738,68.265,150.327,78.067,15.199,72.673
E01001739,68.313,225.564,76.466,14.854,71.838
E01001740,67.404,83.38,69.936,1.917,69.262
E01001741,66.675,199.382,75.39,20.722,69.326
E01001742,66.534,110.883,71.274,7.246,69.064
E01001744,71.513,363.963,81.015,24.346,75.945
E01001745,68.184,191.334,76.644,13.339,72.043
E01001746,66.69,109.049,72.715,9.047,69.493
E01001747,69.204,248.02,81.152,25.795,73.336
E01001749,71.176,171.025,82.433,17.074,77.126
E01001750,74.79,200.318,84.774,17.946,78.481
E01001751,73.494,154.698,81.336,13.163,76.968
E01001753,75.8,159.26,83.227,14.069,78.424
E01001755,77.288,125.587,82.929,8.921,79.947
E01001756,73.45,277.892,86.457,24.104,78.944
E01001757,68.808,137.505,75.991,12.194,72.43
E01001758,67.538,215.063,78.163,16.518,74.431
E01001759,68.673,114.257,73.165,6.543,71.694
E01001760,73.683,528.596,100.216,47.534,85.72
E01001761,71.937,217.342,87.222,24.309,78.042
E01001762,71.195,224.486,82.756,18.352,77.28
E01001763,70.672,195.628,76.654,12.418,73.246
E01001764,65.894,126.56,70.749,6.749,68.772
E01001765,65.833,192.685,71.626,12.193,68.53
E01001767,64.997,171.83,70.178,11.27,67.119
E01001768,65.008,109.636,68.524,6.325,67.01
E01001769,65.922,212.489,78.202,20.205,71.164
E01001770,66.455,188.412,76.08,18.492,70.209
E01001772,73.552,135.172,77.899,9.781,75.454
E01001773,73.813,167.181,85.244,20.49,78.518
E01001774,73.812,199.057,84.102,16.952,78.55
E01001775,73.067,146.663,77.876,9.095,74.776
E01001776,76.185,204.814,87.567,21.285,80.706
E01001777,77.638,214.159,89.03,21.969,81.789
E01001780,81.159,344.648,98.714,36.52,88.221
E01001781,76.093,168.833,84.592,14.208,80.443
E01001783,79.406,138.316,82.866,5.964,81.505
E01001784,77.724,107.614,81.705,4.865,80.679
E01001785,64.981,201.929,73.16,16.827,68.992
E01001786,59.405,186.157,64.013,10.595,60.934
E01001787,60.267,77.336,63.122,1.981,63.018
E01001788,61.471,67.86,63.361,1.379,63.034
E01001789,63.754,71.251,65.897,1.563,65.375
E01001790,61.897,70.81,65.052,1.785,64.981
E01001791,62.874,70.279,65.325,1.503,64.946
