LSOA21CD,NO2-2019-min,NO2-2019-max,NO2-2019-mean,NO2-2019-std,NO2-2019-median
E01001257,25.221,47.701,27.069,3.289,26.257
E01001258,25.82,41.138,27.045,1.683,26.616
E01001259,25.673,45.683,27.157,2.39,26.507
E01001260,25.89,48.128,27.863,3.039,27.005
E01001261,25.736,59.075,27.864,3.476,26.832
E01001262,26.08,61.004,28.241,4.391,26.976
E01001263,25.13,62.536,28.837,6.029,26.883
E01001264,25.679,60.456,28.126,4.848,26.645
E01001265,25.307,60.176,28.434,5.502,26.678
E01001266,25.4,63.053,27.865,4.367,26.541
E01001267,26.113,74.602,31.186,7.416,28.417
E01001268,25.683,58.246,28.845,5.762,26.947
E01001269,25.818,46.113,27.072,2.227,26.431
E01001270,25.296,34.252,26.227,1.298,25.899
E01001271,25.388,41.673,26.812,2.299,26.166
E01001272,25.303,56.246,27.175,2.606,26.306
E01001273,27.976,56.329,29.39,2.68,28.669
E01001274,27.844,42.168,28.539,0.974,28.33
E01001275,27.471,62.069,29.586,3.846,28.426
E01001276,28.463,71.841,33.256,7.848,30.579
E01001277,27.53,79.46,35.359,9.121,32.1
E01001278,27.836,94.887,35.773,10.07,32.011
E01001279,27.129,38.113,28.58,1.547,28.218
E01001280,27.109,68.719,29.736,4.859,28.138
E01001281,27.081,59.74,28.758,3.642,27.949
E01001282,26.125,32.631,26.476,0.453,26.346
E01001283,26.061,47.596,27.696,2.593,26.908
E01001284,25.521,46.056,26.546,2.244,26.023
E01001285,25.721,36.371,26.859,1.388,26.53
E01001286,26.054,39.393,26.591,1.148,26.366
E01001287,25.896,27.58,26.426,0.332,26.386
E01001288,25.753,35.859,26.949,1.429,26.572
E01001289,26.254,30.552,27.027,0.607,26.883
E01001290,25.518,45.599,26.528,1.637,26.116
E01001291,26.019,32.439,26.771,0.785,26.603
E01001292,26.014,33.228,26.909,0.757,26.767
E01001293,25.834,31.121,26.841,0.551,26.774
E01001294,25.363,40.343,26.94,2.25,26.513
E01001295,25.814,40.448,27.037,1.225,26.928
E01001296,25.798,30.43,26.6,0.689,26.404
E01001297,25.434,38.933,26.595,1.694,26.084
E01001298,26.064,44.242,27.589,2.6,26.8
E01001299,26.51,39.241,27.377,1.489,26.954
E01001300,27.541,43.371,28.368,1.32,27.989
E01001301,27.328,49.986,29.022,2.704,28.266
E01001302,26.595,44.81,27.948,2.167,27.465
E01001303,27.256,46.599,28.402,2.228,27.712
E01001304,27.403,37.583,28.328,1.474,27.99
E01001305,26.59,38.907,27.222,1.162,26.935
E01001306,26.551,27.996,26.866,0.269,26.78
E01001307,25.174,46.842,26.119,2.15,25.496
E01001308,25.233,42.844,25.841,0.94,25.575
E01001309,24.705,42.262,25.83,1.65,25.397
E01001310,25.063,57.291,27.38,3.627,26.323
E01001311,24.777,52.573,25.857,2.037,25.39
E01001312,25.378,47.554,27.634,3.387,26.587
E01001313,25.269,37.04,26.379,1.725,25.898
E01001314,25.237,37.455,26.236,1.675,25.74
E01001315,25.537,62.147,27.43,3.813,26.237
E01001316,24.818,54.639,27.368,4.307,26.04
E01001317,24.66,35.682,25.468,1.259,25.118
E01001318,24.687,63.11,26.453,4.021,25.526
E01001319,25.637,33.412,26.697,1.033,26.458
E01001320,24.336,54.223,27.402,5.429,25.447
E01001321,24.724,75.601,29.736,7.462,26.858
E01001322,25.254,61.637,27.797,4.396,26.54
E01001323,25.242,70.71,29.907,6.607,27.968
E01001324,25.114,89.903,29.873,8.688,26.764
E01001325,23.587,45.892,24.305,1.165,24.006
E01001326,24.612,84.579,27.992,6.352,25.945
E01001327,24.156,66.589,26.702,3.704,25.822
E01001328,24.785,87.608,29.564,7.706,27.051
E01001329,23.979,39.334,25.468,1.993,25.025
E01001330,25.108,38.672,26.808,2.061,26.302
E01001331,25.138,38.335,26.419,2.101,25.828
E01001332,25.419,42.935,26.401,1.709,25.963
E01001333,26.327,43.946,27.061,1.15,26.761
E01001334,26.295,30.929,26.786,0.552,26.575
E01001335,26.101,43.46,27.513,2.507,26.733
E01001336,26.473,48.526,28.226,2.807,27.414
E01001337,26.052,75.744,27.91,3.551,26.838
E01001338,26.06,60.386,27.424,2.709,26.673
E01001339,26.063,59.115,27.076,2.401,26.48
E01001340,26.665,45.583,28.825,2.912,27.91
E01001341,26.198,36.097,27.428,1.242,27.188
E01001342,25.952,35.038,26.939,0.885,26.731
E01001343,25.739,36.31,26.575,0.951,26.359
E01001344,25.437,43.687,27.094,1.844,26.801
E01001345,26.597,33.623,27.583,0.709,27.475
E01001346,25.741,56.439,27.882,3.454,27.072
E01001347,26.449,61.761,30.782,6.476,28.536
E01001348,26.835,65.426,32.262,7.797,29.003
E01001349,25.72,60.397,28.137,5.002,26.437
E01001350,27.791,39.923,28.617,1.281,28.281
E01001351,28.166,83.736,31.983,6.968,29.711
E01001352,27.947,53.538,29.804,3.43,28.83
E01001353,27.851,52.887,29.335,2.924,28.625
E01001354,27.829,56.296,29.868,3.588,28.893
E01001355,28.301,71.91,31.459,6.515,29.722
E01001356,28.15,30.799,28.861,0.486,28.796
E01001357,28.148,30.434,28.637,0.405,28.501
E01001358,27.651,52.351,28.847,1.61,28.478
E01001359,26.081,55.199,28.435,4.293,26.977
E01001360,26.306,33.613,27.049,0.711,26.906
E01001361,26.265,54.45,28.551,3.716,27.29
E01001362,26.09,56.158,27.478,2.636,26.693
E01001363,26.152,51.509,27.958,3.353,26.989
E01001364,25.598,31.107,26.289,0.685,26.07
E01001365,26.082,34.15,26.796,1.044,26.418
E01001366,26.981,31.562,27.607,0.558,27.491
E01001367,26.393,46.086,27.824,1.968,27.244
E01001368,27.085,31.251,28.124,0.575,28.198
E01001369,26.413,44.937,27.388,1.9,26.891
E01001370,26.889,54.048,28.794,2.189,28.427
E01001371,26.537,51.504,28.24,3.358,27.083
E01001372,26.385,29.525,26.84,0.401,26.744
E01001373,26.48,32.994,27.226,0.83,27.016
E01001374,28.308,35.133,28.865,0.723,28.703
E01001375,28.524,33.666,29.15,0.724,28.95
E01001376,28.46,43.674,29.301,1.558,28.953
E01001377,28.524,42.083,29.265,1.046,29.029
E01001379,28.562,35.896,29.018,0.851,28.797
E01001380,27.655,40.182,28.852,1.265,28.551
E01001381,28.475,86.732,30.098,5.712,28.979
E01001382,26.908,29.865,27.249,0.312,27.169
E01001383,26.609,29.858,26.985,0.469,26.849
E01001384,26.838,33.189,27.883,1.235,27.469
E01001385,26.828,33.833,27.701,1.203,27.294
E01001386,26.875,42.002,27.868,1.786,27.39
E01001387,26.942,43.469,27.839,1.735,27.456
E01001388,27.119,60.42,29.759,4.022,28.399
E01001389,26.659,51.171,28.308,3.121,27.427
E01001390,26.805,76.962,28.55,4.469,27.402
E01001391,26.601,76.112,29.201,5.609,27.602
E01001392,26.846,66.332,28.729,3.086,27.89
E01001393,26.598,80.961,28.918,5.589,27.423
E01001394,26.692,91.873,30.888,7.158,28.235
E01001395,26.063,35.256,26.771,0.967,26.552
E01001396,26.777,56.963,28.159,2.839,27.311
E01001397,26.76,64.011,30.187,6.011,28.062
E01001398,24.194,26.031,24.745,0.362,24.627
E01001399,24.739,56.737,28.055,5.474,26.18
E01001400,24.41,51.687,26.021,2.774,25.112
E01001401,24.556,56.452,27.183,4.811,25.553
E01001402,24.798,47.6,26.352,3.1,25.484
E01001403,25.156,58.065,27.48,4.489,26.074
E01001404,25.214,64.423,27.3,4.318,26.083
E01001405,23.983,32.826,24.541,1.054,24.289
E01001406,24.008,29.361,24.624,0.604,24.485
E01001407,21.504,49.486,22.572,2.051,22.185
E01001408,22.338,31.672,23.195,1.038,22.993
E01001409,22.933,78.276,26.693,6.301,24.7
E01001410,22.625,24.412,23.272,0.349,23.216
E01001411,22.335,37.035,23.856,2.213,23.195
E01001412,20.86,72.366,23.203,6.027,21.479
E01001413,21.587,28.892,22.233,0.729,22.131
E01001414,21.452,32.876,22.206,1.086,21.875
E01001415,21.639,47.002,23.889,3.154,23.019
E01001416,23.236,33.321,24.106,1.223,23.788
E01001417,21.131,55.557,21.98,1.576,21.677
E01001418,22.264,41.194,23.473,1.404,23.252
E01001419,22.201,47.454,24.004,2.44,23.674
E01001420,23.517,45.1,24.535,2.106,23.999
E01001421,23.783,45.79,25.65,3.079,24.705
E01001422,21.335,31.51,22.026,0.957,21.818
E01001423,25.785,39.986,26.796,1.693,26.243
E01001424,26.443,33.868,26.961,0.815,26.776
E01001425,25.941,72.017,29.952,6.738,27.64
E01001426,26.266,43.261,27.318,1.644,26.829
E01001427,25.487,82.116,29.706,6.087,28.047
E01001428,25.879,34.094,26.59,1.015,26.355
E01001429,26.417,54.279,28.584,3.565,27.353
E01001430,26.434,52.796,28.71,3.423,27.71
E01001431,26.426,44.851,27.943,2.229,27.358
E01001432,27.395,70.134,33.108,7.447,30.541
E01001433,22.553,46.455,24.33,2.695,23.61
E01001434,23.07,25.173,23.737,0.348,23.681
E01001435,23.211,25.348,23.805,0.401,23.711
E01001436,23.444,30.961,24.162,0.924,23.965
E01001437,22.212,59.715,23.753,2.493,23.283
E01001438,23.39,56.496,24.899,3.225,23.985
E01001439,23.646,46.118,26.451,3.463,25.206
E01001440,23.629,46.272,25.125,2.755,24.387
E01001441,22.537,44.955,23.642,2.127,23.204
E01001442,22.773,40.704,24.628,2.593,23.721
E01001444,22.073,65.992,27.462,8.435,24.488
E01001445,21.592,64.4,24.897,6.724,22.777
E01001446,22.414,36.345,23.651,1.901,23.049
E01001447,22.078,27.505,23.034,0.887,22.742
E01001448,22.591,29.492,23.367,1.154,22.985
E01001449,22.445,34.945,23.6,1.58,23.132
E01001450,23.89,49.591,26.016,3.646,24.801
E01001451,23.396,47.686,24.437,2.139,23.955
E01001452,23.426,47.357,24.679,2.189,24.061
E01001453,23.01,39.004,24.387,1.709,24.069
E01001454,23.376,48.944,25.251,2.363,24.694
E01001455,24.123,41.207,25.175,1.329,24.88
E01001456,24.386,48.642,25.622,2.642,24.949
E01001457,23.127,51.663,25.179,3.764,23.933
E01001458,27.014,67.203,33.486,8.141,30.472
E01001459,25.328,60.136,27.475,4.902,26.074
E01001460,25.755,34.46,26.937,1.343,26.461
E01001461,25.487,74.863,28.355,4.989,26.77
E01001462,25.432,30.747,26.073,0.757,25.871
E01001463,25.945,54.733,28.088,4.157,26.91
E01001464,25.849,28.912,26.408,0.559,26.211
E01001465,26.934,69.317,33.212,8.617,29.622
E01001466,26.223,31.745,27.284,0.775,27.128
E01001467,26.435,35.299,27.497,0.919,27.363
E01001468,21.322,45.003,22.574,2.108,22.071
E01001469,22.664,39.957,23.877,2.102,23.237
E01001470,21.425,44.113,22.53,1.785,22.057
E01001471,21.841,42.577,23.375,2.282,22.875
E01001472,22.696,29.886,23.578,0.995,23.315
E01001473,22.758,37.778,23.267,0.884,23.049
E01001474,22.81,42.937,24.122,2.369,23.472
E01001475,22.976,38.197,23.538,1.005,23.354
E01001476,24.423,39.977,25.722,1.884,25.249
E01001477,23.682,59.287,25.108,2.767,24.46
E01001478,24.435,56.893,26.335,4.276,25.145
E01001479,24.487,38.852,25.597,1.847,25.09
E01001480,25.108,77.317,29.313,6.935,26.901
E01001481,25.041,28.325,25.707,0.481,25.634
E01001482,25.039,36.669,25.72,0.945,25.554
E01001483,23.652,60.211,25.435,2.69,24.797
E01001484,24.332,53.175,25.795,3.718,24.758
E01001485,26.068,47.529,28.351,2.73,27.732
E01001486,27.032,48.614,29.506,2.385,29.11
E01001487,25.584,38.725,26.865,1.658,26.534
E01001488,25.413,31.233,26.111,0.735,25.918
E01001489,25.705,33.331,26.925,1.069,26.687
E01001491,25.688,44.721,27.204,2.638,26.367
E01001492,27.176,35.498,28.452,1.016,28.331
E01001493,25.461,46.465,26.659,2.594,26.028
E01001494,25.748,46.767,27.594,2.619,26.866
E01001495,25.86,65.885,27.444,3.439,26.484
E01001496,25.745,39.933,26.84,1.663,26.439
E01001497,26.219,52.919,28.411,3.596,27.447
E01001498,25.914,85.017,27.952,6.21,26.615
E01001499,26.696,61.334,32.52,7.806,29.341
E01001500,26.075,65.875,29.628,6.34,27.558
E01001501,26.225,74.31,29.953,6.511,27.851
E01001502,24.441,52.316,25.603,2.681,24.988
E01001503,24.451,49.919,25.348,2.292,24.795
E01001504,23.857,38.92,24.95,1.926,24.417
E01001505,23.941,47.08,25.754,2.813,24.939
E01001507,24.441,56.408,26.656,4.234,25.327
E01001508,24.254,38.332,25.432,2.214,24.817
E01001509,24.481,38.86,25.658,2.119,25.031
E01001511,23.93,79.584,28.04,6.467,25.874
E01001512,23.969,45.933,24.994,2.255,24.408
E01001513,23.288,107.067,26.048,5.81,24.296
E01001514,23.975,38.923,24.725,1.373,24.517
E01001515,24.503,54.362,26.464,3.807,25.38
E01001516,23.688,78.729,28.041,7.239,25.38
E01001517,23.27,50.93,25.454,3.725,24.286
E01001518,22.925,54.107,24.953,3.465,24.035
E01001520,24.251,40.432,25.48,2.017,24.975
E01001521,24.548,51.157,26.215,2.805,25.421
E01001522,23.14,28.3,23.729,0.55,23.583
E01001523,23.338,41.365,24.259,1.732,23.713
E01001524,23.762,35.076,24.902,1.633,24.464
E01001525,24.052,32.405,24.918,1.156,24.642
E01001526,23.552,41.082,24.676,1.703,24.355
E01001527,25.386,80.707,28.146,4.934,26.831
E01001528,26.653,82.278,30.66,6.921,28.515
E01001529,26.479,53.592,29.081,4.415,27.343
E01001530,26.865,82.525,31.703,7.923,29.038
E01001531,25.151,43.197,26.019,2.088,25.501
E01001532,25.121,55.125,26.532,2.934,25.706
E01001533,25.185,42.595,25.775,1.33,25.502
E01001534,25.231,48.804,27.017,2.952,26.115
E01001535,25.551,61.08,27.782,3.22,26.949
E01001536,22.768,55.37,24.737,2.951,23.886
E01001537,22.625,37.251,24.088,2.08,23.498
E01001538,22.877,39.125,23.786,1.776,23.222
E01001539,22.816,31.127,23.467,0.988,23.196
E01001540,22.507,38.072,23.592,1.766,23.05
E01001541,22.704,28.665,23.22,0.463,23.114
E01001542,22.902,34.169,23.698,1.212,23.389
E01001543,23.016,35.589,23.889,1.29,23.573
E01001544,23.193,54.647,25.071,3.138,24.192
E01001545,22.162,48.547,23.273,2.284,22.894
E01001546,22.142,26.007,22.754,0.476,22.669
E01001547,22.385,45.615,23.867,2.501,23.195
E01001548,22.637,47.719,24.015,2.968,23.211
E01001549,22.701,46.908,24.375,3.32,23.423
E01001550,22.901,49.795,24.32,3.136,23.513
E01001551,23.021,72.439,30.392,8.759,26.43
E01001552,22.68,63.723,28.786,8.929,25.424
E01001553,26.268,53.092,28.083,3.071,27.302
E01001554,26.622,46.748,27.951,2.359,27.458
E01001555,26.73,44.689,28.301,2.452,27.701
E01001556,26.425,66.045,27.821,3.31,27.179
E01001557,26.377,28.251,27.115,0.34,27.088
E01001558,27.43,80.676,33.548,9.989,29.664
E01001559,25.543,78.595,29.983,7.653,27.626
E01001560,26.977,71.992,31.735,7.252,29.15
E01001562,27.807,65.137,31.141,6.77,28.774
E01001563,24.953,69.979,27.51,4.381,26.312
E01001564,24.75,45.696,25.738,2.106,25.258
E01001565,25.332,42.426,26.604,2.247,25.95
E01001566,25.249,39.914,26.078,1.132,25.83
E01001567,24.277,37.84,25.345,1.715,24.79
E01001568,24.006,42.922,24.942,1.265,24.674
E01001569,24.463,44.68,25.865,2.361,25.17
E01001570,24.99,45.291,26.188,2.184,25.589
E01001571,23.841,32.791,24.688,1.171,24.395
E01001572,23.665,39.429,25.119,2.204,24.456
E01001573,24.213,49.482,25.885,2.71,25.064
E01001574,23.302,51.443,24.694,2.523,23.922
E01001575,24.179,67.706,25.531,3.005,24.876
E01001576,23.97,28.516,24.443,0.463,24.312
E01001577,23.78,36.866,24.427,1.242,24.162
E01001578,23.82,29.019,24.276,0.485,24.103
E01001579,23.865,28.53,24.343,0.587,24.195
E01001580,27.188,64.216,29.84,4.182,28.414
E01001581,27.541,65.347,31.839,6.31,29.741
E01001582,25.723,50.736,27.992,3.547,27.039
E01001583,26.266,65.965,30.279,5.835,28.274
E01001584,25.828,49.67,26.752,1.924,26.405
E01001585,27.114,35.95,28.168,0.995,27.86
E01001586,27.064,35.462,27.777,0.969,27.542
E01001587,27.02,37.874,28.093,1.461,27.641
E01001588,25.718,53.343,27.099,2.362,26.504
E01001589,26.61,35.904,27.516,0.862,27.263
E01001590,27.002,34.296,28.036,0.847,27.912
E01001591,26.858,52.635,28.321,3.143,27.427
E01001592,27.216,70.42,31.373,7.144,28.971
E01001593,27.572,74.046,31.622,6.617,29.333
E01001594,27.054,51.606,28.482,2.835,27.729
E01001595,25.927,49.377,27.484,2.489,26.998
E01001596,22.683,33.454,23.69,1.596,23.29
E01001597,23.956,66.084,27.501,5.198,25.7
E01001598,23.467,68.213,25.978,4.956,24.513
E01001599,23.055,76.405,25.447,4.251,24.191
E01001600,23.853,60.671,26.768,4.964,24.974
E01001601,22.758,47.214,25.028,3.31,24.084
E01001602,23.464,42.643,25.077,2.72,24.165
E01001603,23.072,32.616,24.04,1.159,23.691
E01001604,25.785,68.062,29.052,5.304,27.374
E01001605,24.548,65.158,26.827,4.957,25.452
E01001606,25.018,40.849,26.888,2.436,26.145
E01001607,25.685,47.072,27.593,2.969,26.574
E01001608,24.526,64.672,27.473,4.926,25.939
E01001609,25.328,81.401,28.946,6.934,26.461
E01001610,25.07,50.008,26.981,2.569,26.26
E01001611,25.367,53.572,26.971,2.871,26.231
E01001613,23.4,50.485,25.137,2.647,24.431
E01001614,23.531,69.257,26.372,5.713,24.661
E01001615,23.659,59.561,25.159,2.861,24.356
E01001617,23.443,44.915,24.64,2.074,24.058
E01001618,23.243,34.919,24.334,1.674,23.831
E01001619,23.265,40.017,24.362,1.633,23.98
E01001620,25.896,75.538,30.556,7.388,27.679
E01001621,25.774,65.591,30.071,6.684,27.666
E01001623,26.17,52.414,29.479,4.473,27.961
E01001624,25.535,46.989,26.711,2.426,26.086
E01001625,25.899,69.28,29.31,4.709,27.478
E01001629,25.658,61.008,29.384,6.108,27.211
E01001631,25.815,66.155,30.673,7.175,28.465
E01001632,25.392,36.855,26.87,2.147,26.085
E01001633,25.184,35.426,26.13,1.429,25.667
E01001634,25.433,37.947,26.53,2.047,25.984
E01001635,24.89,44.777,26.124,2.3,25.467
E01001636,24.886,39.1,25.923,1.678,25.476
E01001637,25.192,51.131,26.222,2.279,25.683
E01001638,27.459,35.489,28.069,0.884,27.753
E01001641,27.803,59.809,30.551,4.31,29.123
E01001642,26.781,69.654,28.563,3.747,27.61
E01001644,27.685,68.515,32.196,6.516,29.905
E01001645,25.524,35.923,26.413,0.812,26.199
E01001646,25.56,46.003,27.25,2.834,26.427
E01001647,26.179,52.572,29.897,5.189,27.982
E01001648,25.259,54.736,26.171,2.311,25.626
E01001649,25.231,35.603,25.812,0.829,25.571
E01001650,25.976,49.39,27.319,2.408,26.698
E01001651,25.769,48.465,27.132,2.687,26.355
E01001652,26.212,67.07,30.59,6.341,28.211
E01001653,24.423,45.564,26.36,3.567,25.14
E01001654,24.505,38.714,25.311,1.155,25.049
E01001655,24.038,43.265,25.512,2.31,24.899
E01001656,25.509,27.136,25.973,0.311,25.906
E01001657,25.611,55.739,26.91,2.268,26.326
E01001658,25.277,52.421,26.893,3.273,25.909
E01001659,25.245,71.122,28.566,5.698,26.649
E01001660,25.11,53.465,28.382,5.057,26.607
E01001661,24.436,75.018,26.517,4.306,25.179
E01001664,27.745,64.632,31.348,6.13,29.372
E01001665,27.736,77.252,33.495,8.768,30.307
E01001666,27.773,69.283,30.506,4.471,29.228
E01001669,23.569,33.74,24.749,1.356,24.376
E01001671,24.081,36.663,25.665,1.792,25.119
E01001672,23.919,29.101,24.645,0.775,24.32
E01001673,24.848,51.898,27.628,4.076,26.291
E01001674,24.254,47.755,25.053,1.59,24.756
E01001675,24.585,44.092,26.231,2.148,25.722
E01001676,24.353,53.525,27.214,4.671,25.598
E01001677,24.35,49.359,25.678,2.915,24.924
E01001678,23.788,36.953,24.526,1.255,24.296
E01001679,25.132,49.096,25.906,2.013,25.474
E01001680,24.119,38.529,25.013,1.263,24.741
E01001681,24.398,27.095,25.056,0.366,25.018
E01001682,24.416,55.575,26.122,3.23,25.27
E01001683,24.639,41.82,25.834,2.161,25.23
E01001684,23.784,42.304,24.644,1.536,24.335
E01001685,23.942,33.038,24.891,1.128,24.647
E01001686,25.065,32.11,25.754,0.927,25.488
E01001687,24.425,70.558,28.248,5.806,26.445
E01001688,23.57,41.317,24.849,2.035,24.235
E01001690,23.823,36.599,25.156,1.672,24.708
E01001692,23.827,26.091,24.287,0.382,24.197
E01001693,23.918,40.976,26.393,3.065,25.093
E01001694,23.829,38.047,25.723,2.657,24.704
E01001695,25.786,36.675,26.967,1.67,26.473
E01001696,26.2,58.926,29.897,5.193,28.349
E01001697,25.879,41.892,27.156,1.921,26.554
E01001698,25.367,41.789,26.33,1.994,25.893
E01001699,25.86,70.237,27.853,3.78,26.637
E01001700,25.717,48.427,27.548,3.745,26.403
E01001701,25.356,57.348,27.483,3.623,26.288
E01001702,25.475,45.383,26.721,1.535,26.389
E01001703,25.462,32.583,26.408,1.118,26.1
E01001704,24.83,49.098,26.626,3.721,25.58
E01001705,26.57,49.76,27.65,2.576,26.942
E01001708,26.287,45.251,27.312,2.353,26.691
E01001710,26.496,30.968,27.035,0.496,26.896
E01001712,26.63,57.044,28.735,3.611,27.602
E01001714,28.824,69.554,31.755,4.904,30.268
E01001715,29.398,32.763,30.036,0.516,29.94
E01001716,29.452,65.022,32.596,5.73,30.689
E01001717,29.395,50.8,31.096,3.389,30.044
E01001718,29.667,52.706,31.639,2.831,30.76
E01001719,29.896,52.364,31.906,3.656,30.565
E01001720,29.51,50.772,31.077,2.586,30.325
E01001722,28.737,56.558,29.958,2.221,29.422
E01001723,28.861,37.69,29.937,1.428,29.552
E01001724,28.908,62.503,32.914,6.163,30.659
E01001725,28.534,30.152,28.974,0.342,28.863
E01001726,28.861,56.816,32.445,6.962,29.914
E01001727,28.414,41.901,29.089,1.136,28.815
E01001728,28.692,47.248,30.123,2.933,29.248
E01001729,29.311,51.026,31.332,2.651,30.695
E01001730,30.243,55.426,33.508,4.49,32.039
E01001731,30.545,58.866,34.292,5.188,32.128
E01001732,30.383,35.871,30.863,0.588,30.682
E01001733,28.717,50.986,30.413,2.713,29.641
E01001734,29.352,57.923,32.668,4.402,31.125
E01001735,29.52,55.421,32.299,3.898,31.215
E01001736,29.582,31.03,30.051,0.323,29.954
E01001737,29.59,49.245,30.705,2.244,30.247
E01001738,30.037,48.716,31.728,2.766,30.833
E01001739,30.059,47.389,31.873,2.498,31.0
E01001740,29.89,35.23,30.873,0.987,30.625
E01001741,29.472,42.448,30.554,2.054,29.943
E01001742,29.489,39.712,30.591,1.612,30.106
E01001744,30.993,52.187,33.472,4.154,32.213
E01001745,30.176,47.65,31.925,2.618,30.942
E01001746,29.792,40.826,31.323,2.331,30.487
E01001747,30.312,51.906,32.655,3.725,31.427
E01001749,30.865,47.253,32.977,2.962,32.063
E01001750,31.896,45.037,33.371,2.236,32.566
E01001751,31.547,50.354,33.491,2.98,32.472
E01001753,32.215,40.533,32.943,1.022,32.597
E01001755,32.903,39.96,34.061,1.237,33.672
E01001756,31.526,55.403,33.76,3.49,32.578
E01001757,30.038,43.039,31.42,2.166,30.753
E01001758,29.815,56.345,31.963,2.94,31.25
E01001759,30.183,38.149,31.126,1.128,30.869
E01001760,30.948,58.289,34.304,4.45,32.677
E01001761,30.879,53.87,33.592,4.033,32.023
E01001762,30.684,80.793,32.775,4.131,31.705
E01001763,30.669,79.693,32.309,3.827,31.387
E01001764,29.277,41.788,30.795,1.901,30.212
E01001765,29.407,42.77,30.876,2.07,30.242
E01001767,29.115,57.632,30.687,3.611,29.781
E01001768,29.078,34.491,29.588,0.69,29.392
E01001769,29.193,53.417,31.297,3.135,30.261
E01001770,29.616,68.074,32.311,5.031,30.652
E01001772,31.738,40.583,32.69,1.49,32.27
E01001773,31.914,48.068,33.7,3.125,32.796
E01001774,32.313,55.385,34.634,3.454,33.406
E01001775,31.957,40.982,33.073,1.891,32.384
E01001776,32.675,53.909,34.181,2.56,33.507
E01001777,33.256,51.727,35.121,2.914,34.269
E01001780,34.67,111.058,40.446,11.284,36.628
E01001781,33.078,62.175,35.761,4.441,34.496
E01001783,34.048,54.238,34.909,1.742,34.594
E01001784,33.463,40.278,34.547,1.005,34.38
E01001785,28.814,45.803,30.335,2.339,29.709
E01001786,27.265,53.33,28.355,2.186,27.704
E01001787,27.575,30.101,28.326,0.449,28.345
E01001788,27.971,29.303,28.431,0.312,28.375
E01001789,28.551,29.93,28.896,0.294,28.774
E01001790,28.06,29.982,28.799,0.41,28.762
E01001791,28.341,29.948,28.902,0.332,28.83
E01001792,28.684,66.72,32.61,6.039,30.505
E01001793,28.466,56.262,29.878,2.335,29.349
E01001794,29.444,69.422,31.315,3.748,30.343
E01001795,28.895,54.136,31.375,3.854,30.188
E01001796,28.785,30.691,29.339,0.406,29.239
E01001798,28.669,55.715,31.257,4.622,29.728
E01001799,28.391,30.097,28.774,0.327,28.642
E01001800,28.496,33.964,29.786,1.253,29.361
E01001801,28.722,43.299,29.578,1.677,29.065
E01001802,28.49,37.472,29.521,1.684,29.008
E01001803,28.961,49.858,30.322,2.473,29.546
E01001804,28.462,38.496,29.44,1.429,29.032
E01001805,28.826,43.327,30.028,1.713,29.485
E01001806,28.845,51.48,30.291,2.664,29.559
E01001807,28.254,40.764,29.494,2.092,28.867
E01001808,28.711,89.528,33.531,8.28,30.382
E01001809,28.441,39.87,29.391,1.478,29.03
E01001811,28.549,68.832,32.541,5.981,30.175
E01001812,28.23,38.699,28.772,1.017,28.518
E01001813,29.08,67.898,33.52,6.478,31.059
E01001814,28.167,60.238,31.575,5.246,29.947
E01001815,30.593,37.397,31.372,0.775,31.199
E01001816,30.497,43.684,31.465,1.824,31.022
E01001819,31.078,47.531,32.81,2.696,31.898
E01001820,31.169,48.424,32.621,2.149,32.031
E01001821,31.157,32.602,31.684,0.336,31.609
E01001822,28.408,53.695,30.386,3.472,29.359
E01001823,27.273,28.772,27.713,0.31,27.639
E01001824,27.349,50.964,29.685,3.632,28.576
E01001825,27.703,29.393,28.312,0.333,28.296
E01001826,27.923,52.803,29.719,2.595,29.059
E01001827,27.348,49.634,28.605,2.212,28.125
E01001828,27.57,29.724,28.323,0.438,28.302
E01001829,29.453,56.669,30.812,3.215,29.889
E01001830,29.487,51.086,31.212,3.63,30.01
E01001831,29.974,58.372,32.688,4.008,31.317
E01001832,29.963,53.928,32.546,4.28,30.986
E01001833,30.034,47.965,31.279,2.122,30.609
E01001834,29.716,44.755,31.143,2.325,30.446
E01001835,29.77,41.624,30.631,1.45,30.388
E01001836,30.519,50.272,32.806,3.523,31.478
E01001837,30.821,55.944,34.324,4.012,32.832
E01001838,30.52,43.565,31.53,1.55,31.206
E01001839,30.974,60.276,34.182,4.809,32.346
E01001840,30.488,49.594,32.239,2.94,31.344
E01001841,29.956,46.903,31.649,2.73,30.827
E01001842,30.798,41.053,31.752,0.973,31.622
E01001843,30.575,32.301,31.146,0.393,31.077
E01001844,30.022,52.309,32.776,3.498,31.6
E01001845,29.954,54.653,32.064,3.255,31.092
E01001846,28.632,71.261,34.066,7.413,31.065
E01001847,29.552,48.229,31.99,3.132,30.908
E01001848,29.936,79.455,33.992,6.237,31.674
E01001849,28.521,74.795,32.98,6.477,30.46
E01001850,30.271,56.35,32.152,2.728,31.343
E01001851,30.346,32.594,30.905,0.459,30.819
E01001852,30.921,51.202,32.802,2.544,32.165
E01001853,30.044,37.746,30.855,0.739,30.775
E01001854,31.005,75.284,33.23,5.888,31.787
E01001855,30.599,33.201,31.294,0.499,31.228
E01001856,29.897,68.679,33.165,6.683,31.088
