MSOA21CD,NOx-2013-min,NOx-2013-max,NOx-2013-mean,NOx-2013-std,NOx-2013-median
E02000549,40.777,208.917,50.108,14.895,46.422
E02000550,42.583,172.87,48.134,8.613,46.433
E02000551,39.935,193.2,50.154,16.864,45.332
E02000552,37.627,148.639,43.21,7.881,41.208
E02000553,38.148,241.532,47.516,14.983,43.509
E02006792,53.252,366.449,74.903,33.761,64.382
E02006972,50.605,297.888,67.886,32.108,58.168
E02006973,48.316,295.052,68.234,29.76,60.891
E02000554,53.359,172.775,65.592,15.987,60.524
E02000555,53.557,265.108,67.887,22.946,60.42
E02000556,56.194,237.657,65.833,16.527,61.621
E02000557,58.716,315.691,79.014,31.624,67.503
E02000558,57.168,327.14,75.457,31.864,65.7
E02000559,58.221,323.179,70.148,22.698,63.261
E02000560,59.463,376.845,80.909,30.214,70.509
E02000561,57.226,242.35,63.577,13.848,60.125
E02000562,58.263,154.817,67.074,14.211,62.296
E02000563,57.527,336.127,70.981,23.155,64.104
E02000564,59.637,276.875,75.512,24.456,67.452
E02000565,59.299,223.893,73.46,17.622,67.799
E02000566,59.049,282.219,71.308,22.356,65.032
E02000567,61.827,323.308,77.661,24.578,69.4
E02000568,62.065,224.725,75.209,19.049,69.393
E02000569,63.665,248.686,81.492,27.693,71.845
E02000570,62.174,178.556,71.31,11.534,68.292
E02000571,64.76,264.578,76.795,24.139,69.288
E02000572,68.809,274.139,84.096,23.828,76.971
E02000573,65.475,402.95,89.197,41.8,76.238
E02000574,71.295,431.084,98.185,39.332,83.766
E02000575,73.109,392.102,98.497,35.568,84.621
E02000576,72.028,362.349,92.835,37.599,79.58
E02000577,56.119,326.841,77.26,30.066,68.577
E02000578,58.975,234.697,74.251,25.381,66.528
E02000579,59.056,364.436,82.118,33.919,70.096
E02000580,65.745,212.923,78.501,19.192,71.779
E02000581,61.596,179.763,73.443,17.117,67.433
E02000582,64.795,342.128,79.665,25.144,71.394
E02000583,61.48,376.564,77.926,31.354,68.186
E02000584,61.552,551.971,82.95,41.172,71.806
E02000585,60.826,479.073,82.126,35.876,71.176
E02000586,68.067,526.553,89.899,46.22,76.684
E02000587,62.474,392.793,85.539,35.044,74.022
E02000588,70.94,525.809,101.621,49.984,84.303
E02000589,67.352,319.799,92.347,43.954,78.22
E02000590,70.098,412.904,98.227,43.637,82.477
E02000591,70.635,442.958,108.058,51.697,86.416
E02000592,69.341,338.466,92.873,38.012,79.955
E02000593,65.742,316.775,88.34,31.856,77.685
E02000594,66.315,406.637,86.859,35.562,73.893
E02000595,69.887,355.25,90.877,36.587,77.47
E02000596,65.503,268.551,83.934,29.585,73.924
E02000597,63.308,424.318,99.542,45.864,82.459
E02000598,42.279,187.6,50.774,11.941,47.913
E02000599,42.964,320.664,50.774,13.773,46.658
E02000600,43.754,174.978,54.418,13.595,50.99
E02000601,43.21,232.468,51.226,14.672,47.681
E02000602,45.124,429.948,63.98,28.647,55.178
E02000603,43.896,175.275,52.186,11.859,49.231
E02000604,43.95,251.452,50.867,11.287,48.274
E02000605,41.845,155.761,48.806,8.779,47.254
E02000606,41.109,470.285,64.461,31.895,54.13
E02000607,43.294,192.752,48.67,9.758,46.582
E02000608,40.182,178.522,52.297,13.316,48.707
E02000609,41.77,320.569,56.583,22.726,49.296
E02000610,40.262,193.478,52.126,16.924,48.334
E02000611,41.872,211.946,50.043,17.976,45.244
E02000612,40.704,261.307,49.584,16.391,45.77
E02000613,40.188,240.694,51.217,16.388,46.804
E02000614,37.906,287.124,51.19,22.502,44.885
E02000615,39.193,286.212,50.342,19.714,44.755
E02000616,34.59,106.922,41.688,5.67,40.992
E02000617,31.902,145.216,37.885,9.112,34.974
E02000619,69.591,361.818,84.339,25.713,77.188
E02000620,70.442,342.37,90.785,33.734,78.958
E02000621,63.425,421.524,93.956,48.356,75.515
E02000622,62.034,444.81,86.272,35.014,75.512
E02000623,62.781,204.4,74.463,17.667,68.95
E02000624,63.839,262.398,76.507,23.615,69.187
E02000625,62.069,257.925,74.693,23.741,66.561
E02000626,60.488,213.059,67.873,11.232,64.638
E02000627,60.617,239.258,70.36,16.39,65.796
E02000628,62.86,436.69,84.199,42.248,70.482
E02000629,60.558,219.755,72.637,22.519,65.609
E02000630,60.951,306.376,79.33,28.053,70.251
E02000631,58.325,306.737,69.743,20.65,63.554
E02000632,59.797,400.059,70.771,24.249,64.667
E02000633,59.422,398.19,80.731,37.648,69.124
E02000634,57.211,324.393,76.607,28.216,67.039
E02000635,53.209,231.866,66.076,17.897,61.59
E02000636,56.451,270.34,67.275,21.597,61.237
E02000637,56.053,325.257,69.256,28.728,62.241
E02000638,57.98,311.634,72.138,32.364,62.528
E02000639,58.324,349.761,75.877,29.931,65.938
E02000640,57.043,233.668,65.507,15.177,61.681
E02000641,53.507,172.607,63.245,14.551,59.0
E02000642,53.137,234.577,63.544,16.441,58.565
E02000643,53.118,310.367,65.945,24.124,59.761
E02000644,52.417,211.842,59.364,11.786,55.939
E02000645,49.683,188.155,60.241,15.138,55.695
E02000646,52.169,432.159,67.024,32.434,58.026
E02000647,50.767,162.999,56.616,11.331,53.57
E02000648,48.932,139.309,55.401,9.674,52.595
E02000649,51.403,396.933,67.978,33.024,57.836
E02000650,48.723,158.607,55.574,10.451,52.775
E02000651,48.323,243.647,60.296,24.592,53.204
E02000652,47.647,165.061,53.853,10.024,51.461
E02006801,76.321,592.838,106.178,46.294,89.736
E02000653,54.236,177.295,62.07,10.675,60.018
E02000654,53.603,196.762,64.119,16.413,59.689
E02000655,55.469,454.116,64.924,24.111,59.785
E02000657,57.515,342.151,78.171,32.792,67.013
E02000658,55.633,395.539,74.635,33.168,64.124
E02000659,51.035,407.141,62.854,19.021,57.871
E02000660,53.827,217.027,64.429,16.193,59.897
E02000661,50.634,281.311,63.983,21.047,57.575
E02000662,51.37,148.698,59.96,8.261,58.016
E02000663,51.383,216.803,60.427,15.056,57.487
E02000665,49.831,220.211,59.173,16.148,55.367
E02000666,50.031,232.817,59.745,14.673,56.163
E02000667,49.065,234.799,59.62,16.838,55.306
E02000668,48.839,283.247,59.355,20.087,54.584
E02000669,49.923,257.808,58.637,16.42,54.989
E02000670,49.139,273.619,62.725,23.842,55.968
E02000671,49.053,231.375,57.496,15.913,53.242
E02000672,49.571,377.898,66.157,33.703,56.354
E02000673,50.441,241.555,58.343,15.017,53.647
E02000674,47.175,170.73,55.045,14.327,51.396
E02000675,44.714,345.66,55.863,19.037,50.659
E02000676,49.558,189.947,57.535,15.292,53.213
E02000677,45.966,256.853,54.72,17.932,50.592
E02000678,45.073,239.372,52.804,13.74,49.286
E02000679,46.916,166.286,53.439,10.248,50.868
E02000680,49.851,173.477,57.835,13.916,53.555
E02000681,46.59,303.607,54.135,15.276,50.699
E02000682,45.416,197.476,53.694,14.143,50.498
E02000683,40.262,134.766,49.2,10.571,47.282
E02000685,48.467,177.416,55.954,14.603,51.835
E02000686,42.092,210.002,51.102,13.209,48.771
E02000687,46.768,156.559,54.505,12.608,50.998
E02006783,44.799,182.474,52.275,12.315,49.194
E02006784,42.144,242.89,51.091,13.115,47.924
E02006798,55.634,419.38,72.061,32.499,63.494
E02007008,55.363,358.906,80.911,41.79,67.016
E02007009,51.875,376.051,69.824,31.976,60.637
E02000689,47.145,201.528,55.804,10.788,53.641
E02000690,43.171,171.044,47.769,6.669,45.964
E02000691,49.728,241.889,59.77,15.101,55.34
E02000692,47.999,242.004,58.187,15.21,53.93
E02000693,49.162,292.862,58.946,20.404,53.039
E02000694,49.661,287.851,57.944,17.324,53.106
E02000695,48.846,136.355,54.085,8.283,52.241
E02000696,48.846,207.369,54.77,12.504,51.809
E02000697,46.546,237.082,62.593,22.913,55.95
E02000698,44.672,151.835,50.473,8.932,48.103
E02000699,46.425,162.195,55.989,11.774,53.07
E02000700,46.136,248.718,54.727,14.015,50.708
E02000701,49.072,280.954,61.581,22.538,54.358
E02000702,46.215,223.914,54.709,13.917,51.127
E02000703,46.397,166.036,55.229,13.879,51.527
E02000704,43.797,191.572,55.595,14.055,51.632
E02000705,47.018,146.983,53.089,8.967,50.916
E02000706,47.212,236.024,55.917,15.891,51.852
E02000707,44.69,173.943,52.088,12.204,49.307
E02000708,41.101,213.467,52.137,15.675,48.372
E02000709,41.675,146.846,48.648,6.767,48.054
E02000710,42.859,237.665,54.27,17.582,49.234
E02000711,46.038,501.055,60.669,30.205,52.13
E02000712,42.643,142.264,50.783,9.33,48.989
E02000713,40.71,132.512,47.428,7.068,46.493
E02000714,48.272,144.802,58.796,11.27,55.538
E02000715,47.609,242.086,60.213,23.962,53.017
E02000716,43.635,231.226,52.457,13.316,48.465
E02000717,47.654,307.866,63.729,24.66,55.153
E02000718,47.536,573.622,64.182,28.653,55.18
E02000719,49.104,177.656,57.255,12.925,53.486
E02000720,46.904,193.242,60.041,16.183,55.757
E02000721,50.793,218.562,61.568,18.552,56.067
E02000722,51.01,173.873,63.069,17.51,57.36
E02000723,47.903,195.971,55.868,15.37,51.579
E02000724,47.784,143.055,52.333,9.087,50.544
E02000725,54.23,719.583,77.372,40.895,64.948
E02000727,50.776,139.605,59.045,14.187,54.236
E02000728,48.07,194.112,59.806,20.291,54.299
E02000729,48.888,148.467,55.54,11.319,52.452
E02000730,50.103,134.929,56.654,12.171,53.119
E02000731,49.819,234.74,65.33,25.685,56.579
E02000732,49.324,131.971,53.441,7.387,51.876
E02000733,52.163,212.402,65.3,17.876,60.128
E02000734,51.976,174.886,63.285,18.366,57.697
E02000735,49.341,149.564,54.401,9.263,52.143
E02000736,53.728,466.768,76.773,45.185,61.034
E02000737,49.697,196.691,58.357,14.323,55.529
E02000738,50.201,142.159,55.414,10.316,53.1
E02000739,52.174,205.238,63.334,18.874,57.148
E02000740,50.327,129.334,55.886,7.572,54.174
E02000741,50.48,221.955,59.295,18.538,54.527
E02000742,50.517,309.986,64.965,25.566,58.775
E02000743,51.973,325.783,68.866,30.36,59.912
E02000744,53.592,421.022,78.683,46.373,63.295
E02000745,51.929,507.173,77.1,47.184,62.588
E02000746,41.987,381.206,56.01,22.937,50.39
E02000747,51.54,393.132,67.734,27.35,59.634
E02000748,49.867,132.123,56.848,9.495,54.068
E02000749,51.053,479.517,62.014,21.646,57.733
E02006995,50.45,303.616,60.718,26.691,53.691
E02006996,50.839,581.477,63.568,23.137,57.387
E02006997,51.77,305.447,60.992,18.583,56.205
E02006998,45.545,166.758,54.242,9.972,52.141
E02006999,49.844,195.364,58.882,16.614,54.071
E02000751,35.975,188.247,44.91,11.394,42.17
E02000752,29.371,157.557,34.818,8.654,32.696
E02000753,33.628,87.956,38.236,4.16,37.585
E02000754,36.157,143.723,44.468,7.59,43.841
E02000755,37.968,167.365,52.108,17.992,46.433
E02000756,33.994,193.894,41.347,10.215,38.869
E02000757,44.019,277.137,62.828,30.067,52.838
E02000758,38.129,195.076,44.476,8.331,43.297
E02000759,41.322,559.732,68.534,40.929,55.445
E02000760,38.489,180.701,45.948,11.488,43.343
E02000762,41.353,206.097,51.976,16.734,46.918
E02000763,32.196,240.697,38.057,10.689,35.614
E02000764,44.389,350.517,57.175,19.622,52.419
E02000765,41.861,183.908,53.44,17.668,47.903
E02000767,41.076,197.016,51.276,16.362,46.5
E02000768,43.404,420.409,66.331,42.212,52.141
E02000770,38.035,264.309,50.611,21.131,45.668
E02000772,37.93,210.713,45.876,13.314,42.047
E02000773,41.928,231.62,54.349,20.183,48.622
E02000774,39.298,176.029,45.791,11.376,42.545
E02000776,43.268,178.823,50.234,10.558,47.773
E02000777,43.265,188.33,49.106,9.069,47.013
E02000779,45.747,206.632,62.069,21.933,55.321
E02000781,42.193,158.964,48.15,9.336,46.236
E02000782,47.721,560.829,72.632,41.351,58.786
E02000783,43.394,136.564,52.526,9.845,51.358
E02006800,39.963,188.204,49.1,11.475,46.184
E02006924,41.513,484.162,60.4,28.825,52.17
E02006925,41.384,538.819,54.271,23.573,47.838
E02007017,38.546,151.512,46.844,13.057,43.578
E02007018,39.657,135.886,46.472,9.745,43.818
E02007019,43.947,387.913,61.623,24.152,54.755
E02007020,44.175,150.347,50.464,11.187,47.937
E02000784,50.352,311.372,60.257,16.449,57.256
E02000785,45.005,327.024,52.835,16.531,47.728
E02000786,50.459,255.479,62.845,19.604,57.312
E02000787,49.602,251.978,59.552,18.595,54.373
E02000788,46.069,240.495,61.72,27.325,54.198
E02000789,43.63,161.862,50.608,10.786,47.205
E02000790,46.898,253.966,60.581,20.484,54.655
E02000791,46.804,251.796,60.082,20.066,53.576
E02000792,44.12,183.77,53.645,12.978,51.673
E02000793,45.47,123.444,51.737,6.789,50.009
E02000794,45.368,259.521,59.373,19.867,53.858
E02000795,41.632,156.698,46.011,6.681,44.398
E02000796,41.498,179.642,50.965,13.492,47.507
E02000797,43.978,243.67,57.569,18.848,52.531
E02000798,41.124,178.818,50.152,11.763,47.957
E02000799,42.674,189.982,50.932,11.644,48.276
E02000800,41.882,85.302,45.104,4.152,43.537
E02000801,42.293,163.076,51.44,11.693,48.488
E02000802,38.868,142.048,48.484,10.803,46.801
E02000803,38.622,159.236,45.925,8.754,44.051
E02000804,38.239,175.77,43.141,8.156,40.354
E02000805,38.974,249.762,46.982,11.464,45.051
E02000806,36.893,209.716,43.145,11.064,40.372
E02000807,56.3,203.373,65.455,13.331,62.01
E02000808,73.769,389.265,97.466,36.606,84.217
E02000810,62.258,216.626,76.166,17.198,71.203
E02000812,67.86,292.716,85.546,23.851,77.514
E02000813,58.452,312.802,74.269,23.94,66.501
E02000814,55.31,203.165,62.597,10.209,60.086
E02000815,72.18,496.426,101.774,48.168,85.223
E02000816,61.799,208.926,71.726,14.351,67.249
E02000817,58.095,242.097,69.288,18.433,64.098
E02000818,66.04,358.024,86.799,34.102,75.37
E02000819,63.067,299.367,80.481,28.46,70.858
E02000820,66.239,308.19,83.409,30.704,74.251
E02000821,60.015,300.938,75.71,26.389,68.217
E02000822,60.179,181.794,71.687,12.323,69.151
E02000823,64.195,270.894,78.953,25.334,71.222
E02000824,57.549,272.104,69.726,21.498,63.5
E02000825,60.348,267.943,68.189,12.938,64.748
E02000826,62.201,232.357,70.375,14.536,67.161
E02000827,62.475,349.955,83.584,33.573,72.343
E02000828,58.917,341.054,80.09,36.587,68.016
E02000829,57.287,250.118,69.648,24.254,62.844
E02000830,55.972,284.467,70.874,23.996,64.438
E02000831,56.058,273.414,69.017,23.27,62.509
E02000832,51.492,201.559,63.71,14.033,60.086
E02000833,54.06,262.821,61.442,11.786,58.603
E02000834,51.199,344.509,63.401,19.398,58.191
E02000835,49.791,156.912,55.12,7.375,53.444
E02000836,54.028,160.828,62.43,14.29,58.256
E02000837,50.644,285.539,60.614,14.201,57.238
E02000838,50.155,187.826,60.351,17.176,55.092
E02000839,47.177,219.645,55.484,13.077,52.318
E02006802,74.903,519.116,110.625,55.305,90.091
E02006941,62.497,371.421,86.638,34.041,77.08
E02006942,70.444,341.461,90.233,31.013,79.597
E02000840,42.723,126.555,49.263,7.648,47.637
E02000841,42.996,204.28,53.343,15.605,48.643
E02000842,42.222,228.683,50.908,14.915,47.1
E02000843,42.68,93.596,47.653,6.453,46.196
E02000844,42.895,121.836,50.084,8.846,47.922
E02000845,39.587,152.242,45.062,8.79,43.671
E02000846,41.693,159.993,49.57,11.852,46.442
E02000847,39.536,150.495,46.997,10.219,44.799
E02000848,41.167,236.87,48.738,13.576,45.681
E02000849,41.415,243.963,50.359,15.518,46.078
E02000850,41.033,174.054,46.498,9.655,44.558
E02000851,41.917,225.814,51.187,15.471,47.022
E02000852,41.751,126.226,47.402,8.407,45.611
E02000853,41.047,205.081,48.274,13.357,44.971
E02000854,41.831,179.204,49.742,12.603,46.322
E02000855,37.657,166.735,46.037,12.285,42.818
E02000856,40.73,219.222,49.764,15.528,46.163
E02000857,39.575,172.14,47.929,13.1,44.692
E02000858,38.517,190.945,46.001,11.753,43.5
E02000859,37.678,220.511,47.16,13.472,43.894
E02000860,39.17,133.204,45.169,8.208,43.56
E02000861,36.29,132.928,42.456,6.342,41.262
E02000863,34.124,135.608,39.06,6.927,37.458
E02006836,34.172,120.387,39.848,6.665,38.999
E02000864,52.309,303.864,67.234,24.751,60.35
E02000865,58.674,293.35,74.049,26.248,66.677
E02000866,53.327,268.493,67.421,21.937,61.013
E02000867,53.322,491.227,79.74,41.786,65.25
E02000868,61.904,211.66,75.593,23.239,68.228
E02000869,65.174,225.243,78.22,20.681,72.288
E02000870,58.488,238.442,71.197,22.309,65.322
E02000871,57.467,480.236,83.002,41.089,68.323
E02000872,64.089,187.804,75.468,17.152,70.009
E02000873,57.536,219.459,71.841,28.599,63.441
E02000874,61.744,233.219,72.871,20.72,66.84
E02000875,56.982,307.991,66.487,15.951,62.361
E02000876,62.445,241.275,75.453,25.268,67.548
E02000877,57.823,283.324,70.342,21.916,63.382
E02000878,64.487,336.866,87.652,36.657,76.931
E02000879,60.745,217.984,70.642,21.914,64.673
E02000880,62.373,211.38,75.728,22.335,69.406
E02000881,54.165,327.181,74.827,36.095,63.785
E02000882,58.902,234.546,66.599,14.089,63.202
E02000883,57.95,381.143,76.772,37.881,65.174
E02000884,68.457,376.114,94.777,36.844,80.78
E02000885,66.034,193.109,77.493,17.668,71.775
E02000886,62.421,361.455,86.813,37.682,73.025
E02000887,58.367,214.339,74.235,21.241,67.946
E02000888,66.022,633.17,100.41,52.778,81.323
E02000889,61.438,487.509,93.32,54.285,77.252
E02000890,60.015,584.218,91.126,61.31,73.367
E02000893,52.957,124.335,59.547,8.798,57.218
E02000894,54.3,120.55,61.588,9.152,59.389
E02006853,54.309,117.887,57.934,7.003,56.235
E02006854,54.07,360.048,75.907,37.785,63.19
E02007112,55.16,421.272,88.066,45.354,73.609
E02007113,54.154,451.403,93.808,52.759,77.079
E02007114,54.456,147.282,62.902,11.171,60.157
E02000895,34.431,201.249,43.834,10.493,41.883
E02000896,33.284,171.165,40.531,9.538,38.654
E02000897,37.139,124.363,45.211,8.768,43.523
E02000898,40.291,125.209,46.506,9.143,44.278
E02000899,40.823,157.415,50.884,11.911,48.243
E02000900,43.548,474.759,63.001,39.177,51.72
E02000901,40.2,333.039,49.957,15.52,46.359
E02000902,43.778,586.092,62.067,35.853,51.192
E02000903,42.875,400.881,54.7,29.86,49.046
E02000904,41.686,403.424,61.364,29.45,52.448
E02000905,45.793,162.279,55.99,14.373,52.553
E02000906,47.117,131.776,56.427,12.231,53.473
E02000907,45.738,219.307,55.008,12.858,52.021
E02000908,44.467,193.288,52.122,13.362,48.419
E02000909,44.496,318.423,54.544,16.332,50.831
E02000910,49.065,299.589,63.546,25.051,56.495
E02000911,47.656,236.034,59.706,17.795,54.546
E02000912,45.789,172.785,49.006,6.163,47.464
E02000913,47.212,243.548,56.95,19.132,51.609
E02000914,48.983,358.876,66.268,26.682,58.104
E02000915,45.341,506.411,61.486,30.411,53.096
E02000916,46.599,310.189,56.571,20.2,51.232
E02000917,50.773,165.457,59.689,15.975,54.334
E02000918,47.439,451.89,73.044,44.412,59.197
E02000919,52.164,309.424,70.083,32.393,58.278
E02000920,47.983,299.161,64.096,27.185,57.064
E02000921,52.026,305.824,66.127,27.548,58.395
E02000922,50.117,146.236,58.806,11.648,55.032
E02000923,59.017,243.612,70.907,19.041,65.502
E02000925,63.243,317.109,80.117,26.405,71.451
E02000926,61.01,282.77,74.198,23.625,67.089
E02000927,62.801,219.474,75.471,20.479,69.895
E02000928,50.589,184.624,60.206,14.195,56.838
E02000929,64.094,255.674,81.992,29.718,71.306
E02000930,62.067,274.361,76.784,24.427,68.961
E02000931,56.424,256.971,70.966,19.274,67.155
E02000932,53.863,401.336,74.611,32.889,63.576
E02000933,51.146,262.616,61.514,17.965,57.076
E02000934,63.721,305.401,86.25,34.747,73.514
E02000935,46.639,198.952,54.432,14.485,50.758
E02000936,51.815,189.002,62.421,16.514,57.525
E02000937,54.519,219.602,64.241,16.524,59.725
E02000938,49.059,276.106,56.917,15.89,53.02
E02000939,55.508,134.452,62.649,9.718,59.92
E02000940,54.067,261.185,68.596,21.885,61.928
E02000941,54.041,220.387,67.444,16.756,61.928
E02000942,50.24,229.702,59.996,15.078,56.355
E02000943,55.495,211.756,67.514,19.958,60.921
E02000944,50.573,169.732,57.717,11.289,54.917
E02000945,43.892,268.106,56.177,24.202,49.77
E02000946,51.512,208.416,62.332,15.37,57.849
E02000947,50.13,172.211,59.569,12.081,56.116
E02000948,51.65,173.965,60.633,13.381,56.935
E02000949,50.412,226.572,59.885,14.712,56.4
E02000950,48.149,117.354,53.973,6.422,52.92
E02000951,54.724,243.468,67.33,22.638,59.632
E02000952,53.036,163.998,61.702,13.971,57.775
E02000953,51.158,185.298,63.098,18.283,58.286
E02000954,51.692,193.021,59.794,15.659,55.997
E02000955,50.593,201.013,58.324,14.053,55.603
E02000956,49.679,217.999,62.964,19.51,58.464
E02000957,52.476,346.326,68.005,27.391,59.361
E02000958,50.282,163.214,55.509,8.33,53.338
E02000959,50.17,139.98,58.536,12.001,54.832
E02007083,60.426,284.799,74.824,25.205,67.053
E02007084,60.354,381.473,73.457,21.974,67.544
E02000960,59.069,295.293,72.468,25.405,66.469
E02000961,59.668,194.738,70.075,16.474,64.968
E02000962,64.98,306.143,86.214,33.213,73.722
E02000963,60.342,281.404,70.188,19.38,64.108
E02000964,61.038,322.948,76.256,22.501,68.652
E02000965,59.592,246.459,67.508,14.941,63.684
E02000966,60.744,260.548,77.768,22.111,71.108
E02000967,59.146,695.693,86.722,51.711,69.992
E02000968,68.728,546.981,100.465,60.821,80.5
E02000969,66.402,295.727,91.619,36.541,77.711
E02000970,80.697,1161.78,122.432,75.139,98.922
E02000971,82.685,1036.807,136.327,98.63,103.868
E02000972,81.106,764.3,121.701,68.435,97.602
E02000973,65.824,274.655,88.528,34.241,74.49
E02000974,79.433,451.483,116.193,51.188,95.698
E02000975,70.129,346.559,109.568,45.848,94.299
E02000976,66.992,318.032,82.692,26.177,74.693
E02000977,74.662,707.18,122.736,68.981,98.116
E02000978,61.518,863.516,89.37,49.368,76.299
E02000979,73.147,583.786,114.114,65.115,90.237
E02000980,73.411,361.809,96.08,38.513,81.552
E02000981,72.781,228.592,88.145,18.973,81.119
E02000982,70.214,733.074,107.701,58.295,87.011
E02000983,70.544,373.59,94.33,37.832,79.572
