LSOA11CD,PM25-2016-min,PM25-2016-max,PM25-2016-mean,PM25-2016-std,PM25-2016-median
E01000084,12.587,16.032,12.83,0.381,12.716
E01000085,12.618,15.384,12.769,0.226,12.721
E01000086,12.622,14.681,12.798,0.298,12.715
E01000087,12.548,15.147,12.838,0.416,12.699
E01000088,12.38,13.125,12.55,0.106,12.545
E01000089,12.333,12.616,12.454,0.058,12.451
E01000090,12.302,15.482,12.623,0.33,12.545
E01000091,12.58,13.077,12.711,0.094,12.683
E01000092,12.351,18.878,12.79,0.563,12.689
E01000093,12.68,22.74,13.299,1.099,12.971
E01000094,12.416,13.195,12.577,0.104,12.55
E01000095,12.377,19.306,12.871,0.661,12.666
E01000096,12.63,22.279,13.122,0.749,12.864
E01000097,12.633,15.027,12.86,0.336,12.744
E01000098,12.631,15.092,12.819,0.305,12.744
E01000099,12.541,15.339,12.732,0.294,12.656
E01000100,12.503,14.147,12.66,0.265,12.604
E01000101,12.528,16.216,12.759,0.507,12.614
E01000102,12.506,13.327,12.663,0.15,12.629
E01000103,12.199,14.266,12.365,0.163,12.338
E01000104,12.215,15.313,12.62,0.454,12.502
E01000105,12.473,14.488,12.675,0.215,12.634
E01000106,12.446,13.437,12.582,0.116,12.555
E01000107,12.134,13.058,12.265,0.084,12.263
E01000108,12.339,15.69,12.578,0.404,12.506
E01000109,12.541,14.444,12.646,0.179,12.601
E01000110,12.216,15.273,12.51,0.344,12.432
E01000111,12.407,16.063,12.822,0.54,12.655
E01000112,12.567,19.703,12.839,0.638,12.644
E01000113,12.583,16.73,12.808,0.513,12.671
E01000114,12.25,17.135,12.725,0.573,12.597
E01000115,12.39,15.364,12.595,0.263,12.554
E01000116,12.389,15.595,12.676,0.374,12.589
E01000117,12.484,14.793,12.628,0.25,12.572
E01000118,12.496,15.194,12.788,0.375,12.678
E01000119,12.51,12.822,12.561,0.042,12.548
E01000120,12.531,24.409,12.734,0.611,12.624
E01000121,12.53,14.168,12.647,0.176,12.605
E01000122,12.538,14.265,12.689,0.173,12.645
E01000123,12.574,14.22,12.742,0.198,12.7
E01000124,12.704,16.881,13.107,0.525,12.933
E01000125,12.693,17.293,12.936,0.485,12.804
E01000126,12.831,13.365,12.993,0.096,12.979
E01000127,12.636,14.216,12.755,0.18,12.716
E01000128,12.739,13.262,12.829,0.075,12.815
E01000129,12.731,17.687,13.254,0.857,12.968
E01000130,12.709,13.306,12.82,0.089,12.812
E01000131,12.758,18.006,13.01,0.309,12.959
E01000132,12.636,13.236,12.714,0.074,12.699
E01000133,12.656,13.181,12.76,0.073,12.746
E01000134,12.65,16.331,12.913,0.439,12.793
E01000135,13.231,19.265,13.562,0.739,13.374
E01000136,13.093,15.794,13.265,0.239,13.227
E01000137,13.265,15.521,13.485,0.298,13.404
E01000138,13.312,19.912,13.927,1.122,13.525
E01000139,13.253,19.448,13.609,0.697,13.403
E01000140,13.292,16.359,13.74,0.575,13.536
E01000141,13.292,21.007,13.634,0.651,13.444
E01000142,13.302,15.928,13.405,0.177,13.371
E01000143,13.254,19.496,13.439,0.502,13.346
E01000144,13.276,16.73,13.558,0.474,13.427
E01000145,13.345,17.668,13.546,0.45,13.43
E01000146,13.271,16.999,13.613,0.522,13.418
E01000147,13.568,16.394,13.806,0.317,13.734
E01000148,13.026,18.001,13.683,0.616,13.56
E01000150,13.115,17.684,13.455,0.425,13.396
E01000151,12.925,14.1,13.083,0.113,13.063
E01000152,12.844,15.21,13.193,0.472,13.005
E01000153,12.771,13.441,12.904,0.074,12.895
E01000154,13.053,14.005,13.238,0.159,13.202
E01000155,13.014,15.143,13.332,0.203,13.312
E01000156,12.838,16.378,13.112,0.525,12.958
E01000157,12.792,13.529,12.921,0.085,12.908
E01000158,12.619,15.055,12.764,0.242,12.708
E01000159,12.613,17.989,12.816,0.462,12.703
E01000160,12.685,21.578,13.094,0.982,12.843
E01000161,12.732,16.535,13.111,0.636,12.906
E01000162,12.719,18.103,13.114,0.704,12.9
E01000163,12.782,20.886,13.377,1.213,12.972
E01000164,12.743,19.457,13.191,0.856,12.911
E01000165,12.742,18.705,13.04,0.692,12.888
E01000166,11.976,12.335,12.123,0.071,12.126
E01000167,11.963,13.578,12.092,0.141,12.079
E01000168,12.165,12.501,12.268,0.057,12.271
E01000169,12.122,12.605,12.235,0.063,12.23
E01000170,12.228,14.986,12.485,0.322,12.418
E01000171,12.128,15.409,12.467,0.422,12.383
E01000172,12.289,14.65,12.422,0.256,12.369
E01000173,12.321,14.669,12.482,0.244,12.452
E01000174,12.454,14.853,12.678,0.401,12.55
E01000175,12.374,15.398,12.572,0.283,12.513
E01000176,12.994,19.879,13.85,1.465,13.24
E01000177,12.977,15.302,13.115,0.227,13.067
E01000178,12.78,16.268,12.989,0.364,12.92
E01000179,12.974,13.437,13.052,0.066,13.039
E01000180,13.015,14.794,13.175,0.237,13.116
E01000181,12.963,16.422,13.333,0.532,13.168
E01000182,12.987,17.811,13.237,0.472,13.108
E01000183,13.027,15.117,13.168,0.261,13.101
E01000184,12.766,20.514,13.222,0.878,12.935
E01000185,12.947,16.444,13.189,0.49,13.054
E01000186,12.261,16.58,12.653,0.607,12.536
E01000187,12.214,12.616,12.341,0.083,12.328
E01000188,12.009,16.901,12.259,0.404,12.12
E01000189,12.493,16.292,12.774,0.519,12.635
E01000190,12.539,15.045,12.661,0.246,12.607
E01000191,12.555,16.489,12.902,0.669,12.659
E01000192,12.551,15.857,12.793,0.431,12.655
E01000193,12.541,16.068,12.714,0.298,12.645
E01000194,12.57,18.084,12.894,0.607,12.722
E01000195,12.119,14.18,12.431,0.346,12.312
E01000196,12.894,24.189,13.267,0.865,13.039
E01000197,12.878,15.802,13.115,0.375,12.999
E01000198,12.852,18.548,13.363,0.803,13.085
E01000199,12.755,14.067,12.901,0.185,12.838
E01000200,12.799,16.166,13.076,0.448,12.951
E01000201,12.903,24.981,13.359,0.951,13.108
E01000202,12.892,16.108,13.068,0.35,13.012
E01000203,12.941,26.041,13.622,1.401,13.227
E01000204,12.753,18.353,12.914,0.32,12.858
E01000205,12.989,19.795,13.366,0.764,13.151
E01000206,12.918,17.03,13.08,0.297,13.013
E01000207,12.994,17.178,13.189,0.427,13.069
E01000208,12.979,17.125,13.321,0.576,13.132
E01000209,12.987,13.408,13.104,0.068,13.099
E01000210,12.978,21.062,13.328,0.922,13.088
E01000211,13.079,21.922,13.986,1.426,13.453
E01000212,13.002,16.445,13.25,0.346,13.159
E01000213,12.918,14.07,13.016,0.125,12.986
E01000214,13.072,15.619,13.276,0.313,13.193
E01000215,13.174,21.484,13.814,1.176,13.412
E01000216,13.131,15.826,13.259,0.188,13.233
E01000217,13.1,13.582,13.181,0.072,13.163
E01000218,13.201,15.869,13.451,0.374,13.366
E01000219,13.35,25.798,13.881,1.187,13.551
E01000220,13.332,15.751,13.497,0.279,13.426
E01000221,13.347,28.807,14.368,1.773,13.695
E01000222,13.253,19.792,13.541,0.685,13.375
E01000223,13.274,25.169,13.644,0.761,13.412
E01000224,13.273,14.0,13.393,0.1,13.371
E01000225,13.141,25.378,13.855,1.538,13.346
E01000226,12.591,16.319,12.947,0.544,12.791
E01000227,12.551,16.403,12.772,0.455,12.642
E01000228,11.994,16.676,12.319,0.455,12.21
E01000229,12.275,15.244,12.615,0.448,12.481
E01000230,12.246,16.459,12.567,0.381,12.496
E01000231,12.391,19.503,13.162,0.995,12.803
E01000232,12.531,18.018,12.988,0.701,12.735
E01000233,12.605,16.784,12.86,0.509,12.709
E01000234,12.641,15.463,12.963,0.458,12.807
E01000235,12.602,15.218,12.869,0.39,12.73
E01000236,13.117,21.129,13.614,0.97,13.312
E01000237,13.09,20.296,13.606,1.007,13.275
E01000238,13.079,22.732,13.459,0.995,13.189
E01000239,13.101,18.678,13.967,0.925,13.74
E01000240,12.918,24.337,13.611,1.015,13.267
E01000241,12.923,16.303,13.033,0.258,12.992
E01000242,13.004,18.325,13.367,0.688,13.151
E01000243,12.956,17.286,13.349,0.51,13.21
E01000244,12.957,17.809,13.302,0.439,13.191
E01000245,13.089,15.642,13.262,0.343,13.166
E01000246,11.926,16.043,12.067,0.237,12.013
E01000247,12.01,13.646,12.159,0.171,12.117
E01000248,12.037,15.109,12.333,0.404,12.228
E01000249,11.797,14.008,11.967,0.162,11.929
E01000250,11.995,18.292,12.286,0.528,12.161
E01000251,12.124,14.735,12.332,0.349,12.237
E01000252,12.078,15.07,12.261,0.298,12.192
E01000253,11.782,15.984,12.07,0.381,11.997
E01000254,11.724,13.998,11.932,0.207,11.884
E01000255,12.256,14.761,12.481,0.169,12.468
E01000256,12.48,18.652,12.979,0.769,12.737
E01000257,12.552,14.6,12.745,0.23,12.682
E01000258,12.399,17.379,12.834,0.526,12.658
E01000259,12.556,15.595,12.749,0.209,12.713
E01000260,12.617,18.993,13.289,0.92,12.942
E01000261,12.227,15.047,12.431,0.237,12.392
E01000262,12.236,14.671,12.504,0.171,12.503
E01000263,12.482,18.303,12.833,0.639,12.67
E01000264,12.678,20.02,13.5,0.98,13.117
E01000265,12.629,15.578,12.885,0.409,12.754
E01000266,12.625,15.57,12.795,0.266,12.741
E01000267,12.298,15.886,12.569,0.373,12.46
E01000268,12.248,16.8,12.543,0.627,12.343
E01000269,12.259,16.547,12.534,0.546,12.394
E01000270,12.251,16.06,12.425,0.314,12.347
E01000271,12.282,16.746,12.622,0.541,12.491
E01000272,12.448,15.273,12.599,0.221,12.551
E01000273,12.471,17.699,12.877,0.615,12.731
E01000274,12.589,15.285,12.839,0.35,12.747
E01000275,12.463,13.384,12.583,0.099,12.563
E01000276,12.259,13.856,12.488,0.176,12.469
E01000277,12.565,12.815,12.637,0.043,12.627
E01000278,12.521,14.423,12.709,0.238,12.652
E01000279,12.04,15.735,12.22,0.234,12.182
E01000280,12.175,15.438,12.365,0.271,12.299
E01000281,12.659,18.369,13.108,0.721,12.92
E01000282,12.288,16.585,12.649,0.376,12.578
E01000283,12.326,13.377,12.476,0.119,12.464
E01000284,12.555,17.902,12.857,0.684,12.721
E01000285,12.105,12.746,12.196,0.082,12.181
E01000286,12.036,12.28,12.093,0.039,12.081
E01000287,12.038,12.639,12.14,0.067,12.128
E01000288,12.188,16.706,12.346,0.364,12.274
E01000289,12.175,13.637,12.314,0.204,12.266
E01000290,11.987,17.449,12.125,0.345,12.053
E01000291,12.133,12.739,12.232,0.063,12.228
E01000292,12.183,14.901,12.326,0.292,12.26
E01000293,12.219,16.103,12.321,0.269,12.263
E01000294,12.061,14.655,12.199,0.173,12.171
E01000295,12.844,21.014,12.953,0.373,12.903
E01000296,12.754,23.697,13.09,0.782,12.919
E01000297,12.862,16.428,13.135,0.404,13.013
E01000298,12.799,21.409,13.124,0.838,12.909
E01000299,12.633,18.118,13.026,0.703,12.807
E01000300,12.605,13.201,12.71,0.086,12.696
E01000301,12.586,16.11,12.749,0.158,12.729
E01000302,12.674,22.984,12.995,0.981,12.802
E01000303,12.625,13.427,12.781,0.101,12.769
E01000304,12.64,14.487,12.832,0.21,12.79
E01000305,12.926,24.427,13.386,0.927,13.036
E01000306,13.179,17.86,13.664,0.638,13.378
E01000307,13.167,49.249,14.116,1.988,13.521
E01000308,12.88,16.588,13.004,0.209,12.949
E01000309,13.19,18.988,13.767,0.78,13.459
E01000310,13.161,22.656,13.901,1.235,13.463
E01000311,13.124,21.255,13.535,0.814,13.342
E01000312,12.919,16.629,13.198,0.413,13.102
E01000313,13.049,18.227,13.798,0.762,13.517
E01000314,13.134,19.461,13.405,0.72,13.267
E01000315,12.751,17.852,13.027,0.675,12.842
E01000316,12.788,17.941,13.168,0.688,12.947
E01000317,12.801,19.986,12.994,0.629,12.869
E01000318,12.654,16.277,12.995,0.459,12.879
E01000319,12.804,15.059,13.002,0.333,12.886
E01000320,12.649,19.978,12.797,0.602,12.723
E01000321,12.611,20.035,12.99,1.097,12.706
E01000322,12.635,13.533,12.719,0.086,12.698
E01000323,12.672,18.077,13.053,0.659,12.828
E01000324,12.641,16.387,12.835,0.356,12.746
E01000325,12.118,13.618,12.268,0.109,12.263
E01000326,12.11,16.61,12.243,0.275,12.212
E01000327,12.284,15.149,12.474,0.246,12.41
E01000328,12.093,14.355,12.173,0.106,12.149
E01000329,12.14,16.826,12.423,0.489,12.3
E01000330,12.271,15.177,12.578,0.421,12.46
E01000331,12.101,17.271,12.382,0.456,12.239
E01000332,12.45,14.459,12.611,0.266,12.546
E01000333,12.424,14.29,12.608,0.248,12.538
E01000334,12.341,13.887,12.498,0.173,12.483
E01000335,12.274,14.877,12.55,0.278,12.494
E01000336,12.393,13.077,12.598,0.131,12.567
E01000337,12.338,12.961,12.456,0.083,12.459
E01000338,12.468,13.901,12.567,0.125,12.552
E01000339,12.416,13.991,12.555,0.197,12.512
E01000340,12.522,14.794,12.801,0.297,12.731
E01000341,12.501,14.809,12.672,0.245,12.616
E01000342,12.493,12.728,12.563,0.048,12.55
E01000343,12.442,15.49,12.61,0.255,12.546
E01000344,12.452,13.887,12.594,0.179,12.557
E01000345,12.43,12.726,12.514,0.052,12.503
E01000346,12.368,13.262,12.51,0.119,12.491
E01000347,12.503,15.051,12.755,0.346,12.648
E01000348,12.271,13.256,12.483,0.156,12.442
E01000349,12.252,15.991,12.861,0.701,12.588
E01000350,12.35,13.868,12.505,0.16,12.47
E01000351,12.317,14.8,12.528,0.319,12.459
E01000352,12.44,19.784,13.196,0.956,12.861
E01000353,12.433,14.902,12.602,0.231,12.542
E01000354,12.492,13.525,12.635,0.146,12.596
E01000355,12.371,15.249,12.475,0.225,12.44
E01000356,12.551,14.946,12.756,0.316,12.654
E01000357,12.52,12.99,12.581,0.045,12.567
E01000358,12.433,15.131,12.607,0.293,12.547
E01000359,12.47,15.472,12.716,0.403,12.606
E01000360,12.367,15.017,12.625,0.363,12.527
E01000361,12.402,15.647,12.662,0.503,12.512
E01000362,12.299,15.217,12.578,0.398,12.453
E01000363,12.341,16.08,12.692,0.543,12.512
E01000364,12.276,16.093,12.566,0.53,12.369
E01000365,12.362,17.23,12.477,0.257,12.433
E01000366,12.415,13.594,12.587,0.124,12.569
E01000367,12.265,16.131,12.444,0.36,12.353
E01000368,12.209,12.632,12.281,0.047,12.272
E01000369,12.254,12.845,12.362,0.079,12.35
E01000370,12.256,14.895,12.478,0.297,12.407
E01000371,12.206,12.503,12.294,0.055,12.29
E01000372,12.317,12.615,12.368,0.042,12.356
E01000373,12.312,14.203,12.444,0.223,12.387
E01000374,12.045,17.545,12.383,0.688,12.18
E01000375,12.064,15.645,12.25,0.351,12.168
E01000376,12.049,14.683,12.134,0.11,12.114
E01000377,12.052,14.522,12.196,0.255,12.138
E01000378,12.045,16.716,12.269,0.43,12.145
E01000379,12.046,14.367,12.128,0.137,12.105
E01000380,12.087,17.6,12.619,0.841,12.351
E01000381,11.844,14.421,12.039,0.237,12.015
E01000382,12.067,12.893,12.234,0.118,12.241
E01000383,11.76,14.897,11.982,0.275,11.913
E01000384,12.156,15.358,12.387,0.334,12.322
E01000385,12.047,15.795,12.208,0.358,12.127
E01000386,12.107,16.743,12.427,0.593,12.232
E01000387,12.138,15.043,12.269,0.165,12.24
E01000388,12.475,15.129,12.714,0.169,12.719
E01000389,12.44,15.939,12.681,0.423,12.554
E01000390,12.436,16.376,12.744,0.622,12.508
E01000391,12.485,17.147,12.83,0.626,12.673
E01000392,12.618,15.071,12.946,0.399,12.837
E01000393,12.512,15.4,12.69,0.299,12.623
E01000394,12.524,15.216,12.768,0.374,12.652
E01000395,12.604,15.367,12.78,0.304,12.712
E01000396,12.603,12.941,12.73,0.056,12.723
E01000398,12.65,13.474,12.755,0.093,12.733
E01000399,12.657,15.505,12.867,0.299,12.806
E01000400,12.645,15.724,12.9,0.332,12.814
E01000401,12.703,14.349,12.813,0.173,12.778
E01000402,12.392,14.269,12.569,0.214,12.529
E01000403,12.234,16.758,12.608,0.487,12.464
E01000404,12.27,13.96,12.537,0.266,12.483
E01000405,12.389,14.134,12.637,0.214,12.598
E01000406,12.397,14.187,12.601,0.232,12.552
E01000407,12.327,14.358,12.488,0.247,12.426
E01000408,12.282,14.604,12.65,0.244,12.632
E01000409,12.714,14.483,12.863,0.219,12.808
E01000410,12.666,13.84,12.774,0.087,12.759
E01000411,12.757,16.626,12.941,0.36,12.851
E01000412,12.665,18.777,13.129,0.889,12.845
E01000413,12.662,19.687,13.518,1.274,13.025
E01000414,12.738,15.717,13.034,0.442,12.902
E01000415,12.699,13.621,12.817,0.099,12.803
E01000416,12.403,15.912,12.646,0.473,12.54
E01000417,12.361,16.529,12.574,0.38,12.473
E01000418,12.338,14.661,12.467,0.179,12.416
E01000419,12.456,15.508,12.583,0.23,12.542
E01000420,12.417,16.58,12.637,0.478,12.514
E01000421,12.449,15.755,12.67,0.457,12.556
E01000422,12.392,16.64,12.667,0.441,12.55
E01000423,12.438,15.547,12.672,0.439,12.538
E01000424,12.324,13.59,12.437,0.139,12.403
E01000425,12.377,13.364,12.452,0.077,12.435
E01000426,12.357,14.609,12.638,0.402,12.492
E01000427,12.233,14.882,12.443,0.359,12.351
E01000428,12.148,16.552,12.456,0.508,12.304
E01000429,12.269,13.339,12.483,0.146,12.48
E01000430,11.741,13.41,12.08,0.271,11.997
E01000431,12.356,16.589,12.704,0.571,12.552
E01000432,12.118,13.245,12.367,0.139,12.358
E01000433,12.095,16.13,12.43,0.547,12.278
E01000434,11.768,14.327,11.966,0.162,11.938
E01000435,12.184,15.447,12.464,0.519,12.313
E01000436,12.44,13.313,12.498,0.052,12.485
E01000437,12.355,13.592,12.451,0.112,12.429
E01000438,12.364,13.952,12.483,0.132,12.455
E01000439,12.311,14.405,12.493,0.289,12.435
E01000440,12.398,13.774,12.491,0.142,12.456
E01000441,12.367,14.44,12.482,0.211,12.437
E01000442,12.4,14.423,12.554,0.243,12.491
E01000443,12.251,15.198,12.489,0.346,12.397
E01000444,11.869,14.284,12.083,0.29,12.026
E01000445,12.013,13.764,12.216,0.206,12.205
E01000446,12.237,14.311,12.379,0.155,12.359
E01000447,12.012,15.88,12.398,0.565,12.232
E01000448,12.142,14.501,12.313,0.27,12.235
E01000449,12.209,15.338,12.425,0.406,12.321
E01000450,12.51,14.256,12.612,0.177,12.567
E01000451,12.516,14.715,12.697,0.293,12.62
E01000452,12.535,14.701,12.649,0.248,12.59
E01000453,12.521,12.776,12.598,0.047,12.593
E01000454,12.588,14.798,12.792,0.293,12.705
E01000455,12.568,14.335,12.693,0.131,12.667
E01000456,12.519,12.741,12.588,0.042,12.578
E01000457,12.33,16.302,12.683,0.496,12.519
E01000458,12.259,13.271,12.382,0.127,12.354
E01000459,12.314,15.407,12.492,0.312,12.42
E01000460,12.3,13.593,12.41,0.109,12.404
E01000461,12.3,15.346,12.472,0.328,12.38
E01000462,12.324,15.365,12.553,0.334,12.468
E01000463,12.394,13.56,12.488,0.099,12.474
E01000464,12.344,12.536,12.4,0.036,12.39
E01000465,12.338,12.844,12.478,0.096,12.462
E01000466,12.267,14.582,12.395,0.155,12.358
E01000467,12.337,12.773,12.428,0.062,12.409
E01000468,12.344,12.7,12.43,0.06,12.414
E01000469,12.322,13.986,12.424,0.153,12.396
E01000470,12.307,16.013,12.613,0.491,12.452
E01000471,13.08,13.426,13.152,0.062,13.14
E01000472,12.949,18.369,13.281,0.609,13.13
E01000473,12.957,15.749,13.223,0.444,13.079
E01000474,12.954,14.128,13.027,0.076,13.007
E01000475,12.807,15.994,13.205,0.53,13.03
E01000476,12.983,15.646,13.188,0.385,13.098
E01000477,13.018,15.732,13.307,0.328,13.229
E01000478,13.037,15.661,13.175,0.306,13.1
E01000479,12.818,16.166,13.21,0.417,13.092
E01000480,12.805,15.877,13.006,0.238,12.961
E01000481,12.765,16.458,13.16,0.458,13.037
E01000482,13.044,17.34,13.3,0.488,13.167
E01000483,13.053,19.833,13.188,0.435,13.107
E01000484,12.663,15.817,12.82,0.327,12.738
E01000485,12.644,16.324,12.977,0.559,12.806
E01000486,12.654,14.494,12.742,0.144,12.713
E01000487,12.644,15.449,12.931,0.316,12.839
E01000488,13.227,14.632,13.311,0.142,13.263
E01000489,13.257,14.876,13.363,0.186,13.307
E01000490,13.381,17.566,13.667,0.388,13.557
E01000491,13.267,15.652,13.452,0.272,13.383
E01000492,13.252,14.494,13.339,0.146,13.299
E01000493,13.261,14.492,13.388,0.171,13.344
E01000494,13.328,15.997,13.562,0.375,13.422
E01000495,13.358,19.805,13.648,0.562,13.478
E01000497,13.226,16.001,13.415,0.343,13.31
E01000498,12.939,22.039,13.65,1.402,13.274
E01000499,12.957,24.364,13.741,1.256,13.375
E01000501,13.165,14.416,13.266,0.131,13.237
E01000502,13.153,15.519,13.316,0.215,13.269
E01000503,13.141,14.33,13.24,0.123,13.219
E01000504,13.245,13.527,13.327,0.053,13.321
E01000505,13.242,13.654,13.33,0.065,13.317
E01000506,13.444,17.197,13.822,0.566,13.646
E01000507,13.158,14.101,13.323,0.127,13.321
E01000508,13.335,19.959,13.817,0.867,13.554
E01000509,13.445,23.707,14.224,1.663,13.684
E01000510,13.324,23.018,14.005,1.099,13.682
E01000511,13.311,17.624,13.939,0.783,13.706
E01000512,13.347,16.743,13.614,0.391,13.503
E01000513,13.012,16.076,13.357,0.437,13.24
E01000514,12.929,15.697,13.118,0.335,13.047
E01000515,12.702,16.242,12.986,0.478,12.844
E01000516,13.027,18.234,13.409,0.467,13.298
E01000517,12.669,15.785,12.909,0.414,12.805
E01000518,12.706,15.883,12.975,0.299,12.918
E01000519,12.69,14.467,12.853,0.209,12.79
E01000520,12.745,15.325,13.007,0.312,12.95
E01000521,13.431,22.844,14.194,1.35,13.714
E01000522,13.275,15.112,13.432,0.245,13.375
E01000523,13.37,22.798,13.65,0.838,13.49
E01000524,13.464,19.56,13.789,0.759,13.556
E01000525,13.338,17.393,13.682,0.507,13.545
E01000526,13.252,17.615,13.682,0.771,13.425
E01000527,13.353,14.977,13.48,0.194,13.434
E01000528,13.26,17.0,13.69,0.639,13.498
E01000530,13.338,16.631,13.61,0.395,13.478
E01000531,13.375,17.827,13.757,0.631,13.533
E01000532,13.427,17.278,13.76,0.637,13.564
E01000533,13.3,20.269,13.589,0.46,13.48
E01000534,13.313,16.035,13.523,0.342,13.424
E01000535,13.35,20.658,13.926,0.772,13.668
E01000536,12.546,16.275,12.736,0.41,12.616
E01000538,12.546,12.855,12.59,0.045,12.571
E01000539,12.606,15.941,12.702,0.168,12.664
E01000540,12.544,13.369,12.64,0.124,12.609
E01000541,12.562,15.999,12.827,0.538,12.671
E01000543,12.616,15.956,12.996,0.558,12.799
E01000544,13.979,15.285,14.123,0.185,14.078
E01000545,13.503,17.363,13.806,0.579,13.65
E01000546,13.509,15.247,13.734,0.325,13.621
E01000547,13.574,15.302,13.72,0.163,13.705
E01000548,13.729,17.522,14.114,0.627,13.916
E01000549,13.587,16.148,13.909,0.403,13.817
E01000550,13.839,17.043,14.118,0.393,14.017
E01000551,13.825,15.794,13.999,0.28,13.918
E01000552,13.969,17.586,14.284,0.505,14.109
E01000553,13.254,16.063,13.422,0.266,13.36
E01000554,13.157,15.265,13.259,0.132,13.251
E01000555,13.178,14.023,13.327,0.126,13.298
E01000556,13.35,18.228,13.846,0.795,13.554
E01000557,13.288,16.119,13.527,0.47,13.404
E01000558,13.307,16.369,13.477,0.347,13.393
E01000559,13.266,16.385,13.393,0.405,13.328
E01000560,13.307,17.83,13.464,0.419,13.37
E01000561,13.401,16.744,13.66,0.406,13.525
E01000562,12.451,15.869,12.759,0.405,12.656
E01000563,12.484,16.34,12.796,0.458,12.682
E01000564,12.658,15.436,12.936,0.489,12.78
E01000565,12.633,16.483,12.848,0.362,12.765
